x,y,z,success,elapsed_ms
0.1500,-0.4500,0.4500,0,6.639
0.1500,-0.4000,0.4500,0,7.657
0.2000,-0.4000,0.4500,0,11.364
0.3000,-0.3000,0.4500,0,6.796
0.2500,-0.2500,0.4500,0,7.153
0.3000,-0.2500,0.4500,0,6.828
0.3000,-0.1500,0.4500,0,8.600
0.3500,-0.2000,0.4500,0,11.820
0.3500,-0.1500,0.4500,0,6.063
0.3500,-0.1000,0.4500,0,7.993
-0.3500,-0.3000,0.5000,0,9.290
-0.3000,-0.3500,0.5000,0,7.819
-0.3000,-0.3000,0.5000,0,6.554
-0.3500,-0.2500,0.5000,0,7.393
-0.3500,-0.2000,0.5000,0,9.541
-0.3000,-0.2500,0.5000,0,6.570
-0.3000,-0.2000,0.5000,0,9.738
-0.3500,-0.1500,0.5000,0,6.413
-0.3500,-0.1000,0.5000,0,6.406
-0.3000,-0.1500,0.5000,0,8.172
-0.3000,-0.1000,0.5000,0,7.010
-0.3500,-0.0500,0.5000,0,6.684
-0.3000,-0.0500,0.5000,0,8.112
-0.2500,-0.4500,0.5000,0,6.806
-0.2500,-0.4000,0.5000,0,6.459
-0.2000,-0.4500,0.5000,0,7.595
-0.2000,-0.4000,0.5000,0,6.736
-0.2500,-0.3000,0.5000,0,10.702
-0.2000,-0.3500,0.5000,0,11.937
-0.2000,-0.3000,0.5000,0,7.104
-0.2500,-0.2500,0.5000,0,9.238
-0.2000,-0.2500,0.5000,0,6.982
-0.2000,-0.2000,0.5000,0,6.428
-0.2500,-0.1500,0.5000,0,7.685
-0.2500,-0.1000,0.5000,0,7.781
-0.2000,-0.1500,0.5000,0,8.531
-0.2000,-0.1000,0.5000,0,8.769
-0.2500,-0.0500,0.5000,0,12.552
-0.2000,-0.0500,0.5000,1,2.589
-0.2000,0.0000,0.5000,1,4.513
-0.1500,-0.5000,0.5000,0,7.732
-0.1500,-0.4500,0.5000,0,11.167
-0.1500,-0.4000,0.5000,0,10.523
-0.1000,-0.5000,0.5000,0,11.689
-0.1000,-0.4500,0.5000,0,10.595
-0.1000,-0.4000,0.5000,0,9.854
-0.1500,-0.3500,0.5000,0,6.521
-0.1500,-0.3000,0.5000,0,8.503
-0.1000,-0.3500,0.5000,0,6.936
-0.1000,-0.3000,0.5000,0,11.075
-0.1500,-0.2500,0.5000,0,9.311
-0.1500,-0.2000,0.5000,0,5.791
-0.1000,-0.2500,0.5000,0,6.947
-0.1000,-0.2000,0.5000,0,7.307
-0.1500,-0.1500,0.5000,0,10.617
-0.1500,-0.1000,0.5000,0,9.593
-0.1000,-0.1000,0.5000,0,10.552
-0.1500,-0.0500,0.5000,1,5.733
-0.1500,0.0000,0.5000,0,7.735
-0.1000,-0.0500,0.5000,0,8.259
-0.0500,-0.5000,0.5000,0,9.913
-0.0500,-0.4500,0.5000,0,10.513
-0.0500,-0.4000,0.5000,0,9.756
0.0000,-0.4500,0.5000,0,11.480
0.0000,-0.4000,0.5000,0,7.120
-0.0500,-0.3500,0.5000,0,10.081
-0.0500,-0.3000,0.5000,0,6.805
0.0000,-0.3500,0.5000,0,6.041
-0.0500,-0.2500,0.5000,0,6.671
0.0500,-0.5000,0.5000,0,10.866
0.0500,-0.4500,0.5000,0,7.354
0.0500,-0.4000,0.5000,0,8.280
0.1000,-0.5000,0.5000,0,10.936
0.1000,-0.4500,0.5000,0,7.169
0.1000,-0.4000,0.5000,0,7.707
0.0500,-0.3500,0.5000,0,7.127
0.0500,-0.3000,0.5000,0,8.614
0.1000,-0.3500,0.5000,0,8.620
0.1000,-0.3000,0.5000,0,10.453
0.1000,-0.2500,0.5000,0,6.126
0.1500,-0.5000,0.5000,0,6.005
0.1500,-0.4000,0.5000,0,6.639
0.2000,-0.4500,0.5000,0,10.542
0.2000,-0.4000,0.5000,0,11.864
0.1500,-0.3500,0.5000,0,6.546
0.1500,-0.3000,0.5000,0,10.417
0.2000,-0.3500,0.5000,0,6.425
0.2000,-0.3000,0.5000,0,10.316
0.1500,-0.2500,0.5000,0,9.139
0.1500,-0.2000,0.5000,0,6.461
0.2000,-0.2500,0.5000,0,8.165
0.2000,-0.2000,0.5000,0,20.761
0.1500,-0.1500,0.5000,0,8.505
0.1500,-0.1000,0.5000,0,8.495
0.2000,-0.1500,0.5000,0,7.670
0.2000,-0.1000,0.5000,0,8.587
0.2500,-0.3500,0.5000,0,6.318
0.2500,-0.3000,0.5000,0,9.967
0.3000,-0.3000,0.5000,0,7.064
0.2500,-0.2500,0.5000,0,10.166
0.2500,-0.2000,0.5000,0,9.654
0.3000,-0.2500,0.5000,0,9.735
0.3000,-0.2000,0.5000,0,7.368
0.2500,-0.1500,0.5000,0,8.368
0.2500,-0.1000,0.5000,0,11.306
0.3000,-0.1500,0.5000,0,7.441
0.3000,-0.1000,0.5000,0,6.745
0.2000,-0.0500,0.5000,1,1.605
0.2000,0.0000,0.5000,1,1.120
0.2500,-0.0500,0.5000,0,8.021
0.2500,0.0000,0.5000,0,13.799
0.3500,-0.3000,0.5000,0,6.470
0.3500,-0.2500,0.5000,0,6.481
0.3500,-0.2000,0.5000,0,6.627
0.3500,-0.1500,0.5000,0,7.557
0.3500,-0.1000,0.5000,0,6.700
0.3500,-0.0500,0.5000,0,7.052
-0.3500,-0.3500,0.5500,0,9.645
-0.3500,-0.3000,0.5500,0,10.393
-0.3000,-0.4000,0.5500,0,6.789
-0.3000,-0.3500,0.5500,0,12.571
-0.3000,-0.3000,0.5500,0,9.484
-0.4000,-0.2000,0.5500,0,9.597
-0.3500,-0.2500,0.5500,0,6.563
-0.3500,-0.2000,0.5500,0,9.730
-0.3000,-0.2500,0.5500,0,6.540
-0.3000,-0.2000,0.5500,0,6.170
-0.4000,-0.1500,0.5500,0,9.538
-0.3500,-0.1500,0.5500,0,8.185
-0.3500,-0.1000,0.5500,0,7.580
-0.3000,-0.1500,0.5500,0,8.006
-0.3000,-0.1000,0.5500,0,6.435
-0.3500,-0.0500,0.5500,0,6.323
-0.3500,0.0000,0.5500,0,6.647
-0.3000,-0.0500,0.5500,1,4.378
-0.3000,0.0000,0.5500,1,4.018
-0.2500,-0.4500,0.5500,0,6.348
-0.2500,-0.4000,0.5500,0,9.817
-0.2000,-0.5000,0.5500,0,6.643
-0.2000,-0.4500,0.5500,0,12.289
-0.2000,-0.4000,0.5500,0,9.485
-0.2500,-0.3500,0.5500,0,9.868
-0.2000,-0.3500,0.5500,0,7.281
-0.2000,-0.3000,0.5500,0,7.887
-0.2500,-0.2500,0.5500,0,9.609
-0.2500,-0.2000,0.5500,0,6.451
-0.2000,-0.2500,0.5500,0,7.655
-0.2000,-0.2000,0.5500,0,7.652
-0.2500,-0.1500,0.5500,0,7.727
-0.2500,-0.1000,0.5500,0,6.526
-0.2000,-0.1500,0.5500,0,6.432
-0.2000,-0.1000,0.5500,1,5.802
-0.2500,-0.0500,0.5500,1,3.368
-0.2500,0.0000,0.5500,0,10.871
-0.2000,-0.0500,0.5500,1,3.611
-0.2000,0.0000,0.5500,1,3.621
-0.2500,0.0500,0.5500,1,3.863
-0.2000,0.0500,0.5500,0,8.807
-0.1500,-0.5000,0.5500,0,6.435
-0.1500,-0.4500,0.5500,0,7.887
-0.1500,-0.4000,0.5500,0,8.539
-0.1000,-0.5000,0.5500,0,8.311
-0.1000,-0.4500,0.5500,0,5.913
-0.1000,-0.4000,0.5500,0,9.077
-0.1500,-0.3500,0.5500,0,6.903
-0.1500,-0.3000,0.5500,0,10.667
-0.1000,-0.3500,0.5500,0,7.901
-0.1000,-0.3000,0.5500,0,8.427
-0.1500,-0.2500,0.5500,0,9.560
-0.1500,-0.2000,0.5500,0,6.069
-0.1000,-0.2500,0.5500,0,5.837
-0.1500,-0.1500,0.5500,1,5.357
-0.1500,-0.1000,0.5500,1,2.178
-0.1000,-0.1500,0.5500,1,7.087
-0.1000,-0.1000,0.5500,1,1.286
-0.1500,-0.0500,0.5500,0,7.320
-0.1500,0.0000,0.5500,1,2.724
-0.1000,-0.0500,0.5500,0,7.693
-0.1500,0.0500,0.5500,1,1.374
-0.1500,0.1000,0.5500,1,1.235
-0.0500,-0.5000,0.5500,0,7.984
-0.0500,-0.4500,0.5500,0,7.573
-0.0500,-0.4000,0.5500,0,8.095
0.0000,-0.5000,0.5500,0,6.434
0.0000,-0.4500,0.5500,0,10.093
0.0000,-0.4000,0.5500,0,8.624
-0.0500,-0.3500,0.5500,0,8.530
-0.0500,-0.3000,0.5500,0,9.298
0.0000,-0.3500,0.5500,0,7.096
0.0000,-0.3000,0.5500,0,7.111
-0.0500,-0.2500,0.5500,0,8.193
0.0500,-0.5000,0.5500,0,10.177
0.0500,-0.4500,0.5500,0,7.756
0.0500,-0.4000,0.5500,0,7.313
0.1000,-0.5000,0.5500,0,10.989
0.1000,-0.4500,0.5500,0,9.396
0.1000,-0.4000,0.5500,0,6.284
0.0500,-0.3500,0.5500,0,6.685
0.0500,-0.3000,0.5500,0,8.659
0.1000,-0.3500,0.5500,0,7.902
0.1000,-0.3000,0.5500,0,6.437
0.1500,-0.5000,0.5500,0,13.562
0.1500,-0.4500,0.5500,0,7.954
0.1500,-0.4000,0.5500,0,9.117
0.2000,-0.5000,0.5500,0,9.464
0.2000,-0.4500,0.5500,0,7.018
0.2000,-0.4000,0.5500,0,8.003
0.1500,-0.3500,0.5500,0,6.799
0.1500,-0.3000,0.5500,0,8.644
0.2000,-0.3500,0.5500,0,9.639
0.2000,-0.3000,0.5500,0,6.443
0.1000,-0.2500,0.5500,0,12.174
0.1500,-0.2500,0.5500,0,6.547
0.1500,-0.2000,0.5500,0,8.341
0.2000,-0.2500,0.5500,0,7.959
0.2000,-0.2000,0.5500,0,9.183
0.1000,-0.1500,0.5500,0,10.879
0.1500,-0.1500,0.5500,0,9.527
0.1500,-0.1000,0.5500,1,5.089
0.2000,-0.1500,0.5500,1,2.328
0.2000,-0.1000,0.5500,1,2.530
0.2500,-0.4000,0.5500,0,11.563
0.3000,-0.4000,0.5500,0,7.133
0.2500,-0.3500,0.5500,0,8.562
0.2500,-0.3000,0.5500,0,6.896
0.3000,-0.3500,0.5500,0,7.892
0.3000,-0.3000,0.5500,0,6.216
0.2500,-0.2500,0.5500,0,7.786
0.2500,-0.2000,0.5500,0,7.491
0.3000,-0.2500,0.5500,0,6.652
0.3000,-0.2000,0.5500,0,6.724
0.2500,-0.1500,0.5500,0,9.292
0.2500,-0.1000,0.5500,1,3.095
0.3000,-0.1500,0.5500,0,6.983
0.3000,-0.1000,0.5500,0,8.923
0.2000,-0.0500,0.5500,1,1.863
0.2000,0.0000,0.5500,0,9.454
0.2500,-0.0500,0.5500,1,1.227
0.2500,0.0000,0.5500,1,2.301
0.3000,-0.0500,0.5500,1,1.184
0.3000,0.0000,0.5500,1,1.607
0.3500,-0.3500,0.5500,0,9.815
0.3500,-0.2500,0.5500,0,8.163
0.3500,-0.2000,0.5500,0,7.978
0.4000,-0.2000,0.5500,0,8.342
0.3500,-0.1500,0.5500,0,6.888
0.3500,-0.1000,0.5500,0,8.627
0.4000,-0.1500,0.5500,0,6.608
0.4000,-0.1000,0.5500,0,6.944
0.3500,-0.0500,0.5500,0,6.672
-0.3500,-0.3500,0.6000,0,7.847
-0.3500,-0.3000,0.6000,0,7.425
-0.3000,-0.4000,0.6000,0,9.977
-0.3000,-0.3500,0.6000,0,7.677
-0.3000,-0.3000,0.6000,0,10.315
-0.4000,-0.2500,0.6000,0,6.639
-0.4000,-0.2000,0.6000,0,11.125
-0.3500,-0.2500,0.6000,0,10.118
-0.3500,-0.2000,0.6000,0,8.227
-0.3000,-0.2500,0.6000,0,7.168
-0.3000,-0.2000,0.6000,0,6.929
-0.4000,-0.1500,0.6000,0,12.173
-0.4000,-0.1000,0.6000,0,6.422
-0.3500,-0.1500,0.6000,0,10.469
-0.3500,-0.1000,0.6000,0,9.819
-0.3000,-0.1500,0.6000,0,9.148
-0.3000,-0.1000,0.6000,0,7.770
-0.4000,-0.0500,0.6000,0,6.174
-0.3500,-0.0500,0.6000,0,8.805
-0.3500,0.0000,0.6000,0,7.668
-0.3000,-0.0500,0.6000,0,7.839
-0.3000,0.0000,0.6000,1,4.364
-0.3000,-0.4500,0.6000,0,6.501
-0.2500,-0.4500,0.6000,0,10.289
-0.2500,-0.4000,0.6000,0,10.307
-0.2000,-0.5000,0.6000,0,10.153
