x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
0.0,-0.45,0.45,0.0,0.0,0.0,0,100.598,700,27.13,-1
0.0,-0.45,0.55,0.0,0.0,0.0,0,76.956,700,27.16,-1
0.0,-0.45,0.65,0.0,0.0,0.0,0,23.351,700,26.4,-1
0.0,-0.45,0.75,0.0,0.0,0.0,1,0.396,6,0.26,0
0.0,-0.45,0.85,0.0,0.0,0.0,1,1.001,6,0.25,0
0.0,-0.35,0.35,0.0,0.0,0.0,0,142.375,700,27.07,-1
0.0,-0.35,0.45,0.0,0.0,0.0,0,81.139,700,27.18,-1
0.0,-0.35,0.55,0.0,0.0,0.0,0,54.866,700,26.96,-1
0.0,-0.35,0.65,0.0,0.0,0.0,1,0.685,6,0.26,0
0.0,-0.35,0.75,0.0,0.0,0.0,1,0.37,6,0.25,0
0.0,-0.35,0.85,0.0,0.0,0.0,1,1.322,14,0.55,0
0.0,-0.25,0.35,0.0,0.0,0.0,0,146.112,700,27.44,-1
0.0,-0.25,0.45,0.0,0.0,0.0,0,86.395,700,27.21,-1
0.0,-0.25,0.55,0.0,0.0,0.0,0,88.908,700,27.62,-1
0.0,-0.25,0.65,0.0,0.0,0.0,0,41.408,700,26.57,-1
0.0,-0.25,0.75,0.0,0.0,0.0,0,39.55,700,26.63,-1
0.0,-0.25,0.85,0.0,0.0,0.0,1,0.968,6,0.26,0
0.0,-0.15,0.35,0.0,0.0,0.0,0,170.129,700,27.7,-1
0.0,-0.15,0.45,0.0,0.0,0.0,0,111.242,700,27.96,-1
0.0,-0.15,0.55,0.0,0.0,0.0,0,87.427,700,27.84,-1
0.0,-0.15,0.65,0.0,0.0,0.0,0,137.254,700,27.98,-1
0.0,-0.15,0.75,0.0,0.0,0.0,0,97.081,700,26.94,-1
0.0,-0.15,0.85,0.0,0.0,0.0,1,1.632,7,0.3,0
0.0,-0.05,0.35,0.0,0.0,0.0,0,145.027,700,27.56,-1
0.0,-0.05,0.45,0.0,0.0,0.0,0,84.131,700,27.29,-1
0.0,-0.05,0.55,0.0,0.0,0.0,0,57.841,700,26.82,-1
0.0,-0.05,0.65,0.0,0.0,0.0,0,216.786,700,28.23,-1
0.0,-0.05,0.75,0.0,0.0,0.0,0,34.674,700,27.21,-1
0.0,-0.05,0.85,0.0,0.0,0.0,1,2.384,6,0.26,0
0.1,-0.55,0.35,0.0,0.0,0.0,0,236.398,700,27.31,-1
0.1,-0.55,0.45,0.0,0.0,0.0,0,169.316,700,27.09,-1
0.1,-0.55,0.55,0.0,0.0,0.0,0,102.973,700,27.06,-1
0.1,-0.55,0.65,0.0,0.0,0.0,0,41.219,700,27.28,-1
0.1,-0.55,0.75,0.0,0.0,0.0,0,24.695,700,26.46,-1
0.1,-0.55,0.85,0.0,0.0,0.0,0,24.724,700,25.87,-1
0.1,-0.45,0.35,0.0,0.0,0.0,0,216.035,700,27.15,-1
0.1,-0.45,0.45,0.0,0.0,0.0,0,176.418,700,27.0,-1
0.1,-0.45,0.55,0.0,0.0,0.0,0,96.581,700,27.33,-1
0.1,-0.45,0.65,0.0,0.0,0.0,0,34.184,700,27.2,-1
0.1,-0.45,0.75,0.0,0.0,0.0,1,1.412,8,0.33,0
0.1,-0.45,0.85,0.0,0.0,0.0,1,1.906,7,0.29,0
0.1,-0.35,0.35,0.0,0.0,0.0,0,257.116,700,27.31,-1
0.1,-0.35,0.45,0.0,0.0,0.0,0,111.862,700,27.26,-1
0.1,-0.35,0.55,0.0,0.0,0.0,0,31.992,700,27.53,-1
0.1,-0.35,0.65,0.0,0.0,0.0,0,42.876,700,26.7,-1
0.1,-0.35,0.75,0.0,0.0,0.0,1,2.549,10,0.4,0
0.1,-0.35,0.85,0.0,0.0,0.0,1,2.658,5,0.21,0
0.1,-0.25,0.35,0.0,0.0,0.0,0,178.551,700,27.55,-1
0.1,-0.25,0.45,0.0,0.0,0.0,0,90.976,700,27.56,-1
0.1,-0.25,0.55,0.0,0.0,0.0,0,104.151,700,27.48,-1
0.1,-0.25,0.65,0.0,0.0,0.0,0,45.981,700,27.63,-1
0.1,-0.25,0.75,0.0,0.0,0.0,1,2.201,7,0.29,0
0.1,-0.25,0.85,0.0,0.0,0.0,1,1.368,4,0.17,0
0.1,-0.15,0.35,0.0,0.0,0.0,0,203.717,700,27.34,-1
0.1,-0.15,0.45,0.0,0.0,0.0,0,192.375,700,28.55,-1
0.1,-0.15,0.55,0.0,0.0,0.0,0,163.984,700,28.09,-1
0.1,-0.15,0.65,0.0,0.0,0.0,0,86.995,700,28.55,-1
0.1,-0.15,0.75,0.0,0.0,0.0,0,59.241,700,27.13,-1
0.1,-0.15,0.85,0.0,0.0,0.0,1,1.94,6,0.26,0
0.1,-0.05,0.35,0.0,0.0,0.0,0,207.591,700,27.67,-1
0.1,-0.05,0.45,0.0,0.0,0.0,0,171.179,700,27.92,-1
0.1,-0.05,0.55,0.0,0.0,0.0,0,153.605,700,28.71,-1
0.1,-0.05,0.65,0.0,0.0,0.0,0,68.275,700,28.27,-1
0.1,-0.05,0.75,0.0,0.0,0.0,0,94.45,700,27.28,-1
0.1,-0.05,0.85,0.0,0.0,0.0,0,28.123,700,26.63,-1
0.2,-0.55,0.35,0.0,0.0,0.0,0,230.033,700,27.78,-1
0.2,-0.55,0.45,0.0,0.0,0.0,0,163.421,700,27.22,-1
0.2,-0.55,0.55,0.0,0.0,0.0,0,99.071,700,27.15,-1
0.2,-0.55,0.65,0.0,0.0,0.0,0,40.466,700,27.13,-1
0.2,-0.55,0.75,0.0,0.0,0.0,0,28.491,700,26.29,-1
0.2,-0.55,0.85,0.0,0.0,0.0,0,95.42,700,26.13,-1
0.2,-0.45,0.35,0.0,0.0,0.0,0,220.727,700,27.33,-1
0.2,-0.45,0.45,0.0,0.0,0.0,0,164.032,700,27.47,-1
0.2,-0.45,0.55,0.0,0.0,0.0,0,101.773,700,26.73,-1
0.2,-0.45,0.65,0.0,0.0,0.0,0,33.522,700,26.6,-1
0.2,-0.45,0.75,0.0,0.0,0.0,1,2.79,16,0.63,0
0.2,-0.45,0.85,0.0,0.0,0.0,1,2.302,7,0.28,0
0.2,-0.35,0.35,0.0,0.0,0.0,0,178.604,700,27.26,-1
0.2,-0.35,0.45,0.0,0.0,0.0,0,165.659,700,27.32,-1
0.2,-0.35,0.55,0.0,0.0,0.0,0,115.11,700,27.01,-1
0.2,-0.35,0.65,0.0,0.0,0.0,0,38.819,700,27.19,-1
0.2,-0.35,0.75,0.0,0.0,0.0,1,1.861,7,0.29,0
0.2,-0.35,0.85,0.0,0.0,0.0,1,0.889,8,0.32,0
0.2,-0.25,0.35,0.0,0.0,0.0,0,191.277,700,27.33,-1
0.2,-0.25,0.45,0.0,0.0,0.0,0,200.055,700,27.54,-1
0.2,-0.25,0.55,0.0,0.0,0.0,0,120.368,700,27.46,-1
0.2,-0.25,0.65,0.0,0.0,0.0,0,40.514,700,26.66,-1
0.2,-0.25,0.75,0.0,0.0,0.0,1,1.884,12,0.47,0
0.2,-0.25,0.85,0.0,0.0,0.0,1,0.83,5,0.23,0
0.2,-0.15,0.35,0.0,0.0,0.0,0,211.921,700,27.98,-1
0.2,-0.15,0.45,0.0,0.0,0.0,0,211.251,700,27.76,-1
0.2,-0.15,0.55,0.0,0.0,0.0,0,136.758,700,27.65,-1
0.2,-0.15,0.65,0.0,0.0,0.0,0,69.706,700,27.27,-1
0.2,-0.15,0.75,0.0,0.0,0.0,0,49.113,700,26.46,-1
0.2,-0.15,0.85,0.0,0.0,0.0,1,2.109,410,15.53,4
0.2,-0.05,0.35,0.0,0.0,0.0,0,228.714,700,27.6,-1
0.2,-0.05,0.45,0.0,0.0,0.0,0,220.556,700,27.83,-1
0.2,-0.05,0.55,0.0,0.0,0.0,0,171.009,700,27.6,-1
0.2,-0.05,0.65,0.0,0.0,0.0,0,136.35,700,27.09,-1
0.2,-0.05,0.75,0.0,0.0,0.0,0,116.272,700,26.61,-1
0.2,-0.05,0.85,0.0,0.0,0.0,0,46.224,700,26.56,-1
0.3,-0.55,0.35,0.0,0.0,0.0,0,240.734,700,27.78,-1
0.3,-0.55,0.45,0.0,0.0,0.0,0,175.471,700,27.81,-1
0.3,-0.55,0.55,0.0,0.0,0.0,0,115.922,700,27.88,-1
0.3,-0.55,0.65,0.0,0.0,0.0,0,71.341,700,27.79,-1
0.3,-0.55,0.75,0.0,0.0,0.0,0,66.691,700,26.94,-1
0.3,-0.55,0.85,0.0,0.0,0.0,0,84.956,700,26.74,-1
0.3,-0.45,0.35,0.0,0.0,0.0,0,242.859,700,27.06,-1
0.3,-0.45,0.45,0.0,0.0,0.0,0,139.135,700,27.05,-1
0.3,-0.45,0.55,0.0,0.0,0.0,0,91.258,700,26.61,-1
0.3,-0.45,0.65,0.0,0.0,0.0,0,29.779,700,26.43,-1
0.3,-0.45,0.75,0.0,0.0,0.0,1,2.821,7,0.29,0
0.3,-0.45,0.85,0.0,0.0,0.0,0,12.377,700,25.61,-1
0.3,-0.35,0.35,0.0,0.0,0.0,0,216.534,700,27.33,-1
0.3,-0.35,0.45,0.0,0.0,0.0,0,163.524,700,27.01,-1
0.3,-0.35,0.55,0.0,0.0,0.0,0,101.194,700,26.53,-1
0.3,-0.35,0.65,0.0,0.0,0.0,0,33.09,700,26.54,-1
0.3,-0.35,0.75,0.0,0.0,0.0,1,2.337,10,0.42,0
0.3,-0.35,0.85,0.0,0.0,0.0,1,0.749,8,0.33,0
0.3,-0.25,0.35,0.0,0.0,0.0,0,220.159,700,26.96,-1
0.3,-0.25,0.45,0.0,0.0,0.0,0,176.093,700,26.85,-1
0.3,-0.25,0.55,0.0,0.0,0.0,0,108.883,700,27.0,-1
0.3,-0.25,0.65,0.0,0.0,0.0,0,35.731,700,27.42,-1
0.3,-0.25,0.75,0.0,0.0,0.0,1,0.672,7,0.3,0
0.3,-0.25,0.85,0.0,0.0,0.0,1,2.79,8,0.33,0
0.3,-0.15,0.35,0.0,0.0,0.0,0,238.914,700,27.24,-1
0.3,-0.15,0.45,0.0,0.0,0.0,0,180.666,700,27.22,-1
0.3,-0.15,0.55,0.0,0.0,0.0,0,111.668,700,27.2,-1
0.3,-0.15,0.65,0.0,0.0,0.0,0,37.431,700,27.31,-1
0.3,-0.15,0.75,0.0,0.0,0.0,1,6.208,100,3.83,0
0.3,-0.15,0.85,0.0,0.0,0.0,1,2.876,8,0.34,0
0.3,-0.05,0.35,0.0,0.0,0.0,0,238.979,700,28.78,-1
0.3,-0.05,0.45,0.0,0.0,0.0,0,178.829,700,27.61,-1
0.3,-0.05,0.55,0.0,0.0,0.0,0,116.458,700,27.3,-1
0.3,-0.05,0.65,0.0,0.0,0.0,0,66.02,700,27.41,-1
0.3,-0.05,0.75,0.0,0.0,0.0,0,53.543,700,26.89,-1
0.3,-0.05,0.85,0.0,0.0,0.0,1,2.759,9,0.38,0
0.4,-0.55,0.35,0.0,0.0,0.0,0,247.619,700,27.14,-1
0.4,-0.55,0.45,0.0,0.0,0.0,0,189.186,700,26.97,-1
0.4,-0.55,0.55,0.0,0.0,0.0,0,148.833,700,26.74,-1
0.4,-0.55,0.65,0.0,0.0,0.0,0,132.622,700,26.54,-1
0.4,-0.55,0.75,0.0,0.0,0.0,0,129.619,700,25.97,-1
0.4,-0.55,0.85,0.0,0.0,0.0,0,163.953,700,25.89,-1
0.4,-0.45,0.35,0.0,0.0,0.0,0,233.903,700,27.18,-1
0.4,-0.45,0.45,0.0,0.0,0.0,0,168.18,700,26.69,-1
0.4,-0.45,0.55,0.0,0.0,0.0,0,109.964,700,26.49,-1
0.4,-0.45,0.65,0.0,0.0,0.0,0,68.366,700,26.45,-1
0.4,-0.45,0.75,0.0,0.0,0.0,0,64.733,700,26.42,-1
0.4,-0.45,0.85,0.0,0.0,0.0,0,84.598,700,25.83,-1
0.4,-0.35,0.35,0.0,0.0,0.0,0,222.857,700,27.64,-1
0.4,-0.35,0.45,0.0,0.0,0.0,0,155.895,700,26.82,-1
0.4,-0.35,0.55,0.0,0.0,0.0,0,92.843,700,26.58,-1
0.4,-0.35,0.65,0.0,0.0,0.0,0,31.115,700,26.52,-1
0.4,-0.35,0.75,0.0,0.0,0.0,0,13.693,700,26.12,-1
0.4,-0.35,0.85,0.0,0.0,0.0,0,34.868,700,25.71,-1
0.4,-0.25,0.35,0.0,0.0,0.0,0,224.661,700,26.97,-1
0.4,-0.25,0.45,0.0,0.0,0.0,0,153.436,700,26.56,-1
0.4,-0.25,0.55,0.0,0.0,0.0,0,92.674,700,26.56,-1
0.4,-0.25,0.65,0.0,0.0,0.0,0,30.489,700,26.5,-1
0.4,-0.25,0.75,0.0,0.0,0.0,1,1.732,14,0.55,0
0.4,-0.25,0.85,0.0,0.0,0.0,1,4.589,100,3.71,0
0.4,-0.15,0.35,0.0,0.0,0.0,0,216.454,700,27.16,-1
0.4,-0.15,0.45,0.0,0.0,0.0,0,154.367,700,27.03,-1
0.4,-0.15,0.55,0.0,0.0,0.0,0,94.489,700,26.91,-1
0.4,-0.15,0.65,0.0,0.0,0.0,0,31.136,700,26.51,-1
0.4,-0.15,0.75,0.0,0.0,0.0,1,0.914,12,0.48,0
0.4,-0.15,0.85,0.0,0.0,0.0,1,2.547,12,0.48,0
0.4,-0.05,0.35,0.0,0.0,0.0,0,221.323,700,28.15,-1
0.4,-0.05,0.45,0.0,0.0,0.0,0,156.352,700,28.2,-1
0.4,-0.05,0.55,0.0,0.0,0.0,0,94.613,700,27.08,-1
0.4,-0.05,0.65,0.0,0.0,0.0,0,31.167,700,26.92,-1
0.4,-0.05,0.75,0.0,0.0,0.0,1,1.642,10,0.41,0
0.4,-0.05,0.85,0.0,0.0,0.0,1,7.153,100,3.69,0
