t,x,y,z,success,ik_ms,total_ms,tx,ty,tz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778498746.473087,-0.072352,-0.102599,0.57619,0,25.1417,28.5309,-0.133438,-0.435191,-0.207151,0.0007,0.1593,24.9817,250,0.09993,25.2176,25.2176,118016,0
1778498746.52318,-0.072603,-0.102603,0.576443,0,19.5618,22.554,-0.133689,-0.435195,-0.206899,0.0008,0.145,19.4159,250,0.07766,25.5053,25.5053,118016,0
1778498746.573268,-0.072622,-0.102602,0.576512,0,17.8671,21.3302,-0.133707,-0.435194,-0.20683,0.0004,0.1203,17.7464,250,0.07099,25.7193,25.7193,118020,0
1778498746.623427,-0.07265,-0.102562,0.576776,0,21.7719,22.8605,-0.133736,-0.435154,-0.206565,0.0007,0.1091,21.6622,250,0.08665,26.0314,26.0314,118024,0
1778498746.673633,-0.072758,-0.102499,0.577104,0,21.6544,22.7523,-0.133843,-0.435091,-0.206237,0.0006,0.1589,21.4949,250,0.08598,26.2229,26.2229,118024,0
1778498746.723742,-0.073161,-0.102346,0.577497,0,20.3029,21.6497,-0.134246,-0.434938,-0.205844,0.0006,0.1369,20.1654,250,0.08066,26.2686,26.2686,118024,0
1778498746.773833,-0.07331,-0.102329,0.577451,0,24.5723,27.8624,-0.134396,-0.434921,-0.205891,0.0006,0.1513,24.4204,250,0.09768,26.2145,26.2145,119364,0
1778498746.823893,-0.073349,-0.102229,0.577382,0,20.1396,21.2019,-0.134435,-0.434821,-0.205959,0.0005,0.1327,20.0064,250,0.08003,26.2367,26.2367,119372,0
1778498746.873928,-0.073361,-0.101937,0.577461,0,21.7081,21.7847,-0.134446,-0.434529,-0.20588,0.0005,0.122,21.5857,250,0.08634,26.3971,26.3971,119376,0
1778498746.924003,-0.073361,-0.101261,0.577693,0,21.7091,22.4542,-0.134447,-0.433853,-0.205648,0.0007,0.1227,21.5858,250,0.08634,26.1981,26.1981,119376,0
1778498746.974077,-0.073301,-0.101019,0.577689,0,19.8866,24.0226,-0.134387,-0.433611,-0.205652,0.0006,0.1365,19.7495,250,0.079,26.0749,26.0749,119384,0
1778498747.02418,-0.073184,-0.100828,0.577697,0,23.41,26.674,-0.13427,-0.43342,-0.205645,0.0003,0.0916,23.3181,250,0.09327,25.8387,25.8387,119392,0
1778498747.074869,-0.073122,-0.100735,0.577652,0,22.7605,24.2664,-0.134208,-0.433327,-0.205689,0.0008,0.1565,22.6032,250,0.09041,25.7155,25.7155,119392,0
1778498747.124962,-0.073419,-0.100878,0.577654,0,20.1562,20.8479,-0.134505,-0.43347,-0.205687,0.0008,0.1485,20.0069,250,0.08003,25.9824,25.9824,119392,0
1778498747.175122,-0.073937,-0.101007,0.577735,0,21.2344,24.1987,-0.135023,-0.433599,-0.205606,0.0008,0.1485,21.0851,250,0.08434,26.3864,26.3864,119396,0
1778498747.225219,-0.074375,-0.101139,0.577774,0,19.6926,20.3041,-0.135461,-0.433731,-0.205568,0.0007,0.1577,19.5342,250,0.07814,26.7388,26.7388,119396,0
1778498747.275325,-0.075303,-0.101339,0.577262,0,21.3317,22.7475,-0.136389,-0.433931,-0.206079,0.0006,0.148,21.1832,250,0.08473,27.3288,27.3288,119396,0
1778498747.32552,-0.075901,-0.101449,0.57656,0,20.8525,22.0695,-0.136987,-0.434041,-0.206782,0.0011,0.1584,20.693,250,0.08277,27.583,27.583,119396,0
1778498747.375721,-0.076391,-0.10158,0.57609,0,20.1583,21.0752,-0.137477,-0.434172,-0.207252,0.001,0.1628,19.9946,250,0.07998,27.9519,27.9519,119400,0
1778498747.4259,-0.076697,-0.101737,0.57581,0,20.24,21.6202,-0.137782,-0.434329,-0.207532,0.0008,0.1601,20.0791,250,0.08032,28.2282,28.2282,119400,0
1778498747.476079,-0.07703,-0.102021,0.575619,0,21.6127,24.5202,-0.138116,-0.434613,-0.207723,0.0009,0.1424,21.4694,250,0.08588,28.3536,28.3536,119400,0
1778498747.52626,-0.077276,-0.102076,0.575615,0,26.417,27.2984,-0.138362,-0.434668,-0.207726,0.0005,0.1526,26.2639,250,0.10506,28.4318,28.4318,119404,0
1778498747.576351,-0.077516,-0.102102,0.575582,0,20.5226,23.8592,-0.138602,-0.434694,-0.20776,0.0005,0.1198,20.4024,250,0.08161,28.4386,28.4386,119404,0
1778498747.626463,-0.077641,-0.102156,0.575485,0,19.0854,22.5455,-0.138727,-0.434749,-0.207857,0.0007,0.1606,18.9241,250,0.0757,28.3113,28.3113,119404,0
1778498747.676709,-0.077608,-0.102256,0.575553,0,21.8017,24.922,-0.138694,-0.434848,-0.207789,0.0009,0.1412,21.6597,250,0.08664,27.995,27.995,119408,0
1778498747.726897,-0.077537,-0.10232,0.575724,0,21.9253,25.413,-0.138623,-0.434912,-0.207618,0.0007,0.1585,21.7661,250,0.08706,27.7714,27.7714,119412,0
1778498747.776995,-0.077677,-0.102413,0.575928,0,20.8043,24.4706,-0.138763,-0.435005,-0.207414,0.0007,0.15,20.6535,250,0.08261,27.6963,27.6963,119412,0
1778498747.827102,-0.078151,-0.102548,0.576051,0,20.761,21.8665,-0.139237,-0.435141,-0.207291,0.0011,0.1662,20.5937,250,0.08237,27.8107,27.8107,119412,0
1778498747.877779,-0.078995,-0.102853,0.575774,0,20.4232,21.4377,-0.140081,-0.435445,-0.207568,0.0008,0.1647,20.2577,250,0.08103,28.142,28.142,119416,0
1778498747.927978,-0.079231,-0.102876,0.575516,0,21.5088,22.5292,-0.140317,-0.435468,-0.207825,0.0008,0.1167,21.3913,250,0.08557,27.9924,27.9924,119428,0
1778498747.978079,-0.079352,-0.102832,0.575378,0,21.314,22.388,-0.140437,-0.435424,-0.207964,0.0005,0.1222,21.1913,250,0.08477,27.7159,27.7159,119428,0
1778498748.02979,-0.079361,-0.102761,0.575281,0,20.8924,22.6015,-0.140447,-0.435353,-0.20806,0.0008,0.155,20.7366,250,0.08295,27.0818,27.0818,119428,0
1778498748.079963,-0.079333,-0.102618,0.575552,0,22.3122,25.239,-0.140419,-0.435211,-0.20779,0.0006,0.1343,22.1773,250,0.08871,25.7988,25.7988,119428,0
1778498748.130145,-0.079364,-0.102527,0.575905,0,20.5305,23.3252,-0.140449,-0.435119,-0.207437,0.0005,0.1242,20.4058,250,0.08162,25.4374,25.4374,119432,0
1778498748.180325,-0.079428,-0.102474,0.576244,0,21.5783,24.624,-0.140514,-0.435066,-0.207097,0.0006,0.1528,21.4249,250,0.0857,25.3055,25.3055,119432,0
1778498748.230511,-0.079435,-0.102431,0.576465,0,20.6402,22.0907,-0.140521,-0.435024,-0.206877,0.0005,0.1099,20.5297,250,0.08212,25.1758,25.1758,119432,0
1778498748.28068,-0.079134,-0.102306,0.576341,0,20.4565,21.4733,-0.140219,-0.434898,-0.207001,0.0006,0.1513,20.3046,250,0.08122,24.8473,24.8473,119432,0
1778498748.330868,-0.07894,-0.10231,0.576025,0,21.0191,21.4859,-0.140025,-0.434902,-0.207316,0.0006,0.1161,20.9023,250,0.08361,24.6266,24.6266,119440,0
1778498748.381039,-0.07884,-0.102276,0.575583,0,23.0578,24.3242,-0.139926,-0.434868,-0.207758,0.0005,0.1102,22.9471,250,0.09179,24.4724,24.4724,119444,0
1778498748.431146,-0.078839,-0.102235,0.57508,0,20.1865,21.5874,-0.139925,-0.434827,-0.208262,0.0007,0.1495,20.0363,250,0.08015,24.4015,24.4015,119460,0
1778498748.481246,-0.078565,-0.101961,0.574134,0,22.5244,26.3288,-0.139651,-0.434553,-0.209208,0.0009,0.1524,22.3711,250,0.08948,24.0343,24.0343,119460,0
1778498748.531343,-0.078124,-0.101666,0.57365,0,20.8763,21.4336,-0.139209,-0.434258,-0.209692,0.0006,0.1456,20.7301,250,0.08292,23.5253,23.5253,119460,0
1778498748.581529,-0.077655,-0.101343,0.57326,0,19.9249,23.176,-0.138741,-0.433935,-0.210082,0.0008,0.1485,19.7755,250,0.0791,22.9452,22.9452,119460,0
1778498748.631693,-0.077112,-0.100911,0.572957,0,20.9281,24.3334,-0.138198,-0.433503,-0.210385,0.0006,0.1266,20.801,250,0.0832,21.8759,21.8759,119464,0
1778498748.6818,-0.075764,-0.099899,0.572512,0,18.5652,19.6461,-0.13685,-0.432492,-0.210829,0.0009,0.1638,18.4005,250,0.0736,20.0437,20.0437,119464,0
1778498748.732059,-0.074905,-0.09941,0.572476,0,20.8203,21.6552,-0.13599,-0.432002,-0.210865,0.0005,0.1076,20.7122,250,0.08285,19.2496,19.2496,119464,0
1778498748.782395,-0.073729,-0.098922,0.572553,0,30.1019,31.8372,-0.134815,-0.431514,-0.210788,0.001,0.1505,29.9504,250,0.1198,18.2058,18.2058,119464,0
1778498748.832496,-0.071564,-0.097806,0.572657,0,16.2169,17.1513,-0.132649,-0.430398,-0.210684,0.0009,0.1521,16.0639,250,0.06426,14.4237,14.4237,119464,0
1778498748.882608,-0.066765,-0.092386,0.574629,1,0.8279,0.9984,-0.127851,-0.424978,-0.208713,0.0009,0.1691,0.6579,4,0.16448,2.7146,2.7146,119464,0
1778498748.932695,-0.063404,-0.087917,0.575112,1,0.6267,0.8045,-0.12449,-0.420509,-0.208229,0.0008,0.1739,0.452,2,0.22598,2.4104,2.4104,119464,0
1778498748.982801,-0.058413,-0.080375,0.574515,1,0.5892,0.756,-0.119499,-0.412967,-0.208826,0.0009,0.1569,0.4314,2,0.21569,2.1665,2.1665,119476,0
1778498749.032848,-0.053293,-0.072341,0.572008,1,0.5485,0.729,-0.114378,-0.404933,-0.211333,0.0009,0.1523,0.3953,2,0.19765,2.0637,2.0637,119476,0
1778498749.082967,-0.041113,-0.051986,0.567068,1,19.6781,21.239,-0.102199,-0.384578,-0.216274,0.0009,0.1743,19.5028,250,0.07801,3.7263,3.7263,119480,0
1778498749.133058,-0.035827,-0.05,0.564235,1,28.1427,28.701,-0.096913,-0.374603,-0.219107,0.0007,0.1611,27.9809,250,0.11192,5.3639,5.3639,119480,0
1778498749.18317,-0.031321,-0.05,0.560422,1,21.7897,25.9085,-0.092407,-0.366604,-0.222919,0.0008,0.1571,21.6318,250,0.08653,5.8902,5.8902,119480,0
1778498749.233324,-0.028123,-0.05,0.555917,1,18.0124,19.3914,-0.089209,-0.360329,-0.227424,0.0007,0.1639,17.8478,250,0.07139,4.6129,4.6129,119480,0
1778498749.283825,-0.022128,-0.05,0.544509,1,0.5673,0.7413,-0.083214,-0.351881,-0.238832,0.0006,0.1422,0.4245,1,0.42453,1.1061,1.1061,119484,0
1778498749.333928,-0.018823,-0.05,0.540268,1,0.4776,0.7195,-0.079909,-0.349175,-0.243073,0.0009,0.1668,0.3099,1,0.30994,1.5055,1.5055,119484,0
1778498749.384105,-0.016826,-0.05,0.536761,1,0.42,0.6137,-0.077912,-0.34773,-0.24658,0.0009,0.1489,0.2702,1,0.27022,1.5407,1.5407,119484,0
1778498749.434199,-0.016758,-0.05,0.53438,1,0.4471,1.3853,-0.077844,-0.347849,-0.248962,0.0008,0.1469,0.2995,1,0.29949,1.625,1.625,119484,0
1778498749.48429,-0.014445,-0.05,0.528862,1,0.4076,0.5944,-0.07553,-0.34849,-0.25448,0.0007,0.1479,0.2589,1,0.25893,1.6125,1.6125,119488,0
1778498749.534425,-0.012359,-0.05,0.524361,1,0.5552,0.7862,-0.073445,-0.348441,-0.258981,0.0008,0.2067,0.3477,1,0.3477,1.6077,1.6077,119492,0
1778498749.584608,-0.010851,-0.05,0.521273,1,0.4293,0.6101,-0.071937,-0.348709,-0.262069,0.0008,0.1563,0.2721,1,0.27211,1.5589,1.5589,119500,0
1778498749.634722,-0.007488,-0.05,0.51834,1,0.4208,0.6207,-0.068574,-0.349052,-0.265002,0.0006,0.156,0.2642,1,0.26422,1.5336,1.5336,119500,0
1778498749.684835,-0.003274,-0.05,0.518868,1,0.4948,0.7118,-0.064359,-0.350145,-0.264474,0.0009,0.1836,0.3103,1,0.31034,1.5404,1.5404,119500,0
