t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778478309.271236,0.25,-0.15,0.5,1,1.6118,1.8269,0.009979,0.002543,-7.1e-05,0.0006,0.8534,0.7577,2,0.37886,0.2319,0.2319,152396,0
1778478309.311408,0.23046,-0.150558,0.480111,1,0.4425,0.6327,0.01446,0.002942,0.002111,0.001,0.1787,0.2628,1,0.26283,1.3382,1.3382,152400,0
1778478309.351587,0.236095,-0.150205,0.482702,1,0.4736,0.6926,0.020095,0.003294,0.004702,0.0008,0.1639,0.3089,1,0.30888,0.2597,0.2597,152412,0
1778478309.392037,0.241908,-0.149661,0.485223,1,0.398,0.5943,0.025908,0.003838,0.007222,0.0009,0.1498,0.2473,1,0.24732,0.2651,0.2651,152412,0
1778478309.43223,0.248818,-0.14901,0.488158,1,0.5208,0.6929,0.032818,0.004489,0.010158,0.0011,0.1545,0.3653,1,0.36529,0.3081,0.3081,152412,0
1778478309.472417,0.255759,-0.148194,0.490862,1,0.4363,0.6366,0.039759,0.005305,0.012862,0.0008,0.1656,0.2699,1,0.26993,0.3306,0.3306,152412,0
1778478309.512609,0.263038,-0.147289,0.493485,1,0.4178,0.5902,0.047038,0.00621,0.015484,0.0009,0.1542,0.2627,1,0.26271,0.3655,0.3655,152412,0
1778478309.55303,0.270374,-0.146437,0.495735,1,0.2411,0.357,0.054374,0.007062,0.017735,0.0004,0.0927,0.148,1,0.14804,0.3992,0.3992,152412,0
1778478309.593625,0.276471,-0.145593,0.497684,1,0.2896,0.411,0.060471,0.007906,0.019684,0.0005,0.1135,0.1756,1,0.17561,0.4082,0.4082,152416,0
1778478309.63396,0.282047,-0.144125,0.500225,1,0.2679,0.3783,0.066047,0.009374,0.022224,0.0005,0.1095,0.158,1,0.15795,0.4345,0.4345,152420,0
1778478309.674293,0.285774,-0.143027,0.501903,1,0.2616,0.4386,0.069774,0.010473,0.023902,0.0006,0.1049,0.1562,1,0.15619,0.4325,0.4325,152420,0
1778478309.714477,0.293307,-0.141269,0.504648,1,0.4133,0.5762,0.077307,0.01223,0.026648,0.0009,0.1543,0.2581,1,0.2581,0.5455,0.5455,152420,0
1778478309.754748,0.30088,-0.139627,0.507054,1,0.442,0.613,0.08488,0.013872,0.029053,0.0007,0.151,0.2903,1,0.29026,0.5995,0.5995,152420,0
1778478309.794969,0.3063,-0.138196,0.509118,1,0.4989,0.7207,0.0903,0.015303,0.031117,0.0012,0.1813,0.3163,1,0.31633,0.5962,0.5962,152420,0
1778478309.835227,0.310028,-0.136836,0.510958,1,0.3858,0.5569,0.094028,0.016663,0.032957,0.0009,0.1257,0.2593,1,0.25934,0.6025,0.6025,152420,0
1778478309.875553,0.312013,-0.135488,0.512566,1,0.4589,1.3217,0.096013,0.018011,0.034566,0.0009,0.1735,0.2845,1,0.28452,0.6044,0.6044,152420,0
1778478309.915832,0.312692,-0.134258,0.513892,1,0.4355,0.6382,0.096692,0.019241,0.035892,0.0013,0.1711,0.2632,1,0.26318,0.604,0.604,152420,0
1778478309.956014,0.312499,-0.133155,0.514882,1,0.4334,1.1519,0.096499,0.020345,0.036882,0.0008,0.1446,0.288,1,0.28795,0.5993,0.5993,152424,0
1778478309.996518,0.312003,-0.132387,0.515469,1,0.469,0.6832,0.096003,0.021112,0.037469,0.0011,0.1655,0.3024,1,0.30244,0.5915,0.5915,152424,0
1778478310.036693,0.311526,-0.131939,0.515622,1,0.3987,0.568,0.095526,0.02156,0.037622,0.0007,0.1386,0.2594,1,0.25938,0.5853,0.5853,152424,0
1778478310.076905,0.311064,-0.131705,0.5156,1,0.3935,0.5874,0.095064,0.021794,0.037599,0.001,0.1448,0.2478,1,0.24777,0.5812,0.5812,152428,0
1778478310.117077,0.310611,-0.131677,0.51557,1,0.468,0.676,0.094611,0.021823,0.03757,0.0008,0.1637,0.3035,1,0.30349,0.577,0.577,152436,0
1778478310.157218,0.310216,-0.131729,0.515569,1,0.393,0.5717,0.094216,0.02177,0.037569,0.0008,0.1368,0.2554,1,0.25539,0.5731,0.5731,152436,0
1778478310.199011,0.30987,-0.131949,0.515622,1,0.4444,0.6397,0.09387,0.02155,0.037622,0.0008,0.1672,0.2764,1,0.27643,0.5693,0.5693,152436,0
1778478310.239214,0.309464,-0.132306,0.51572,1,0.4109,0.6041,0.093464,0.021193,0.03772,0.0011,0.1456,0.2642,1,0.2642,0.5648,0.5648,152444,0
1778478310.279404,0.309013,-0.132948,0.515804,1,0.4015,0.5928,0.093013,0.020551,0.037803,0.0008,0.1456,0.2552,1,0.25523,0.5598,0.5598,152444,0
1778478310.319589,0.308318,-0.133706,0.515853,1,0.4094,0.6003,0.092318,0.019793,0.037853,0.0011,0.1538,0.2545,1,0.25451,0.553,0.553,152444,0
1778478310.359852,0.307445,-0.135225,0.515873,1,0.3605,0.5205,0.091445,0.018275,0.037873,0.0009,0.1338,0.2259,1,0.22586,0.5451,0.5451,152444,0
1778478310.400114,0.30656,-0.137485,0.515827,1,0.5209,0.7461,0.09056,0.016015,0.037826,0.001,0.169,0.3509,1,0.35094,0.5372,0.5372,152444,0
1778478310.440325,0.305941,-0.140364,0.515757,1,0.4512,0.6664,0.089941,0.013135,0.037757,0.0011,0.1684,0.2818,1,0.28178,0.5314,0.5314,152444,0
1778478310.480507,0.305552,-0.143867,0.515771,1,0.4305,0.6105,0.089552,0.009632,0.03777,0.001,0.1695,0.2601,1,0.2601,0.5284,0.5284,152448,0
1778478310.520936,0.305423,-0.148121,0.51592,1,0.3854,0.5641,0.089423,0.005379,0.03792,0.0008,0.1358,0.2487,1,0.24873,0.5292,0.5292,152448,0
1778478310.561117,0.305665,-0.152828,0.516253,1,0.3734,0.5591,0.089665,0.000671,0.038253,0.0007,0.1371,0.2356,1,0.23562,0.5311,0.5311,152448,0
1778478310.60128,0.305927,-0.157837,0.516998,1,0.3924,0.5786,0.089927,-0.004337,0.038998,0.0008,0.1386,0.2531,1,0.25312,0.5297,0.5297,152456,0
1778478310.641478,0.306375,-0.162946,0.517907,1,0.4443,0.6354,0.090375,-0.009447,0.039907,0.001,0.1645,0.2788,1,0.27881,0.5279,0.5279,152456,0
1778478310.681706,0.307034,-0.168143,0.518938,1,0.4202,0.6047,0.091034,-0.014644,0.040937,0.0008,0.1608,0.2586,1,0.2586,0.5283,0.5283,152456,0
1778478310.722001,0.3,-0.15,0.5,1,0.4734,0.6615,0.091813,-0.019754,0.041932,0.0009,0.1654,0.3071,1,0.30707,1.5152,1.5152,152480,0
1778478310.762288,0.3,-0.2,0.5,1,0.6097,0.8057,0.092955,-0.025258,0.042786,0.0009,0.1678,0.4409,2,0.22046,0.5772,0.5772,152480,0
1778478310.802474,0.310102,-0.1845,0.521506,1,0.3863,0.5631,0.094102,-0.031,0.043505,0.0009,0.1428,0.2426,1,0.24255,1.6975,1.6975,152480,0
1778478310.84277,0.310831,-0.190039,0.522235,1,0.3762,0.5523,0.094831,-0.03654,0.044235,0.0009,0.1353,0.24,1,0.24004,0.5569,0.5569,152480,0
