t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778499611.253666,0.216083,-0.152542,0.48817,1,1.8425,2.1573,8.3e-05,0.000957,0.010169,0.001,1.1164,0.7251,2,0.36257,0.1924,0.1924,153944,0
1778499611.303884,0.217731,-0.152693,0.489736,1,0.4508,0.6586,0.001731,0.000806,0.011736,0.0019,0.1742,0.2747,1,0.27473,0.1769,0.1769,153956,0
1778499611.35509,0.220173,-0.153063,0.491787,1,0.4781,0.6949,0.004173,0.000436,0.013786,0.0017,0.1598,0.3166,1,0.31662,0.1798,0.1798,153968,0
1778499611.405482,0.228185,-0.154592,0.496971,1,0.3852,0.5608,0.012185,-0.001093,0.018971,0.0011,0.1412,0.2428,1,0.24283,0.2768,0.2768,153968,0
1778499611.455677,0.233212,-0.155861,0.499726,1,0.3847,0.5641,0.017212,-0.002362,0.021726,0.0012,0.1451,0.2385,1,0.23849,0.2155,0.2155,153968,0
1778499611.505747,0.238528,-0.157576,0.502466,1,0.4035,0.5781,0.022528,-0.004076,0.024466,0.0019,0.1552,0.2464,1,0.24643,0.2301,0.2301,153972,0
1778499611.555859,0.244958,-0.159951,0.505852,1,0.4679,0.6507,0.028958,-0.006452,0.027852,0.0016,0.1606,0.3057,1,0.30568,0.2672,0.2672,153972,0
1778499611.606494,0.258422,-0.165813,0.513379,1,0.4133,0.6068,0.042422,-0.012314,0.035379,0.0015,0.1515,0.2603,1,0.26029,0.6561,0.6561,153976,0
1778499611.656594,0.265264,-0.16859,0.517644,1,0.598,0.7937,0.049264,-0.01509,0.039644,0.0013,0.3261,0.2706,1,0.27064,0.3296,0.3296,153976,0
1778499611.70669,0.25,-0.15,0.5,1,0.4352,0.6977,0.056583,-0.017662,0.044113,0.0019,0.1595,0.2739,1,0.27386,1.6149,1.6149,153976,0
1778499611.756767,0.3,-0.15,0.55,1,0.6764,0.8786,0.063462,-0.02011,0.048724,0.0012,0.2407,0.4345,2,0.21724,0.4965,0.4965,153976,0
1778499611.806843,0.29494,-0.178194,0.537083,1,0.4293,0.6345,0.07894,-0.024695,0.059083,0.0012,0.1519,0.2762,1,0.27618,1.8082,1.8082,153976,0
1778499611.856927,0.303511,-0.18038,0.542402,1,0.5031,0.69,0.087511,-0.026881,0.064402,0.0014,0.2273,0.2744,1,0.27441,0.6053,0.6053,153976,0
1778499611.907027,0.312035,-0.182452,0.547448,1,0.4061,0.5986,0.096035,-0.028953,0.069448,0.0014,0.1563,0.2484,1,0.24844,0.602,0.602,153976,0
1778499611.957124,0.321182,-0.184616,0.552896,1,0.4644,0.6552,0.105182,-0.031116,0.074895,0.0014,0.2173,0.2457,1,0.24571,0.7,0.7,153980,0
1778499612.007196,0.340036,-0.188687,0.565027,1,0.4351,0.633,0.124036,-0.035188,0.087026,0.002,0.1641,0.2689,1,0.26895,1.6346,1.6346,153984,0
1778499612.057292,0.348946,-0.189946,0.572356,1,0.5002,0.6775,0.132946,-0.036446,0.094356,0.0012,0.2035,0.2955,1,0.29548,0.984,0.984,154004,0
1778499612.107398,0.35825,-0.191567,0.579883,1,0.4072,0.5921,0.14225,-0.038067,0.101883,0.0016,0.1678,0.2378,1,0.23783,1.1248,1.1248,154004,0
1778499612.157489,0.36843,-0.19369,0.587539,1,0.4434,0.643,0.15243,-0.04019,0.109539,0.0018,0.1789,0.2628,1,0.26281,1.3468,1.3468,154004,0
1778499612.207562,0.391113,-0.199359,0.601887,1,0.5363,0.7121,0.175113,-0.04586,0.123887,0.0017,0.1437,0.3909,2,0.19544,1.6245,1.6245,154004,0
1778499612.257751,0.402867,-0.202709,0.608263,1,0.3798,0.562,0.186867,-0.04921,0.130263,0.0013,0.1409,0.2376,1,0.23759,2.7065,2.7065,154004,0
1778499612.307916,0.414238,-0.206513,0.614375,1,27.2318,27.3486,0.198238,-0.053013,0.136375,0.0015,0.1578,27.0724,250,0.10829,3.2377,3.2377,154016,0
