t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778472444.125563,0.400559,-0.262776,0.58206,1,23.1721,26.758,0.184559,0.032451,0.052326,0.0005,0.0947,23.0768,250,0.09231,4.1018,4.1018,152844,1
1778472444.17286,0.401182,-0.25834,0.58237,1,21.4791,22.0715,0.185182,0.036886,0.052636,0.0007,0.1341,21.3443,250,0.08538,3.9666,3.9666,152844,1
1778472444.195422,0.401761,-0.254545,0.582457,1,9.4378,12.2679,0.185761,0.040682,0.052723,0.0003,0.0477,9.3898,250,0.03756,3.8836,3.8836,152848,0
1778472444.235718,0.402115,-0.249361,0.582294,1,20.456,23.2928,0.186115,0.045866,0.05256,0.0007,0.123,20.3323,250,0.08133,3.7214,3.7214,152856,1
1778472444.279657,0.402182,-0.244528,0.582161,1,17.9268,20.6697,0.186182,0.050699,0.052426,0.0008,0.1508,17.7752,250,0.0711,3.5475,3.5475,152856,1
1778472444.320962,0.402168,-0.23935,0.581984,1,19.0652,20.2283,0.186168,0.055877,0.05225,0.0005,0.1531,18.9116,250,0.07565,3.3751,3.3751,152860,1
1778472444.36188,0.402223,-0.234552,0.581822,1,19.0416,19.7167,0.186223,0.060675,0.052087,0.001,0.16,18.8806,250,0.07552,3.246,3.246,152864,0
1778472444.402455,0.399004,-0.226253,0.583482,1,0.5399,0.7323,0.183004,0.068974,0.053747,0.001,0.1585,0.3804,2,0.19021,2.5814,2.5814,152868,0
1778472444.442887,0.399102,-0.216989,0.585228,1,0.3767,0.5369,0.183102,0.078238,0.055493,0.001,0.1402,0.2355,1,0.23548,2.7055,2.7055,152868,0
1778472444.483238,0.400053,-0.209884,0.585759,1,0.4084,0.5871,0.184053,0.085343,0.056024,0.0007,0.1496,0.2581,1,0.2581,2.4828,2.4828,152872,0
1778472444.523548,0.397819,-0.203955,0.586038,1,0.4258,0.6128,0.181819,0.091272,0.056304,0.0006,0.1619,0.2633,1,0.26329,2.4489,2.4489,152876,0
1778472444.563865,0.392912,-0.198244,0.586607,1,0.4018,0.5779,0.176912,0.096983,0.056872,0.0007,0.1549,0.2462,1,0.24618,2.3051,2.3051,152876,0
1778472444.604073,0.390741,-0.191399,0.58731,1,0.4396,0.628,0.174741,0.103828,0.057576,0.0012,0.1698,0.2686,1,0.26863,1.8575,1.8575,152892,0
1778472444.644261,0.388459,-0.184538,0.587443,1,0.4185,0.6023,0.172459,0.110689,0.057709,0.0006,0.1555,0.2624,1,0.26244,1.7344,1.7344,152900,0
1778472444.684449,0.389328,-0.17772,0.587682,1,0.4345,0.624,0.173328,0.117507,0.057947,0.0013,0.1729,0.2602,1,0.26025,1.6309,1.6309,152908,0
1778472444.724788,0.390387,-0.170053,0.587747,1,0.4299,0.6097,0.174387,0.125174,0.058013,0.0009,0.1549,0.274,1,0.27405,1.6724,1.6724,152916,0
1778472444.765111,0.390441,-0.162648,0.587853,1,0.3925,0.5796,0.174441,0.132579,0.058118,0.0009,0.153,0.2386,1,0.2386,1.6721,1.6721,152920,0
1778472444.805318,0.391381,-0.155635,0.587874,1,0.4482,1.1078,0.175381,0.139592,0.058139,0.0011,0.179,0.268,1,0.26804,1.6832,1.6832,152924,0
1778472444.845596,0.392432,-0.147648,0.588052,1,0.4657,3.7538,0.176432,0.147579,0.058317,0.0007,0.1607,0.3043,1,0.30435,1.7457,1.7457,152924,0
1778472444.886477,0.39285,-0.139781,0.588109,1,0.3521,0.5149,0.17685,0.155446,0.058374,0.0008,0.1144,0.2369,1,0.23692,1.7752,1.7752,152928,0
1778472444.929513,0.393313,-0.132994,0.588117,1,0.4501,0.6464,0.177313,0.162232,0.058382,0.001,0.1839,0.2653,1,0.26528,1.79,1.79,152932,0
1778472444.969791,0.394068,-0.126137,0.587966,1,0.4348,0.6243,0.178068,0.16909,0.058232,0.0007,0.1652,0.2689,1,0.26895,1.8429,1.8429,152952,0
1778472445.010141,0.395202,-0.119553,0.587878,1,0.2701,0.3871,0.179202,0.175674,0.058144,0.0005,0.1093,0.1603,1,0.1603,1.9179,1.9179,152952,0
1778472445.050463,0.397919,-0.11331,0.587839,1,0.4331,0.6222,0.181919,0.181917,0.058105,0.0008,0.1755,0.2568,1,0.2568,2.1086,2.1086,152956,0
1778472445.090738,0.397882,-0.107604,0.58787,1,0.3611,0.5192,0.181882,0.187623,0.058135,0.0009,0.1282,0.232,1,0.23196,2.1435,2.1435,152964,0
1778472445.131076,0.397219,-0.102247,0.587921,1,0.2687,0.3815,0.181219,0.19298,0.058187,0.0006,0.1086,0.1595,1,0.15951,2.1546,2.1546,152968,0
1778472445.171295,0.397716,-0.096424,0.587931,1,0.4673,0.6968,0.181716,0.198803,0.058196,0.0009,0.1509,0.3155,1,0.31554,2.244,2.244,152968,0
1778472445.211596,0.396188,-0.090935,0.588116,1,0.3909,0.5668,0.180188,0.204291,0.058382,0.0008,0.1466,0.2435,1,0.24351,2.4281,2.4281,152972,0
1778472445.251857,0.394897,-0.084825,0.588282,1,0.4972,0.7366,0.178897,0.210402,0.058547,0.0011,0.1751,0.321,1,0.32096,2.5828,2.5828,152976,0
1778472445.292047,0.393946,-0.079409,0.588469,1,0.3871,0.5762,0.177946,0.215817,0.058735,0.0006,0.1436,0.2429,1,0.2429,2.7777,2.7777,152984,0
1778472445.332215,0.390956,-0.073782,0.588572,1,0.5562,0.7275,0.174956,0.221445,0.058837,0.0006,0.1609,0.3947,2,0.19734,1.9908,1.9908,152984,0
1778472445.372409,0.390139,-0.068513,0.588779,1,0.5575,0.7309,0.174139,0.226714,0.059045,0.0009,0.1603,0.3963,2,0.19816,2.0041,2.0041,152988,0
1778472445.412596,0.390145,-0.062955,0.588906,1,0.5834,0.7426,0.174145,0.232272,0.059172,0.0008,0.1552,0.4275,2,0.21374,2.075,2.075,153004,0
1778472445.45288,0.390183,-0.057735,0.588979,1,0.5337,0.7202,0.174183,0.237491,0.059245,0.001,0.1551,0.3777,2,0.18883,2.1581,2.1581,153008,0
1778472445.493068,0.390277,-0.052319,0.588997,1,0.6745,0.8773,0.174277,0.242908,0.059263,0.0008,0.1801,0.4936,2,0.24681,2.2666,2.2666,153012,0
1778472445.533257,0.390285,-0.047421,0.589176,1,0.5267,0.6925,0.174285,0.247806,0.059442,0.0007,0.1281,0.3979,2,0.19894,2.383,2.383,153012,0
1778472445.573462,0.390564,-0.04206,0.58911,1,0.555,0.7341,0.174564,0.253167,0.059376,0.0009,0.1572,0.397,2,0.19851,2.5614,2.5614,153016,0
1778472445.613712,0.390846,-0.037091,0.589073,1,0.5757,0.7683,0.174846,0.258136,0.059338,0.0007,0.1641,0.4109,2,0.20546,2.7863,2.7863,153024,0
1778472445.653941,0.391144,-0.032136,0.589215,1,23.9692,27.4197,0.175144,0.263091,0.05948,0.0008,0.1397,23.8286,250,0.09531,3.1466,3.1466,153028,1
1778472445.682084,0.391104,-0.033156,0.589205,1,11.0261,11.1088,0.175104,0.262071,0.05947,0.0003,0.0647,10.961,250,0.04384,3.0499,3.0499,153028,0
1778472445.722267,0.391029,-0.034451,0.589182,1,0.6643,0.8206,0.175029,0.260775,0.059448,0.0006,0.1371,0.5266,3,0.17553,2.929,2.929,153040,0
1778472445.762467,0.391014,-0.034702,0.589178,1,0.6646,0.8465,0.175014,0.260525,0.059443,0.0011,0.1547,0.5088,3,0.1696,2.9083,2.9083,153044,0
1778472445.802837,0.391012,-0.034735,0.589177,1,0.6346,0.8083,0.175012,0.260492,0.059443,0.0006,0.1354,0.4986,3,0.16621,2.9042,2.9042,153044,0
1778472445.843082,0.391012,-0.034738,0.589177,1,0.6935,0.8644,0.175012,0.260489,0.059443,0.001,0.1629,0.5297,3,0.17656,2.9022,2.9022,153048,0
1778472445.883283,0.391012,-0.034739,0.589177,1,0.6772,0.8702,0.175012,0.260488,0.059443,0.0008,0.1421,0.5343,3,0.17811,2.9039,2.9039,153052,0
1778472445.923573,0.391012,-0.034739,0.589177,1,0.6509,0.8409,0.175012,0.260488,0.059443,0.0008,0.1324,0.5177,3,0.17256,2.9051,2.9051,153060,0
1778472445.963895,0.391012,-0.034739,0.589177,1,0.6969,0.8875,0.175012,0.260488,0.059443,0.0009,0.1627,0.5333,3,0.17778,2.9053,2.9053,153064,0
1778472446.004231,0.391012,-0.034739,0.589177,1,0.8251,1.0498,0.175012,0.260488,0.059443,0.001,0.1695,0.6546,3,0.21821,2.9076,2.9076,153068,0
1778472446.044482,0.391012,-0.034739,0.589177,1,0.6998,0.8719,0.175012,0.260488,0.059443,0.001,0.174,0.5248,3,0.17494,2.911,2.911,153068,0
1778472446.084733,0.391012,-0.034739,0.589177,1,0.6989,0.8898,0.175012,0.260488,0.059443,0.0009,0.1614,0.5366,3,0.17887,2.9118,2.9118,153072,0
1778472446.125036,0.391012,-0.034739,0.589177,1,0.6696,1.5754,0.175012,0.260488,0.059443,0.0006,0.1347,0.5343,3,0.17809,2.9103,2.9103,153072,0
1778472446.165231,0.391012,-0.034739,0.589177,1,0.6777,1.5247,0.175012,0.260488,0.059443,0.0008,0.1488,0.5281,3,0.17604,2.9134,2.9134,153072,0
1778472446.205524,0.391012,-0.034739,0.589177,1,0.6749,3.8167,0.175012,0.260488,0.059443,0.0007,0.152,0.5221,3,0.17404,2.9172,2.9172,153076,0
1778472446.245882,0.391012,-0.034739,0.589177,1,0.3969,0.7505,0.175012,0.260488,0.059443,0.0004,0.106,0.2906,3,0.09685,2.9254,2.9254,153076,0
1778472446.286059,0.386423,-0.042865,0.589585,1,0.6193,1.4608,0.170423,0.252362,0.05985,0.0005,0.1797,0.4391,2,0.21956,2.4914,2.4914,153076,0
1778472446.328435,0.35,-0.05,0.6,1,0.7392,0.9496,0.154141,0.222851,0.061435,0.0009,0.1584,0.5799,3,0.1933,0.9174,0.9174,153076,0
1778472446.368726,0.366466,-0.07915,0.591537,1,0.4429,0.6182,0.150466,0.216077,0.061803,0.0008,0.1619,0.2801,1,0.28012,1.6072,1.6072,153076,0
1778472446.409364,0.368186,-0.090637,0.593516,1,0.3981,0.5843,0.152186,0.20459,0.063781,0.0008,0.145,0.2524,1,0.25237,1.1266,1.1266,153076,0
1778472446.449753,0.370325,-0.099856,0.595147,1,0.4138,0.5996,0.154325,0.195371,0.065413,0.0009,0.1587,0.2542,1,0.25416,1.1529,1.1529,153076,0
1778472446.489923,0.376349,-0.113688,0.597637,1,0.4222,0.6165,0.160349,0.181539,0.067903,0.0011,0.167,0.2542,1,0.25418,1.4216,1.4216,153076,0
1778472446.530191,0.382546,-0.127835,0.599758,1,0.4657,0.6707,0.166546,0.167392,0.070024,0.001,0.1594,0.3053,1,0.30527,1.5628,1.5628,153092,0
1778472446.570356,0.388073,-0.140262,0.601576,1,0.3682,0.5293,0.172073,0.154965,0.071841,0.0005,0.1262,0.2414,1,0.24144,1.6242,1.6242,153092,0
1778472446.610764,0.389047,-0.151291,0.602567,1,0.3893,0.5764,0.173047,0.143936,0.072832,0.0008,0.1425,0.246,1,0.24596,1.5263,1.5263,153092,0
1778472446.651035,0.393809,-0.161609,0.603757,1,0.4491,0.6574,0.177809,0.133618,0.074022,0.0007,0.1637,0.2847,1,0.28466,1.7354,1.7354,153092,0
1778472446.691293,0.397659,-0.171349,0.604692,1,0.3998,0.5884,0.181659,0.123878,0.074958,0.0007,0.1472,0.2519,1,0.25193,1.865,1.865,153092,0
1778472446.731495,0.398913,-0.18232,0.605386,1,0.413,0.6049,0.182913,0.112906,0.075652,0.0008,0.163,0.2493,1,0.2493,1.9296,1.9296,153092,0
