x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
-0.2,-0.2,0.85,0.0,0.0,0.0,1,0.988,7,0.45,0
-0.2,-0.2,0.95,0.0,0.0,0.0,1,2.4,6,0.38,0
-0.2,-0.1,0.05,0.0,0.0,0.0,0,382.418,700,42.04,-1
-0.2,-0.1,0.15,0.0,0.0,0.0,0,353.924,700,42.39,-1
-0.2,-0.1,0.25,0.0,0.0,0.0,0,167.521,700,40.06,-1
-0.2,-0.1,0.35,0.0,0.0,0.0,0,101.231,700,40.89,-1
-0.2,-0.1,0.45,0.0,0.0,0.0,0,20.154,700,40.32,-1
-0.2,-0.1,0.55,0.0,0.0,0.0,1,2.509,117,7.06,1
-0.2,-0.1,0.65,0.0,0.0,0.0,0,221.549,700,41.12,-1
-0.2,-0.1,0.75,0.0,0.0,0.0,1,1.766,10,0.62,0
-0.2,-0.1,0.85,0.0,0.0,0.0,1,2.261,7,0.44,0
-0.2,-0.1,0.95,0.0,0.0,0.0,1,0.849,7,0.43,0
-0.1,-0.7,0.05,0.0,0.0,0.0,0,490.852,700,42.16,-1
-0.1,-0.7,0.15,0.0,0.0,0.0,0,416.735,700,38.8,-1
-0.1,-0.7,0.25,0.0,0.0,0.0,0,367.963,700,42.04,-1
-0.1,-0.7,0.35,0.0,0.0,0.0,0,310.777,700,42.16,-1
-0.1,-0.7,0.45,0.0,0.0,0.0,0,262.343,700,41.88,-1
-0.1,-0.7,0.55,0.0,0.0,0.0,0,191.347,700,39.86,-1
-0.1,-0.7,0.65,0.0,0.0,0.0,0,169.833,700,42.38,-1
-0.1,-0.7,0.75,0.0,0.0,0.0,0,162.806,700,39.79,-1
-0.1,-0.7,0.85,0.0,0.0,0.0,0,163.635,700,42.09,-1
-0.1,-0.7,0.95,0.0,0.0,0.0,0,186.165,700,41.75,-1
-0.1,-0.6,0.05,0.0,0.0,0.0,0,517.162,700,41.8,-1
-0.1,-0.6,0.15,0.0,0.0,0.0,0,391.809,700,42.33,-1
-0.1,-0.6,0.25,0.0,0.0,0.0,0,328.329,700,41.79,-1
-0.1,-0.6,0.35,0.0,0.0,0.0,0,228.418,700,41.96,-1
-0.1,-0.6,0.45,0.0,0.0,0.0,0,150.824,700,41.63,-1
-0.1,-0.6,0.55,0.0,0.0,0.0,0,102.227,700,40.42,-1
-0.1,-0.6,0.65,0.0,0.0,0.0,0,77.059,700,42.41,-1
-0.1,-0.6,0.75,0.0,0.0,0.0,0,70.119,700,38.87,-1
-0.1,-0.6,0.85,0.0,0.0,0.0,0,69.766,700,39.81,-1
-0.1,-0.6,0.95,0.0,0.0,0.0,0,95.014,700,40.95,-1
-0.1,-0.5,0.05,0.0,0.0,0.0,0,418.275,700,40.28,-1
-0.1,-0.5,0.15,0.0,0.0,0.0,0,337.707,700,41.74,-1
-0.1,-0.5,0.25,0.0,0.0,0.0,0,262.395,700,39.49,-1
-0.1,-0.5,0.35,0.0,0.0,0.0,0,159.784,700,40.91,-1
-0.1,-0.5,0.45,0.0,0.0,0.0,0,87.302,700,40.68,-1
-0.1,-0.5,0.55,0.0,0.0,0.0,0,26.164,700,39.15,-1
-0.1,-0.5,0.65,0.0,0.0,0.0,0,46.495,700,40.83,-1
-0.1,-0.5,0.75,0.0,0.0,0.0,1,2.33,110,6.47,1
-0.1,-0.5,0.85,0.0,0.0,0.0,1,2.414,8,0.5,0
-0.1,-0.5,0.95,0.0,0.0,0.0,0,10.49,700,38.01,-1
-0.1,-0.4,0.05,0.0,0.0,0.0,0,347.542,700,42.26,-1
-0.1,-0.4,0.15,0.0,0.0,0.0,0,320.014,700,41.04,-1
-0.1,-0.4,0.25,0.0,0.0,0.0,0,174.074,700,39.58,-1
-0.1,-0.4,0.35,0.0,0.0,0.0,0,125.226,700,40.82,-1
-0.1,-0.4,0.45,0.0,0.0,0.0,0,43.675,700,37.25,-1
-0.1,-0.4,0.55,0.0,0.0,0.0,1,2.611,112,6.51,1
-0.1,-0.4,0.65,0.0,0.0,0.0,1,2.439,313,18.21,3
-0.1,-0.4,0.75,0.0,0.0,0.0,1,2.082,7,0.45,0
-0.1,-0.4,0.85,0.0,0.0,0.0,1,0.669,8,0.5,0
-0.1,-0.4,0.95,0.0,0.0,0.0,1,2.771,11,0.69,0
-0.1,-0.3,0.05,0.0,0.0,0.0,0,389.173,700,41.86,-1
-0.1,-0.3,0.15,0.0,0.0,0.0,0,209.567,700,41.79,-1
-0.1,-0.3,0.25,0.0,0.0,0.0,0,120.086,700,39.94,-1
-0.1,-0.3,0.35,0.0,0.0,0.0,0,71.887,700,40.67,-1
-0.1,-0.3,0.45,0.0,0.0,0.0,0,29.268,700,39.72,-1
-0.1,-0.3,0.55,0.0,0.0,0.0,0,115.832,700,39.85,-1
-0.1,-0.3,0.65,0.0,0.0,0.0,0,40.768,700,40.14,-1
-0.1,-0.3,0.75,0.0,0.0,0.0,1,2.089,7,0.44,0
-0.1,-0.3,0.85,0.0,0.0,0.0,1,0.928,8,0.49,0
-0.1,-0.3,0.95,0.0,0.0,0.0,1,0.494,8,0.49,0
-0.1,-0.2,0.05,0.0,0.0,0.0,0,392.262,700,39.98,-1
-0.1,-0.2,0.15,0.0,0.0,0.0,0,255.558,700,41.82,-1
-0.1,-0.2,0.25,0.0,0.0,0.0,0,100.08,700,41.52,-1
-0.1,-0.2,0.35,0.0,0.0,0.0,0,38.074,700,39.68,-1
-0.1,-0.2,0.45,0.0,0.0,0.0,0,44.346,700,41.43,-1
-0.1,-0.2,0.55,0.0,0.0,0.0,0,26.83,700,39.47,-1
-0.1,-0.2,0.65,0.0,0.0,0.0,0,93.352,700,42.2,-1
-0.1,-0.2,0.75,0.0,0.0,0.0,0,28.731,700,39.08,-1
-0.1,-0.2,0.85,0.0,0.0,0.0,1,1.341,8,0.51,0
-0.1,-0.2,0.95,0.0,0.0,0.0,1,0.581,9,0.56,0
-0.1,-0.1,0.05,0.0,0.0,0.0,0,422.235,700,42.03,-1
-0.1,-0.1,0.15,0.0,0.0,0.0,0,293.475,700,39.79,-1
-0.1,-0.1,0.25,0.0,0.0,0.0,0,255.838,700,41.87,-1
-0.1,-0.1,0.35,0.0,0.0,0.0,0,34.33,700,41.64,-1
-0.1,-0.1,0.45,0.0,0.0,0.0,0,31.843,700,39.47,-1
-0.1,-0.1,0.55,0.0,0.0,0.0,1,2.501,309,18.86,3
-0.1,-0.1,0.65,0.0,0.0,0.0,0,186.405,700,42.32,-1
-0.1,-0.1,0.75,0.0,0.0,0.0,0,24.486,700,38.56,-1
-0.1,-0.1,0.85,0.0,0.0,0.0,1,2.367,8,0.5,0
-0.1,-0.1,0.95,0.0,0.0,0.0,1,2.901,9,0.56,0
0.0,-0.7,0.05,0.0,0.0,0.0,0,458.964,700,41.92,-1
0.0,-0.7,0.15,0.0,0.0,0.0,0,445.054,700,39.96,-1
0.0,-0.7,0.25,0.0,0.0,0.0,0,385.335,700,41.26,-1
0.0,-0.7,0.35,0.0,0.0,0.0,0,346.574,700,42.08,-1
0.0,-0.7,0.45,0.0,0.0,0.0,0,234.213,700,39.81,-1
0.0,-0.7,0.55,0.0,0.0,0.0,0,208.106,700,41.03,-1
0.0,-0.7,0.65,0.0,0.0,0.0,0,128.966,700,41.58,-1
0.0,-0.7,0.75,0.0,0.0,0.0,0,169.321,700,38.3,-1
0.0,-0.7,0.85,0.0,0.0,0.0,0,162.466,700,40.42,-1
0.0,-0.7,0.95,0.0,0.0,0.0,0,191.943,700,38.46,-1
0.0,-0.6,0.05,0.0,0.0,0.0,0,416.262,700,40.69,-1
0.0,-0.6,0.15,0.0,0.0,0.0,0,487.191,700,40.6,-1
0.0,-0.6,0.25,0.0,0.0,0.0,0,249.818,700,41.44,-1
0.0,-0.6,0.35,0.0,0.0,0.0,0,236.658,700,38.11,-1
0.0,-0.6,0.45,0.0,0.0,0.0,0,172.984,700,40.98,-1
0.0,-0.6,0.55,0.0,0.0,0.0,0,138.826,700,40.25,-1
0.0,-0.6,0.65,0.0,0.0,0.0,0,59.966,700,39.82,-1
0.0,-0.6,0.75,0.0,0.0,0.0,0,49.038,700,40.75,-1
0.0,-0.6,0.85,0.0,0.0,0.0,0,68.861,700,36.98,-1
0.0,-0.6,0.95,0.0,0.0,0.0,0,87.786,700,40.71,-1
0.0,-0.5,0.05,0.0,0.0,0.0,0,386.93,700,41.66,-1
0.0,-0.5,0.15,0.0,0.0,0.0,0,316.995,700,41.38,-1
0.0,-0.5,0.25,0.0,0.0,0.0,0,270.158,700,41.13,-1
0.0,-0.5,0.35,0.0,0.0,0.0,0,179.895,700,41.29,-1
0.0,-0.5,0.45,0.0,0.0,0.0,0,119.48,700,38.96,-1
0.0,-0.5,0.55,0.0,0.0,0.0,0,94.276,700,41.3,-1
0.0,-0.5,0.65,0.0,0.0,0.0,0,62.006,700,38.09,-1
0.0,-0.5,0.75,0.0,0.0,0.0,1,0.697,105,6.23,1
0.0,-0.5,0.85,0.0,0.0,0.0,1,0.982,13,0.78,0
0.0,-0.5,0.95,0.0,0.0,0.0,1,4.132,100,5.57,0
0.0,-0.4,0.05,0.0,0.0,0.0,0,329.588,700,41.15,-1
0.0,-0.4,0.15,0.0,0.0,0.0,0,330.898,700,41.04,-1
0.0,-0.4,0.25,0.0,0.0,0.0,0,238.619,700,38.78,-1
0.0,-0.4,0.35,0.0,0.0,0.0,0,149.4,700,40.85,-1
0.0,-0.4,0.45,0.0,0.0,0.0,0,87.811,700,39.06,-1
0.0,-0.4,0.55,0.0,0.0,0.0,0,63.107,700,40.32,-1
0.0,-0.4,0.65,0.0,0.0,0.0,1,1.605,6,0.38,0
0.0,-0.4,0.75,0.0,0.0,0.0,1,0.972,6,0.38,0
0.0,-0.4,0.85,0.0,0.0,0.0,1,2.174,13,0.76,0
0.0,-0.4,0.95,0.0,0.0,0.0,1,0.546,9,0.55,0
0.0,-0.3,0.05,0.0,0.0,0.0,0,392.982,700,39.98,-1
0.0,-0.3,0.15,0.0,0.0,0.0,0,328.752,700,40.64,-1
0.0,-0.3,0.25,0.0,0.0,0.0,0,140.466,700,40.92,-1
0.0,-0.3,0.35,0.0,0.0,0.0,0,141.26,700,37.36,-1
0.0,-0.3,0.45,0.0,0.0,0.0,0,80.304,700,40.85,-1
0.0,-0.3,0.55,0.0,0.0,0.0,0,75.387,700,40.55,-1
0.0,-0.3,0.65,0.0,0.0,0.0,1,1.557,4,0.27,0
0.0,-0.3,0.75,0.0,0.0,0.0,1,0.87,4,0.26,0
0.0,-0.3,0.85,0.0,0.0,0.0,1,0.492,13,0.77,0
0.0,-0.3,0.95,0.0,0.0,0.0,1,0.755,9,0.55,0
0.0,-0.2,0.05,0.0,0.0,0.0,0,398.384,700,39.65,-1
0.0,-0.2,0.15,0.0,0.0,0.0,0,313.622,700,41.49,-1
0.0,-0.2,0.25,0.0,0.0,0.0,0,177.653,700,39.16,-1
0.0,-0.2,0.35,0.0,0.0,0.0,0,197.97,700,41.12,-1
0.0,-0.2,0.45,0.0,0.0,0.0,0,133.915,700,38.79,-1
0.0,-0.2,0.55,0.0,0.0,0.0,0,105.991,700,42.22,-1
0.0,-0.2,0.65,0.0,0.0,0.0,0,88.604,700,38.86,-1
0.0,-0.2,0.75,0.0,0.0,0.0,0,79.415,700,39.79,-1
0.0,-0.2,0.85,0.0,0.0,0.0,0,19.257,700,38.73,-1
0.0,-0.2,0.95,0.0,0.0,0.0,1,0.605,6,0.25,0
0.0,-0.1,0.05,0.0,0.0,0.0,0,435.934,700,39.95,-1
0.0,-0.1,0.15,0.0,0.0,0.0,0,177.172,700,41.61,-1
0.0,-0.1,0.25,0.0,0.0,0.0,0,109.703,700,39.44,-1
0.0,-0.1,0.35,0.0,0.0,0.0,0,154.862,700,41.99,-1
0.0,-0.1,0.45,0.0,0.0,0.0,0,94.491,700,39.85,-1
0.0,-0.1,0.55,0.0,0.0,0.0,0,69.754,700,40.17,-1
0.0,-0.1,0.65,0.0,0.0,0.0,0,183.568,700,41.97,-1
0.0,-0.1,0.75,0.0,0.0,0.0,0,74.672,700,40.25,-1
0.0,-0.1,0.85,0.0,0.0,0.0,1,2.161,6,0.38,0
0.0,-0.1,0.95,0.0,0.0,0.0,1,1.181,6,0.38,0
0.1,-0.7,0.05,0.0,0.0,0.0,0,446.95,700,39.94,-1
0.1,-0.7,0.15,0.0,0.0,0.0,0,368.9,700,39.49,-1
0.1,-0.7,0.25,0.0,0.0,0.0,0,359.502,700,41.66,-1
0.1,-0.7,0.35,0.0,0.0,0.0,0,311.56,700,41.86,-1
0.1,-0.7,0.45,0.0,0.0,0.0,0,240.327,700,40.09,-1
0.1,-0.7,0.55,0.0,0.0,0.0,0,193.972,700,40.67,-1
0.1,-0.7,0.65,0.0,0.0,0.0,0,166.584,700,40.22,-1
0.1,-0.7,0.75,0.0,0.0,0.0,0,162.737,700,39.75,-1
0.1,-0.7,0.85,0.0,0.0,0.0,0,159.641,700,38.4,-1
0.1,-0.7,0.95,0.0,0.0,0.0,0,186.212,700,42.07,-1
0.1,-0.6,0.05,0.0,0.0,0.0,0,465.65,700,46.62,-1
0.1,-0.6,0.15,0.0,0.0,0.0,0,388.571,700,28.35,-1
0.1,-0.6,0.25,0.0,0.0,0.0,0,321.947,700,28.93,-1
0.1,-0.6,0.35,0.0,0.0,0.0,0,165.318,700,29.7,-1
0.1,-0.6,0.45,0.0,0.0,0.0,0,184.415,700,27.21,-1
0.1,-0.6,0.55,0.0,0.0,0.0,0,123.641,700,27.22,-1
0.1,-0.6,0.65,0.0,0.0,0.0,0,78.175,700,27.37,-1
0.1,-0.6,0.75,0.0,0.0,0.0,0,70.094,700,27.17,-1
0.1,-0.6,0.85,0.0,0.0,0.0,0,68.411,700,26.85,-1
0.1,-0.6,0.95,0.0,0.0,0.0,0,94.813,700,27.2,-1
0.1,-0.5,0.05,0.0,0.0,0.0,0,471.945,700,27.97,-1
0.1,-0.5,0.15,0.0,0.0,0.0,0,381.932,700,27.94,-1
0.1,-0.5,0.25,0.0,0.0,0.0,0,297.079,700,27.41,-1
0.1,-0.5,0.35,0.0,0.0,0.0,0,230.903,700,27.32,-1
0.1,-0.5,0.45,0.0,0.0,0.0,0,166.034,700,27.28,-1
0.1,-0.5,0.55,0.0,0.0,0.0,0,100.475,700,27.24,-1
0.1,-0.5,0.65,0.0,0.0,0.0,0,29.627,700,27.33,-1
0.1,-0.5,0.75,0.0,0.0,0.0,1,2.014,8,0.33,0
0.1,-0.5,0.85,0.0,0.0,0.0,1,0.426,10,0.4,0
0.1,-0.5,0.95,0.0,0.0,0.0,0,10.565,700,26.86,-1
0.1,-0.4,0.05,0.0,0.0,0.0,0,432.244,700,27.88,-1
0.1,-0.4,0.15,0.0,0.0,0.0,0,342.478,700,27.56,-1
0.1,-0.4,0.25,0.0,0.0,0.0,0,280.45,700,27.34,-1
0.1,-0.4,0.35,0.0,0.0,0.0,0,151.827,700,27.1,-1
0.1,-0.4,0.45,0.0,0.0,0.0,0,149.628,700,27.18,-1
0.1,-0.4,0.55,0.0,0.0,0.0,0,111.738,700,27.48,-1
0.1,-0.4,0.65,0.0,0.0,0.0,0,40.73,700,27.49,-1
0.1,-0.4,0.75,0.0,0.0,0.0,1,1.451,8,0.33,0
0.1,-0.4,0.85,0.0,0.0,0.0,1,0.652,7,0.29,0
0.1,-0.4,0.95,0.0,0.0,0.0,1,0.584,7,0.28,0
0.1,-0.3,0.05,0.0,0.0,0.0,0,408.821,700,27.67,-1
0.1,-0.3,0.15,0.0,0.0,0.0,0,293.491,700,27.78,-1
0.1,-0.3,0.25,0.0,0.0,0.0,0,265.024,700,27.68,-1
0.1,-0.3,0.35,0.0,0.0,0.0,0,227.627,700,27.42,-1
0.1,-0.3,0.45,0.0,0.0,0.0,0,65.475,700,27.47,-1
0.1,-0.3,0.55,0.0,0.0,0.0,0,85.26,700,27.59,-1
0.1,-0.3,0.65,0.0,0.0,0.0,0,46.379,700,26.94,-1
0.1,-0.3,0.75,0.0,0.0,0.0,1,1.631,8,0.33,0
0.1,-0.3,0.85,0.0,0.0,0.0,1,0.886,5,0.21,0
0.1,-0.3,0.95,0.0,0.0,0.0,1,0.32,6,0.24,0
0.1,-0.2,0.05,0.0,0.0,0.0,0,380.757,700,27.59,-1
0.1,-0.2,0.15,0.0,0.0,0.0,0,345.567,700,27.53,-1
0.1,-0.2,0.25,0.0,0.0,0.0,0,175.299,700,27.8,-1
0.1,-0.2,0.35,0.0,0.0,0.0,0,197.115,700,27.67,-1
0.1,-0.2,0.45,0.0,0.0,0.0,0,190.042,700,27.97,-1
0.1,-0.2,0.55,0.0,0.0,0.0,0,135.836,700,27.7,-1
0.1,-0.2,0.65,0.0,0.0,0.0,0,58.791,700,28.44,-1
0.1,-0.2,0.75,0.0,0.0,0.0,0,27.263,700,27.17,-1
0.1,-0.2,0.85,0.0,0.0,0.0,1,1.566,5,0.21,0
0.1,-0.2,0.95,0.0,0.0,0.0,1,0.824,5,0.21,0
0.1,-0.1,0.05,0.0,0.0,0.0,0,439.097,700,27.57,-1
0.1,-0.1,0.15,0.0,0.0,0.0,0,256.743,700,27.83,-1
0.1,-0.1,0.25,0.0,0.0,0.0,0,239.63,700,27.89,-1
0.1,-0.1,0.35,0.0,0.0,0.0,0,216.816,700,27.78,-1
0.1,-0.1,0.45,0.0,0.0,0.0,0,179.437,700,27.77,-1
0.1,-0.1,0.55,0.0,0.0,0.0,0,131.708,700,28.81,-1
0.1,-0.1,0.65,0.0,0.0,0.0,0,126.458,700,28.71,-1
0.1,-0.1,0.75,0.0,0.0,0.0,0,95.667,700,27.1,-1
0.1,-0.1,0.85,0.0,0.0,0.0,0,28.099,700,26.55,-1
0.1,-0.1,0.95,0.0,0.0,0.0,1,1.625,20,0.79,0
0.2,-0.7,0.05,0.0,0.0,0.0,0,563.041,700,27.58,-1
0.2,-0.7,0.15,0.0,0.0,0.0,0,382.454,700,27.64,-1
0.2,-0.7,0.25,0.0,0.0,0.0,0,392.841,700,27.74,-1
0.2,-0.7,0.35,0.0,0.0,0.0,0,339.258,700,28.0,-1
0.2,-0.7,0.45,0.0,0.0,0.0,0,244.742,700,27.99,-1
0.2,-0.7,0.55,0.0,0.0,0.0,0,197.853,700,27.99,-1
0.2,-0.7,0.65,0.0,0.0,0.0,0,171.651,700,27.78,-1
0.2,-0.7,0.75,0.0,0.0,0.0,0,162.841,700,27.23,-1
0.2,-0.7,0.85,0.0,0.0,0.0,0,180.033,700,26.99,-1
0.2,-0.7,0.95,0.0,0.0,0.0,0,205.421,700,27.02,-1
0.2,-0.6,0.05,0.0,0.0,0.0,0,392.451,700,27.75,-1
0.2,-0.6,0.15,0.0,0.0,0.0,0,439.309,700,27.55,-1
0.2,-0.6,0.25,0.0,0.0,0.0,0,359.982,700,27.75,-1
0.2,-0.6,0.35,0.0,0.0,0.0,0,246.799,700,27.77,-1
0.2,-0.6,0.45,0.0,0.0,0.0,0,182.079,700,27.9,-1
0.2,-0.6,0.55,0.0,0.0,0.0,0,123.206,700,28.56,-1
0.2,-0.6,0.65,0.0,0.0,0.0,0,80.324,700,27.28,-1
0.2,-0.6,0.75,0.0,0.0,0.0,0,75.326,700,26.73,-1
0.2,-0.6,0.85,0.0,0.0,0.0,0,87.507,700,27.02,-1
0.2,-0.6,0.95,0.0,0.0,0.0,0,117.891,700,26.52,-1
0.2,-0.5,0.05,0.0,0.0,0.0,0,377.209,700,27.99,-1
0.2,-0.5,0.15,0.0,0.0,0.0,0,295.973,700,27.84,-1
0.2,-0.5,0.25,0.0,0.0,0.0,0,288.807,700,28.02,-1
0.2,-0.5,0.35,0.0,0.0,0.0,0,221.185,700,27.77,-1
0.2,-0.5,0.45,0.0,0.0,0.0,0,156.343,700,27.3,-1
0.2,-0.5,0.55,0.0,0.0,0.0,0,94.325,700,26.52,-1
0.2,-0.5,0.65,0.0,0.0,0.0,0,30.389,700,26.66,-1
0.2,-0.5,0.75,0.0,0.0,0.0,1,2.411,9,0.37,0
0.2,-0.5,0.85,0.0,0.0,0.0,1,4.147,100,3.69,0
0.2,-0.5,0.95,0.0,0.0,0.0,0,38.162,700,25.94,-1
0.2,-0.4,0.05,0.0,0.0,0.0,0,361.664,700,27.55,-1
0.2,-0.4,0.15,0.0,0.0,0.0,0,350.224,700,27.21,-1
0.2,-0.4,0.25,0.0,0.0,0.0,0,285.985,700,27.61,-1
0.2,-0.4,0.35,0.0,0.0,0.0,0,201.824,700,27.25,-1
0.2,-0.4,0.45,0.0,0.0,0.0,0,175.713,700,27.23,-1
0.2,-0.4,0.55,0.0,0.0,0.0,0,108.616,700,26.58,-1
0.2,-0.4,0.65,0.0,0.0,0.0,0,36.363,700,26.88,-1
0.2,-0.4,0.75,0.0,0.0,0.0,1,7.632,100,3.72,0
0.2,-0.4,0.85,0.0,0.0,0.0,1,1.246,7,0.28,0
0.2,-0.4,0.95,0.0,0.0,0.0,1,1.459,7,0.28,0
0.2,-0.3,0.05,0.0,0.0,0.0,0,382.637,700,27.47,-1
0.2,-0.3,0.15,0.0,0.0,0.0,0,298.307,700,27.52,-1
0.2,-0.3,0.25,0.0,0.0,0.0,0,342.726,700,27.79,-1
0.2,-0.3,0.35,0.0,0.0,0.0,0,184.597,700,27.13,-1
0.2,-0.3,0.45,0.0,0.0,0.0,0,189.203,700,27.51,-1
0.2,-0.3,0.55,0.0,0.0,0.0,0,105.446,700,27.18,-1
0.2,-0.3,0.65,0.0,0.0,0.0,0,39.749,700,26.59,-1
0.2,-0.3,0.75,0.0,0.0,0.0,1,2.937,7,0.29,0
0.2,-0.3,0.85,0.0,0.0,0.0,1,1.056,5,0.21,0
0.2,-0.3,0.95,0.0,0.0,0.0,1,1.144,6,0.25,0
0.2,-0.2,0.05,0.0,0.0,0.0,0,458.967,700,27.69,-1
0.2,-0.2,0.15,0.0,0.0,0.0,0,376.926,700,27.81,-1
0.2,-0.2,0.25,0.0,0.0,0.0,0,304.02,700,27.77,-1
0.2,-0.2,0.35,0.0,0.0,0.0,0,222.231,700,27.44,-1
0.2,-0.2,0.45,0.0,0.0,0.0,0,209.23,700,27.65,-1
0.2,-0.2,0.55,0.0,0.0,0.0,0,127.9,700,27.46,-1
0.2,-0.2,0.65,0.0,0.0,0.0,0,43.594,700,27.25,-1
0.2,-0.2,0.75,0.0,0.0,0.0,1,8.295,300,11.37,2
0.2,-0.2,0.85,0.0,0.0,0.0,1,1.216,5,0.21,0
0.2,-0.2,0.95,0.0,0.0,0.0,1,1.119,7,0.29,0
0.2,-0.1,0.05,0.0,0.0,0.0,0,251.211,700,27.95,-1
0.2,-0.1,0.15,0.0,0.0,0.0,0,372.966,700,27.77,-1
0.2,-0.1,0.25,0.0,0.0,0.0,0,292.326,700,27.56,-1
0.2,-0.1,0.35,0.0,0.0,0.0,0,213.413,700,27.55,-1
0.2,-0.1,0.45,0.0,0.0,0.0,0,215.984,700,27.97,-1
0.2,-0.1,0.55,0.0,0.0,0.0,0,153.647,700,27.78,-1
