x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
0.1,-0.2,0.75,0.0,0.0,0.0,0,27.263,700,27.44,-1
0.1,-0.2,0.85,0.0,0.0,0.0,1,1.566,5,0.22,0
0.1,-0.2,0.95,0.0,0.0,0.0,1,0.824,5,0.21,0
0.1,-0.1,0.35,0.0,0.0,0.0,0,216.816,700,27.99,-1
0.1,-0.1,0.45,0.0,0.0,0.0,0,179.437,700,28.1,-1
0.1,-0.1,0.55,0.0,0.0,0.0,0,131.708,700,29.08,-1
0.1,-0.1,0.65,0.0,0.0,0.0,0,126.458,700,28.8,-1
0.1,-0.1,0.75,0.0,0.0,0.0,0,95.667,700,27.33,-1
0.1,-0.1,0.85,0.0,0.0,0.0,0,28.099,700,26.67,-1
0.1,-0.1,0.95,0.0,0.0,0.0,1,1.625,20,0.8,0
0.2,-0.5,0.35,0.0,0.0,0.0,0,221.185,700,28.01,-1
0.2,-0.5,0.45,0.0,0.0,0.0,0,156.343,700,27.42,-1
0.2,-0.5,0.55,0.0,0.0,0.0,0,94.325,700,26.75,-1
0.2,-0.5,0.65,0.0,0.0,0.0,0,30.389,700,26.86,-1
0.2,-0.5,0.75,0.0,0.0,0.0,1,2.411,9,0.37,0
0.2,-0.5,0.85,0.0,0.0,0.0,1,4.147,100,3.7,0
0.2,-0.5,0.95,0.0,0.0,0.0,0,38.162,700,26.07,-1
0.2,-0.4,0.35,0.0,0.0,0.0,0,201.824,700,27.47,-1
0.2,-0.4,0.45,0.0,0.0,0.0,0,175.713,700,27.44,-1
0.2,-0.4,0.55,0.0,0.0,0.0,0,108.616,700,26.71,-1
0.2,-0.4,0.65,0.0,0.0,0.0,0,36.363,700,26.9,-1
0.2,-0.4,0.75,0.0,0.0,0.0,1,7.632,100,3.72,0
0.2,-0.4,0.85,0.0,0.0,0.0,1,1.246,7,0.28,0
0.2,-0.4,0.95,0.0,0.0,0.0,1,1.459,7,0.28,0
0.2,-0.3,0.35,0.0,0.0,0.0,0,184.597,700,27.16,-1
0.2,-0.3,0.45,0.0,0.0,0.0,0,189.203,700,27.56,-1
0.2,-0.3,0.55,0.0,0.0,0.0,0,105.446,700,27.35,-1
0.2,-0.3,0.65,0.0,0.0,0.0,0,39.749,700,26.72,-1
0.2,-0.3,0.75,0.0,0.0,0.0,1,2.937,7,0.29,0
0.2,-0.3,0.85,0.0,0.0,0.0,1,1.056,5,0.21,0
0.2,-0.3,0.95,0.0,0.0,0.0,1,1.144,6,0.25,0
0.2,-0.2,0.35,0.0,0.0,0.0,0,222.231,700,27.63,-1
0.2,-0.2,0.45,0.0,0.0,0.0,0,209.23,700,27.73,-1
0.2,-0.2,0.55,0.0,0.0,0.0,0,127.9,700,27.5,-1
0.2,-0.2,0.65,0.0,0.0,0.0,0,43.594,700,27.3,-1
0.2,-0.2,0.75,0.0,0.0,0.0,1,8.295,300,11.51,2
0.2,-0.2,0.85,0.0,0.0,0.0,1,1.216,5,0.22,0
0.2,-0.2,0.95,0.0,0.0,0.0,1,1.119,7,0.29,0
0.2,-0.1,0.35,0.0,0.0,0.0,0,213.413,700,27.77,-1
0.2,-0.1,0.45,0.0,0.0,0.0,0,215.984,700,28.12,-1
0.2,-0.1,0.55,0.0,0.0,0.0,0,153.647,700,27.87,-1
0.2,-0.1,0.65,0.0,0.0,0.0,0,104.508,700,27.4,-1
0.2,-0.1,0.75,0.0,0.0,0.0,0,86.48,700,26.69,-1
0.2,-0.1,0.85,0.0,0.0,0.0,0,28.273,700,26.7,-1
0.2,-0.1,0.95,0.0,0.0,0.0,1,1.241,109,4.18,1
0.3,-0.5,0.35,0.0,0.0,0.0,0,173.911,700,27.84,-1
0.3,-0.5,0.45,0.0,0.0,0.0,0,159.647,700,27.97,-1
0.3,-0.5,0.55,0.0,0.0,0.0,0,95.968,700,27.95,-1
0.3,-0.5,0.65,0.0,0.0,0.0,0,37.824,700,27.99,-1
0.3,-0.5,0.75,0.0,0.0,0.0,0,26.079,700,26.99,-1
0.3,-0.5,0.85,0.0,0.0,0.0,0,46.978,700,26.21,-1
0.3,-0.5,0.95,0.0,0.0,0.0,0,87.051,700,25.79,-1
0.3,-0.4,0.35,0.0,0.0,0.0,0,216.407,700,27.44,-1
0.3,-0.4,0.45,0.0,0.0,0.0,0,155.755,700,27.26,-1
0.3,-0.4,0.55,0.0,0.0,0.0,0,96.192,700,26.84,-1
0.3,-0.4,0.65,0.0,0.0,0.0,0,31.425,700,26.78,-1
0.3,-0.4,0.75,0.0,0.0,0.0,1,2.993,120,4.7,1
0.3,-0.4,0.85,0.0,0.0,0.0,1,2.254,8,0.33,0
0.3,-0.4,0.95,0.0,0.0,0.0,0,26.89,700,25.73,-1
0.3,-0.3,0.35,0.0,0.0,0.0,0,225.668,700,27.19,-1
0.3,-0.3,0.45,0.0,0.0,0.0,0,170.585,700,27.31,-1
0.3,-0.3,0.55,0.0,0.0,0.0,0,105.53,700,26.73,-1
0.3,-0.3,0.65,0.0,0.0,0.0,0,34.57,700,26.9,-1
0.3,-0.3,0.75,0.0,0.0,0.0,1,0.506,11,0.46,0
0.3,-0.3,0.85,0.0,0.0,0.0,1,2.044,8,0.33,0
0.3,-0.3,0.95,0.0,0.0,0.0,1,2.462,14,0.55,0
0.3,-0.2,0.35,0.0,0.0,0.0,0,235.633,700,26.95,-1
0.3,-0.2,0.45,0.0,0.0,0.0,0,179.563,700,27.0,-1
0.3,-0.2,0.55,0.0,0.0,0.0,0,110.988,700,27.06,-1
0.3,-0.2,0.65,0.0,0.0,0.0,0,36.471,700,27.44,-1
0.3,-0.2,0.75,0.0,0.0,0.0,1,0.372,7,0.3,0
0.3,-0.2,0.85,0.0,0.0,0.0,1,2.333,10,0.41,0
0.3,-0.2,0.95,0.0,0.0,0.0,1,0.853,7,0.3,0
0.3,-0.1,0.35,0.0,0.0,0.0,0,238.925,700,27.45,-1
0.3,-0.1,0.45,0.0,0.0,0.0,0,180.268,700,27.58,-1
0.3,-0.1,0.55,0.0,0.0,0.0,0,112.633,700,27.26,-1
0.3,-0.1,0.65,0.0,0.0,0.0,0,50.592,700,27.6,-1
0.3,-0.1,0.75,0.0,0.0,0.0,0,30.4,700,26.96,-1
0.3,-0.1,0.85,0.0,0.0,0.0,1,1.705,8,0.34,0
0.3,-0.1,0.95,0.0,0.0,0.0,1,0.926,7,0.3,0
0.4,-0.5,0.35,0.0,0.0,0.0,0,241.432,700,27.3,-1
0.4,-0.5,0.45,0.0,0.0,0.0,0,210.341,700,27.21,-1
0.4,-0.5,0.55,0.0,0.0,0.0,0,125.712,700,26.68,-1
0.4,-0.5,0.65,0.0,0.0,0.0,0,97.358,700,26.62,-1
0.4,-0.5,0.75,0.0,0.0,0.0,0,95.764,700,26.35,-1
0.4,-0.5,0.85,0.0,0.0,0.0,0,114.611,700,26.01,-1
0.4,-0.5,0.95,0.0,0.0,0.0,0,150.149,700,25.82,-1
0.4,-0.4,0.35,0.0,0.0,0.0,0,226.267,700,27.31,-1
0.4,-0.4,0.45,0.0,0.0,0.0,0,210.389,700,27.1,-1
0.4,-0.4,0.55,0.0,0.0,0.0,0,98.575,700,26.67,-1
0.4,-0.4,0.65,0.0,0.0,0.0,0,45.534,700,26.63,-1
0.4,-0.4,0.75,0.0,0.0,0.0,0,36.723,700,26.29,-1
0.4,-0.4,0.85,0.0,0.0,0.0,0,57.828,700,26.07,-1
0.4,-0.4,0.95,0.0,0.0,0.0,0,127.552,700,25.92,-1
0.4,-0.3,0.35,0.0,0.0,0.0,0,222.754,700,27.46,-1
0.4,-0.3,0.45,0.0,0.0,0.0,0,153.242,700,26.79,-1
0.4,-0.3,0.55,0.0,0.0,0.0,0,91.299,700,26.63,-1
0.4,-0.3,0.65,0.0,0.0,0.0,0,29.813,700,26.59,-1
0.4,-0.3,0.75,0.0,0.0,0.0,1,3.524,100,3.73,0
0.4,-0.3,0.85,0.0,0.0,0.0,0,16.29,700,25.96,-1
0.4,-0.3,0.95,0.0,0.0,0.0,0,77.641,700,26.41,-1
0.4,-0.2,0.35,0.0,0.0,0.0,0,216.358,700,27.12,-1
0.4,-0.2,0.45,0.0,0.0,0.0,0,153.543,700,26.67,-1
0.4,-0.2,0.55,0.0,0.0,0.0,0,94.042,700,26.73,-1
0.4,-0.2,0.65,0.0,0.0,0.0,0,30.969,700,26.64,-1
0.4,-0.2,0.75,0.0,0.0,0.0,1,1.015,12,0.48,0
0.4,-0.2,0.85,0.0,0.0,0.0,1,2.931,15,0.59,0
0.4,-0.2,0.95,0.0,0.0,0.0,0,39.044,700,26.4,-1
0.4,-0.1,0.35,0.0,0.0,0.0,0,217.509,700,27.5,-1
0.4,-0.1,0.45,0.0,0.0,0.0,0,154.377,700,27.38,-1
0.4,-0.1,0.55,0.0,0.0,0.0,0,94.509,700,27.37,-1
0.4,-0.1,0.65,0.0,0.0,0.0,0,31.141,700,27.13,-1
0.4,-0.1,0.75,0.0,0.0,0.0,1,1.059,113,4.48,1
0.4,-0.1,0.85,0.0,0.0,0.0,1,3.242,100,3.72,0
0.4,-0.1,0.95,0.0,0.0,0.0,0,39.781,700,26.31,-1
0.5,-0.5,0.35,0.0,0.0,0.0,0,298.749,700,27.64,-1
0.5,-0.5,0.45,0.0,0.0,0.0,0,242.058,700,27.13,-1
0.5,-0.5,0.55,0.0,0.0,0.0,0,205.209,700,27.21,-1
0.5,-0.5,0.65,0.0,0.0,0.0,0,175.191,700,26.88,-1
0.5,-0.5,0.75,0.0,0.0,0.0,0,174.548,700,26.41,-1
0.5,-0.5,0.85,0.0,0.0,0.0,0,191.032,700,26.16,-1
0.5,-0.5,0.95,0.0,0.0,0.0,0,226.103,700,26.19,-1
0.5,-0.4,0.35,0.0,0.0,0.0,0,280.707,700,27.48,-1
0.5,-0.4,0.45,0.0,0.0,0.0,0,207.695,700,27.59,-1
0.5,-0.4,0.55,0.0,0.0,0.0,0,156.807,700,26.71,-1
0.5,-0.4,0.65,0.0,0.0,0.0,0,151.421,700,26.98,-1
0.5,-0.4,0.75,0.0,0.0,0.0,0,123.883,700,26.16,-1
0.5,-0.4,0.85,0.0,0.0,0.0,0,141.814,700,26.3,-1
0.5,-0.4,0.95,0.0,0.0,0.0,0,175.776,700,26.16,-1
0.5,-0.3,0.35,0.0,0.0,0.0,0,254.343,700,27.25,-1
0.5,-0.3,0.45,0.0,0.0,0.0,0,188.688,700,27.18,-1
0.5,-0.3,0.55,0.0,0.0,0.0,0,130.772,700,26.68,-1
0.5,-0.3,0.65,0.0,0.0,0.0,0,90.751,700,26.62,-1
0.5,-0.3,0.75,0.0,0.0,0.0,0,87.612,700,26.11,-1
0.5,-0.3,0.85,0.0,0.0,0.0,0,106.743,700,25.98,-1
0.5,-0.3,0.95,0.0,0.0,0.0,0,142.766,700,26.25,-1
0.5,-0.2,0.35,0.0,0.0,0.0,0,250.79,700,28.19,-1
0.5,-0.2,0.45,0.0,0.0,0.0,0,182.758,700,27.23,-1
0.5,-0.2,0.55,0.0,0.0,0.0,0,120.497,700,26.75,-1
0.5,-0.2,0.65,0.0,0.0,0.0,0,73.236,700,26.73,-1
0.5,-0.2,0.75,0.0,0.0,0.0,0,68.845,700,26.1,-1
0.5,-0.2,0.85,0.0,0.0,0.0,0,88.663,700,26.28,-1
0.5,-0.2,0.95,0.0,0.0,0.0,0,125.846,700,26.41,-1
0.5,-0.1,0.35,0.0,0.0,0.0,0,253.862,700,27.83,-1
0.5,-0.1,0.45,0.0,0.0,0.0,0,185.278,700,27.72,-1
0.5,-0.1,0.55,0.0,0.0,0.0,0,122.259,700,27.81,-1
0.5,-0.1,0.65,0.0,0.0,0.0,0,74.182,700,27.59,-1
0.5,-0.1,0.75,0.0,0.0,0.0,0,69.542,700,26.3,-1
0.5,-0.1,0.85,0.0,0.0,0.0,0,89.33,700,26.44,-1
0.5,-0.1,0.95,0.0,0.0,0.0,0,126.465,700,26.73,-1
-0.2,-0.5,0.35,0.0,45.0,0.0,0,253.137,700,27.66,-1
-0.2,-0.5,0.45,0.0,45.0,0.0,0,169.587,700,27.19,-1
-0.2,-0.5,0.55,0.0,45.0,0.0,0,99.304,700,27.32,-1
-0.2,-0.5,0.65,0.0,45.0,0.0,0,40.081,700,27.15,-1
-0.2,-0.5,0.75,0.0,45.0,0.0,1,2.619,14,0.57,0
-0.2,-0.5,0.85,0.0,45.0,0.0,1,4.648,300,11.55,2
-0.2,-0.5,0.95,0.0,45.0,0.0,0,39.401,700,27.96,-1
-0.2,-0.4,0.35,0.0,45.0,0.0,0,228.832,700,27.42,-1
-0.2,-0.4,0.45,0.0,45.0,0.0,0,138.237,700,26.97,-1
-0.2,-0.4,0.55,0.0,45.0,0.0,0,58.649,700,27.31,-1
-0.2,-0.4,0.65,0.0,45.0,0.0,0,134.697,700,27.3,-1
-0.2,-0.4,0.75,0.0,45.0,0.0,1,1.581,315,12.35,3
-0.2,-0.4,0.85,0.0,45.0,0.0,1,2.146,9,0.37,0
-0.2,-0.4,0.95,0.0,45.0,0.0,1,0.91,14,0.54,0
-0.2,-0.3,0.35,0.0,45.0,0.0,0,283.851,700,27.43,-1
-0.2,-0.3,0.45,0.0,45.0,0.0,0,129.709,700,27.07,-1
-0.2,-0.3,0.55,0.0,45.0,0.0,0,45.715,700,27.34,-1
-0.2,-0.3,0.65,0.0,45.0,0.0,1,2.611,216,8.47,2
-0.2,-0.3,0.75,0.0,45.0,0.0,1,2.039,312,12.17,3
-0.2,-0.3,0.85,0.0,45.0,0.0,1,0.765,10,0.41,0
-0.2,-0.3,0.95,0.0,45.0,0.0,1,1.033,10,0.4,0
-0.2,-0.2,0.35,0.0,45.0,0.0,0,236.973,700,27.64,-1
-0.2,-0.2,0.45,0.0,45.0,0.0,0,114.055,700,27.6,-1
-0.2,-0.2,0.55,0.0,45.0,0.0,0,82.594,700,27.78,-1
-0.2,-0.2,0.65,0.0,45.0,0.0,1,3.438,100,3.75,0
-0.2,-0.2,0.75,0.0,45.0,0.0,1,2.273,211,8.5,2
-0.2,-0.2,0.85,0.0,45.0,0.0,1,0.932,8,0.33,0
-0.2,-0.2,0.95,0.0,45.0,0.0,1,0.926,212,8.68,2
-0.2,-0.1,0.35,0.0,45.0,0.0,0,270.251,700,27.27,-1
-0.2,-0.1,0.45,0.0,45.0,0.0,0,94.329,700,27.1,-1
-0.2,-0.1,0.55,0.0,45.0,0.0,0,62.406,700,27.29,-1
-0.2,-0.1,0.65,0.0,45.0,0.0,1,2.639,9,0.38,0
-0.2,-0.1,0.75,0.0,45.0,0.0,1,2.795,8,0.34,0
-0.2,-0.1,0.85,0.0,45.0,0.0,1,2.069,12,0.48,0
-0.2,-0.1,0.95,0.0,45.0,0.0,1,1.19,10,0.4,0
-0.1,-0.5,0.35,0.0,45.0,0.0,0,202.477,700,27.28,-1
-0.1,-0.5,0.45,0.0,45.0,0.0,0,160.497,700,27.42,-1
-0.1,-0.5,0.55,0.0,45.0,0.0,0,87.618,700,27.33,-1
-0.1,-0.5,0.65,0.0,45.0,0.0,0,140.105,700,27.23,-1
-0.1,-0.5,0.75,0.0,45.0,0.0,1,5.847,200,7.63,1
-0.1,-0.5,0.85,0.0,45.0,0.0,1,1.245,212,8.47,2
-0.1,-0.5,0.95,0.0,45.0,0.0,0,10.907,700,27.35,-1
-0.1,-0.4,0.35,0.0,45.0,0.0,0,244.144,700,27.37,-1
-0.1,-0.4,0.45,0.0,45.0,0.0,0,129.502,700,26.85,-1
-0.1,-0.4,0.55,0.0,45.0,0.0,0,46.03,700,27.31,-1
-0.1,-0.4,0.65,0.0,45.0,0.0,1,3.566,400,15.25,3
-0.1,-0.4,0.75,0.0,45.0,0.0,0,32.704,700,27.5,-1
-0.1,-0.4,0.85,0.0,45.0,0.0,1,0.703,218,8.87,2
-0.1,-0.4,0.95,0.0,45.0,0.0,1,1.697,10,0.4,0
-0.1,-0.3,0.35,0.0,45.0,0.0,0,217.944,700,27.61,-1
-0.1,-0.3,0.45,0.0,45.0,0.0,0,121.804,700,27.11,-1
-0.1,-0.3,0.55,0.0,45.0,0.0,0,32.684,700,27.17,-1
-0.1,-0.3,0.65,0.0,45.0,0.0,1,3.348,300,11.41,2
-0.1,-0.3,0.75,0.0,45.0,0.0,0,32.632,700,26.99,-1
-0.1,-0.3,0.85,0.0,45.0,0.0,1,2.302,7,0.29,0
-0.1,-0.3,0.95,0.0,45.0,0.0,1,0.684,107,4.26,1
-0.1,-0.2,0.35,0.0,45.0,0.0,0,229.532,700,27.64,-1
-0.1,-0.2,0.45,0.0,45.0,0.0,0,144.769,700,27.46,-1
-0.1,-0.2,0.55,0.0,45.0,0.0,0,57.488,700,27.18,-1
-0.1,-0.2,0.65,0.0,45.0,0.0,0,29.225,700,28.07,-1
-0.1,-0.2,0.75,0.0,45.0,0.0,0,27.427,700,27.77,-1
-0.1,-0.2,0.85,0.0,45.0,0.0,1,1.687,9,0.37,0
-0.1,-0.2,0.95,0.0,45.0,0.0,1,0.675,6,0.25,0
-0.1,-0.1,0.35,0.0,45.0,0.0,0,270.001,700,27.36,-1
-0.1,-0.1,0.45,0.0,45.0,0.0,0,137.502,700,27.1,-1
-0.1,-0.1,0.55,0.0,45.0,0.0,0,51.031,700,27.12,-1
-0.1,-0.1,0.65,0.0,45.0,0.0,0,26.231,700,27.25,-1
