t,x,y,z,success,ik_ms,total_ms,tx,ty,tz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778489490.006836,0.136813,-0.170733,0.479407,1,0.3916,0.5748,-0.145598,-0.192348,-0.196283,0.0006,0.1408,0.2502,1,0.25016,0.6849,0.6849,116856,0
1778489490.058427,0.137269,-0.171481,0.482519,1,0.4289,0.6215,-0.145142,-0.193097,-0.193171,0.0006,0.1597,0.2685,1,0.26853,0.6933,0.6933,116856,0
1778489490.108567,0.137581,-0.173032,0.484529,1,0.4358,0.6209,-0.14483,-0.194648,-0.191161,0.0008,0.1764,0.2586,1,0.25861,0.6947,0.6947,116856,0
1778489490.158675,0.137895,-0.174472,0.485979,1,0.4575,0.648,-0.144516,-0.196088,-0.189711,0.0009,0.1754,0.2812,1,0.28118,0.7006,0.7006,116856,0
1778489490.208841,0.13831,-0.175739,0.487024,1,0.4272,0.6254,-0.144101,-0.197355,-0.188666,0.0008,0.1701,0.2563,1,0.25626,0.7016,0.7016,116856,0
1778489490.258941,0.138998,-0.175933,0.487583,1,0.4444,0.6466,-0.143413,-0.197548,-0.188107,0.0008,0.1736,0.27,1,0.27001,0.7099,0.7099,116856,0
1778489490.309034,0.139253,-0.175809,0.487576,1,0.4443,0.6378,-0.143158,-0.197424,-0.188114,0.0009,0.1685,0.275,1,0.27501,0.7104,0.7104,116860,0
1778489490.359131,0.139447,-0.175692,0.487514,1,0.4242,0.6179,-0.142963,-0.197307,-0.188176,0.0006,0.1655,0.258,1,0.25804,0.7087,0.7087,116864,0
1778489490.409233,0.139785,-0.175336,0.487295,1,0.4704,0.685,-0.142626,-0.196951,-0.188395,0.0007,0.171,0.2988,1,0.29877,0.7075,0.7075,116864,0
1778489490.459352,0.140332,-0.174855,0.486698,1,0.4722,0.6757,-0.142079,-0.196471,-0.188992,0.0007,0.1856,0.2859,1,0.28588,0.7024,0.7024,116864,0
1778489490.509449,0.140475,-0.174475,0.486423,1,0.4287,0.6132,-0.141936,-0.196091,-0.189267,0.0006,0.1528,0.2753,1,0.27533,0.7048,0.7048,116864,0
1778489490.559696,0.140604,-0.174251,0.486203,1,0.4126,0.5903,-0.141806,-0.195867,-0.189487,0.0009,0.1552,0.2565,1,0.25655,0.7043,0.7043,116864,0
1778489490.609868,0.140815,-0.174037,0.485872,1,0.4615,0.6546,-0.141596,-0.195652,-0.189818,0.0009,0.169,0.2915,1,0.2915,0.7026,0.7026,116864,0
1778489490.659965,0.141351,-0.173451,0.485137,1,0.4288,0.613,-0.141059,-0.195066,-0.190553,0.0007,0.1696,0.2585,1,0.25852,0.6974,0.6974,116868,0
1778489490.71012,0.1415,-0.172928,0.484804,1,0.5519,0.821,-0.14091,-0.194543,-0.190886,0.0009,0.1779,0.3731,1,0.37305,0.6989,0.6989,116868,0
1778489490.760209,0.141612,-0.172237,0.484493,1,0.4823,0.6651,-0.140799,-0.193853,-0.191197,0.0005,0.2228,0.259,1,0.25899,0.7004,0.7004,116872,0
1778489490.810309,0.141589,-0.171852,0.484255,1,0.4246,0.6221,-0.140822,-0.193467,-0.191435,0.0009,0.1505,0.2732,1,0.27324,0.7017,0.7017,116872,0
1778489491.411953,0.143476,-0.170883,0.476712,1,0.4312,0.6337,-0.138935,-0.192499,-0.198978,0.0007,0.1685,0.262,1,0.262,0.6064,0.6064,116876,0
1778489491.462071,0.143622,-0.170912,0.476778,1,0.4419,0.6153,-0.138788,-0.192527,-0.198912,0.0006,0.1552,0.2862,1,0.28622,0.6622,0.6622,116876,0
1778489491.512176,0.143696,-0.171044,0.476917,1,0.4036,0.5918,-0.138715,-0.19266,-0.198773,0.0004,0.1441,0.2591,1,0.25911,0.6606,0.6606,116876,0
1778489491.562269,0.143713,-0.171157,0.477117,1,0.4382,0.6294,-0.138698,-0.192773,-0.198573,0.0006,0.1651,0.2725,1,0.27254,0.6611,0.6611,116880,0
1778489491.612661,0.143799,-0.171524,0.477835,1,0.613,0.7937,-0.138612,-0.19314,-0.197855,0.0009,0.1803,0.4318,1,0.43182,0.6616,0.6616,116892,0
1778489491.662786,0.143961,-0.171677,0.478274,1,0.5011,0.7113,-0.13845,-0.193292,-0.197416,0.001,0.1878,0.3123,1,0.31232,0.6647,0.6647,116892,0
1778489491.712858,0.144094,-0.171755,0.478649,1,0.4985,0.705,-0.138317,-0.19337,-0.197041,0.0008,0.1629,0.3348,1,0.33477,0.6665,0.6665,116896,0
1778489491.762952,0.144316,-0.17129,0.47895,1,0.4077,0.5812,-0.138095,-0.192905,-0.19674,0.0007,0.1484,0.2586,1,0.25858,0.6792,0.6792,116896,0
1778489491.813046,0.144245,-0.170911,0.479789,1,0.4136,0.5919,-0.138166,-0.192526,-0.195901,0.0006,0.1564,0.2565,1,0.25652,0.6837,0.6837,116896,0
1778489491.863159,0.144054,-0.170485,0.480306,1,0.42,0.6216,-0.138357,-0.1921,-0.195384,0.0007,0.1641,0.2552,1,0.25522,0.6909,0.6909,116900,0
1778489491.913254,0.143866,-0.169505,0.48106,1,0.4002,0.5892,-0.138545,-0.191121,-0.19463,0.0008,0.1423,0.2572,1,0.25716,0.7063,0.7063,116900,0
1778489491.963356,0.143557,-0.167936,0.482718,1,0.3136,0.4488,-0.138853,-0.189552,-0.192972,0.0006,0.1217,0.1914,1,0.19136,0.7348,0.7348,116900,0
1778489492.013458,0.143824,-0.160801,0.485585,1,0.4419,0.6388,-0.138586,-0.182416,-0.190105,0.0008,0.1681,0.2729,1,0.27292,0.8735,0.8735,116900,0
1778489492.063648,0.144316,-0.156912,0.485969,1,0.4513,0.6316,-0.138094,-0.178528,-0.189721,0.0007,0.1698,0.2807,1,0.28074,0.9211,0.9211,116900,0
1778489492.113866,0.144996,-0.153349,0.485354,1,0.5113,0.7208,-0.137414,-0.174965,-0.190336,0.0005,0.1874,0.3235,1,0.32353,0.9891,0.9891,116904,0
1778489492.163955,0.144885,-0.152724,0.485532,1,0.4773,1.247,-0.137526,-0.174339,-0.190158,0.0009,0.1749,0.3015,1,0.30152,1.0421,1.0421,116904,0
1778489492.21405,0.144543,-0.153377,0.485769,1,0.4054,0.5883,-0.137868,-0.174992,-0.189921,0.0005,0.145,0.2599,1,0.25985,1.1196,1.1196,116904,0
1778489492.264143,0.144453,-0.153814,0.485394,1,0.4778,0.6734,-0.137958,-0.17543,-0.190296,0.0005,0.1675,0.3098,1,0.30979,2.2435,2.2435,116964,0
1778489492.314229,0.14442,-0.154669,0.485209,1,26.5208,30.0365,-0.137991,-0.176285,-0.190481,0.0006,0.1616,26.3585,250,0.10543,6.0024,6.0024,116984,0
1778489492.364311,0.144366,-0.155816,0.485278,1,17.9504,21.0868,-0.138044,-0.177431,-0.190412,0.0006,0.1283,17.8215,250,0.07129,9.1525,9.1525,118260,0
1778489492.414406,0.143004,-0.15918,0.487348,1,22.1068,25.5052,-0.139407,-0.180795,-0.188342,0.0006,0.1349,21.9714,250,0.08789,9.3066,9.3066,118296,0
1778489492.464495,0.142367,-0.160116,0.488071,1,19.3193,22.4842,-0.140043,-0.181732,-0.187619,0.0006,0.1359,19.1829,250,0.07673,9.9092,9.9092,118300,0
1778489492.514681,0.141136,-0.161244,0.48951,1,20.3017,21.6461,-0.141274,-0.182859,-0.18618,0.0007,0.2904,20.0105,250,0.08004,7.7548,7.7548,118300,0
1778489492.565521,0.137569,-0.165147,0.493428,1,0.4607,0.6517,-0.144841,-0.186762,-0.182262,0.001,0.2041,0.2555,1,0.25554,1.0504,1.0504,118304,0
1778489492.615684,0.135311,-0.168371,0.495608,1,0.4231,1.1919,-0.1471,-0.189986,-0.180082,0.0007,0.1641,0.2582,1,0.25823,1.0756,1.0756,118308,0
1778489492.665749,0.132279,-0.17326,0.498644,1,0.8235,1.1285,-0.150131,-0.194875,-0.177046,0.0007,0.1383,0.6846,1,0.68458,0.8555,0.8555,118312,0
1778489492.715993,0.129611,-0.178762,0.501394,1,0.468,1.3796,-0.152799,-0.200377,-0.174296,0.0011,0.1666,0.3004,1,0.30037,0.6882,0.6882,118312,0
1778489492.766073,0.131084,-0.201365,0.502848,1,0.4597,1.2194,-0.151326,-0.22298,-0.172842,0.0007,0.1736,0.2854,1,0.28541,1.3334,1.3334,118312,0
1778489492.818403,0.135147,-0.208257,0.49883,1,0.3979,0.5697,-0.147264,-0.229872,-0.17686,0.0005,0.1351,0.2623,1,0.26234,0.6976,0.6976,118312,0
1778489492.868549,0.139011,-0.210243,0.493453,1,0.4751,0.6641,-0.1434,-0.231859,-0.182237,0.0005,0.1586,0.316,1,0.31596,0.3507,0.3507,118312,0
1778489492.918648,0.141133,-0.210733,0.489608,1,0.4458,0.6363,-0.141277,-0.232349,-0.186082,0.0009,0.1687,0.2762,1,0.27617,0.3371,0.3371,118324,0
1778489492.968751,0.143775,-0.212268,0.48281,1,0.4054,0.5889,-0.138635,-0.233884,-0.19288,0.0007,0.1477,0.257,1,0.25703,0.3901,0.3901,118332,0
1778489493.018859,0.143987,-0.210536,0.481033,1,0.4898,0.7068,-0.138423,-0.232152,-0.194657,0.0006,0.1712,0.3181,1,0.31806,0.2627,0.2627,118340,0
1778489493.069034,0.143644,-0.208322,0.479467,1,0.4115,0.5903,-0.138766,-0.229938,-0.196223,0.0008,0.1531,0.2575,1,0.25752,0.2854,0.2854,118340,0
1778489493.119136,0.143298,-0.206619,0.477823,1,0.4183,0.623,-0.139112,-0.228234,-0.197867,0.0008,0.1503,0.2673,1,0.26729,0.3051,0.3051,118340,0
1778489493.169226,0.141575,-0.205502,0.47316,1,0.426,0.621,-0.140835,-0.227117,-0.20253,0.0007,0.1529,0.2724,1,0.27242,1.0625,1.0625,118344,0
1778489493.219341,0.139632,-0.207066,0.46917,1,0.4393,0.6497,-0.142779,-0.228681,-0.20652,0.0008,0.155,0.2835,1,0.28348,0.7199,0.7199,118344,0
1778489493.269533,0.136565,-0.212226,0.462824,1,0.4363,0.6078,-0.145845,-0.233841,-0.212866,0.0006,0.1422,0.2935,1,0.29353,0.6412,0.6412,118356,0
1778489493.319644,0.132029,-0.219537,0.456445,1,0.4651,0.6687,-0.150382,-0.241153,-0.219245,0.0008,0.1817,0.2826,1,0.28259,0.5981,0.5981,118356,0
1778489493.369824,0.117427,-0.235482,0.444432,1,0.4614,0.663,-0.164984,-0.257098,-0.231258,0.0009,0.164,0.2965,1,0.29647,1.2546,1.2546,118360,0
1778489493.419936,0.109992,-0.246019,0.437618,1,0.4203,0.6201,-0.172419,-0.267635,-0.238072,0.001,0.1556,0.2637,1,0.26374,0.7233,0.7233,118360,0
1778489493.470041,0.103686,-0.253672,0.432874,1,0.4703,0.6681,-0.178724,-0.275287,-0.242816,0.0008,0.1773,0.2923,1,0.29231,0.5201,0.5201,118364,0
1778489493.520216,0.097776,-0.259987,0.429723,1,0.4574,0.6583,-0.184635,-0.281602,-0.245967,0.0008,0.1712,0.2855,1,0.28547,0.3657,0.3657,118364,0
1778489493.570313,0.090741,-0.26468,0.428221,1,0.4785,0.6565,-0.191669,-0.286296,-0.247469,0.0009,0.173,0.3047,1,0.30472,0.1416,0.1416,118364,0
1778489493.620388,0.090153,-0.265847,0.428517,1,0.4196,0.6108,-0.192257,-0.287463,-0.247173,0.0006,0.1448,0.2742,1,0.27419,0.1615,0.1615,118364,0
1778489493.670488,0.090469,-0.26488,0.430228,1,0.473,0.6692,-0.191941,-0.286495,-0.245462,0.0006,0.179,0.2934,1,0.29344,0.1812,0.1812,118364,0
1778489493.720668,0.091362,-0.263458,0.433271,1,0.4736,0.6591,-0.191048,-0.285073,-0.242419,0.0006,0.1741,0.2989,1,0.29886,0.1946,0.1946,118364,0
1778489493.770839,0.092911,-0.257782,0.441189,1,0.4431,0.622,-0.1895,-0.279397,-0.2345,0.0007,0.1739,0.2684,1,0.26838,0.3291,0.3291,118372,0
1778489493.820951,0.093075,-0.255818,0.446572,1,0.4296,0.629,-0.189335,-0.277433,-0.229118,0.0008,0.1637,0.2651,1,0.26515,0.2983,0.2983,118372,0
1778489493.871053,0.092915,-0.254709,0.452281,1,0.4321,0.627,-0.189495,-0.276325,-0.223409,0.0006,0.17,0.2614,1,0.26145,0.3021,0.3021,118372,0
1778489493.921141,0.092046,-0.251123,0.458939,1,0.4019,0.5994,-0.190364,-0.272738,-0.216751,0.0006,0.1439,0.2574,1,0.25741,0.3685,0.3685,118372,0
1778489493.971319,0.089337,-0.241694,0.474032,1,0.4021,0.5888,-0.193073,-0.26331,-0.201658,0.0006,0.148,0.2535,1,0.25353,0.3642,0.3642,118372,0
1778489494.021419,0.087087,-0.235553,0.483322,1,0.4677,0.6585,-0.195324,-0.257168,-0.192368,0.0007,0.1672,0.2997,1,0.29975,0.5748,0.5748,118372,0
1778489494.071521,0.08471,-0.232219,0.492982,1,0.4452,0.6309,-0.197701,-0.253834,-0.182708,0.0008,0.1534,0.2911,1,0.29105,0.5775,0.5775,118380,0
1778489494.121749,0.082463,-0.230264,0.503402,1,0.4767,0.6851,-0.199948,-0.251879,-0.172288,0.0009,0.1671,0.3088,1,0.30876,0.6424,0.6424,118380,0
1778489494.17194,0.078907,-0.224968,0.522317,1,0.4739,0.6525,-0.203504,-0.246583,-0.153373,0.0009,0.1681,0.305,1,0.30498,0.8178,0.8178,118380,0
1778489494.222048,0.078065,-0.22528,0.530443,1,0.5098,0.7206,-0.204346,-0.246896,-0.145247,0.001,0.1838,0.325,1,0.32501,1.011,1.011,118384,0
1778489494.272141,0.077887,-0.223496,0.535312,1,0.4278,0.622,-0.204523,-0.245112,-0.140378,0.0008,0.1615,0.2656,1,0.26559,1.0596,1.0596,118384,0
1778489494.322246,0.077956,-0.221838,0.538383,1,0.4226,0.6364,-0.204455,-0.243453,-0.137307,0.0009,0.1534,0.2683,1,0.26834,1.0915,1.0915,118384,0
1778489494.372336,0.078201,-0.223783,0.54092,1,0.4185,0.5997,-0.20421,-0.245399,-0.134769,0.0008,0.1606,0.2571,1,0.2571,1.1152,1.1152,118384,0
1778489494.42247,0.078554,-0.224762,0.540095,1,0.281,0.3998,-0.203857,-0.246378,-0.135595,0.0003,0.1104,0.1702,1,0.1702,1.1306,1.1306,118384,0
1778489494.472728,0.078978,-0.226058,0.538023,1,0.4818,0.6527,-0.203432,-0.247673,-0.137667,0.0006,0.1733,0.3079,1,0.30795,1.1334,1.1334,118384,0
1778489494.522937,0.079373,-0.226797,0.535271,1,0.4544,0.6671,-0.203037,-0.248412,-0.140419,0.0009,0.175,0.2786,1,0.27862,1.1095,1.1095,118384,0
1778489494.57305,0.079749,-0.227298,0.531762,1,0.4625,0.6787,-0.202662,-0.248914,-0.143928,0.0009,0.1725,0.2892,1,0.28917,1.0568,1.0568,118388,0
1778489495.37555,0.240573,-0.21095,0.478669,1,1.0728,1.9211,-0.041838,-0.232566,-0.197021,0.0008,0.3914,0.6806,4,0.17014,1.4729,1.4729,118400,0
1778489495.425722,0.234057,-0.207602,0.479595,1,0.4361,3.1213,-0.048354,-0.229218,-0.196095,0.0009,0.1709,0.2643,1,0.26431,0.8828,0.8828,118400,0
1778489495.475823,0.231429,-0.208485,0.48174,1,0.4204,3.1802,-0.050982,-0.2301,-0.19395,0.0007,0.1464,0.2733,1,0.27334,0.9095,0.9095,118400,0
1778489495.525942,0.22985,-0.208706,0.482306,1,0.5051,1.6423,-0.05256,-0.230321,-0.193384,0.0008,0.1581,0.3462,1,0.34616,0.9293,0.9293,118412,0
1778489495.576041,0.228585,-0.208187,0.482187,1,0.4422,1.2729,-0.053826,-0.229803,-0.193503,0.001,0.1497,0.2916,1,0.29161,0.9294,0.9294,118412,0
1778489495.6263,0.227655,-0.205041,0.480218,1,0.4457,0.7424,-0.054756,-0.226656,-0.195472,0.0008,0.1631,0.2818,1,0.28185,0.9255,0.9255,118416,0
1778489495.676741,0.227413,-0.20391,0.47942,1,0.4197,0.6074,-0.054998,-0.225526,-0.19627,0.0008,0.1425,0.2764,1,0.2764,0.9162,0.9162,118416,0
1778489495.727025,0.227565,-0.203591,0.478881,1,0.4366,0.6357,-0.054845,-0.225207,-0.196809,0.0008,0.1658,0.27,1,0.27003,0.9159,0.9159,118420,0
1778489495.777127,0.226914,-0.203658,0.478996,1,0.4301,0.6212,-0.055496,-0.225274,-0.196694,0.0007,0.1588,0.2706,1,0.27065,0.9116,0.9116,118420,0
1778489495.827226,0.224854,-0.203371,0.480072,1,0.42,0.6122,-0.057556,-0.224986,-0.195618,0.0008,0.151,0.2681,1,0.26813,0.8984,0.8984,118420,0
1778489495.877326,0.224288,-0.203439,0.480382,1,0.4368,0.6156,-0.058122,-0.225054,-0.195308,0.0007,0.1495,0.2866,1,0.28662,0.9103,0.9103,118420,0
1778489495.927403,0.223517,-0.203557,0.480673,1,0.4123,0.5996,-0.058893,-0.225173,-0.195017,0.0006,0.1425,0.2692,1,0.26918,0.9088,0.9088,118420,0
1778489495.977529,0.22294,-0.203822,0.480622,1,0.5349,0.7395,-0.059471,-0.225437,-0.195068,0.0007,0.2191,0.3152,1,0.31516,0.91,0.91,118420,0
1778489496.027835,0.222283,-0.204748,0.480405,1,0.4241,0.7252,-0.060128,-0.226363,-0.195285,0.0009,0.1689,0.2544,1,0.25437,0.9101,0.9101,118420,0
1778489496.078677,0.222363,-0.20521,0.480282,1,0.5259,0.8608,-0.060047,-0.226825,-0.195408,0.0009,0.1891,0.3359,1,0.33592,0.9145,0.9145,118432,0
1778489496.129304,0.22249,-0.205536,0.48022,1,0.4789,0.6741,-0.059921,-0.227151,-0.19547,0.0007,0.1756,0.3026,1,0.30257,0.9165,0.9165,118436,0
1778489496.179428,0.222564,-0.205739,0.48017,1,0.4786,0.7149,-0.059846,-0.227354,-0.19552,0.001,0.17,0.3076,1,0.30758,0.917,0.917,118436,0
1778489496.229513,0.222665,-0.205587,0.479879,1,0.4152,0.606,-0.059746,-0.227202,-0.195811,0.0007,0.1516,0.263,1,0.263,0.9194,0.9194,118436,0
1778489496.279606,0.222807,-0.205794,0.479672,1,0.4849,0.6992,-0.059604,-0.22741,-0.196018,0.0009,0.1934,0.2907,1,0.29072,0.9172,0.9172,118436,0
1778489496.329785,0.222797,-0.205907,0.479583,1,0.4314,0.6332,-0.059614,-0.227523,-0.196107,0.0008,0.166,0.2646,1,0.26456,0.9166,0.9166,118436,0
1778489496.379866,0.222773,-0.206108,0.479569,1,0.5003,0.6988,-0.059637,-0.227723,-0.196121,0.0008,0.1764,0.323,1,0.32304,0.9157,0.9157,118436,0
1778489496.429965,0.223253,-0.206793,0.479314,1,0.4354,0.6448,-0.059158,-0.228409,-0.196376,0.0007,0.1536,0.2811,1,0.28112,0.9152,0.9152,118436,0
1778489496.480201,0.223788,-0.207381,0.479022,1,0.4257,0.6205,-0.058622,-0.228996,-0.196668,0.0006,0.1497,0.2754,1,0.27543,0.9152,0.9152,118436,0
1778489496.530309,0.224401,-0.207929,0.478702,1,0.453,0.6411,-0.058009,-0.229544,-0.196988,0.0008,0.1773,0.2749,1,0.27493,0.9154,0.9154,118436,0
1778489496.58041,0.224854,-0.208183,0.478506,1,0.4594,0.6456,-0.057557,-0.229799,-0.197184,0.0006,0.1639,0.2949,1,0.29491,0.9167,0.9167,118440,0
1778489496.630524,0.225762,-0.208669,0.47812,1,0.503,0.7264,-0.056648,-0.230285,-0.19757,0.0007,0.1952,0.3071,1,0.30708,0.9179,0.9179,118440,0
1778489496.680724,0.22624,-0.209067,0.477882,1,0.4463,0.6387,-0.05617,-0.230682,-0.197808,0.0009,0.1699,0.2756,1,0.27557,0.9191,0.9191,118440,0
1778489496.730808,0.227387,-0.210092,0.477417,1,0.4189,0.612,-0.055024,-0.231707,-0.198273,0.0008,0.1586,0.2595,1,0.25948,0.9193,0.9193,118440,0
1778489496.780936,0.228699,-0.211276,0.476938,1,0.4492,0.6348,-0.053712,-0.232891,-0.198752,0.0008,0.1794,0.269,1,0.26898,0.9211,0.9211,118440,0
1778489496.831038,0.231584,-0.213569,0.475942,1,0.4384,0.6335,-0.050827,-0.235184,-0.199748,0.0008,0.1457,0.2919,1,0.29189,0.9181,0.9181,118452,0
1778489496.881144,0.232794,-0.214379,0.475425,1,0.4787,0.6894,-0.049617,-0.235994,-0.200265,0.0011,0.1744,0.3031,1,0.30313,0.933,0.933,118452,0
1778489496.931239,0.233801,-0.215098,0.474972,1,0.4227,0.6074,-0.04861,-0.236714,-0.200718,0.0009,0.1523,0.2695,1,0.26949,0.9377,0.9377,118456,0
1778489496.981341,0.234576,-0.215696,0.47454,1,0.4462,0.6252,-0.047835,-0.237311,-0.20115,0.0008,0.1629,0.2825,1,0.28253,0.9412,0.9412,118456,0
1778489497.031442,0.235738,-0.216703,0.47366,1,0.4534,0.6453,-0.046672,-0.238318,-0.20203,0.0008,0.1698,0.2828,1,0.28278,0.9429,0.9429,118456,0
1778489497.081562,0.236133,-0.216882,0.473397,1,0.4302,0.6215,-0.046277,-0.238498,-0.202293,0.0011,0.1677,0.2614,1,0.26142,0.9494,0.9494,118456,0
1778489497.131661,0.236408,-0.216901,0.47324,1,0.4115,0.6031,-0.046003,-0.238516,-0.20245,0.0006,0.1505,0.2604,1,0.26045,0.9507,0.9507,118456,0
1778489497.181875,0.236459,-0.216632,0.473217,1,0.4318,0.6139,-0.045952,-0.238248,-0.202473,0.0008,0.1576,0.2733,1,0.27334,0.95,0.95,118456,0
1778489497.231975,0.236548,-0.216161,0.473307,1,0.4856,0.6855,-0.045863,-0.237777,-0.202383,0.0007,0.171,0.3138,1,0.31383,0.9476,0.9476,118456,0
1778489497.282085,0.236421,-0.215812,0.473339,1,0.4487,0.6467,-0.04599,-0.237427,-0.202351,0.0008,0.1692,0.2787,1,0.2787,0.9434,0.9434,118456,0
1778489497.332181,0.236304,-0.215491,0.473334,1,0.411,0.6123,-0.046106,-0.237106,-0.202356,0.0008,0.1487,0.2615,1,0.26145,0.9419,0.9419,118460,0
1778489497.382285,0.236107,-0.215194,0.473344,1,0.4653,0.6632,-0.046304,-0.236809,-0.202346,0.0006,0.1717,0.293,1,0.29302,0.9402,0.9402,118460,0
1778489497.432377,0.235578,-0.214488,0.473431,1,0.4297,0.6195,-0.046833,-0.236104,-0.202259,0.0008,0.1488,0.2801,1,0.28011,0.9383,0.9383,118464,0
1778489497.482456,0.23544,-0.21431,0.473475,1,0.4223,0.6036,-0.046971,-0.235925,-0.202215,0.0005,0.1556,0.2662,1,0.2662,0.9371,0.9371,118464,0
1778489497.532563,0.235417,-0.214261,0.473469,1,0.5175,0.727,-0.046994,-0.235876,-0.202221,0.0006,0.1715,0.3454,1,0.34545,0.9372,0.9372,118472,0
1778489497.582776,0.235359,-0.21414,0.473469,1,0.4238,0.6057,-0.047052,-0.235755,-0.202221,0.0007,0.1494,0.2738,1,0.27379,0.9373,0.9373,118472,0
1778489497.632854,0.235003,-0.213632,0.473596,1,0.4799,0.6826,-0.047407,-0.235247,-0.202094,0.0006,0.161,0.3183,1,0.31832,0.9363,0.9363,118472,0
1778489497.682966,0.234802,-0.213359,0.47364,1,0.4219,0.5999,-0.047608,-0.234974,-0.20205,0.0009,0.1538,0.2672,1,0.26717,0.9345,0.9345,118472,0
1778489497.733077,0.234613,-0.213075,0.473649,1,0.4528,0.6609,-0.047797,-0.23469,-0.202041,0.0007,0.1724,0.2797,1,0.27969,0.9338,0.9338,118476,0
1778489497.783177,0.234397,-0.212844,0.473709,1,0.4105,0.6019,-0.048014,-0.23446,-0.201981,0.0008,0.1512,0.2585,1,0.25849,0.9323,0.9323,118476,0
1778489497.83328,0.233955,-0.212479,0.473919,1,0.4281,0.6245,-0.048455,-0.234095,-0.201771,0.0008,0.1639,0.2634,1,0.26335,0.93,0.93,118480,0
1778489497.883372,0.233827,-0.21237,0.473969,1,0.4242,0.6029,-0.048583,-0.233985,-0.201721,0.0005,0.1429,0.2808,1,0.28081,0.9289,0.9289,118480,0
1778489497.933475,0.233676,-0.212196,0.474045,1,0.4277,0.6159,-0.048734,-0.233812,-0.201645,0.0007,0.1476,0.2794,1,0.27938,0.928,0.928,118480,0
1778489497.983599,0.233489,-0.212092,0.474166,1,0.5101,0.7479,-0.048922,-0.233707,-0.201524,0.0004,0.111,0.3987,1,0.39869,0.9255,0.9255,118480,0
1778489498.033696,0.233152,-0.211816,0.474164,1,0.4137,0.5981,-0.049258,-0.233431,-0.201526,0.0006,0.1453,0.2678,1,0.26777,0.9236,0.9236,118480,0
1778489498.083793,0.232942,-0.211535,0.474025,1,0.4253,0.6203,-0.049469,-0.23315,-0.201665,0.0007,0.1469,0.2776,1,0.27765,0.9233,0.9233,118480,0
1778489498.133855,0.232809,-0.211333,0.473913,1,0.4519,0.6665,-0.049601,-0.232948,-0.201777,0.0006,0.1558,0.2955,1,0.2955,0.924,0.924,118480,0
1778489498.183952,0.232702,-0.211257,0.473848,1,0.4869,0.6998,-0.049708,-0.232873,-0.201842,0.0008,0.1696,0.3165,1,0.31654,0.9236,0.9236,118484,0
