x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
-0.2,-0.7,0.05,0.0,0.0,0.0,0,539.061,700,39.84,-1
-0.2,-0.7,0.15,0.0,0.0,0.0,0,470.468,700,37.69,-1
-0.2,-0.7,0.25,0.0,0.0,0.0,0,365.737,700,37.7,-1
-0.2,-0.7,0.35,0.0,0.0,0.0,0,305.517,700,36.53,-1
-0.2,-0.7,0.45,0.0,0.0,0.0,0,253.441,700,36.76,-1
-0.2,-0.7,0.55,0.0,0.0,0.0,0,193.98,700,35.97,-1
-0.2,-0.7,0.65,0.0,0.0,0.0,0,215.168,700,36.24,-1
-0.2,-0.7,0.75,0.0,0.0,0.0,0,165.146,700,36.44,-1
-0.2,-0.7,0.85,0.0,0.0,0.0,0,180.156,700,36.53,-1
-0.2,-0.7,0.95,0.0,0.0,0.0,0,228.362,700,36.07,-1
-0.2,-0.6,0.05,0.0,0.0,0.0,0,418.105,700,36.4,-1
-0.2,-0.6,0.15,0.0,0.0,0.0,0,336.768,700,36.16,-1
-0.2,-0.6,0.25,0.0,0.0,0.0,0,317.397,700,35.74,-1
-0.2,-0.6,0.35,0.0,0.0,0.0,0,217.144,700,36.44,-1
-0.2,-0.6,0.45,0.0,0.0,0.0,0,154.545,700,34.94,-1
-0.2,-0.6,0.55,0.0,0.0,0.0,0,105.383,700,35.67,-1
-0.2,-0.6,0.65,0.0,0.0,0.0,0,77.452,700,35.65,-1
-0.2,-0.6,0.75,0.0,0.0,0.0,0,70.698,700,34.71,-1
-0.2,-0.6,0.85,0.0,0.0,0.0,0,113.063,700,34.97,-1
-0.2,-0.6,0.95,0.0,0.0,0.0,0,154.598,700,35.81,-1
-0.1,-0.7,0.05,0.0,0.0,0.0,0,490.852,700,42.11,-1
-0.1,-0.7,0.15,0.0,0.0,0.0,0,416.735,700,42.0,-1
-0.1,-0.7,0.25,0.0,0.0,0.0,0,367.963,700,42.16,-1
-0.1,-0.7,0.35,0.0,0.0,0.0,0,310.777,700,42.2,-1
-0.1,-0.7,0.45,0.0,0.0,0.0,0,262.343,700,42.25,-1
-0.1,-0.7,0.55,0.0,0.0,0.0,0,191.347,700,39.91,-1
-0.1,-0.7,0.65,0.0,0.0,0.0,0,169.833,700,42.65,-1
-0.1,-0.7,0.75,0.0,0.0,0.0,0,162.806,700,41.75,-1
-0.1,-0.7,0.85,0.0,0.0,0.0,0,163.635,700,41.14,-1
-0.1,-0.7,0.95,0.0,0.0,0.0,0,186.165,700,39.88,-1
-0.1,-0.6,0.05,0.0,0.0,0.0,0,517.162,700,41.89,-1
-0.1,-0.6,0.15,0.0,0.0,0.0,0,391.809,700,42.4,-1
-0.1,-0.6,0.25,0.0,0.0,0.0,0,328.099,700,41.86,-1
-0.1,-0.6,0.35,0.0,0.0,0.0,0,231.338,700,42.13,-1
-0.1,-0.6,0.45,0.0,0.0,0.0,0,150.824,700,40.65,-1
-0.1,-0.6,0.55,0.0,0.0,0.0,0,102.227,700,40.23,-1
-0.1,-0.6,0.65,0.0,0.0,0.0,0,77.059,700,42.21,-1
-0.1,-0.6,0.75,0.0,0.0,0.0,0,70.119,700,40.47,-1
