x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
-0.5,-0.6,0.01,0.0,0.0,0.0,0,565.81,1750,82.77,-1
-0.5,-0.6,0.06,0.0,0.0,0.0,0,530.093,1750,80.51,-1
-0.5,-0.6,0.11,0.0,0.0,0.0,0,555.491,1750,80.25,-1
-0.5,-0.6,0.16,0.0,0.0,0.0,0,524.224,1750,80.5,-1
-0.5,-0.6,0.21,0.0,0.0,0.0,0,426.084,1750,81.17,-1
-0.5,-0.6,0.26,0.0,0.0,0.0,0,391.492,1750,94.84,-1
-0.5,-0.6,0.31,0.0,0.0,0.0,0,398.641,1750,109.59,-1
-0.5,-0.6,0.36,0.0,0.0,0.0,0,355.132,1750,104.29,-1
-0.5,-0.6,0.41,0.0,0.0,0.0,0,543.154,1750,105.56,-1
-0.5,-0.6,0.46,0.0,0.0,0.0,0,288.152,1750,103.29,-1
-0.5,-0.6,0.51,0.0,0.0,0.0,0,273.282,1750,100.67,-1
-0.5,-0.6,0.56,0.0,0.0,0.0,0,253.403,1750,102.02,-1
-0.5,-0.6,0.61,0.0,0.0,0.0,0,503.829,1750,101.92,-1
-0.5,-0.6,0.66,0.0,0.0,0.0,0,236.204,1750,101.05,-1
-0.5,-0.6,0.71,0.0,0.0,0.0,0,247.791,1750,101.72,-1
-0.5,-0.6,0.76,0.0,0.0,0.0,0,239.427,1750,101.1,-1
-0.5,-0.6,0.81,0.0,0.0,0.0,0,245.944,1750,99.51,-1
-0.5,-0.55,0.01,0.0,0.0,0.0,0,596.301,1750,105.49,-1
-0.5,-0.55,0.06,0.0,0.0,0.0,0,511.228,1750,102.11,-1
-0.5,-0.55,0.11,0.0,0.0,0.0,0,525.691,1750,102.45,-1
-0.5,-0.55,0.16,0.0,0.0,0.0,0,441.591,1750,105.9,-1
-0.5,-0.55,0.21,0.0,0.0,0.0,0,408.585,1750,101.37,-1
-0.5,-0.55,0.26,0.0,0.0,0.0,0,408.414,1750,103.76,-1
-0.5,-0.55,0.31,0.0,0.0,0.0,0,376.814,1750,102.23,-1
-0.5,-0.55,0.36,0.0,0.0,0.0,0,337.975,1750,101.09,-1
-0.5,-0.55,0.41,0.0,0.0,0.0,0,283.099,1750,103.44,-1
-0.5,-0.55,0.46,0.0,0.0,0.0,0,270.216,1750,102.81,-1
-0.5,-0.55,0.51,0.0,0.0,0.0,0,246.284,1750,100.05,-1
-0.5,-0.55,0.56,0.0,0.0,0.0,0,224.95,1750,100.96,-1
-0.5,-0.55,0.61,0.0,0.0,0.0,0,208.682,1750,100.23,-1
