t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778491091.278437,0.217315,-0.155533,0.479588,1,1.7886,2.7539,0.001315,-0.002033,0.001588,0.0009,1.0878,0.7,2,0.35,0.1741,0.1741,153852,0
1778491091.318629,0.217747,-0.156163,0.480266,1,0.472,0.6696,0.001747,-0.002664,0.002266,0.001,0.1628,0.3083,1,0.30828,0.1629,0.1629,153868,0
1778491091.358815,0.217948,-0.156357,0.480736,1,0.3985,0.5789,0.001948,-0.002858,0.002735,0.0012,0.1536,0.2437,1,0.24369,0.1633,0.1633,153872,0
1778491091.398972,0.218162,-0.15637,0.48104,1,0.4179,0.6854,0.002162,-0.002871,0.003039,0.0007,0.1613,0.2559,1,0.25588,0.1658,0.1658,153872,0
1778491091.439131,0.218149,-0.156197,0.481257,1,0.3598,0.5377,0.002149,-0.002698,0.003257,0.0007,0.1274,0.2317,1,0.23171,0.1672,0.1672,153872,0
1778491091.479359,0.217906,-0.155883,0.481433,1,0.5303,1.2226,0.001906,-0.002383,0.003433,0.0009,0.1774,0.3521,1,0.35209,0.1676,0.1676,153876,0
1778491091.683164,0.217272,-0.156049,0.481561,1,0.4512,0.6378,0.001272,-0.00255,0.003561,0.0007,0.1614,0.2892,1,0.28917,0.1579,0.1579,153876,0
1778491091.723371,0.218021,-0.15654,0.481461,1,0.4714,0.6581,0.002021,-0.003041,0.003461,0.0008,0.1635,0.3071,1,0.30711,0.1614,0.1614,153876,0
1778491091.763542,0.219009,-0.157048,0.481324,1,0.4129,0.5886,0.003009,-0.003549,0.003324,0.0012,0.1633,0.2485,1,0.24853,0.1616,0.1616,153876,0
1778491091.803748,0.219845,-0.157439,0.481342,1,0.4532,0.6483,0.003845,-0.00394,0.003342,0.0008,0.1699,0.2825,1,0.28254,0.1613,0.1613,153880,0
1778491091.843949,0.220542,-0.15773,0.481472,1,0.4471,0.6512,0.004542,-0.004231,0.003471,0.0008,0.1511,0.2951,1,0.29511,0.1608,0.1608,153880,0
1778491091.884316,0.2213,-0.157941,0.48157,1,0.5245,0.6955,0.0053,-0.004442,0.00357,0.001,0.1616,0.3619,1,0.36191,0.1617,0.1617,153880,0
1778491091.924598,0.222113,-0.158163,0.481681,1,0.3906,0.5861,0.006113,-0.004664,0.00368,0.0009,0.1457,0.244,1,0.24401,0.1633,0.1633,153884,0
1778491091.964924,0.2,-0.15,0.5,1,0.4264,0.6038,0.006882,-0.004948,0.003832,0.0007,0.1483,0.2774,1,0.27745,1.4523,1.4523,153884,0
1778491092.005163,0.2,-0.15,0.5,1,0.4584,0.6311,0.007387,-0.005191,0.004114,0.0009,0.1593,0.2983,1,0.29829,0.2231,0.2231,153892,0
1778491092.045357,0.2,-0.15,0.5,1,0.4448,0.6571,0.007816,-0.005445,0.004452,0.0009,0.1643,0.2795,1,0.27948,0.1928,0.1928,153892,0
1778491092.08567,0.2,-0.15,0.5,1,0.4005,0.5663,0.008232,-0.005778,0.005097,0.0011,0.1421,0.2573,1,0.25732,0.1923,0.1923,153892,0
1778491092.125947,0.2,-0.15,0.5,1,0.5158,0.756,0.008175,-0.005881,0.0064,0.001,0.1856,0.3292,1,0.32919,0.1913,0.1913,153896,0
1778491092.166152,0.224307,-0.159424,0.485949,1,0.4984,0.7191,0.008307,-0.005925,0.007949,0.0009,0.177,0.3205,1,0.3205,1.5726,1.5726,153896,0
1778491092.206323,0.225035,-0.159478,0.487972,1,0.4041,0.5962,0.009035,-0.005979,0.009972,0.0007,0.1519,0.2515,1,0.25153,0.1587,0.1587,153896,0
1778491092.24661,0.226007,-0.159292,0.49081,1,0.4057,0.5807,0.010007,-0.005793,0.01281,0.0006,0.1544,0.2507,1,0.25071,0.1617,0.1617,153896,0
1778491092.286933,0.227535,-0.159149,0.493717,1,0.3967,0.5696,0.011535,-0.00565,0.015717,0.0008,0.1414,0.2546,1,0.25456,0.1617,0.1617,153896,0
1778491092.327123,0.230361,-0.159123,0.497246,1,0.4061,0.6107,0.014361,-0.005623,0.019246,0.001,0.159,0.2461,1,0.24607,0.1715,0.1715,153896,0
1778491092.367342,0.234032,-0.159076,0.501259,1,0.5,0.7145,0.018032,-0.005576,0.023258,0.001,0.1788,0.3201,1,0.32009,0.1849,0.1849,153896,0
1778491092.407667,0.238582,-0.159311,0.50577,1,0.3685,0.5491,0.022582,-0.005812,0.02777,0.0007,0.1334,0.2344,1,0.23438,0.2025,0.2025,153896,0
1778491092.447973,0.244243,-0.160172,0.510591,1,0.4651,0.6508,0.028243,-0.006672,0.032591,0.0009,0.1693,0.2948,1,0.29481,0.2266,0.2266,153900,0
1778491092.488161,0.250153,-0.161328,0.515231,1,0.4211,0.6152,0.034153,-0.007829,0.037231,0.0007,0.1672,0.2532,1,0.2532,0.2391,0.2391,153900,0
1778491092.528405,0.256504,-0.163032,0.520051,1,0.4269,0.6366,0.040504,-0.009532,0.04205,0.0008,0.1381,0.288,1,0.28803,0.2593,0.2593,153900,0
1778491092.568823,0.25,-0.15,0.55,1,0.4368,0.632,0.047193,-0.011567,0.047148,0.0007,0.1646,0.2716,1,0.27157,2.6105,2.6105,153900,0
