x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
-0.3,-0.45,0.05,0.0,0.0,0.0,0,401.467,1750,100.37,-1
-0.3,-0.45,0.1,0.0,0.0,0.0,0,362.623,1750,98.45,-1
-0.3,-0.45,0.15,0.0,0.0,0.0,0,352.539,1750,96.95,-1
-0.3,-0.45,0.2,0.0,0.0,0.0,0,285.944,1750,99.24,-1
-0.3,-0.45,0.25,0.0,0.0,0.0,0,247.862,1750,96.47,-1
-0.3,-0.45,0.3,0.0,0.0,0.0,0,235.32,1750,96.99,-1
-0.3,-0.45,0.35,0.0,0.0,0.0,0,203.709,1750,95.7,-1
-0.3,-0.45,0.4,0.0,0.0,0.0,0,161.639,1750,100.48,-1
-0.3,-0.45,0.45,0.0,0.0,0.0,0,84.685,1750,104.17,-1
-0.3,-0.45,0.5,0.0,0.0,0.0,0,56.0,1750,105.08,-1
-0.3,-0.45,0.55,0.0,0.0,0.0,0,27.387,1750,105.07,-1
-0.3,-0.45,0.6,0.0,0.0,0.0,1,8.196,500,29.65,1
-0.3,-0.45,0.65,0.0,0.0,0.0,1,1.119,35,2.19,0
-0.3,-0.4,0.05,0.0,0.0,0.0,0,432.647,1750,108.2,-1
-0.3,-0.4,0.1,0.0,0.0,0.0,0,392.737,1750,108.59,-1
-0.3,-0.4,0.15,0.0,0.0,0.0,0,336.691,1750,107.86,-1
-0.3,-0.4,0.2,0.0,0.0,0.0,0,293.061,1750,108.53,-1
-0.3,-0.4,0.25,0.0,0.0,0.0,0,258.064,1750,108.29,-1
-0.3,-0.4,0.3,0.0,0.0,0.0,0,224.832,1750,106.79,-1
-0.3,-0.4,0.35,0.0,0.0,0.0,0,189.577,1750,104.48,-1
-0.3,-0.4,0.4,0.0,0.0,0.0,0,164.263,1750,104.26,-1
-0.3,-0.4,0.45,0.0,0.0,0.0,0,64.28,1750,105.01,-1
-0.3,-0.4,0.5,0.0,0.0,0.0,0,58.906,1750,105.49,-1
-0.3,-0.4,0.55,0.0,0.0,0.0,1,6.701,500,29.49,1
-0.3,-0.4,0.6,0.0,0.0,0.0,1,2.208,266,16.14,1
-0.3,-0.4,0.65,0.0,0.0,0.0,1,2.658,19,1.18,0
-0.3,-0.35,0.05,0.0,0.0,0.0,0,407.677,1750,109.98,-1
-0.3,-0.35,0.1,0.0,0.0,0.0,0,355.695,1750,108.07,-1
-0.3,-0.35,0.15,0.0,0.0,0.0,0,324.757,1750,107.36,-1
-0.3,-0.35,0.2,0.0,0.0,0.0,0,287.024,1750,106.82,-1
-0.3,-0.35,0.25,0.0,0.0,0.0,0,252.034,1750,106.12,-1
-0.3,-0.35,0.3,0.0,0.0,0.0,0,202.803,1750,106.64,-1
-0.3,-0.35,0.35,0.0,0.0,0.0,0,187.983,1750,106.23,-1
-0.3,-0.35,0.4,0.0,0.0,0.0,0,126.875,1750,105.97,-1
-0.3,-0.35,0.45,0.0,0.0,0.0,0,50.945,1750,103.97,-1
-0.3,-0.35,0.5,0.0,0.0,0.0,0,20.896,1750,103.2,-1
-0.3,-0.35,0.55,0.0,0.0,0.0,1,0.988,263,15.99,1
-0.3,-0.35,0.6,0.0,0.0,0.0,1,0.222,28,1.7,0
-0.3,-0.35,0.65,0.0,0.0,0.0,1,1.513,15,0.91,0
-0.3,-0.3,0.05,0.0,0.0,0.0,0,371.906,1750,104.86,-1
-0.3,-0.3,0.1,0.0,0.0,0.0,0,361.331,1750,105.85,-1
-0.3,-0.3,0.15,0.0,0.0,0.0,0,321.711,1750,104.1,-1
-0.3,-0.3,0.2,0.0,0.0,0.0,0,285.246,1750,103.41,-1
-0.3,-0.3,0.25,0.0,0.0,0.0,0,187.959,1750,103.68,-1
-0.3,-0.3,0.3,0.0,0.0,0.0,0,217.498,1750,103.03,-1
-0.3,-0.3,0.35,0.0,0.0,0.0,0,186.76,1750,102.31,-1
-0.3,-0.3,0.4,0.0,0.0,0.0,0,212.415,1750,101.31,-1
-0.3,-0.3,0.45,0.0,0.0,0.0,0,87.068,1750,103.18,-1
-0.3,-0.3,0.5,0.0,0.0,0.0,1,9.459,250,14.57,0
-0.3,-0.3,0.55,0.0,0.0,0.0,1,2.101,267,16.21,1
-0.3,-0.3,0.6,0.0,0.0,0.0,1,1.581,259,15.66,1
-0.3,-0.3,0.65,0.0,0.0,0.0,1,1.113,12,0.81,0
-0.3,-0.25,0.05,0.0,0.0,0.0,0,374.034,1750,109.32,-1
-0.3,-0.25,0.1,0.0,0.0,0.0,0,361.388,1750,107.18,-1
-0.3,-0.25,0.15,0.0,0.0,0.0,0,323.767,1750,107.39,-1
-0.3,-0.25,0.2,0.0,0.0,0.0,0,287.638,1750,107.1,-1
-0.3,-0.25,0.25,0.0,0.0,0.0,0,236.299,1750,106.41,-1
-0.3,-0.25,0.3,0.0,0.0,0.0,0,220.265,1750,106.39,-1
-0.3,-0.25,0.35,0.0,0.0,0.0,0,189.492,1750,107.34,-1
-0.3,-0.25,0.4,0.0,0.0,0.0,0,161.209,1750,100.63,-1
-0.3,-0.25,0.45,0.0,0.0,0.0,0,69.135,1750,99.22,-1
-0.3,-0.25,0.5,0.0,0.0,0.0,1,1.947,19,1.15,0
-0.3,-0.25,0.55,0.0,0.0,0.0,1,1.565,266,15.79,1
-0.3,-0.25,0.6,0.0,0.0,0.0,1,1.014,258,15.46,1
-0.3,-0.25,0.65,0.0,0.0,0.0,1,1.797,760,45.19,3
-0.3,-0.2,0.05,0.0,0.0,0.0,0,404.634,1750,104.5,-1
-0.3,-0.2,0.1,0.0,0.0,0.0,0,343.102,1750,104.87,-1
-0.3,-0.2,0.15,0.0,0.0,0.0,0,329.316,1750,104.25,-1
-0.3,-0.2,0.2,0.0,0.0,0.0,0,293.909,1750,103.93,-1
-0.3,-0.2,0.25,0.0,0.0,0.0,0,260.342,1750,103.11,-1
-0.3,-0.2,0.3,0.0,0.0,0.0,0,228.917,1750,103.76,-1
-0.3,-0.2,0.35,0.0,0.0,0.0,0,219.791,1750,102.79,-1
-0.3,-0.2,0.4,0.0,0.0,0.0,0,95.658,1750,101.83,-1
-0.3,-0.2,0.45,0.0,0.0,0.0,0,36.411,1750,100.03,-1
-0.3,-0.2,0.5,0.0,0.0,0.0,1,1.834,16,0.98,0
-0.3,-0.2,0.55,0.0,0.0,0.0,1,1.409,263,15.77,1
-0.3,-0.2,0.6,0.0,0.0,0.0,1,0.777,258,15.38,1
-0.3,-0.2,0.65,0.0,0.0,0.0,1,0.868,10,0.63,0
-0.3,-0.15,0.05,0.0,0.0,0.0,0,412.974,1750,104.81,-1
-0.3,-0.15,0.1,0.0,0.0,0.0,0,375.908,1750,104.55,-1
-0.3,-0.15,0.15,0.0,0.0,0.0,0,322.08,1750,103.13,-1
-0.3,-0.15,0.2,0.0,0.0,0.0,0,286.724,1750,102.52,-1
-0.3,-0.15,0.25,0.0,0.0,0.0,0,209.555,1750,102.41,-1
-0.3,-0.15,0.3,0.0,0.0,0.0,0,142.099,1750,102.62,-1
-0.3,-0.15,0.35,0.0,0.0,0.0,0,142.179,1750,100.62,-1
-0.3,-0.15,0.4,0.0,0.0,0.0,0,59.156,1750,100.81,-1
-0.3,-0.15,0.45,0.0,0.0,0.0,0,34.516,1750,99.98,-1
-0.3,-0.15,0.5,0.0,0.0,0.0,1,2.189,16,1.03,0
-0.3,-0.15,0.55,0.0,0.0,0.0,1,1.328,263,15.8,1
-0.3,-0.15,0.6,0.0,0.0,0.0,1,1.46,11,0.72,0
-0.3,-0.15,0.65,0.0,0.0,0.0,1,1.16,12,0.73,0
-0.3,-0.1,0.05,0.0,0.0,0.0,0,410.258,1750,105.17,-1
-0.3,-0.1,0.1,0.0,0.0,0.0,0,390.739,1750,107.72,-1
-0.3,-0.1,0.15,0.0,0.0,0.0,0,310.616,1750,108.04,-1
-0.3,-0.1,0.2,0.0,0.0,0.0,0,292.931,1750,106.57,-1
-0.3,-0.1,0.25,0.0,0.0,0.0,0,257.04,1750,106.11,-1
-0.3,-0.1,0.3,0.0,0.0,0.0,0,193.788,1750,104.68,-1
-0.3,-0.1,0.35,0.0,0.0,0.0,0,128.573,1750,102.6,-1
-0.3,-0.1,0.4,0.0,0.0,0.0,0,166.162,1750,107.63,-1
-0.3,-0.1,0.45,0.0,0.0,0.0,0,37.282,1750,100.93,-1
-0.3,-0.1,0.5,0.0,0.0,0.0,1,1.971,16,1.01,0
-0.3,-0.1,0.55,0.0,0.0,0.0,1,1.305,264,16.2,1
-0.3,-0.1,0.6,0.0,0.0,0.0,1,2.715,11,0.69,0
-0.3,-0.1,0.65,0.0,0.0,0.0,1,1.468,263,16.22,1
-0.3,-0.05,0.05,0.0,0.0,0.0,0,369.175,1750,105.42,-1
-0.3,-0.05,0.1,0.0,0.0,0.0,0,349.64,1750,104.62,-1
-0.3,-0.05,0.15,0.0,0.0,0.0,0,317.786,1750,105.33,-1
-0.3,-0.05,0.2,0.0,0.0,0.0,0,167.894,1750,104.69,-1
-0.3,-0.05,0.25,0.0,0.0,0.0,0,190.9,1750,103.81,-1
-0.3,-0.05,0.3,0.0,0.0,0.0,0,155.237,1750,102.51,-1
-0.3,-0.05,0.35,0.0,0.0,0.0,0,147.278,1750,101.45,-1
-0.3,-0.05,0.4,0.0,0.0,0.0,0,112.09,1750,102.53,-1
-0.3,-0.05,0.45,0.0,0.0,0.0,0,64.184,1750,101.64,-1
-0.3,-0.05,0.5,0.0,0.0,0.0,1,4.606,250,14.11,0
-0.3,-0.05,0.55,0.0,0.0,0.0,1,1.635,267,16.26,1
-0.3,-0.05,0.6,0.0,0.0,0.0,1,1.45,1264,77.48,5
-0.3,-0.05,0.65,0.0,0.0,0.0,1,1.688,264,16.24,1
-0.25,-0.45,0.05,0.0,0.0,0.0,0,385.866,1750,104.97,-1
-0.25,-0.45,0.1,0.0,0.0,0.0,0,347.02,1750,105.1,-1
-0.25,-0.45,0.15,0.0,0.0,0.0,0,374.892,1750,104.97,-1
