x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
0.2,0.15,0.35,0.0,0.0,0.0,0,291.871,1750,73.16,-1
0.2,0.15,0.45,0.0,0.0,0.0,0,241.185,1750,70.14,-1
0.2,0.15,0.55,0.0,0.0,0.0,0,201.578,1750,71.2,-1
0.2,0.15,0.65,0.0,0.0,0.0,0,179.117,1750,72.47,-1
0.2,0.15,0.75,0.0,0.0,0.0,0,171.461,1750,67.79,-1
0.2,0.15,0.85,0.0,0.0,0.0,0,114.648,1750,68.42,-1
0.2,0.25,0.35,0.0,0.0,0.0,0,336.681,1750,71.11,-1
0.2,0.25,0.45,0.0,0.0,0.0,0,291.444,1750,70.69,-1
0.2,0.25,0.55,0.0,0.0,0.0,0,257.733,1750,70.73,-1
0.2,0.25,0.65,0.0,0.0,0.0,0,239.536,1750,72.89,-1
0.2,0.25,0.75,0.0,0.0,0.0,0,228.975,1750,67.86,-1
0.2,0.25,0.85,0.0,0.0,0.0,0,203.571,1750,68.09,-1
0.2,0.35,0.35,0.0,0.0,0.0,0,399.906,1750,71.02,-1
0.2,0.35,0.45,0.0,0.0,0.0,0,360.924,1750,69.72,-1
0.2,0.35,0.55,0.0,0.0,0.0,0,333.001,1750,70.86,-1
0.2,0.35,0.65,0.0,0.0,0.0,0,318.44,1750,71.04,-1
0.2,0.35,0.75,0.0,0.0,0.0,0,312.143,1750,68.1,-1
0.2,0.35,0.85,0.0,0.0,0.0,0,296.52,1750,69.1,-1
0.2,0.45,0.35,0.0,0.0,0.0,0,474.563,1750,71.16,-1
0.2,0.45,0.45,0.0,0.0,0.0,0,440.959,1750,69.77,-1
0.2,0.45,0.55,0.0,0.0,0.0,0,417.501,1750,71.03,-1
0.2,0.45,0.65,0.0,0.0,0.0,0,405.508,1750,70.29,-1
0.2,0.45,0.75,0.0,0.0,0.0,0,401.416,1750,69.6,-1
0.2,0.45,0.85,0.0,0.0,0.0,0,391.101,1750,68.05,-1
0.3,0.05,0.35,0.0,0.0,0.0,0,244.024,1750,69.43,-1
0.3,0.05,0.45,0.0,0.0,0.0,0,178.897,1750,68.93,-1
0.3,0.05,0.55,0.0,0.0,0.0,0,118.008,1750,70.45,-1
0.3,0.05,0.65,0.0,0.0,0.0,0,71.523,1750,71.09,-1
0.3,0.05,0.75,0.0,0.0,0.0,0,55.471,1750,68.47,-1
0.3,0.05,0.85,0.0,0.0,0.0,0,12.232,1750,67.86,-1
0.3,0.15,0.35,0.0,0.0,0.0,0,268.375,1750,70.61,-1
0.3,0.15,0.45,0.0,0.0,0.0,0,206.961,1750,71.34,-1
0.3,0.15,0.55,0.0,0.0,0.0,0,154.329,1750,70.02,-1
0.3,0.15,0.65,0.0,0.0,0.0,0,120.525,1750,70.66,-1
0.3,0.15,0.75,0.0,0.0,0.0,0,112.984,1750,68.44,-1
0.3,0.15,0.85,0.0,0.0,0.0,0,105.145,1750,67.85,-1
0.3,0.25,0.35,0.0,0.0,0.0,0,319.452,1750,71.38,-1
0.3,0.25,0.45,0.0,0.0,0.0,0,267.668,1750,71.1,-1
0.3,0.25,0.55,0.0,0.0,0.0,0,227.558,1750,71.26,-1
0.3,0.25,0.65,0.0,0.0,0.0,0,205.082,1750,70.9,-1
0.3,0.25,0.75,0.0,0.0,0.0,0,201.574,1750,68.52,-1
0.3,0.25,0.85,0.0,0.0,0.0,0,198.803,1750,67.8,-1
0.3,0.35,0.35,0.0,0.0,0.0,0,387.709,1750,71.23,-1
0.3,0.35,0.45,0.0,0.0,0.0,0,344.699,1750,71.16,-1
0.3,0.35,0.55,0.0,0.0,0.0,0,313.354,1750,70.89,-1
0.3,0.35,0.65,0.0,0.0,0.0,0,296.781,1750,71.31,-1
0.3,0.35,0.75,0.0,0.0,0.0,0,294.444,1750,67.98,-1
0.3,0.35,0.85,0.0,0.0,0.0,0,293.652,1750,68.68,-1
0.3,0.45,0.35,0.0,0.0,0.0,0,465.987,1750,71.43,-1
0.3,0.45,0.45,0.0,0.0,0.0,0,429.711,1750,70.87,-1
0.3,0.45,0.55,0.0,0.0,0.0,0,404.155,1750,71.64,-1
0.3,0.45,0.65,0.0,0.0,0.0,0,391.003,1750,70.74,-1
0.3,0.45,0.75,0.0,0.0,0.0,0,389.283,1750,67.93,-1
0.3,0.45,0.85,0.0,0.0,0.0,0,389.429,1750,67.92,-1
0.4,0.05,0.35,0.0,0.0,0.0,0,239.141,1750,71.06,-1
0.4,0.05,0.45,0.0,0.0,0.0,0,172.122,1750,71.54,-1
0.4,0.05,0.55,0.0,0.0,0.0,0,106.051,1750,69.17,-1
0.4,0.05,0.65,0.0,0.0,0.0,0,45.131,1750,68.54,-1
0.4,0.05,0.75,0.0,0.0,0.0,0,33.366,1750,66.75,-1
0.4,0.05,0.85,0.0,0.0,0.0,0,52.235,1750,66.0,-1
0.4,0.15,0.35,0.0,0.0,0.0,0,274.927,1750,73.12,-1
0.4,0.15,0.45,0.0,0.0,0.0,0,210.658,1750,72.27,-1
0.4,0.15,0.55,0.0,0.0,0.0,0,154.858,1750,70.6,-1
0.4,0.15,0.65,0.0,0.0,0.0,0,118.299,1750,70.5,-1
0.4,0.15,0.75,0.0,0.0,0.0,0,114.509,1750,68.11,-1
0.4,0.15,0.85,0.0,0.0,0.0,0,125.543,1750,68.21,-1
0.4,0.25,0.35,0.0,0.0,0.0,0,327.835,1750,72.19,-1
0.4,0.25,0.45,0.0,0.0,0.0,0,274.273,1750,72.4,-1
