t,x,y,z,success,ik_ms,total_ms,tx,ty,tz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778493525.458505,0.216,-0.295227,0.529734,1,0.4501,0.6595,0.621567,0.609135,0.02981,0.0009,0.1739,0.2753,1,0.27533,0.0,0.0,117536,0
1778493525.50869,0.216,-0.295227,0.529734,1,0.4154,0.6041,0.621567,0.609135,0.02981,0.0008,0.1553,0.2593,1,0.25932,0.0,0.0,117540,0
1778493525.558888,0.216,-0.295227,0.529734,1,0.2765,0.3991,0.621567,0.609135,0.02981,0.0004,0.1079,0.1682,1,0.16819,0.0,0.0,117544,0
1778493525.609064,0.216,-0.295227,0.529734,1,0.2719,0.3896,0.621567,0.609135,0.02981,0.0005,0.105,0.1665,1,0.16647,0.0,0.0,117548,0
1778493525.659168,0.216,-0.295227,0.529734,1,0.5521,1.3457,0.621567,0.609135,0.02981,0.0006,0.1664,0.3851,1,0.38515,0.0,0.0,117552,0
1778493525.709274,0.216,-0.295227,0.529734,1,0.5161,1.197,0.621567,0.609135,0.02981,0.001,0.1563,0.3588,1,0.35881,0.0,0.0,117560,0
1778493525.75937,0.216,-0.295227,0.529734,1,0.492,1.4756,0.621567,0.609135,0.02981,0.0008,0.171,0.3202,1,0.32022,0.0,0.0,117560,0
1778493525.809492,0.216,-0.295227,0.529734,1,0.6035,1.3066,0.621567,0.609135,0.02981,0.0009,0.3153,0.2873,1,0.28732,0.0,0.0,117568,0
1778493525.859673,0.216,-0.295227,0.529734,1,0.4689,1.0819,0.621567,0.609135,0.02981,0.0011,0.1866,0.2812,1,0.28125,0.0,0.0,117572,0
1778493525.909775,0.216,-0.295227,0.529734,1,0.4323,1.2957,0.621567,0.609135,0.02981,0.0013,0.1567,0.2744,1,0.27438,0.0,0.0,117576,0
1778493525.960348,0.216,-0.295227,0.529734,1,0.4279,0.6159,0.621567,0.609135,0.02981,0.0008,0.1578,0.2693,1,0.26926,0.0,0.0,117580,0
1778493526.010626,0.216,-0.295227,0.529734,1,0.4418,0.6355,0.621567,0.609135,0.02981,0.0009,0.1682,0.2727,1,0.27273,0.0,0.0,117592,0
1778493526.060698,0.216,-0.295227,0.529734,1,0.4603,0.6695,0.621567,0.609135,0.02981,0.0008,0.155,0.3045,1,0.30447,0.0,0.0,117608,0
1778493526.110899,0.216,-0.295227,0.529734,1,0.4162,0.6319,0.621567,0.609135,0.02981,0.0008,0.1465,0.2689,1,0.26886,0.0,0.0,117612,0
1778493526.160988,0.216,-0.295227,0.529734,1,0.4196,0.6235,0.621567,0.609135,0.02981,0.0008,0.1509,0.2679,1,0.26789,0.0,0.0,117616,0
1778493526.21258,0.216,-0.295227,0.529734,1,0.4677,0.6578,0.621567,0.609135,0.02981,0.0009,0.1708,0.2961,1,0.29608,0.0,0.0,117620,0
1778493526.262777,0.216,-0.295227,0.529734,1,0.4391,0.6454,0.621567,0.609135,0.02981,0.0017,0.1527,0.2847,1,0.28468,0.0,0.0,117624,0
1778493526.31378,0.216,-0.295227,0.529734,1,0.4911,0.8868,0.621567,0.609135,0.02981,0.0009,0.1634,0.3269,1,0.32686,0.0,0.0,117628,0
1778493526.363942,0.216,-0.295227,0.529734,1,0.4268,0.6386,0.621567,0.609135,0.02981,0.0008,0.1653,0.2606,1,0.26064,0.0,0.0,117628,0
1778493526.41405,0.216,-0.295227,0.529734,1,0.4034,0.6017,0.621567,0.609135,0.02981,0.001,0.1466,0.2559,1,0.25586,0.0,0.0,117632,0
1778493526.46415,0.216,-0.295227,0.529734,1,0.4156,0.6219,0.621567,0.609135,0.02981,0.0008,0.1539,0.2608,1,0.26083,0.0,0.0,117636,0
1778493526.514409,0.216,-0.295227,0.529734,1,0.3284,1.0575,0.621567,0.609135,0.02981,0.0004,0.1096,0.2184,1,0.21839,0.0,0.0,118980,0
1778493526.564511,0.216,-0.295227,0.529734,1,0.4583,0.6842,0.621567,0.609135,0.02981,0.001,0.1547,0.3026,1,0.3026,0.0,0.0,118992,0
1778493526.614745,0.216,-0.295227,0.529734,1,0.4503,0.6759,0.621567,0.609135,0.02981,0.0011,0.1607,0.2886,1,0.28858,0.0,0.0,119000,0
1778493526.664844,0.216,-0.295227,0.529734,1,0.4091,0.6291,0.621567,0.609135,0.02981,0.001,0.1535,0.2546,1,0.25455,0.0,0.0,119012,0
1778493526.714954,0.216,-0.295227,0.529734,1,0.4243,0.6134,0.621567,0.609135,0.02981,0.001,0.1594,0.2639,1,0.26388,0.0,0.0,119020,0
1778493526.765056,0.216,-0.295227,0.529734,1,0.4316,0.708,0.621567,0.609135,0.02981,0.0011,0.1479,0.2826,1,0.28264,0.0,0.0,119028,0
1778493526.81515,0.216,-0.295227,0.529734,1,0.4698,0.6817,0.621567,0.609135,0.02981,0.0012,0.1655,0.3032,1,0.30318,0.0,0.0,119036,0
1778493526.865242,0.216,-0.295227,0.529734,1,0.4083,0.606,0.621567,0.609135,0.02981,0.0015,0.1511,0.2557,1,0.25572,0.0,0.0,119040,0
1778493526.915334,0.216,-0.295227,0.529734,1,0.4688,0.7021,0.621567,0.609135,0.02981,0.0006,0.1437,0.3245,1,0.3245,0.0,0.0,119040,0
1778493526.965433,0.216,-0.295227,0.529734,1,0.4938,0.7193,0.621567,0.609135,0.02981,0.0011,0.1697,0.3231,1,0.32307,0.0,0.0,119048,0
1778493527.015541,0.216,-0.295227,0.529734,1,0.4664,0.6688,0.621567,0.609135,0.02981,0.001,0.1807,0.2847,1,0.28472,0.0,0.0,119056,0
1778493527.065638,0.216,-0.295227,0.529734,1,0.4466,0.6539,0.621567,0.609135,0.02981,0.0007,0.1633,0.2826,1,0.28258,0.0,0.0,119064,0
1778493527.115726,0.216,-0.295227,0.529734,1,0.5134,0.7755,0.621567,0.609135,0.02981,0.0007,0.1421,0.3707,1,0.37066,0.0,0.0,119068,0
1778493527.165836,0.216,-0.295227,0.529734,1,0.4219,0.6156,0.621567,0.609135,0.02981,0.0007,0.1575,0.2636,1,0.26363,0.0,0.0,119072,0
1778493527.215955,0.216,-0.295227,0.529734,1,0.4488,0.6583,0.621567,0.609135,0.02981,0.0009,0.1717,0.2763,1,0.27627,0.0,0.0,119076,0
1778493527.266049,0.216,-0.295227,0.529734,1,0.4315,0.6336,0.621567,0.609135,0.02981,0.0008,0.1503,0.2804,1,0.2804,0.0,0.0,119080,0
1778493527.316143,0.216,-0.295227,0.529734,1,0.4025,0.6002,0.621567,0.609135,0.02981,0.001,0.1479,0.2536,1,0.25362,0.0,0.0,119088,0
1778493527.366287,0.216,-0.295227,0.529734,1,0.4906,0.6804,0.621567,0.609135,0.02981,0.0015,0.213,0.276,1,0.27602,0.0,0.0,119096,0
1778493527.416396,0.216,-0.295227,0.529734,1,0.4682,0.6693,0.621567,0.609135,0.02981,0.0008,0.1597,0.3077,1,0.30774,0.0,0.0,119100,0
1778493527.466588,0.216,-0.295227,0.529734,1,0.4227,0.6209,0.621567,0.609135,0.02981,0.0008,0.1568,0.265,1,0.26503,0.0,0.0,119108,0
1778493527.516704,0.216,-0.295227,0.529734,1,0.4731,0.6936,0.621567,0.609135,0.02981,0.001,0.1693,0.3028,1,0.30284,0.0,0.0,119116,0
1778493527.566815,0.216,-0.295227,0.529734,1,0.4176,0.6094,0.621567,0.609135,0.02981,0.0008,0.1556,0.2612,1,0.2612,0.0,0.0,119120,0
1778493527.616867,0.216,-0.295227,0.529734,1,0.4137,0.5967,0.621567,0.609135,0.02981,0.0007,0.1522,0.2608,1,0.2608,0.0,0.0,119124,0
1778493527.666969,0.216,-0.295227,0.529734,1,0.432,0.6286,0.621567,0.609135,0.02981,0.0016,0.158,0.2724,1,0.27236,0.0,0.0,119124,0
1778493527.717066,0.216,-0.295227,0.529734,1,0.42,0.6181,0.621567,0.609135,0.02981,0.0011,0.1554,0.2635,1,0.26352,0.0,0.0,119128,0
1778493527.767189,0.216,-0.295227,0.529734,1,1.0549,1.2993,0.621567,0.609135,0.02981,0.001,0.2843,0.7696,1,0.76955,0.0,0.0,119132,0
1778493527.817379,0.216,-0.295227,0.529734,1,0.451,0.6274,0.621567,0.609135,0.02981,0.0008,0.1535,0.2968,1,0.29678,0.0,0.0,119144,0
1778493527.86756,0.216,-0.295227,0.529734,1,0.469,0.6664,0.621567,0.609135,0.02981,0.001,0.1695,0.2984,1,0.29844,0.0,0.0,119152,0
1778493527.917653,0.216,-0.295227,0.529734,1,0.4304,0.6213,0.621567,0.609135,0.02981,0.0008,0.1658,0.2638,1,0.26385,0.0,0.0,119156,0
1778493527.967769,0.216,-0.295227,0.529734,1,0.4368,0.6495,0.621567,0.609135,0.02981,0.0008,0.1532,0.2828,1,0.28281,0.0,0.0,119160,0
1778493528.01795,0.216,-0.295227,0.529734,1,0.4008,0.5771,0.621567,0.609135,0.02981,0.001,0.144,0.2558,1,0.25585,0.0,0.0,119164,0
1778493528.068053,0.216,-0.295227,0.529734,1,0.441,0.6324,0.621567,0.609135,0.02981,0.0011,0.1564,0.2835,1,0.28349,0.0,0.0,119168,0
1778493528.118149,0.216,-0.295227,0.529734,1,0.4044,0.5989,0.621567,0.609135,0.02981,0.0008,0.1464,0.2572,1,0.25719,0.0,0.0,119172,0
1778493528.168256,0.216,-0.295227,0.529734,1,0.4736,0.6734,0.621567,0.609135,0.02981,0.0009,0.1702,0.3026,1,0.30258,0.0,0.0,119180,0
1778493528.218369,0.216,-0.295227,0.529734,1,0.4364,0.6412,0.621567,0.609135,0.02981,0.0007,0.1608,0.2748,1,0.27481,0.0,0.0,119188,0
1778493528.268463,0.216,-0.295227,0.529734,1,0.4164,0.5922,0.621567,0.609135,0.02981,0.0008,0.1426,0.273,1,0.27295,0.0,0.0,119192,0
1778493528.318579,0.216,-0.295227,0.529734,1,0.4738,0.6701,0.621567,0.609135,0.02981,0.001,0.1766,0.2962,1,0.29625,0.0,0.0,119196,0
1778493528.368733,0.216,-0.295227,0.529734,1,0.4123,0.6176,0.621567,0.609135,0.02981,0.0009,0.1506,0.2608,1,0.26079,0.0,0.0,119200,0
1778493528.418852,0.216,-0.295227,0.529734,1,0.4036,0.6063,0.621567,0.609135,0.02981,0.0008,0.1444,0.2584,1,0.25842,0.0,0.0,119204,0
1778493528.468959,0.216,-0.295227,0.529734,1,0.4175,0.6139,0.621567,0.609135,0.02981,0.0009,0.153,0.2636,1,0.26365,0.0,0.0,119208,0
1778493528.519073,0.216,-0.295227,0.529734,1,0.4758,1.1433,0.621567,0.609135,0.02981,0.0008,0.1545,0.3205,1,0.32051,0.0,0.0,119216,0
1778493528.569186,0.216,-0.295227,0.529734,1,0.4462,0.6574,0.621567,0.609135,0.02981,0.001,0.1629,0.2823,1,0.28232,0.0,0.0,119220,0
1778493528.619289,0.216,-0.295227,0.529734,1,0.4085,1.0268,0.621567,0.609135,0.02981,0.0009,0.15,0.2576,1,0.2576,0.0,0.0,119228,0
1778493528.669411,0.216,-0.295227,0.529734,1,0.5486,0.769,0.621567,0.609135,0.02981,0.0009,0.1862,0.3616,1,0.36156,0.0,0.0,119236,0
1778493528.719576,0.216,-0.295227,0.529734,1,0.4539,1.1463,0.621567,0.609135,0.02981,0.0009,0.1789,0.2741,1,0.27406,0.0,0.0,119240,0
1778493528.769742,0.216,-0.295227,0.529734,1,0.4315,1.4214,0.621567,0.609135,0.02981,0.0008,0.1561,0.2746,1,0.27459,0.0,0.0,119248,0
1778493528.819849,0.216,-0.295227,0.529734,1,0.6225,1.518,0.621567,0.609135,0.02981,0.0009,0.1451,0.4765,1,0.47648,0.0,0.0,119252,0
1778493528.869934,0.216,-0.295227,0.529734,1,0.4244,3.9893,0.621567,0.609135,0.02981,0.001,0.1532,0.2701,1,0.2701,0.0,0.0,119256,0
1778493528.920302,0.216,-0.295227,0.529734,1,0.4345,0.7593,0.621567,0.609135,0.02981,0.0008,0.1594,0.2743,1,0.27433,0.0,0.0,119256,0
1778493528.970606,0.216,-0.295227,0.529734,1,0.4073,0.6496,0.621567,0.609135,0.02981,0.0008,0.1477,0.2588,1,0.25875,0.0,0.0,119260,0
1778493529.020967,0.216,-0.295227,0.529734,1,0.5617,0.7827,0.621567,0.609135,0.02981,0.0008,0.1779,0.3831,1,0.38305,0.0,0.0,119284,0
1778493529.071058,0.216,-0.295227,0.529734,1,0.4064,0.5921,0.621567,0.609135,0.02981,0.0007,0.137,0.2687,1,0.2687,0.0,0.0,119300,0
1778493529.121171,0.216,-0.295227,0.529734,1,0.4856,0.7209,0.621567,0.609135,0.02981,0.0009,0.1678,0.3169,1,0.31692,0.0,0.0,119304,0
1778493529.171298,0.216,-0.295227,0.529734,1,0.4032,0.6052,0.621567,0.609135,0.02981,0.0007,0.1383,0.2643,1,0.26428,0.0,0.0,119308,0
1778493529.221417,0.216,-0.295227,0.529734,1,0.4716,0.6931,0.621567,0.609135,0.02981,0.0009,0.1525,0.3182,1,0.31821,0.0,0.0,119316,0
1778493529.271514,0.216,-0.295227,0.529734,1,0.4213,0.6255,0.621567,0.609135,0.02981,0.0009,0.1495,0.2709,1,0.27091,0.0,0.0,119320,0
1778493529.321605,0.216,-0.295227,0.529734,1,0.4432,0.6631,0.621567,0.609135,0.02981,0.0007,0.1577,0.2848,1,0.28481,0.0,0.0,119324,0
1778493529.37169,0.216,-0.295227,0.529734,1,0.4876,0.7236,0.621567,0.609135,0.02981,0.0011,0.1721,0.3144,1,0.31443,0.0,0.0,119332,0
1778493529.422616,0.216,-0.295227,0.529734,1,0.2763,0.3836,0.621567,0.609135,0.02981,0.0007,0.1026,0.1731,1,0.17306,0.0,0.0,119332,0
1778493529.47272,0.216,-0.295227,0.529734,1,0.4233,0.6289,0.621567,0.609135,0.02981,0.0008,0.1494,0.2731,1,0.27306,0.0,0.0,119336,0
1778493529.522842,0.216,-0.295227,0.529734,1,0.4389,0.6494,0.621567,0.609135,0.02981,0.0009,0.1608,0.2773,1,0.27733,0.0,0.0,119340,0
1778493529.572955,0.216,-0.295227,0.529734,1,0.4818,0.7191,0.621567,0.609135,0.02981,0.0011,0.173,0.3077,1,0.30768,0.0,0.0,119344,0
1778493529.623057,0.216,-0.295227,0.529734,1,0.4619,0.6518,0.621567,0.609135,0.02981,0.0009,0.1583,0.3026,1,0.30264,0.0,0.0,119348,0
1778493529.673156,0.216,-0.295227,0.529734,1,0.4796,0.666,0.621567,0.609135,0.02981,0.0009,0.1585,0.3203,1,0.32025,0.0,0.0,119360,0
1778493529.723248,0.216,-0.295227,0.529734,1,0.485,0.7077,0.621567,0.609135,0.02981,0.0008,0.1786,0.3057,1,0.30565,0.0,0.0,119364,0
1778493529.773356,0.216,-0.295227,0.529734,1,0.4522,0.6631,0.621567,0.609135,0.02981,0.0008,0.1681,0.2833,1,0.28333,0.0,0.0,119364,0
1778493529.823406,0.216,-0.295227,0.529734,1,0.4068,0.7584,0.621567,0.609135,0.02981,0.0008,0.1449,0.261,1,0.26103,0.0,0.0,119372,0
1778493529.874242,0.216,-0.295227,0.529734,1,0.4095,0.5915,0.621567,0.609135,0.02981,0.0014,0.1464,0.2617,1,0.26172,0.0,0.0,119372,0
1778493529.92434,0.216,-0.295227,0.529734,1,0.4283,0.6223,0.621567,0.609135,0.02981,0.001,0.1607,0.2666,1,0.26665,0.0,0.0,119376,0
1778493529.974419,0.216,-0.295227,0.529734,1,0.2951,0.4452,0.621567,0.609135,0.02981,0.0006,0.1109,0.1836,1,0.18361,0.0,0.0,119380,0
1778493530.024598,0.216,-0.295227,0.529734,1,0.5047,0.8003,0.621567,0.609135,0.02981,0.001,0.1839,0.3198,1,0.31981,0.0,0.0,119388,0
1778493530.074695,0.216,-0.295227,0.529734,1,0.4494,1.2329,0.621567,0.609135,0.02981,0.0006,0.1563,0.2925,1,0.29248,0.0,0.0,119392,0
1778493530.124871,0.216,-0.295227,0.529734,1,0.5159,0.7353,0.621567,0.609135,0.02981,0.001,0.1777,0.3372,1,0.33716,0.0,0.0,119396,0
1778493530.174964,0.216,-0.295227,0.529734,1,0.4469,0.6569,0.621567,0.609135,0.02981,0.0008,0.1571,0.289,1,0.28901,0.0,0.0,119400,0
1778493530.225094,0.216,-0.295227,0.529734,1,0.4591,0.7001,0.621567,0.609135,0.02981,0.0008,0.1612,0.2971,1,0.2971,0.0,0.0,119408,0
1778493530.275174,0.216,-0.295227,0.529734,1,0.4153,0.6005,0.621567,0.609135,0.02981,0.0008,0.1608,0.2538,1,0.25377,0.0,0.0,119412,0
1778493530.325231,0.216,-0.295227,0.529734,1,0.4432,0.6392,0.621567,0.609135,0.02981,0.0006,0.172,0.2706,1,0.27055,0.0,0.0,119416,0
1778493530.375329,0.216,-0.295227,0.529734,1,0.4347,0.6392,0.621567,0.609135,0.02981,0.0008,0.1528,0.281,1,0.28103,0.0,0.0,119420,0
1778493530.425429,0.216,-0.295227,0.529734,1,0.4677,0.6774,0.621567,0.609135,0.02981,0.0009,0.1574,0.3093,1,0.30932,0.0,0.0,119420,0
1778493530.475997,0.216,-0.295227,0.529734,1,0.4089,0.5555,0.621567,0.609135,0.02981,0.0015,0.2109,0.1966,1,0.19659,0.0,0.0,119420,0
1778493530.526092,0.216,-0.295227,0.529734,1,0.4138,0.6108,0.621567,0.609135,0.02981,0.001,0.1491,0.2637,1,0.26372,0.0,0.0,119420,0
1778493530.576201,0.216,-0.295227,0.529734,1,0.4306,0.6363,0.621567,0.609135,0.02981,0.0008,0.1466,0.2832,1,0.28316,0.0,0.0,119432,0
1778493530.626305,0.216,-0.295227,0.529734,1,0.4433,0.6374,0.621567,0.609135,0.02981,0.0009,0.1659,0.2765,1,0.27652,0.0,0.0,119432,0
1778493530.676381,0.216,-0.295227,0.529734,1,0.4824,0.724,0.621567,0.609135,0.02981,0.001,0.1623,0.319,1,0.31904,0.0,0.0,119432,0
1778493530.726565,0.216,-0.295227,0.529734,1,0.4227,0.6135,0.621567,0.609135,0.02981,0.0009,0.1569,0.2649,1,0.2649,0.0,0.0,119432,0
1778493530.776711,0.216,-0.295227,0.529734,1,0.4186,0.6279,0.621567,0.609135,0.02981,0.0009,0.1551,0.2626,1,0.26264,0.0,0.0,119432,0
1778493530.826882,0.216,-0.295227,0.529734,1,0.4859,0.6728,0.621567,0.609135,0.02981,0.0008,0.1594,0.3257,1,0.32567,0.0,0.0,119452,0
1778493530.876997,0.216,-0.295227,0.529734,1,0.4397,0.6564,0.621567,0.609135,0.02981,0.0011,0.166,0.2726,1,0.27258,0.0,0.0,119452,0
1778493530.927128,0.216,-0.295227,0.529734,1,0.5736,0.821,0.621567,0.609135,0.02981,0.0012,0.2028,0.3697,1,0.36966,0.0,0.0,119452,0
1778493530.977224,0.216,-0.295227,0.529734,1,0.4172,0.6199,0.621567,0.609135,0.02981,0.001,0.1498,0.2664,1,0.26638,0.0,0.0,119456,0
1778493531.027301,0.216,-0.295227,0.529734,1,0.4707,0.6699,0.621567,0.609135,0.02981,0.001,0.1593,0.3104,1,0.31044,0.0,0.0,119456,0
1778493531.077402,0.216,-0.295227,0.529734,1,0.4239,0.6184,0.621567,0.609135,0.02981,0.0008,0.147,0.2761,1,0.2761,0.0,0.0,119456,0
1778493531.127608,0.216,-0.295227,0.529734,1,0.4554,0.6664,0.621567,0.609135,0.02981,0.0008,0.1791,0.2755,1,0.27547,0.0,0.0,119460,0
1778493531.177702,0.216,-0.295227,0.529734,1,0.4517,0.6375,0.621567,0.609135,0.02981,0.0012,0.1715,0.2791,1,0.27907,0.0,0.0,119464,0
1778493531.227883,0.216,-0.295227,0.529734,1,0.4734,0.6606,0.621567,0.609135,0.02981,0.0008,0.1559,0.3167,1,0.31673,0.0,0.0,119464,0
1778493531.277963,0.216,-0.295227,0.529734,1,0.3995,0.5882,0.621567,0.609135,0.02981,0.0009,0.1471,0.2514,1,0.25144,0.0,0.0,119464,0
1778493531.32806,0.216,-0.295227,0.529734,1,0.476,0.703,0.621567,0.609135,0.02981,0.001,0.171,0.304,1,0.30402,0.0,0.0,119464,0
1778493531.378265,0.216,-0.295227,0.529734,1,0.4743,0.6863,0.621567,0.609135,0.02981,0.0011,0.1739,0.2994,1,0.29936,0.0,0.0,119464,0
1778493531.42836,0.216,-0.295227,0.529734,1,0.4427,0.6289,0.621567,0.609135,0.02981,0.001,0.1548,0.2869,1,0.2869,0.0,0.0,119472,0
1778493531.478524,0.216,-0.295227,0.529734,1,0.4325,0.6278,0.621567,0.609135,0.02981,0.0008,0.1579,0.2738,1,0.27381,0.0,0.0,119472,0
1778493531.528651,0.216,-0.295227,0.529734,1,0.476,0.678,0.621567,0.609135,0.02981,0.001,0.159,0.3159,1,0.31588,0.0,0.0,119476,0
1778493531.578768,0.216,-0.295227,0.529734,1,0.4659,0.6921,0.621567,0.609135,0.02981,0.0009,0.1723,0.2927,1,0.29274,0.0,0.0,119476,0
1778493531.628854,0.216,-0.295227,0.529734,1,0.4263,0.6194,0.621567,0.609135,0.02981,0.0007,0.1556,0.2699,1,0.26991,0.0,0.0,119476,0
1778493531.678948,0.216,-0.295227,0.529734,1,0.4268,0.631,0.621567,0.609135,0.02981,0.0009,0.1588,0.2671,1,0.26709,0.0,0.0,119476,0
1778493531.729053,0.216,-0.295227,0.529734,1,0.4251,0.6229,0.621567,0.609135,0.02981,0.001,0.1563,0.2677,1,0.26772,0.0,0.0,119476,0
1778493531.779167,0.216,-0.295227,0.529734,1,0.4512,0.6676,0.621567,0.609135,0.02981,0.0009,0.1571,0.2931,1,0.29315,0.0,0.0,119480,0
1778493531.829268,0.216,-0.295227,0.529734,1,0.4549,0.6612,0.621567,0.609135,0.02981,0.0011,0.1682,0.2855,1,0.28553,0.0,0.0,119480,0
1778493531.879361,0.216,-0.295227,0.529734,1,0.4527,0.646,0.621567,0.609135,0.02981,0.0008,0.1545,0.2974,1,0.29741,0.0,0.0,119480,0
1778493531.929528,0.216,-0.295227,0.529734,1,0.4324,1.2416,0.621567,0.609135,0.02981,0.0009,0.1554,0.2762,1,0.27616,0.0,0.0,119480,0
1778493531.979696,0.216,-0.295227,0.529734,1,0.5286,1.4114,0.621567,0.609135,0.02981,0.0009,0.1759,0.3519,1,0.35191,0.0,0.0,119480,0
1778493532.02981,0.216,-0.295227,0.529734,1,0.4884,1.4595,0.621567,0.609135,0.02981,0.0016,0.1797,0.3071,1,0.30705,0.0,0.0,119480,0
1778493532.079887,0.216,-0.295227,0.529734,1,0.4206,3.1911,0.621567,0.609135,0.02981,0.0012,0.1558,0.2635,1,0.26352,0.0,0.0,119484,0
1778493532.129989,0.216,-0.295227,0.529734,1,0.4076,2.979,0.621567,0.609135,0.02981,0.001,0.1566,0.25,1,0.25002,0.0,0.0,119488,0
