x,y,z,success,ompl_ms,planned_duration_ms,motion_ms,total_ms,n_waypoints,joint_path_len
0.0545,-0.2240,0.4323,1,4.80,0.00,642.46,647.26,0,0.9195
0.1371,-0.1182,0.4323,1,5.89,0.00,981.24,987.13,0,2.2060
0.1370,-0.1194,0.4323,1,3.61,0.00,224.25,227.86,0,0.0112
0.0961,-0.1519,0.4323,1,5.08,0.00,988.74,993.83,0,1.0396
0.0542,-0.2243,0.4323,1,4.86,0.00,778.64,783.50,0,1.3099
0.1020,-0.2590,0.4323,1,3.98,0.00,683.94,687.92,0,0.6894
0.2273,-0.2797,0.4323,1,5.36,0.00,986.14,991.50,0,1.6988
0.0731,-0.2046,0.4323,1,5.60,0.00,1142.82,1148.42,0,2.2890
0.0731,-0.2046,0.4323,1,4.04,0.00,124.54,128.57,0,0.0009
0.0731,-0.2046,0.4323,1,4.16,0.00,124.40,128.56,0,0.0006
0.0731,-0.2046,0.4323,1,3.60,0.00,147.44,151.04,0,0.0010
0.0731,-0.2046,0.4323,1,3.34,0.00,80.05,83.39,0,0.0000
0.0731,-0.2046,0.4323,1,4.19,0.00,117.57,121.76,0,0.0006
0.0975,-0.1362,0.4323,1,4.37,0.00,744.38,748.75,0,0.9238
0.2321,-0.2914,0.4323,0,5.46,0.00,0.00,5.46,0,0.0000
0.0552,-0.2235,0.4323,1,4.33,0.00,839.06,843.39,0,1.4607
0.0549,-0.2238,0.4323,1,3.65,0.00,143.78,147.43,0,0.0068
0.0837,-0.2847,0.4323,1,5.09,0.00,723.47,728.57,0,0.8045
0.1022,-0.2544,0.4323,1,4.62,0.00,543.75,548.37,0,0.5107
0.0534,-0.2249,0.4323,1,4.71,0.00,656.31,661.02,0,0.6433
0.0263,-0.3223,0.4323,1,4.07,0.00,863.07,867.14,0,1.6436
0.1020,-0.2585,0.4323,1,4.79,0.00,841.44,846.23,0,1.4229
0.0555,-0.2233,0.4323,1,5.15,0.00,663.53,668.68,0,0.6919
0.0673,-0.2439,0.4323,1,4.67,0.00,564.01,568.69,0,0.1991
0.0539,-0.2246,0.4323,1,5.71,0.00,602.93,608.63,0,0.1862
0.1370,-0.1231,0.4323,1,5.69,0.00,964.29,969.98,0,2.1922
0.0724,-0.3159,0.4323,1,5.94,0.00,1201.79,1207.73,0,3.0896
0.0408,-0.3404,0.4323,1,5.20,0.00,763.54,768.73,0,0.6228
0.1370,-0.1196,0.4323,1,6.33,0.00,1322.25,1328.58,0,3.7244
0.0840,-0.2843,0.4323,1,5.73,0.00,1104.91,1110.64,0,2.6370
0.0982,-0.2678,0.4323,1,4.61,0.00,568.77,573.37,0,0.3046
0.0531,-0.2253,0.4323,1,5.07,0.00,677.59,682.66,0,0.7416
0.1022,-0.2579,0.4323,1,5.16,0.00,681.07,686.23,0,0.6766
0.2275,-0.2796,0.4323,1,5.82,0.00,987.29,993.11,0,1.6971
0.2275,-0.2796,0.4323,1,3.67,0.00,121.89,125.56,0,0.0006
0.2275,-0.2796,0.4323,1,3.35,0.00,125.38,128.73,0,0.0006
0.0667,-0.2647,0.4323,1,4.96,0.00,1062.49,1067.45,0,2.1033
0.2542,-0.1584,0.4324,1,5.92,0.00,1248.28,1254.20,0,3.2286
0.0680,-0.2436,0.4324,1,4.31,0.00,1198.32,1202.63,0,3.1082
0.2530,-0.1516,0.4324,1,6.33,0.00,1220.53,1226.85,0,2.9536
0.1371,-0.1189,0.4324,1,4.98,0.00,926.65,931.63,0,1.5552
0.2261,-0.2797,0.4324,1,6.16,0.00,1481.90,1488.06,0,2.1116
0.1370,-0.1200,0.4324,1,6.86,0.00,1481.47,1488.33,0,2.1063
0.0379,-0.2761,0.4324,1,4.88,0.00,1143.37,1148.25,0,2.9227
0.0747,-0.2177,0.4324,1,4.73,0.00,724.68,729.41,0,1.1297
0.1371,-0.1159,0.4324,1,5.02,0.00,1125.23,1130.25,0,1.9922
0.0834,-0.2853,0.4324,1,6.81,0.00,1141.19,1148.00,0,2.7036
0.0265,-0.3226,0.4324,1,4.98,0.00,723.92,728.91,0,0.9560
0.1358,-0.1353,0.4324,1,5.76,0.00,1242.21,1247.97,0,3.4790
0.0523,-0.2260,0.4324,1,4.84,0.00,964.57,969.41,0,2.0826
0.0977,-0.1361,0.4324,1,4.70,0.00,861.20,865.90,0,1.5342
0.0390,-0.3573,0.4324,1,5.90,0.00,1284.51,1290.41,0,3.4303
0.2531,-0.1517,0.4324,1,6.44,0.00,1522.24,1528.68,0,3.8329
0.0528,-0.2256,0.4324,1,5.69,0.00,1241.18,1246.87,0,3.0078
0.2262,-0.2798,0.4324,1,4.27,0.00,1145.93,1150.20,0,2.2941
0.0681,-0.2436,0.4324,1,5.54,0.00,1082.17,1087.71,0,2.1672
0.0681,-0.2436,0.4324,1,3.67,0.00,125.39,129.06,0,0.0006
0.0807,-0.2881,0.4324,1,5.33,0.00,643.79,649.13,0,0.6421
0.0731,-0.2046,0.4324,1,5.37,0.00,782.63,788.00,0,1.3204
0.1371,-0.1157,0.4324,1,5.12,0.00,922.42,927.54,0,1.6760
0.0813,-0.2875,0.4324,1,6.78,0.00,1142.78,1149.56,0,2.7285
0.2274,-0.2797,0.4324,1,5.65,0.00,1022.28,1027.93,0,2.0550
0.2274,-0.2797,0.4324,1,4.46,0.00,204.73,209.19,0,0.0075
0.2274,-0.2797,0.4324,1,3.78,0.00,83.40,87.17,0,0.0000
0.2274,-0.2797,0.4324,1,3.38,0.00,82.43,85.81,0,0.0000
0.2274,-0.2797,0.4324,1,3.42,0.00,118.93,122.35,0,0.0006
0.2274,-0.2797,0.4324,1,4.39,0.00,123.68,128.07,0,0.0008
0.2274,-0.2797,0.4324,1,3.66,0.00,82.43,86.09,0,0.0000
0.2274,-0.2797,0.4324,1,3.02,0.00,98.81,101.83,0,0.0000
0.2274,-0.2797,0.4324,1,3.73,0.00,84.28,88.01,0,0.0000
0.2274,-0.2797,0.4324,1,3.67,0.00,125.12,128.79,0,0.0006
0.2274,-0.2797,0.4324,1,3.19,0.00,120.68,123.86,0,0.0005
0.2274,-0.2797,0.4324,1,3.24,0.00,76.94,80.18,0,0.0000
0.2274,-0.2797,0.4324,1,3.82,0.00,117.85,121.67,0,0.0006
0.2274,-0.2797,0.4324,1,3.82,0.00,87.07,90.89,0,0.0000
0.2274,-0.2797,0.4324,1,3.84,0.00,124.72,128.56,0,0.0006
0.2274,-0.2797,0.4324,1,3.74,0.00,79.27,83.00,0,0.0000
0.2274,-0.2797,0.4324,1,3.30,0.00,75.22,78.52,0,0.0000
0.2274,-0.2797,0.4324,1,3.33,0.00,81.86,85.19,0,0.0000
0.2274,-0.2797,0.4324,1,3.27,0.00,121.92,125.19,0,0.0006
0.2274,-0.2797,0.4324,1,3.54,0.00,125.19,128.73,0,0.0006
0.2274,-0.2797,0.4324,1,3.35,0.00,125.13,128.48,0,0.0005
0.2274,-0.2797,0.4324,1,3.83,0.00,124.61,128.44,0,0.0005
0.2274,-0.2797,0.4324,1,3.38,0.00,83.55,86.93,0,0.0000
0.2274,-0.2797,0.4324,1,3.80,0.00,73.53,77.33,0,0.0000
0.2274,-0.2797,0.4324,1,4.07,0.00,118.71,122.78,0,0.0009
0.2274,-0.2797,0.4324,1,3.55,0.00,132.21,135.77,0,0.0005
0.0519,-0.2263,0.4324,1,4.84,0.00,1158.38,1163.22,0,2.3202
0.1371,-0.1227,0.4324,1,5.84,0.00,981.94,987.78,0,2.2306
0.0973,-0.2689,0.4324,1,5.43,0.00,1022.59,1028.02,0,2.3331
0.0819,-0.2868,0.4324,1,3.89,0.00,565.95,569.84,0,0.3453
0.0682,-0.2436,0.4324,1,5.00,0.00,662.38,667.38,0,0.6308
0.0977,-0.1357,0.4324,1,5.52,0.00,903.56,909.07,0,1.5649
0.0815,-0.2872,0.4324,1,5.09,0.00,1042.84,1047.93,0,2.2010
0.0809,-0.2879,0.4324,1,4.01,0.00,205.56,209.57,0,0.0079
0.0732,-0.2046,0.4324,1,5.51,0.00,784.60,790.11,0,1.3194
0.1023,-0.2548,0.4324,1,4.45,0.00,701.03,705.48,0,0.8427
0.0379,-0.2760,0.4324,1,5.03,0.00,724.71,729.75,0,0.8049
0.0379,-0.2760,0.4324,1,4.12,0.00,126.24,130.35,0,0.0011
0.0379,-0.2760,0.4324,1,3.62,0.00,121.96,125.59,0,0.0006
0.0829,-0.2860,0.4324,1,4.88,0.00,783.32,788.20,0,0.4976
0.1372,-0.1155,0.4324,1,5.87,0.00,1141.37,1147.25,0,2.7119
0.1022,-0.2574,0.4324,1,5.61,0.00,1065.86,1071.47,0,2.2166
0.0683,-0.2436,0.4324,1,4.36,0.00,644.17,648.52,0,0.5233
0.0753,-0.2574,0.4324,1,4.92,0.00,663.59,668.50,0,0.3219
0.2530,-0.1517,0.4324,1,6.50,0.00,1221.87,1228.37,0,2.9049
0.2276,-0.2796,0.4324,1,5.64,0.00,1386.32,1391.96,0,1.1683
0.1068,-0.2474,0.4324,1,5.79,0.00,1039.90,1045.69,0,1.6335
0.0783,-0.2938,0.4324,1,5.52,0.00,660.48,666.00,0,0.8392
0.1372,-0.1154,0.4324,1,6.47,0.00,1163.45,1169.92,0,2.8321
0.0978,-0.2686,0.4324,1,5.45,0.00,1064.24,1069.69,0,2.3724
0.2274,-0.2798,0.4324,1,4.20,0.00,1003.03,1007.24,0,1.7357
0.2274,-0.2798,0.4324,1,4.41,0.00,284.50,288.91,0,0.0202
0.2274,-0.2798,0.4324,1,4.39,0.00,225.13,229.53,0,0.0094
0.0972,-0.2691,0.4324,1,5.64,0.00,984.03,989.66,0,1.7459
0.0826,-0.2864,0.4324,1,4.48,0.00,557.50,561.98,0,0.3319
0.1023,-0.2550,0.4324,1,9.58,0.00,563.19,572.77,0,0.5356
0.2394,-0.2925,0.4324,0,5.96,0.00,0.00,5.96,0,0.0000
0.1370,-0.1205,0.4325,1,5.04,0.00,1017.71,1022.75,0,2.1427
0.1372,-0.1153,0.4325,1,4.41,0.00,384.78,389.19,0,0.0613
0.1370,-0.1209,0.4325,1,4.07,0.00,384.11,388.17,0,0.0654
0.1372,-0.1152,0.4325,1,4.47,0.00,384.48,388.94,0,0.0654
0.0747,-0.2181,0.4325,1,5.22,0.00,1122.57,1127.80,0,1.9888
0.2275,-0.2797,0.4325,1,5.65,0.00,1082.29,1087.94,0,2.0538
0.0269,-0.3228,0.4325,1,5.86,0.00,1202.02,1207.88,0,2.7535
0.0979,-0.2684,0.4325,1,5.36,0.00,809.79,815.15,0,1.2910
0.1022,-0.2553,0.4325,1,4.58,0.00,381.59,386.17,0,0.1977
0.1371,-0.1222,0.4325,1,5.19,0.00,999.60,1004.79,0,2.1252
0.0846,-0.2838,0.4325,1,6.28,0.00,1102.17,1108.45,0,2.6126
0.0979,-0.1354,0.4325,1,5.41,0.00,1032.68,1038.08,0,2.1440
0.2319,-0.2913,0.4325,0,5.19,0.00,0.00,5.19,0,0.0000
0.2275,-0.2797,0.4325,1,4.68,0.00,1178.62,1183.30,0,2.1595
0.0685,-0.2436,0.4325,1,4.91,0.00,1085.26,1090.17,0,2.1699
0.0671,-0.2444,0.4325,1,3.74,0.00,215.68,219.42,0,0.0229
0.0750,-0.2176,0.4325,1,2.23,0.00,763.74,765.97,0,0.4015
0.2266,-0.2798,0.4325,1,5.39,0.00,1083.15,1088.54,0,2.0269
0.0239,-0.3119,0.4325,1,5.95,0.00,1203.12,1209.07,0,2.6768
0.0517,-0.2269,0.4325,1,5.45,0.00,802.25,807.70,0,1.4806
0.0390,-0.3577,0.4325,1,4.90,0.00,964.88,969.78,0,1.9402
0.1370,-0.1216,0.4325,1,5.95,0.00,1383.19,1389.15,0,3.9121
0.2274,-0.2800,0.4325,1,6.22,0.00,1442.23,1448.45,0,2.0932
0.0671,-0.2445,0.4325,1,5.54,0.00,1080.28,1085.82,0,2.1583
0.1069,-0.2474,0.4325,1,5.27,0.00,626.36,631.63,0,0.5774
0.2273,-0.2796,0.4325,1,9.14,0.00,1037.04,1046.18,0,1.5931
0.0969,-0.2695,0.4325,1,5.23,0.00,1001.37,1006.60,0,1.7208
0.1358,-0.1353,0.4325,1,4.97,0.00,1005.58,1010.55,0,2.1798
0.0753,-0.2173,0.4325,1,4.60,0.00,928.80,933.40,0,1.7254
0.1373,-0.1152,0.4325,1,5.56,0.00,1124.35,1129.91,0,1.9256
0.1373,-0.1152,0.4325,1,3.48,0.00,73.12,76.60,0,0.0000
0.0972,-0.2692,0.4325,1,5.77,0.00,1058.26,1064.02,0,2.3459
0.0972,-0.2692,0.4325,1,3.27,0.00,118.60,121.87,0,0.0011
0.0665,-0.2653,0.4325,1,4.78,0.00,507.38,512.15,0,0.3713
0.2274,-0.2796,0.4325,1,5.76,0.00,1064.72,1070.49,0,2.0937
0.0380,-0.2844,0.4325,1,5.58,0.00,1162.22,1167.80,0,2.3403
0.0980,-0.1352,0.4325,1,5.44,0.00,1062.08,1067.52,0,2.4609
0.1023,-0.2571,0.4325,1,5.72,0.00,924.67,930.38,0,1.6652
0.2395,-0.2923,0.4326,0,4.69,0.00,0.00,4.69,0,0.0000
0.0381,-0.2760,0.4326,1,5.03,0.00,693.87,698.90,0,0.8021
0.0272,-0.3233,0.4326,1,5.04,0.00,617.69,622.74,0,0.7804
0.0980,-0.1352,0.4326,1,6.24,0.00,1202.60,1208.84,0,3.1492
0.0967,-0.2698,0.4326,1,5.21,0.00,979.99,985.19,0,1.8586
0.0960,-0.1525,0.4326,1,4.24,0.00,917.53,921.77,0,1.6723
0.1023,-0.2566,0.4326,1,5.20,0.00,863.73,868.93,0,1.4716
0.0270,-0.3231,0.4326,1,5.61,0.00,861.83,867.44,0,1.4833
0.0966,-0.2698,0.4326,1,5.55,0.00,803.60,809.15,0,1.2816
0.1371,-0.1213,0.4326,1,5.23,0.00,1040.20,1045.43,0,2.3179
0.0689,-0.2436,0.4326,1,5.62,0.00,1031.77,1037.39,0,2.1683
0.0689,-0.2436,0.4326,1,3.59,0.00,76.23,79.82,0,0.0000
0.0733,-0.2046,0.4326,1,4.14,0.00,556.77,560.91,0,0.6665
0.0515,-0.2272,0.4326,1,4.90,0.00,625.84,630.73,0,0.6144
0.0723,-0.3164,0.4326,1,5.25,0.00,822.60,827.84,0,1.1041
0.1205,-0.2974,0.4326,1,4.73,0.00,682.95,687.68,0,0.7943
0.2542,-0.1584,0.4326,1,5.18,0.00,1155.19,1160.36,0,2.5358
0.1374,-0.1152,0.4326,1,5.11,0.00,942.36,947.47,0,1.5257
0.1374,-0.1152,0.4326,1,3.83,0.00,80.28,84.11,0,0.0000
0.1357,-0.1353,0.4326,1,4.07,0.00,717.41,721.48,0,0.2771
0.1023,-0.2557,0.4326,1,5.56,0.00,945.02,950.58,0,1.9800
0.2515,-0.1466,0.4326,1,5.76,0.00,1142.83,1148.59,0,2.7006
0.0739,-0.2192,0.4326,1,5.69,0.00,1163.55,1169.24,0,2.8805
0.2539,-0.1596,0.4326,1,6.13,0.00,1200.98,1207.11,0,2.9170
0.0736,-0.2195,0.4326,1,6.37,0.00,1202.04,1208.41,0,2.9289
0.2531,-0.1518,0.4326,1,5.51,0.00,1162.30,1167.81,0,2.7899
0.0671,-0.2448,0.4326,1,5.80,0.00,1223.93,1229.73,0,2.9582
0.0747,-0.2184,0.4326,1,4.87,0.00,763.56,768.43,0,0.3971
0.0981,-0.1351,0.4326,1,5.14,0.00,801.98,807.11,0,1.2458
0.1023,-0.2561,0.4326,1,5.93,0.00,951.60,957.53,0,1.6616
0.0743,-0.2189,0.4326,1,4.71,0.00,664.39,669.10,0,0.5789
0.1206,-0.2974,0.4326,1,4.88,0.00,831.98,836.87,0,1.0441
0.1206,-0.2974,0.4326,1,4.94,0.00,85.02,89.97,0,0.0000
0.1206,-0.2974,0.4326,1,3.92,0.00,83.73,87.65,0,0.0000
0.1355,-0.1354,0.4326,1,5.66,0.00,1064.34,1069.99,0,2.3040
0.1205,-0.2974,0.4326,1,5.97,0.00,1068.13,1074.10,0,2.3038
0.1205,-0.2974,0.4326,1,3.67,0.00,77.27,80.94,0,0.0000
0.0512,-0.2276,0.4326,1,4.90,0.00,837.54,842.44,0,1.1849
0.2268,-0.2797,0.4326,1,5.92,0.00,1142.34,1148.27,0,2.2933
0.0689,-0.2435,0.4326,1,5.91,0.00,1079.58,1085.49,0,2.1474
0.0690,-0.2436,0.4326,1,4.13,0.00,116.34,120.48,0,0.0021
0.0746,-0.2186,0.4326,1,5.04,0.00,743.23,748.28,0,0.3653
0.0754,-0.2573,0.4326,1,4.52,0.00,565.76,570.28,0,0.5731
0.0849,-0.2835,0.4326,1,3.86,0.00,684.26,688.12,0,0.3341
0.0784,-0.2941,0.4326,1,4.23,0.00,424.99,429.22,0,0.1748
0.0759,-0.2171,0.4327,1,4.97,0.00,763.73,768.70,0,1.0949
0.2530,-0.1517,0.4327,1,5.99,0.00,1162.10,1168.09,0,2.7550
0.0381,-0.2759,0.4327,1,5.92,0.00,1362.85,1368.77,0,3.3354
0.2273,-0.2796,0.4327,1,6.16,0.00,1187.79,1193.95,0,2.3541
0.1069,-0.2474,0.4327,1,5.54,0.00,1037.77,1043.30,0,1.6317
0.0691,-0.2436,0.4327,1,4.82,0.00,602.81,607.63,0,0.5451
0.0411,-0.3399,0.4327,1,5.62,0.00,862.90,868.51,0,1.6774
0.0966,-0.2701,0.4327,1,5.54,0.00,803.54,809.07,0,1.3735
0.1206,-0.2974,0.4327,1,5.16,0.00,542.57,547.73,0,0.4583
0.1206,-0.2974,0.4327,1,3.88,0.00,88.83,92.71,0,0.0000
0.1206,-0.2974,0.4327,1,3.86,0.00,121.31,125.17,0,0.0006
0.1206,-0.2974,0.4327,1,3.57,0.00,123.69,127.26,0,0.0006
0.1206,-0.2974,0.4327,1,3.68,0.00,84.13,87.81,0,0.0000
0.1206,-0.2974,0.4327,1,3.69,0.00,65.68,69.37,0,0.0000
0.1206,-0.2974,0.4327,1,3.86,0.00,115.90,119.76,0,0.0006
0.1206,-0.2974,0.4327,1,3.54,0.00,82.65,86.19,0,0.0000
0.1206,-0.2974,0.4327,1,3.61,0.00,115.03,118.64,0,0.0012
0.1206,-0.2974,0.4327,1,3.83,0.00,117.60,121.43,0,0.0006
0.1206,-0.2974,0.4327,1,4.50,0.00,81.66,86.16,0,0.0000
0.0276,-0.3234,0.4327,1,5.19,0.00,846.18,851.37,0,1.3197
0.2261,-0.2799,0.4327,1,6.09,0.00,1202.48,1208.56,0,2.7506
0.2275,-0.2801,0.4327,1,5.29,0.00,383.49,388.77,0,0.0548
0.1354,-0.1354,0.4327,1,6.19,0.00,1306.53,1312.72,0,2.0175
0.0736,-0.2199,0.4327,1,4.88,0.00,916.98,921.86,0,1.8230
0.1376,-0.1152,0.4327,1,5.21,0.00,1144.73,1149.94,0,2.0435
0.0983,-0.1351,0.4327,1,5.55,0.00,962.41,967.96,0,0.9179
0.2258,-0.2800,0.4327,1,5.63,0.00,1163.44,1169.07,0,2.1404
0.0692,-0.2436,0.4327,1,5.74,0.00,1083.25,1088.98,0,2.1563
0.0762,-0.2170,0.4327,1,4.86,0.00,742.54,747.41,0,0.3824
0.0767,-0.2163,0.4327,1,3.94,0.00,184.65,188.59,0,0.0133
0.1206,-0.2975,0.4327,1,6.26,0.00,822.44,828.71,0,1.0434
0.0850,-0.2830,0.4327,1,4.94,0.00,650.39,655.33,0,0.6584
0.1207,-0.2974,0.4327,1,5.48,0.00,646.81,652.29,0,0.6591
0.1207,-0.2974,0.4327,1,3.59,0.00,123.86,127.45,0,0.0006
0.1207,-0.2974,0.4327,1,4.03,0.00,124.51,128.53,0,0.0006
0.1207,-0.2974,0.4327,1,4.15,0.00,124.57,128.72,0,0.0006
0.0672,-0.2451,0.4327,1,5.43,0.00,742.24,747.68,0,1.0042
0.0765,-0.2167,0.4327,1,5.30,0.00,763.98,769.27,0,0.4153
0.0693,-0.2436,0.4327,1,5.20,0.00,743.94,749.14,0,0.3852
0.0734,-0.2046,0.4327,1,4.73,0.00,563.00,567.73,0,0.6757
0.2275,-0.2802,0.4327,0,4.68,0.00,0.00,4.68,0,0.0000
0.2275,-0.2802,0.4327,0,4.18,0.00,0.00,4.18,0,0.0000
0.2529,-0.1518,0.4327,1,4.66,0.00,1143.45,1148.11,0,2.6142
0.1377,-0.1152,0.4327,1,5.57,0.00,942.90,948.47,0,1.5400
0.0735,-0.2202,0.4327,1,6.01,0.00,1143.39,1149.41,0,2.0329
0.0240,-0.3116,0.4327,1,5.70,0.00,863.11,868.81,0,1.7164
0.0770,-0.2162,0.4327,1,5.28,0.00,883.82,889.10,0,1.7895
0.1206,-0.2976,0.4327,1,5.36,0.00,822.30,827.65,0,1.0465
0.0695,-0.2436,0.4327,1,5.28,0.00,743.34,748.63,0,0.9908
0.0695,-0.2436,0.4327,1,3.82,0.00,124.54,128.36,0,0.0009
0.0512,-0.2281,0.4327,1,4.47,0.00,604.79,609.26,0,0.1898
0.0392,-0.3583,0.4327,1,6.02,0.00,962.82,968.84,0,1.9396
0.0382,-0.2848,0.4328,1,4.86,0.00,743.03,747.89,0,0.9960
0.0508,-0.2284,0.4328,1,5.15,0.00,661.93,667.08,0,0.9381
0.1208,-0.2974,0.4328,1,5.68,0.00,843.56,849.24,0,1.1808
0.0768,-0.2166,0.4328,1,4.98,0.00,823.33,828.31,0,1.0430
0.0716,-0.3170,0.4328,1,4.65,0.00,863.99,868.64,0,1.4404
0.0955,-0.2712,0.4328,1,4.65,0.00,651.99,656.64,0,0.7671
0.2275,-0.2804,0.4328,1,5.45,0.00,964.17,969.61,0,1.7980
0.0696,-0.2436,0.4328,1,6.01,0.00,1064.97,1070.97,0,2.1254
0.0696,-0.2436,0.4328,1,3.71,0.00,123.68,127.39,0,0.0009
0.0696,-0.2436,0.4328,1,3.75,0.00,124.01,127.76,0,0.0006
0.0696,-0.2436,0.4328,1,3.29,0.00,112.85,116.14,0,0.0000
0.0696,-0.2436,0.4328,1,3.90,0.00,117.46,121.36,0,0.0012
0.0696,-0.2436,0.4328,1,3.49,0.00,83.31,86.80,0,0.0000
0.0696,-0.2436,0.4328,1,3.93,0.00,116.55,120.48,0,0.0006
0.0696,-0.2436,0.4328,1,3.24,0.00,125.88,129.13,0,0.0010
0.0696,-0.2436,0.4328,1,3.27,0.00,84.05,87.31,0,0.0000
0.0696,-0.2436,0.4328,1,7.21,0.00,123.01,130.21,0,0.0014
0.0696,-0.2436,0.4328,1,4.10,0.00,123.81,127.92,0,0.0006
0.0696,-0.2436,0.4328,1,3.42,0.00,116.11,119.53,0,0.0008
0.0696,-0.2436,0.4328,1,4.07,0.00,165.19,169.25,0,0.0024
0.0696,-0.2436,0.4328,1,3.63,0.00,143.96,147.59,0,0.0012
0.0696,-0.2436,0.4328,1,4.71,0.00,122.85,127.56,0,0.0009
0.2272,-0.2796,0.4328,1,6.22,0.00,1084.20,1090.42,0,2.1682
0.0963,-0.2706,0.4328,1,5.96,0.00,1002.03,1007.98,0,1.7469
0.0784,-0.2944,0.4328,1,5.43,0.00,582.84,588.28,0,0.4437
0.2395,-0.2923,0.4328,1,5.72,0.00,1061.25,1066.97,0,2.4618
0.0932,-0.2731,0.4328,1,5.14,0.00,1025.15,1030.29,0,2.1534
0.0697,-0.2436,0.4328,1,4.64,0.00,564.56,569.20,0,0.5321
0.0697,-0.2436,0.4328,1,3.80,0.00,121.65,125.45,0,0.0011
0.0734,-0.2046,0.4328,1,3.86,0.00,588.10,591.96,0,0.6717
0.0722,-0.3168,0.4328,1,5.59,0.00,903.04,908.64,0,1.7473
0.0986,-0.1350,0.4328,1,5.36,0.00,1133.48,1138.85,0,2.6470
0.0960,-0.2709,0.4328,1,5.21,0.00,981.70,986.90,0,1.8861
0.0672,-0.2453,0.4328,1,4.81,0.00,624.15,628.95,0,0.5616
0.1209,-0.2974,0.4328,1,5.19,0.00,745.77,750.96,0,1.0051
0.0960,-0.1530,0.4328,1,5.22,0.00,1021.20,1026.43,0,1.7742
0.0954,-0.2714,0.4328,1,5.40,0.00,923.28,928.68,0,1.6947
0.0663,-0.2660,0.4328,1,5.34,0.00,505.19,510.53,0,0.3698
0.1070,-0.2473,0.4328,1,5.03,0.00,601.21,606.25,0,0.6145
0.0929,-0.2734,0.4328,1,2.73,0.00,496.90,499.63,0,0.4470
0.1206,-0.2977,0.4328,1,4.81,0.00,544.00,548.81,0,0.4725
0.0597,-0.3451,0.4328,1,5.43,0.00,784.22,789.65,0,1.2342
0.0926,-0.2736,0.4328,1,5.13,0.00,762.77,767.89,0,1.2841
0.0506,-0.2288,0.4328,1,4.02,0.00,683.43,687.45,0,0.7229
0.1379,-0.1152,0.4328,1,5.94,0.00,1003.03,1008.97,0,2.3120
0.1379,-0.1152,0.4328,1,3.26,0.00,70.55,73.81,0,0.0000
0.0382,-0.2758,0.4328,1,5.82,0.00,1158.39,1164.21,0,2.9698
0.0939,-0.2727,0.4329,1,5.08,0.00,662.88,667.96,0,0.5973
0.0699,-0.2436,0.4329,1,3.84,0.00,588.70,592.53,0,0.5337
0.0736,-0.2206,0.4329,1,4.63,0.00,737.44,742.07,0,0.3329
0.2276,-0.2804,0.4329,1,3.76,0.00,1077.61,1081.37,0,2.0182
0.0943,-0.2724,0.4329,1,4.86,0.00,983.51,988.37,0,1.8164
0.0988,-0.1350,0.4329,1,5.51,0.00,987.65,993.16,0,1.9082
0.2276,-0.2804,0.4329,1,5.64,0.00,1176.73,1182.37,0,2.1070
0.0922,-0.2741,0.4329,1,5.84,0.00,983.75,989.59,0,1.8530
0.1069,-0.2857,0.4329,1,4.69,0.00,609.28,613.97,0,0.2011
0.0711,-0.3174,0.4329,1,5.36,0.00,617.80,623.16,0,0.6577
0.1205,-0.2979,0.4329,1,5.25,0.00,662.88,668.13,0,0.8215
0.1353,-0.1355,0.4329,1,3.41,0.00,1089.37,1092.78,0,2.3230
0.0775,-0.2162,0.4329,1,5.87,0.00,896.20,902.07,0,1.7309
0.1380,-0.1152,0.4329,1,6.11,0.00,1122.69,1128.81,0,1.9492
0.0672,-0.2455,0.4329,1,4.94,0.00,1023.74,1028.68,0,2.2761
0.0937,-0.2729,0.4329,1,4.91,0.00,603.96,608.87,0,0.5503
0.1211,-0.2974,0.4329,1,4.49,0.00,543.82,548.31,0,0.4727
0.0916,-0.2745,0.4329,1,4.48,0.00,563.78,568.26,0,0.4967
0.0701,-0.2436,0.4329,1,5.02,0.00,564.36,569.38,0,0.5233
0.0854,-0.2826,0.4329,1,5.08,0.00,603.68,608.76,0,0.5912
0.0668,-0.2459,0.4329,1,5.13,0.00,642.50,647.64,0,0.5835
0.0413,-0.3396,0.4329,1,5.50,0.00,867.66,873.16,0,1.6425
0.0950,-0.2719,0.4329,1,5.28,0.00,798.66,803.94,0,1.3502
0.0601,-0.3451,0.4329,1,5.19,0.00,783.25,788.44,0,1.3113
0.0755,-0.2573,0.4329,1,5.78,0.00,801.81,807.59,0,1.3878
0.1069,-0.2473,0.4329,1,3.92,0.00,516.14,520.05,0,0.4219
0.1381,-0.1153,0.4329,1,5.58,0.00,1000.39,1005.97,0,2.0113
0.0670,-0.2458,0.4329,1,5.62,0.00,1031.95,1037.57,0,2.2819
0.0702,-0.2436,0.4329,1,4.39,0.00,296.46,300.85,0,0.0426
0.0702,-0.2436,0.4329,1,3.52,0.00,83.58,87.10,0,0.0000
0.0856,-0.2819,0.4329,1,9.10,0.00,580.69,589.79,0,0.5796
0.2257,-0.2800,0.4329,1,4.20,0.00,1046.41,1050.61,0,1.9435
0.0818,-0.2110,0.4329,1,4.70,0.00,1060.80,1065.50,0,2.0192
0.1381,-0.1152,0.4329,1,5.92,0.00,1105.25,1111.17,0,1.8413
0.0953,-0.2718,0.4329,1,5.13,0.00,1063.81,1068.94,0,2.4286
