x,y,z,qx,qy,qz,qw,reachable
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.028822906467553294,-0.4032004500103751,0.43767753730173026,0.6667562247391393,-0.02015607048106088,0.7440611266337872,0.037455432540984435,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.028822906467553294,-0.4032004500103751,0.43767753730173026,0.6667562247391393,-0.02015607048106088,0.7440611266337872,0.037455432540984435,1
0.028822906467553294,-0.4032004500103751,0.43767753730173026,0.6667562247391393,-0.02015607048106088,0.7440611266337872,0.037455432540984435,1
0.028822906467553294,-0.4032004500103751,0.43767753730173026,0.6667562247391393,-0.02015607048106088,0.7440611266337872,0.037455432540984435,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.028822906467553294,-0.4032004500103751,0.43767753730173026,0.6667562247391393,-0.02015607048106088,0.7440611266337872,0.037455432540984435,1
0.028822906467553294,-0.4032004500103751,0.43767753730173026,0.6667562247391393,-0.02015607048106088,0.7440611266337872,0.037455432540984435,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.028822906467553294,-0.4032004500103751,0.43767753730173026,0.6667562247391393,-0.02015607048106088,0.7440611266337872,0.037455432540984435,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.02872359771879253,-0.4032004500103751,0.4376665610095039,0.6668981331724809,-0.02014892594864011,0.743933937501839,0.03745927638364026,1
0.028887079427426323,-0.4031638798124467,0.43771406127372436,0.6700562518143299,-0.020246157042794363,0.7410981102570791,0.03725994502030449,1
0.0287877846069981,-0.4031638798124467,0.43770306049842606,0.6817020857630006,-0.02082647552366475,0.7303900695393001,0.03713314559814664,1
0.029021421665454114,-0.4034504978450783,0.4380042464750968,0.6917955211114856,-0.020573659791028518,0.720865207300321,0.036729203595455125,1
0.030134845436708312,-0.40480397449645594,0.43943958223993534,0.699798306311794,-0.017401137727113422,0.7131638738390284,0.03710552438461318,1
0.03058615758011907,-0.40522864873863707,0.43990610137360325,0.6996404533562156,-0.016272471932481148,0.7133386304617558,0.037234942938890056,1
0.030684611863490904,-0.4052286487386371,0.4399177880239021,0.6995774090729256,-0.016102742242332796,0.7134138972373095,0.037050798044886604,1
0.030841841581051528,-0.40529929962543776,0.4400054658418184,0.6992284285076239,-0.016090285372737236,0.71374564621876,0.03725399290206625,1
0.03306388389988606,-0.40495277125177054,0.44079065740430157,0.6932627113703071,-0.01471130610074839,0.7196345093311913,0.03600782520447145,1
0.037809510966363695,-0.4040417762768703,0.4443904418418465,0.6876610798537862,-0.005984207990374136,0.7253711878518505,0.03038203981710244,1
0.04130054018740445,-0.4022143156686242,0.4467057671135314,0.6818952301678206,-0.0006952230404638547,0.7310120274167139,0.025294811946415505,1
0.04453696452738163,-0.39945798859088455,0.44865034568068146,0.676089873635952,0.0034766548677920353,0.7365623985775834,0.019137101125554737,1
0.048930870128065296,-0.39643349874886097,0.4515917423679129,0.6687153078991231,0.009695924914373811,0.7433623513327099,0.011757578089921946,1
0.05397435191171961,-0.3925928663721763,0.4552940812708625,0.6655894036088296,0.01737069950737531,0.7461114112889963,0.0026012586586659646,1
0.05754865002908234,-0.38734785303363006,0.45732823439881426,0.6695970306026637,0.020565337478121656,0.7424152623824671,-0.006038351105963888,1
0.059752124820771996,-0.38050400100933035,0.45802554009714924,0.6703010577696785,0.019620406324743607,0.7416712933543577,-0.015337021307167053,1
0.06175231242354948,-0.3730441487479219,0.45859149392682774,0.667617724738789,0.01916994048996912,0.7438590235102138,-0.024348308743003456,1
0.06256142375239637,-0.36544310226403687,0.4582545600531145,0.6710640012629118,0.029080303898404252,0.7402557950366305,-0.029134173214168346,1
0.06265824153220027,-0.35765951576995547,0.4574676307921567,0.6773710976270123,0.0495039707520671,0.7333145653815342,-0.0311046809764522,1
0.06197162349727274,-0.351486449860178,0.45589097107753007,0.6742038211390458,0.0478450505951171,0.736189214934364,-0.034431068955016804,1
0.0601939806526567,-0.3473113193034086,0.45342162268024766,0.6721411080829883,0.0380687548215287,0.7385453506777105,-0.03643989192695801,1
0.058514667732976415,-0.3420799742922638,0.4509350757804249,0.6703086133945114,0.031134396859639594,0.7404238384497246,-0.03859470943911815,1
0.05799726066821857,-0.3370726593738284,0.448882580014921,0.6666987838414284,0.024035215694999636,0.7438232449678207,-0.040767882903047115,1
0.060376483410789605,-0.3328065431198758,0.44721876399419774,0.6635768764766621,0.02800433590808275,0.7466031639287379,-0.03827795432650662,1
0.0664791953352857,-0.3279566626463346,0.44664254109455925,0.6655359513220184,0.0421823751436413,0.7444021157642957,-0.03388266180183187,1
0.07184922696571108,-0.32389109283380296,0.4454781778331202,0.6687760270714966,0.04323311303005716,0.7415529055950183,-0.031125741047899006,1
0.07493754694800588,-0.3217256013792739,0.44499608893372755,0.6692973270331773,0.03743524992944119,0.7413672903065078,-0.031846992833710785,1
0.07529050136664334,-0.3195021355987519,0.4436358922775338,0.6674142221650919,0.030343083760515633,0.7433640702442391,-0.032363751166783965,1
0.07715608035288436,-0.3168106337348593,0.4433788989979496,0.6659739660167661,0.025135267508965296,0.7448128453107085,-0.03317710619265738,1
0.07845028204910927,-0.3141742575282288,0.4453076632171584,0.6730429076307006,0.02698276618620946,0.7382418243106642,-0.03583550830412444,1
0.07955821795631982,-0.311128460150565,0.4470416148027929,0.6682281136998083,0.02893502047204839,0.7424379681674818,-0.03768044685005309,1
0.08108906808344961,-0.30842217568256913,0.44990690990932314,0.6633655871916462,0.03606571210254292,0.7464341938281618,-0.03848839337412391,1
0.0830392141968285,-0.3059407123432944,0.4535678482216023,0.661121290136144,0.03999676007236614,0.7480976675336473,-0.04085068840485727,1
0.08457710916963919,-0.3048441163967404,0.45639076459942474,0.6705347181100823,0.04501585696425161,0.7393505803865537,-0.04144253506812313,1
0.0851993376602169,-0.3043158791742443,0.4576291515743816,0.6777798543284353,0.047343359981152855,0.7325822029229992,-0.041187271003373264,1
0.08510763586219773,-0.3043158791742443,0.4575966676010109,0.6776401109017186,0.0473197843265374,0.7327114678166954,-0.04121435476020851,1
0.08510763586219773,-0.3043158791742443,0.4575966676010109,0.6776401109017186,0.0473197843265374,0.7327114678166954,-0.04121435476020851,1
0.0851993376602169,-0.3043158791742443,0.4576291515743816,0.6774967762237811,0.04740348226497223,0.7328292634933093,-0.041379930442088965,1
0.08510763586219772,-0.30431587917424435,0.4575966676010109,0.677445121325318,0.04715385215186707,0.7328979321198144,-0.04129458698504055,1
0.08510763586219772,-0.30431587917424435,0.4575966676010109,0.677445121325318,0.04715385215186707,0.7328979321198144,-0.04129458698504055,1
0.08510763586219772,-0.30431587917424435,0.4575966676010109,0.677445121325318,0.04715385215186707,0.7328979321198144,-0.04129458698504055,1
0.08510763586219772,-0.30431587917424435,0.4575966676010109,0.6775849003213676,0.04716172773165732,0.7327687044146038,-0.04128559221314677,1
0.08510763586219772,-0.30431587917424435,0.4575966676010109,0.6775849003213676,0.04716172773165732,0.7327687044146038,-0.04128559221314677,1
0.08510763586219772,-0.30431587917424435,0.4575966676010109,0.6775849003213676,0.04716172773165732,0.7327687044146038,-0.04128559221314677,1
0.08513708856388448,-0.3043780363982934,0.45764610341175643,0.6775870489489314,0.04734794779837146,0.732756932643194,-0.04124609798876506,1
0.08516655339955696,-0.3044401716660287,0.45769555958917074,0.6775891729252698,0.04753416614252467,0.7327451342134287,-0.041206602263813244,1
0.08516655339955696,-0.3044401716660287,0.45769555958917074,0.677585621980215,0.04760998029178031,0.7327336555067747,-0.041381212524291965,1
0.08516655339955696,-0.3044401716660287,0.45769555958917074,0.6775891729252698,0.04753416614252467,0.7327451342134287,-0.041206602263813244,1
0.08522551945570625,-0.30456437629639266,0.4577945330152153,0.6776484490753968,0.04806463822919661,0.7326641450202467,-0.04105631034758094,1
0.08525502066760204,-0.3046264456409466,0.45784405024944247,0.6776504719853554,0.048250847350211054,0.7326522476826068,-0.041016795506666676,1
0.08525502066760204,-0.3046264456409466,0.45784405024944247,0.6777902041163674,0.04825866992471863,0.732522980813738,-0.041007591501405406,1
0.08525502066760204,-0.3046264456409466,0.45784405024944247,0.6776504719853554,0.048250847350211054,0.7326522476826068,-0.041016795506666676,1
0.08551772417441322,-0.3044783233721643,0.4582208644316462,0.6771755445413954,0.04875179477552143,0.7330507456825885,-0.04114788737506355,1
0.08705532894283066,-0.3031930561742235,0.46137828233077194,0.6746795583404323,0.05364003426625381,0.734959918067587,-0.04200189419014645,1
0.08980585310234339,-0.30061799104679116,0.46725915694201303,0.6637737920603328,0.06172601968592752,0.7440340021089749,-0.04480686524719956,1
0.09243964374798928,-0.2981584335902271,0.472878111611448,0.6531174501642782,0.06902678271087338,0.7526210525170954,-0.04726997850176125,1
0.09425956691765738,-0.29599482773834757,0.4776197689856506,0.6445571174740438,0.07555304896246215,0.7592175156202231,-0.04926076614795856,1
0.09688008092949993,-0.2939994625575552,0.482286162537581,0.6350765271903769,0.08105336210367102,0.7664826758699793,-0.0511122753817315,1
0.10258565734043895,-0.2926636784933224,0.48740421373464576,0.6318755740513428,0.08613959820126928,0.7686323528060389,-0.050175041194431724,1
0.10906096914737574,-0.29197304307712435,0.4918440480294228,0.6336228567951377,0.08948529226586001,0.7669709021530836,-0.04764549365204516,1
0.11466708410608534,-0.29177005980001036,0.49477055929612856,0.6271100411145768,0.08951048209630319,0.7723920158564059,-0.04616756187453189,1
0.11928826682502622,-0.2917700598000104,0.4974481235588114,0.6234748807244868,0.09037263740838682,0.775339405068238,-0.04427941352220023,1
0.12328230359167969,-0.29131217103693235,0.49955949425957624,0.6167870475429205,0.08937109376835382,0.7808149121696214,-0.043756354001239096,1
0.1269451754419681,-0.2886005157063491,0.5000047266443327,0.6109806785670339,0.07966443313487702,0.7863384596772723,-0.04503349135299722,1
0.13100118569084263,-0.2843758195621404,0.49980927270724707,0.6186718099953848,0.06738676451460233,0.781369269144091,-0.04654332092273834,1
0.13511682032836808,-0.27969844698863067,0.4995390415590307,0.615864790807998,0.053100667297406534,0.7844488000536498,-0.05030863414941814,1
0.1397928756699933,-0.2759036559242927,0.5004028033812726,0.6104077528479298,0.04185072517540045,0.7891595078801692,-0.05364851524285644,1
0.1445611580711352,-0.2724576618165176,0.5017335957032427,0.6218963248558972,0.03312572867456937,0.78039102374889,-0.05601336699990837,1
0.14926500352985947,-0.2679652891498647,0.5025850274815981,0.6297956088943784,0.02230661699665102,0.7740379567003626,-0.06103398596398105,1
0.1549081720158919,-0.26245022544902696,0.503828267246234,0.6271590221571026,0.019430642433537506,0.7758565666177843,-0.06588322318792887,1
0.16128602200742362,-0.25485855537817664,0.504912927569014,0.629813873106371,0.03548658487735725,0.7734210572187972,-0.06241038204539635,1
0.16682305613476334,-0.24489343775743333,0.5046436898882413,0.6339806945460807,0.05064388987670687,0.7691923773365096,-0.06202227026184711,1
0.1716285092291094,-0.23455598170390426,0.50423999939846,0.6387809904204632,0.06581238694418809,0.7639453335299217,-0.06336484340718686,1
0.1756551984172543,-0.22542588746173112,0.5041531752527791,0.6379687229592811,0.07503771469962349,0.7633745188284838,-0.06800436678436811,1
0.17855688104216122,-0.21775175803527333,0.5041998271281187,0.6368497169903152,0.08200616395293005,0.7631275010582079,-0.07303317172172928,1
0.18051170406369269,-0.2112846800200788,0.5039747165076214,0.636843799660582,0.08719188058717796,0.7621795629993867,-0.07687564334434956,1
