t,x,y,z,success,ik_ms,total_ms,tx,ty,tz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778498776.068126,0.3,-0.340594,0.644193,1,0.4205,0.621,0.361796,-0.346072,0.650662,0.0006,0.1542,0.2656,1,0.26565,0.7024,0.7024,118076,0
1778498776.118223,0.3,-0.342527,0.646988,1,0.4313,0.6367,0.37449,-0.348006,0.653457,0.0006,0.1608,0.2699,1,0.2699,0.6999,0.6999,118076,0
1778498776.168332,0.3,-0.348574,0.65,1,0.4762,0.6953,0.401644,-0.354053,0.657662,0.0008,0.1703,0.305,1,0.30504,0.7945,0.7945,118080,0
1778498776.218859,0.3,-0.352309,0.65,1,0.4273,0.6123,0.416026,-0.357788,0.658678,0.0006,0.161,0.2657,1,0.26572,0.7766,0.7766,118084,0
1778498776.268972,0.3,-0.35608,0.65,1,0.4288,0.6728,0.431226,-0.361558,0.658843,0.0006,0.1657,0.2625,1,0.26247,0.8061,0.8061,118084,0
1778498776.319065,0.3,-0.358695,0.65,1,0.4658,0.7424,0.442226,-0.364173,0.658137,0.0007,0.1765,0.2886,1,0.28859,0.8153,0.8153,118088,0
1778498776.369151,0.3,-0.365103,0.64688,1,0.4525,0.7592,0.472231,-0.370581,0.653349,0.0007,0.1676,0.2842,1,0.28416,0.9644,0.9644,118088,0
1778498776.419268,0.3,-0.366998,0.644835,1,0.5304,0.758,0.483611,-0.372477,0.651303,0.0007,0.1737,0.3561,1,0.35606,0.8922,0.8922,118088,0
1778498776.469357,0.3,-0.369737,0.64237,1,0.4893,0.6745,0.495282,-0.375215,0.648838,0.0006,0.1593,0.3294,1,0.32939,0.9331,0.9331,118088,0
1778498776.519474,0.3,-0.371964,0.639414,1,0.59,0.8596,0.506071,-0.377442,0.645882,0.0004,0.1114,0.4782,1,0.47815,0.9574,0.9574,118088,0
1778498776.569632,0.3,-0.377077,0.630575,1,0.5198,0.719,0.526677,-0.382556,0.637044,0.0006,0.1788,0.3404,1,0.34038,1.2043,1.2043,118092,0
1778498776.619719,0.3,-0.378978,0.625205,1,0.4747,0.6865,0.536925,-0.384457,0.631673,0.0006,0.1509,0.3231,1,0.32309,1.0933,1.0933,118096,0
1778498776.669831,0.3,-0.379209,0.618146,1,0.5697,0.7821,0.545937,-0.384688,0.624615,0.0006,0.2667,0.3024,1,0.30237,1.1363,1.1363,118096,0
1778498776.720004,0.3,-0.378408,0.610217,1,0.6712,1.5661,0.553301,-0.383887,0.616686,0.0012,0.2515,0.4185,1,0.41847,1.1723,1.1723,119448,0
1778498776.770097,0.3,-0.380532,0.593604,1,0.5847,1.4015,0.56952,-0.38601,0.600072,0.0007,0.2157,0.3682,1,0.36824,1.6545,1.6545,119464,0
1778498776.820196,0.3,-0.381716,0.586065,1,0.5206,1.2923,0.575753,-0.387195,0.592533,0.0008,0.1779,0.3419,1,0.34194,1.375,1.375,119464,0
1778498776.870376,0.3,-0.383095,0.580055,1,0.6298,1.6297,0.580844,-0.388574,0.586524,0.0007,0.2075,0.4217,1,0.42166,1.4115,1.4115,119472,0
1778498776.920481,0.3,-0.384543,0.574325,1,0.3951,1.0356,0.58336,-0.390021,0.580793,0.0008,0.1376,0.2567,1,0.25675,1.4903,1.4903,119472,0
1778498776.970571,0.3,-0.387928,0.567008,1,0.4687,1.1218,0.588015,-0.393407,0.573476,0.0007,0.1959,0.2721,1,0.27207,1.7162,1.7162,119476,0
1778498777.020657,0.3,-0.390823,0.564273,1,0.444,1.1973,0.589834,-0.396301,0.570741,0.0007,0.1719,0.2714,1,0.27144,1.7361,1.7361,119476,0
1778498777.071183,0.3,-0.393774,0.561442,1,0.4406,0.6339,0.590746,-0.399252,0.56791,0.0005,0.1522,0.2879,1,0.28792,1.8572,1.8572,119488,0
1778498777.123816,0.3,-0.39596,0.559199,1,0.2817,0.4134,0.591028,-0.401438,0.565668,0.0004,0.1071,0.1741,1,0.17411,1.9481,1.9481,119492,0
1778498777.173924,0.3,-0.399524,0.552062,1,0.2888,0.4084,0.590157,-0.405002,0.55853,0.0003,0.1114,0.1771,1,0.1771,2.321,2.321,119492,0
1778498777.224002,0.3,-0.401043,0.547879,1,0.4705,0.6678,0.589503,-0.406522,0.554347,0.0007,0.1582,0.3117,1,0.31173,2.4095,2.4095,119496,0
1778498777.274079,0.3,-0.402367,0.541746,1,0.4515,0.6584,0.588857,-0.407845,0.548214,0.0008,0.1641,0.2866,1,0.28657,2.6899,2.6899,119496,0
1778498777.324183,0.3,-0.403195,0.535647,1,0.4303,0.6348,0.588081,-0.408673,0.542116,0.0008,0.1605,0.269,1,0.26901,2.9737,2.9737,119496,0
1778498777.374374,0.3,-0.404075,0.528266,1,21.7565,22.9552,0.5864,-0.409554,0.534734,0.0004,0.1089,21.6472,250,0.08659,3.4988,3.4988,119516,0
1778498777.424798,0.3,-0.403345,0.528175,1,19.242,20.3933,0.585598,-0.408823,0.534643,0.0008,0.1808,19.0604,250,0.07624,3.4386,3.4386,119516,0
1778498777.474876,0.3,-0.402725,0.529591,1,27.2531,28.3529,0.58516,-0.408204,0.536059,0.0007,0.1425,27.1099,250,0.10844,3.3019,3.3019,119520,0
1778498777.525423,0.3,-0.401298,0.536083,1,0.6207,0.8076,0.583476,-0.406776,0.542551,0.0008,0.1633,0.4566,2,0.22832,2.8513,2.8513,119528,0
1778498777.575599,0.3,-0.40117,0.540502,1,0.495,0.7105,0.582827,-0.406648,0.54697,0.001,0.1984,0.2956,1,0.29562,2.8513,2.8513,119528,0
1778498777.625674,0.3,-0.401169,0.543748,1,0.4273,0.6094,0.582035,-0.406648,0.550216,0.0005,0.1551,0.2717,1,0.2717,2.651,2.651,119528,0
1778498777.675752,0.3,-0.400818,0.547447,1,0.4187,0.596,0.580657,-0.406296,0.553916,0.0008,0.1564,0.2615,1,0.26152,2.539,2.539,119532,0
1778498777.725941,0.3,-0.398861,0.557075,1,0.4998,0.7235,0.575199,-0.40434,0.563543,0.001,0.1844,0.3144,1,0.31439,2.5327,2.5327,119532,0
1778498777.776046,0.3,-0.397435,0.563691,1,0.4512,0.6583,0.571005,-0.402913,0.570159,0.0006,0.1784,0.2722,1,0.27219,2.0681,2.0681,119532,0
1778498777.82615,0.3,-0.396518,0.570642,1,0.4259,0.6442,0.566244,-0.401996,0.57711,0.0006,0.16,0.2653,1,0.26526,1.9085,1.9085,119532,0
1778498777.876251,0.3,-0.395409,0.578971,1,0.4198,0.6234,0.560281,-0.400887,0.585439,0.0006,0.1541,0.2651,1,0.26514,1.7961,1.7961,119536,0
1778498777.926366,0.3,-0.391587,0.596384,1,0.4348,0.6167,0.546414,-0.397066,0.602852,0.0009,0.16,0.274,1,0.27403,2.1379,2.1379,119540,0
1778498777.976559,0.3,-0.387606,0.607168,1,0.5149,0.7426,0.535736,-0.393085,0.613636,0.0008,0.1973,0.3168,1,0.31679,1.4964,1.4964,119540,0
1778498778.026656,0.3,-0.383179,0.617467,1,0.4256,0.6255,0.524457,-0.388658,0.623936,0.0007,0.1641,0.2609,1,0.26087,1.3705,1.3705,119540,0
1778498778.076743,0.3,-0.376002,0.627546,1,0.4104,0.5981,0.50871,-0.38148,0.634014,0.0007,0.1469,0.2627,1,0.26272,1.3176,1.3176,119540,0
1778498778.126856,0.3,-0.363135,0.641055,1,0.4826,0.6725,0.480992,-0.368613,0.647523,0.0008,0.1717,0.3101,1,0.31009,1.6119,1.6119,119540,0
1778498778.176941,0.3,-0.356134,0.645073,1,0.443,0.6393,0.46578,-0.361612,0.651542,0.0005,0.1507,0.2919,1,0.29186,0.8805,0.8805,119544,0
1778498778.22702,0.3,-0.349126,0.647935,1,0.4498,0.6535,0.450836,-0.354604,0.654403,0.0009,0.1616,0.2873,1,0.2873,0.8194,0.8194,119544,0
1778498778.277133,0.3,-0.342212,0.64977,1,0.5231,0.7447,0.434677,-0.347691,0.656239,0.0009,0.1886,0.3335,1,0.33352,0.762,0.762,119552,0
1778498778.327227,0.3,-0.33434,0.65,1,0.4179,0.6179,0.410762,-0.339819,0.658843,0.0007,0.1495,0.2677,1,0.26769,0.735,0.735,119556,0
1778498778.377328,0.3,-0.331108,0.65,1,0.4614,0.6536,0.398471,-0.336586,0.659238,0.0009,0.1745,0.286,1,0.28599,0.6238,0.6238,119556,0
1778498778.427426,0.3,-0.329131,0.65,1,0.4492,0.6479,0.388136,-0.334609,0.659159,0.0007,0.166,0.2825,1,0.28251,0.6035,0.6035,119556,0
1778498778.477597,0.3,-0.327304,0.65,1,0.517,0.7284,0.376522,-0.332782,0.658599,0.0009,0.2086,0.3075,1,0.30753,0.5961,0.5961,119556,0
1778498778.527754,0.3,-0.32486,0.647855,1,0.4242,0.6109,0.352659,-0.330339,0.654323,0.0006,0.1603,0.2633,1,0.26332,0.5926,0.5926,119556,0
1778498778.577923,0.3,-0.323212,0.644734,1,0.432,0.6194,0.34159,-0.328691,0.651202,0.0008,0.1636,0.2677,1,0.26767,0.5877,0.5877,119556,0
1778498778.628048,0.3,-0.321356,0.64095,1,0.4243,0.6157,0.329314,-0.326835,0.647419,0.0015,0.1626,0.2603,1,0.26027,0.5863,0.5863,119560,0
1778498778.678142,0.3,-0.31943,0.637762,1,0.4371,0.6276,0.318591,-0.324909,0.64423,0.0008,0.151,0.2853,1,0.28526,0.5763,0.5763,119580,0
1778498778.72824,0.295325,-0.312077,0.631009,1,0.5127,0.7298,0.292921,-0.317556,0.637477,0.0006,0.195,0.3171,1,0.31712,0.6656,0.6656,119580,0
1778498778.778338,0.282426,-0.307571,0.62717,1,0.4575,0.6354,0.280022,-0.31305,0.633639,0.0009,0.1775,0.2792,1,0.27917,0.6348,0.6348,119580,0
1778498778.828524,0.269439,-0.302614,0.622656,1,0.4426,0.6362,0.267036,-0.308093,0.629125,0.0007,0.1533,0.2885,1,0.28852,0.5359,0.5359,119580,0
1778498778.878616,0.256356,-0.296696,0.616276,1,0.4608,0.6569,0.253953,-0.302174,0.622744,0.0007,0.1783,0.2818,1,0.28178,0.4503,0.4503,119580,0
1778498778.928795,0.23288,-0.285221,0.602222,1,0.4146,0.6014,0.230477,-0.290699,0.60869,0.0007,0.1505,0.2634,1,0.26343,1.7822,1.7822,119580,0
1778498778.978862,0.221841,-0.280383,0.595518,1,0.4938,0.7115,0.219438,-0.285862,0.601986,0.0009,0.1877,0.3052,1,0.30522,0.2033,0.2033,119580,0
1778498779.02895,0.211089,-0.275914,0.589604,1,0.4443,0.637,0.208685,-0.281392,0.596072,0.0006,0.1657,0.2779,1,0.27794,0.1853,0.1853,119580,0
1778498779.079054,0.201697,-0.272713,0.583965,1,0.4517,0.6583,0.199294,-0.278191,0.590433,0.0011,0.1727,0.2779,1,0.27791,0.0752,0.0752,119584,0
1778498779.129149,0.183902,-0.265384,0.572099,1,0.4364,0.6319,0.181498,-0.270862,0.578567,0.0009,0.1652,0.2703,1,0.27034,0.7927,0.7927,119588,0
1778498779.179277,0.178036,-0.261468,0.564725,1,0.495,0.6974,0.175632,-0.266947,0.571193,0.001,0.1759,0.3181,1,0.3181,0.2097,0.2097,119600,0
1778498779.229382,0.170853,-0.256876,0.556171,1,0.4484,0.6493,0.16845,-0.262354,0.56264,0.0008,0.1552,0.2924,1,0.29245,0.1579,0.1579,119604,0
1778498779.27964,0.161657,-0.251788,0.549652,1,0.4346,0.6341,0.159253,-0.257266,0.55612,0.0008,0.163,0.2708,1,0.27076,0.3065,0.3065,119604,0
1778498779.329895,0.144601,-0.242907,0.540923,1,0.465,0.6515,0.142197,-0.248386,0.547391,0.0008,0.1692,0.295,1,0.29497,0.7494,0.7494,119604,0
1778498779.380038,0.134969,-0.237688,0.537396,1,0.4639,1.9837,0.132565,-0.243166,0.543864,0.0007,0.1807,0.2824,1,0.28242,0.2643,0.2643,119604,0
1778498779.430141,0.126714,-0.233382,0.533853,1,0.4411,3.7961,0.12431,-0.238861,0.540322,0.0007,0.1571,0.2834,1,0.28342,0.2339,0.2339,119608,0
1778498779.48023,0.119187,-0.229263,0.530494,1,0.5513,1.2405,0.116784,-0.234742,0.536962,0.0007,0.2404,0.3102,1,0.31023,0.2882,0.2882,119608,0
1778498779.530277,0.10573,-0.221177,0.525547,1,0.4146,1.1533,0.103327,-0.226655,0.532015,0.0007,0.1447,0.2692,1,0.26923,0.6082,0.6082,119608,0
1778498779.58046,0.100615,-0.218932,0.523358,1,0.4669,1.3092,0.098211,-0.224411,0.529826,0.0008,0.163,0.303,1,0.30303,0.4931,0.4931,119608,0
1778498779.630664,0.097938,-0.218783,0.522529,1,0.4574,1.076,0.095534,-0.224262,0.528997,0.0009,0.1622,0.2943,1,0.29432,0.4238,0.4238,119616,0
1778498779.681094,0.097901,-0.220286,0.521999,1,0.3988,0.589,0.095498,-0.225765,0.528468,0.0007,0.1416,0.2565,1,0.25653,0.3703,0.3703,119616,0
1778498779.731347,0.103883,-0.225293,0.524352,1,0.4755,0.9655,0.101479,-0.230772,0.53082,0.0009,0.1752,0.2994,1,0.29937,0.6023,0.6023,119616,0
1778498779.78152,0.107924,-0.227659,0.524676,1,0.4217,0.6239,0.105521,-0.233137,0.531144,0.0007,0.1514,0.2695,1,0.26955,0.5878,0.5878,119616,0
1778498779.831753,0.112182,-0.229623,0.524946,1,0.4163,0.6205,0.109779,-0.235102,0.531415,0.0009,0.1505,0.2649,1,0.26495,0.595,0.595,119616,0
1778498779.883741,0.11588,-0.230831,0.525732,1,0.4709,0.6973,0.113477,-0.23631,0.5322,0.0004,0.1114,0.3591,1,0.35909,0.5321,0.5321,119616,0
1778498779.933937,0.119981,-0.231519,0.528548,1,0.4276,0.624,0.117578,-0.236997,0.535017,0.0008,0.1584,0.2684,1,0.26837,0.5266,0.5266,119620,0
1778498779.984032,0.120964,-0.231789,0.529944,1,0.4514,0.6652,0.11856,-0.237268,0.536412,0.0006,0.1581,0.2927,1,0.29269,0.3172,0.3172,119620,0
1778498780.034139,0.121423,-0.232195,0.530326,1,0.4748,0.6798,0.11902,-0.237674,0.536795,0.0008,0.1702,0.3038,1,0.30379,0.3053,0.3053,119620,0
1778498780.084232,0.122084,-0.232824,0.530505,1,0.4904,0.7173,0.11968,-0.238302,0.536973,0.0006,0.1704,0.3193,1,0.31932,0.3556,0.3556,119620,0
1778498780.134319,0.127198,-0.2356,0.530694,1,0.4328,0.6188,0.124795,-0.241078,0.537163,0.0008,0.1394,0.2926,1,0.29257,0.8273,0.8273,119624,0
1778498780.184414,0.133128,-0.238276,0.532191,1,0.5051,0.7248,0.130725,-0.243755,0.538659,0.0008,0.1817,0.3227,1,0.32266,1.0358,1.0358,119624,0
1778498780.234508,0.143788,-0.242644,0.535651,1,0.4451,0.6251,0.141384,-0.248122,0.542119,0.0008,0.1777,0.2666,1,0.26658,1.63,1.63,119628,0
1778498780.284677,0.153072,-0.246939,0.538983,1,0.4723,1.3553,0.150669,-0.252418,0.545451,0.0009,0.1716,0.2998,1,0.29975,1.4567,1.4567,119628,0
1778498780.334768,0.169779,-0.25544,0.545601,1,0.4196,0.6112,0.167376,-0.260918,0.552069,0.0008,0.1544,0.2644,1,0.26441,2.5614,2.5614,119628,0
1778498780.384879,0.176931,-0.258849,0.547512,1,0.4661,0.6713,0.174527,-0.264328,0.55398,0.0007,0.1628,0.3026,1,0.30256,1.023,1.023,119640,0
1778498780.43493,0.179907,-0.259861,0.548727,1,0.4515,0.6407,0.177504,-0.26534,0.555196,0.0009,0.1705,0.2801,1,0.28009,0.4774,0.4774,119640,0
1778498780.485071,0.178644,-0.258694,0.550339,1,0.4371,0.7935,0.176241,-0.264172,0.556808,0.0007,0.1545,0.2819,1,0.2819,0.3166,0.3166,119640,0
1778498780.535182,0.178036,-0.258446,0.550458,1,0.4577,0.6639,0.175632,-0.263924,0.556927,0.0022,0.1795,0.276,1,0.27605,0.3811,0.3811,119640,0
1778498798.799355,0.105867,-0.311355,0.459178,1,0.9961,1.174,0.103464,-0.316833,0.465646,0.0011,0.1665,0.8285,5,0.1657,1.7837,1.7837,119720,0
1778498798.849483,0.104895,-0.311846,0.45725,1,0.903,1.1245,0.102492,-0.317325,0.463718,0.0008,0.1917,0.7105,3,0.23682,1.3275,1.3275,119720,0
1778498798.899663,0.103508,-0.311366,0.455149,1,0.7885,1.4265,0.101104,-0.316845,0.461617,0.0009,0.1839,0.6037,3,0.20125,0.7352,0.7352,119724,0
1778498798.94985,0.100372,-0.309946,0.451621,1,0.7092,1.3719,0.097968,-0.315424,0.458089,0.0007,0.1551,0.5534,3,0.18448,1.2189,1.2189,119724,0
1778498798.999957,0.098946,-0.308269,0.450049,1,0.7607,1.4099,0.096542,-0.313747,0.456517,0.001,0.1762,0.5835,3,0.19449,2.8289,2.8289,119724,0
1778498799.050074,0.097165,-0.307005,0.448683,1,23.3497,24.8909,0.094762,-0.312483,0.455151,0.0011,0.198,23.1506,250,0.0926,4.2096,4.2096,119736,0
1778498799.100231,0.095206,-0.305621,0.447237,1,20.9332,24.3946,0.092802,-0.3111,0.453705,0.0008,0.1521,20.7803,250,0.08312,5.6699,5.6699,119736,0
1778498799.150327,0.091028,-0.302529,0.44465,1,24.815,25.3754,0.088625,-0.308008,0.451118,0.0007,0.1361,24.6783,250,0.09871,8.8013,8.8013,119736,0
1778498799.200431,0.089253,-0.301245,0.443619,0,19.7973,21.0994,0.08685,-0.306724,0.450088,0.0006,0.1536,19.6431,250,0.07857,10.1111,10.1111,119736,0
1778498799.250613,0.087282,-0.300007,0.442861,0,20.0827,20.9402,0.084879,-0.305486,0.44933,0.0007,0.1716,19.9105,250,0.07964,11.4263,11.4263,119736,0
1778498799.300726,0.085718,-0.298498,0.442349,0,20.0351,21.5865,0.083314,-0.303977,0.448817,0.0007,0.1527,19.8817,250,0.07953,12.9444,12.9444,119740,0
1778498799.351072,0.083081,-0.295939,0.442578,0,21.2814,22.5292,0.080678,-0.301418,0.449046,0.0006,0.1657,21.115,250,0.08446,15.6239,15.6239,119740,0
1778498799.401453,0.081478,-0.294772,0.443433,0,20.8272,21.9301,0.079075,-0.30025,0.449901,0.0007,0.1628,20.6637,250,0.08265,16.9832,16.9832,119740,0
1778498799.451569,0.080293,-0.293649,0.444445,0,20.5222,21.7298,0.07789,-0.299128,0.450913,0.0003,0.1165,20.4055,250,0.08162,18.1544,18.1544,119740,0
1778498799.50173,0.079856,-0.292445,0.445359,0,21.7862,22.9945,0.077453,-0.297923,0.451828,0.001,0.1658,21.6194,250,0.08648,19.2785,19.2785,119740,0
1778498799.551932,0.079789,-0.288575,0.447477,0,22.1884,22.795,0.077386,-0.294053,0.453945,0.001,0.1777,22.0098,250,0.08804,22.8512,22.8512,119740,0
1778498799.602063,0.079277,-0.286533,0.448687,0,23.3392,27.44,0.076874,-0.292012,0.455155,0.0009,0.1576,23.1808,250,0.09272,24.7304,24.7304,119740,0
1778498799.654256,0.078578,-0.283355,0.450371,0,21.6087,22.4633,0.076174,-0.288834,0.45684,0.0007,0.1663,21.4418,250,0.08577,27.7302,27.7302,119744,0
1778498799.704455,0.07809,-0.278846,0.452464,0,21.3864,23.0869,0.075686,-0.284325,0.458932,0.0008,0.1473,21.2383,250,0.08495,31.051,31.051,119744,0
1778498799.754666,0.077965,-0.276524,0.457572,0,25.188,28.315,0.075562,-0.282002,0.464041,0.0008,0.1618,25.0254,250,0.1001,32.8815,32.8815,119744,0
1778498799.804849,0.078096,-0.277146,0.459703,0,21.9895,23.7967,0.075692,-0.282625,0.466171,0.0009,0.1778,21.8107,250,0.08724,31.9709,31.9709,119744,0
1778498799.854929,0.078014,-0.278279,0.461331,0,21.1135,24.095,0.07561,-0.283757,0.4678,0.0006,0.1108,21.0022,250,0.08401,30.683,30.683,119744,0
1778498799.905512,0.077457,-0.279927,0.462477,0,20.9948,22.0802,0.075054,-0.285405,0.468945,0.0007,0.1604,20.8337,250,0.08333,28.9794,28.9794,119744,0
1778498799.955745,0.077229,-0.280667,0.462505,0,20.7573,21.7946,0.074825,-0.286146,0.468973,0.0009,0.1556,20.6008,250,0.0824,28.3496,28.3496,119744,0
1778498800.005906,0.077356,-0.28121,0.462118,0,21.3913,22.5458,0.074953,-0.286688,0.468586,0.0007,0.156,21.2346,250,0.08494,27.8549,27.8549,119752,0
1778498800.055969,0.077922,-0.281811,0.46127,0,22.9192,25.1573,0.075518,-0.28729,0.467739,0.0009,0.1795,22.7388,250,0.09096,27.2603,27.2603,119756,0
1778498800.106058,0.080924,-0.281326,0.458921,0,18.3651,19.5203,0.07852,-0.286804,0.465389,0.0007,0.1605,18.2039,250,0.07282,27.2188,27.2188,119756,0
1778498800.156147,0.082044,-0.279776,0.458772,0,17.2356,17.3607,0.079641,-0.285254,0.46524,0.0005,0.1453,17.0899,250,0.06836,28.5624,28.5624,119756,0
1778498800.206253,0.082264,-0.277957,0.459373,0,22.6351,26.1125,0.07986,-0.283435,0.465841,0.0007,0.1538,22.4806,250,0.08992,30.2366,30.2366,119768,0
1778498800.256351,0.081926,-0.277231,0.46039,0,22.4705,24.3997,0.079522,-0.28271,0.466858,0.0006,0.1537,22.3163,250,0.08927,30.8933,30.8933,119768,0
