t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778465386.767195,0.274787,-0.301258,0.597439,1,0.5183,0.7447,0.058787,-0.006032,0.067705,0.0009,0.1862,0.3312,1,0.33117,1.2453,1.2453,116696,0
1778465386.81739,0.284865,-0.300924,0.606473,1,0.4361,0.6298,0.068865,-0.005697,0.076739,0.0008,0.1452,0.2902,1,0.29018,0.7057,0.7057,116696,0
1778465386.867494,0.295598,-0.300884,0.613927,1,0.4172,0.6177,0.079598,-0.005658,0.084193,0.0014,0.1514,0.2644,1,0.26445,0.7531,0.7531,116700,0
1778465386.917665,0.306751,-0.301515,0.620925,1,0.4387,0.6156,0.090751,-0.006289,0.091191,0.0009,0.1657,0.2721,1,0.27212,0.866,0.866,116700,0
1778465386.96864,0.33465,-0.304268,0.636131,1,0.5826,0.7747,0.11865,-0.009041,0.106397,0.0011,0.1449,0.4365,2,0.21827,0.9903,0.9903,116700,0
1778465387.018811,0.346476,-0.303336,0.643308,1,0.4234,0.6219,0.130476,-0.008109,0.113574,0.0009,0.1501,0.2723,1,0.2723,1.5029,1.5029,116700,0
1778465387.068884,0.357208,-0.301128,0.649739,1,0.4347,0.6259,0.141208,-0.005901,0.120005,0.001,0.1621,0.2716,1,0.27157,1.6342,1.6342,116700,0
1778465387.119059,0.36701,-0.297641,0.65509,1,0.4599,0.6458,0.15101,-0.002414,0.125355,0.001,0.166,0.2928,1,0.29282,1.7827,1.7827,116700,0
1778465387.16916,0.385269,-0.289767,0.662531,1,0.5484,0.7457,0.169269,0.00546,0.132797,0.0011,0.1451,0.4022,2,0.20108,2.0877,2.0877,116704,0
1778465387.219281,0.395422,-0.283878,0.66614,1,0.4256,0.6308,0.179422,0.011349,0.136405,0.0011,0.1524,0.2721,1,0.27209,2.8528,2.8528,116704,0
1778465387.269534,0.404996,-0.278286,0.668615,1,24.4569,25.7813,0.188996,0.016941,0.138881,0.0013,0.1472,24.3084,250,0.09723,3.3508,3.3508,116716,0
1778465387.319631,0.416475,-0.272387,0.669995,1,21.4844,22.5282,0.200475,0.02284,0.140261,0.0008,0.1306,21.353,250,0.08541,5.2373,5.2373,116716,0
1778465387.369722,0.416475,-0.272387,0.669995,0,19.2503,19.977,0.219098,0.039432,0.138802,0.0013,0.1392,19.1098,250,0.07644,43.2597,43.2597,116716,0
1778465387.419894,0.416475,-0.272387,0.669995,0,20.8634,22.0215,0.227868,0.04937,0.137,0.0014,0.1593,20.7027,250,0.08281,133.8449,133.8449,116716,0
1778465387.469995,0.416475,-0.272387,0.669995,0,18.9767,20.5548,0.233447,0.059595,0.13444,0.0012,0.1519,18.8237,250,0.07529,23.9798,23.9798,116716,0
1778465387.520058,0.416475,-0.272387,0.669995,0,17.5902,19.2383,0.241629,0.070686,0.131729,0.0007,0.1315,17.4581,250,0.06983,30.0958,30.0958,116716,0
1778465387.570251,0.416475,-0.272387,0.669995,0,21.0056,21.119,0.251735,0.095602,0.125723,0.0008,0.1494,20.8555,250,0.08342,37.2829,37.2829,116720,0
1778465387.620439,0.416475,-0.272387,0.669995,0,21.6844,23.1247,0.25164,0.108284,0.122708,0.001,0.1576,21.5258,250,0.0861,36.3915,36.3915,116732,0
1778465387.670547,0.416475,-0.272387,0.669995,0,23.1509,26.5864,0.250201,0.121133,0.118492,0.0011,0.2178,22.932,250,0.09173,34.6183,34.6183,116732,0
1778465387.721088,0.416475,-0.272387,0.669995,0,19.5047,22.5451,0.245536,0.139131,0.111298,0.0008,0.1355,19.3684,250,0.07747,139.07,139.07,116732,0
1778465387.771183,0.416475,-0.272387,0.669995,0,21.5675,22.4635,0.243468,0.143136,0.109838,0.001,0.1405,21.426,250,0.0857,41.6438,41.6438,116732,0
1778465387.821275,0.416475,-0.272387,0.669995,0,20.3762,21.5429,0.24258,0.145017,0.110251,0.0009,0.114,20.2613,250,0.08105,41.0567,41.0567,116732,0
1778465387.871374,0.416475,-0.272387,0.669995,0,21.5859,22.7229,0.242698,0.146471,0.111707,0.0012,0.1585,21.4262,250,0.0857,41.0168,41.0168,116732,0
1778465387.921542,0.416475,-0.272387,0.669995,0,20.5897,21.5541,0.241995,0.150152,0.114746,0.001,0.1661,20.4227,250,0.08169,40.3321,40.3321,116736,0
1778465387.971807,0.416475,-0.272387,0.669995,0,23.7677,24.9542,0.238801,0.151312,0.116056,0.0009,0.1818,23.585,250,0.09434,38.3186,38.3186,116736,0
1778465388.021981,0.416475,-0.272387,0.669995,0,20.4032,21.7286,0.235605,0.150684,0.116462,0.0007,0.1422,20.2603,250,0.08104,36.616,36.616,116740,0
1778465388.072181,0.416475,-0.272387,0.669995,0,18.1691,21.1825,0.232953,0.148521,0.115879,0.0011,0.1833,17.9847,250,0.07194,17.9407,17.9407,116744,0
1778465388.122309,0.416475,-0.272387,0.669995,0,19.7348,22.4702,0.231821,0.139374,0.115635,0.0014,0.1648,19.5686,250,0.07827,125.7699,125.7699,116744,0
1778465388.172527,0.416475,-0.272387,0.669995,0,21.2148,24.338,0.230603,0.132994,0.115428,0.001,0.1575,21.0562,250,0.08422,34.0056,34.0056,116744,0
1778465388.222725,0.416475,-0.272387,0.669995,0,20.6506,21.9219,0.228303,0.125101,0.115898,0.0011,0.1573,20.4922,250,0.08197,32.3359,32.3359,116744,0
1778465388.2729,0.441123,-0.178198,0.645746,1,21.4307,23.0483,0.225123,0.117029,0.116012,0.0012,0.1742,21.2552,250,0.08502,9.7617,9.7617,116744,0
1778465388.323059,0.434884,-0.196098,0.648104,1,19.6502,20.6903,0.218884,0.099129,0.11837,0.0008,0.1348,19.5145,250,0.07806,7.4852,7.4852,116744,0
1778465388.373276,0.430917,-0.205559,0.650601,1,22.1587,23.5693,0.214917,0.089668,0.120866,0.0011,0.1489,22.0088,250,0.08804,6.0092,6.0092,116744,0
1778465388.423451,0.424734,-0.214926,0.653119,1,21.1168,21.8189,0.208734,0.080301,0.123385,0.0009,0.1445,20.9715,250,0.08389,4.4216,4.4216,116752,0
1778465388.473696,0.416301,-0.223867,0.655015,1,20.2781,21.5567,0.200301,0.07136,0.12528,0.0013,0.1592,20.1176,250,0.08047,3.1909,3.1909,118156,0
1778465388.523879,0.393313,-0.244409,0.655928,1,0.537,0.7071,0.177313,0.050818,0.126194,0.0012,0.151,0.3848,2,0.19238,1.9935,1.9935,118164,0
1778465388.574048,0.380448,-0.253251,0.654544,1,0.4656,0.6691,0.164448,0.041976,0.12481,0.001,0.1677,0.2968,1,0.29683,2.4372,2.4372,118164,0
1778465388.624202,0.367302,-0.264975,0.653343,1,0.4429,0.6467,0.151302,0.030252,0.123609,0.0012,0.1615,0.2801,1,0.28013,1.9264,1.9264,118168,0
1778465388.67438,0.351687,-0.276528,0.65124,1,0.4536,0.6681,0.135687,0.018699,0.121505,0.0011,0.1645,0.288,1,0.28796,1.8914,1.8914,118168,0
1778465388.724688,0.319259,-0.295908,0.645936,1,0.5904,0.7597,0.103259,-0.000681,0.116201,0.0014,0.154,0.435,2,0.21752,0.8081,0.8081,118168,0
1778465388.774894,0.304271,-0.30198,0.642526,1,0.4546,0.6419,0.088271,-0.006754,0.112792,0.0014,0.1681,0.2851,1,0.28513,1.1289,1.1289,118180,0
1778465388.82515,0.289121,-0.307312,0.639649,1,0.4279,0.6215,0.073121,-0.012085,0.109915,0.001,0.1546,0.2723,1,0.27227,1.1267,1.1267,118180,0
1778465388.875376,0.27458,-0.311515,0.636885,1,0.4129,0.6166,0.05858,-0.016288,0.107151,0.0012,0.1461,0.2656,1,0.26556,1.0807,1.0807,118184,0
1778465388.925452,0.252439,-0.323015,0.631584,1,0.4328,1.0932,0.036439,-0.027788,0.10185,0.0011,0.1566,0.2752,1,0.27519,2.7973,2.7973,118188,0
1778465388.975599,0.238715,-0.326402,0.626823,1,0.4319,1.2408,0.022715,-0.031176,0.097089,0.0012,0.1583,0.2724,1,0.27237,1.1549,1.1549,118192,0
1778465389.025902,0.225543,-0.328178,0.622063,1,0.4508,1.155,0.009543,-0.032951,0.092329,0.0009,0.1729,0.2771,1,0.27705,1.1452,1.1452,118192,0
1778465389.076092,0.212747,-0.329533,0.616458,1,0.4379,0.6433,-0.003253,-0.034306,0.086724,0.001,0.1608,0.276,1,0.27603,1.7001,1.7001,118192,0
1778465389.12647,0.199242,-0.33079,0.608737,1,0.6646,0.8696,-0.016758,-0.035563,0.079002,0.0016,0.1822,0.4809,2,0.24043,0.6408,0.6408,118192,0
1778465389.17671,0.196716,-0.330329,0.606611,1,0.5899,0.7806,-0.019284,-0.035102,0.076876,0.001,0.1503,0.4386,2,0.21932,0.8564,0.8564,118196,0
1778465389.227022,0.196745,-0.32976,0.606033,1,0.5747,0.756,-0.019255,-0.034533,0.076299,0.0012,0.1564,0.4172,2,0.20858,0.8932,0.8932,118196,0
1778465389.277281,0.198322,-0.329405,0.606274,1,0.575,0.7837,-0.017678,-0.034178,0.07654,0.0008,0.1557,0.4185,2,0.20925,0.8429,0.8429,118204,0
1778465389.327369,0.205276,-0.32975,0.608243,1,0.5912,0.7817,-0.010724,-0.034523,0.078509,0.0008,0.1679,0.4224,2,0.21121,0.657,0.657,118204,0
1778465389.377492,0.209067,-0.329889,0.610634,1,0.6776,0.9029,-0.006933,-0.034662,0.0809,0.0011,0.168,0.5084,2,0.25422,0.4684,0.4684,118216,0
1778465389.427587,0.214688,-0.330982,0.613884,1,0.5515,0.7233,-0.001312,-0.035756,0.08415,0.0009,0.1431,0.4075,2,0.20377,0.3513,0.3513,118220,0
1778465389.477688,0.222119,-0.333137,0.617653,1,0.5821,0.7675,0.006119,-0.03791,0.087919,0.0013,0.1544,0.4264,2,0.2132,0.2266,0.2266,118220,0
1778465389.527785,0.245369,-0.340538,0.628507,1,0.5759,0.7638,0.029369,-0.045311,0.098773,0.0011,0.1519,0.423,2,0.2115,0.2513,0.2513,118220,0
1778465389.578021,0.260329,-0.343617,0.635749,1,0.452,0.6581,0.044329,-0.04839,0.106014,0.0013,0.1624,0.2883,1,0.2883,1.4227,1.4227,118220,0
1778465389.62817,0.277076,-0.345463,0.643393,1,0.4298,0.6219,0.061076,-0.050236,0.113659,0.001,0.1575,0.2713,1,0.27127,1.4128,1.4128,118224,0
1778465389.678749,0.29491,-0.346779,0.651281,1,0.4751,0.6778,0.07891,-0.051552,0.121547,0.0008,0.1687,0.3056,1,0.30559,1.8501,1.8501,118224,0
1778465389.728948,0.328756,-0.344001,0.664058,1,0.5766,0.7586,0.112756,-0.048775,0.134323,0.0014,0.1726,0.4026,2,0.20129,1.3433,1.3433,118224,0
1778465389.779141,0.34637,-0.339847,0.669242,1,0.4178,0.6235,0.13037,-0.04462,0.139507,0.001,0.1485,0.2683,1,0.26826,2.4819,2.4819,118224,0
1778465389.829334,0.362492,-0.334538,0.672997,1,0.4236,0.6295,0.146492,-0.039312,0.143263,0.0014,0.1461,0.2762,1,0.27619,2.8922,2.8922,118232,0
1778465389.879425,0.377004,-0.327425,0.675421,1,0.6376,0.8224,0.161004,-0.032199,0.145687,0.0013,0.1675,0.4688,2,0.23441,2.521,2.521,118232,0
1778465389.929572,0.406131,-0.30382,0.677569,1,24.1141,25.7959,0.190131,-0.008593,0.147834,0.0008,0.1514,23.9619,250,0.09585,5.1908,5.1908,118232,0
1778465389.979649,0.418124,-0.290994,0.677856,1,19.699,21.0593,0.202124,0.004233,0.148122,0.0014,0.1492,19.5484,250,0.07819,8.1478,8.1478,118232,0
1778465390.029735,0.418124,-0.290994,0.677856,0,20.9034,22.1744,0.215088,0.018925,0.148172,0.0008,0.149,20.7536,250,0.08301,14.5436,14.5436,118236,0
1778465390.079811,0.418124,-0.290994,0.677856,0,20.5457,21.2624,0.228082,0.034825,0.148442,0.0007,0.0948,20.4502,250,0.0818,25.6867,25.6867,118236,0
1778465390.129898,0.418124,-0.290994,0.677856,0,21.2698,21.9807,0.248381,0.068587,0.149788,0.0008,0.1271,21.1419,250,0.08457,37.7206,37.7206,118244,0
1778465390.179966,0.418124,-0.290994,0.677856,0,20.1742,23.186,0.254892,0.084825,0.149504,0.0007,0.1426,20.0309,250,0.08012,41.6761,41.6761,118244,0
1778465390.230081,0.418124,-0.290994,0.677856,0,20.4379,23.5038,0.260026,0.102072,0.148334,0.0009,0.1595,20.2775,250,0.08111,45.0826,45.0826,118244,0
1778465390.28018,0.418124,-0.290994,0.677856,0,21.0545,24.298,0.263117,0.11855,0.146662,0.0012,0.1568,20.8965,250,0.08359,46.932,46.932,118248,0
1778465390.330276,0.418124,-0.290994,0.677856,0,20.7286,23.9919,0.269603,0.149361,0.141775,0.001,0.1513,20.5763,250,0.08231,52.7622,52.7622,118248,0
1778465390.380362,0.418124,-0.290994,0.677856,0,20.5393,23.7663,0.272001,0.16048,0.139487,0.0008,0.1284,20.4101,250,0.08164,55.5241,55.5241,118252,0
1778465390.430437,0.418124,-0.290994,0.677856,0,20.3876,21.3398,0.274453,0.170669,0.136573,0.0005,0.0924,20.2947,250,0.08118,58.5572,58.5572,118252,0
1778465390.480599,0.418124,-0.290994,0.677856,0,20.6863,21.8564,0.282769,0.185298,0.130076,0.0006,0.1188,20.5668,250,0.08227,68.1311,68.1311,118252,0
1778465390.530676,0.418124,-0.290994,0.677856,0,21.9022,22.7277,0.28465,0.189938,0.126701,0.0007,0.1203,21.7811,250,0.08712,70.5653,70.5653,118260,0
1778465390.580762,0.418124,-0.290994,0.677856,0,20.5842,21.8904,0.286568,0.190563,0.125036,0.0006,0.1095,20.474,250,0.0819,72.6567,72.6567,118260,0
1778465390.630847,0.418124,-0.290994,0.677856,0,20.7836,22.1368,0.286759,0.18944,0.124383,0.0008,0.1134,20.6694,250,0.08268,72.8205,72.8205,118260,0
1778465390.681135,0.418124,-0.290994,0.677856,0,20.9304,21.0146,0.288676,0.183827,0.12504,0.0008,0.1055,20.8241,250,0.0833,74.2106,74.2106,118272,0
1778465390.731213,0.418124,-0.290994,0.677856,0,21.2301,21.9492,0.29018,0.180811,0.126149,0.0008,0.1512,21.0781,250,0.08431,75.3475,75.3475,118276,0
1778465390.78129,0.418124,-0.290994,0.677856,0,20.8169,23.8474,0.291454,0.178319,0.127652,0.0007,0.1325,20.6838,250,0.08274,76.2762,76.2762,118280,0
1778465390.831399,0.418124,-0.290994,0.677856,0,21.0663,22.8797,0.291221,0.176647,0.129416,0.0009,0.1373,20.9281,250,0.08371,75.8178,75.8178,118284,0
1778465390.881459,0.418124,-0.290994,0.677856,0,20.0834,22.8947,0.288804,0.175036,0.132283,0.0007,0.1345,19.9482,250,0.07979,73.1577,73.1577,118284,0
1778465390.931547,0.418124,-0.290994,0.677856,0,19.9025,20.9769,0.288297,0.174372,0.133155,0.0008,0.138,19.7637,250,0.07905,72.5554,72.5554,118284,0
1778465390.983088,0.418124,-0.290994,0.677856,0,18.9968,19.8056,0.289528,0.173613,0.134387,0.0009,0.1134,18.8826,250,0.07553,73.6258,73.6258,118288,0
1778465391.033191,0.418124,-0.290994,0.677856,0,15.1984,15.3288,0.289142,0.172625,0.13491,0.0007,0.133,15.0646,250,0.06026,73.1463,73.1463,118288,0
1778465391.083304,0.418124,-0.290994,0.677856,0,12.2048,13.29,0.288737,0.171275,0.135051,0.0008,0.1042,12.0998,250,0.0484,72.6477,72.6477,118288,0
1778465391.133401,0.418124,-0.290994,0.677856,0,17.0323,18.2063,0.287857,0.170422,0.134776,0.0008,0.1568,16.8747,250,0.0675,71.7612,71.7612,118300,0
1778465391.183838,0.418124,-0.290994,0.677856,0,24.7785,25.2643,0.287363,0.169446,0.134066,0.0004,0.1038,24.6743,250,0.0987,71.2551,71.2551,118300,0
1778465391.234054,0.418124,-0.290994,0.677856,0,21.537,24.7473,0.286311,0.165205,0.132461,0.0009,0.1599,21.3761,250,0.0855,70.1354,70.1354,118304,0
1778465391.284258,0.418124,-0.290994,0.677856,0,20.9091,24.1318,0.286088,0.162016,0.130599,0.0013,0.1492,20.7585,250,0.08303,69.9025,69.9025,118304,0
1778465391.334429,0.418124,-0.290994,0.677856,0,19.694,21.4158,0.286389,0.158167,0.128519,0.0009,0.1363,19.5568,250,0.07823,70.2112,70.2112,118304,0
1778465391.384603,0.418124,-0.290994,0.677856,0,26.0378,29.7568,0.285991,0.154975,0.127071,0.0007,0.1291,25.9079,250,0.10363,69.8345,69.8345,118304,0
1778465391.434759,0.418124,-0.290994,0.677856,0,21.6121,22.7473,0.28392,0.149717,0.126719,0.0005,0.0864,21.5251,250,0.0861,67.7581,67.7581,118304,0
1778465391.48485,0.418124,-0.290994,0.677856,0,22.016,23.4839,0.282591,0.148329,0.127278,0.001,0.1725,21.8425,250,0.08737,66.4053,66.4053,118312,0
1778465391.534958,0.418124,-0.290994,0.677856,0,21.266,22.804,0.28114,0.147084,0.128025,0.0009,0.1558,21.1094,250,0.08444,64.9214,64.9214,118312,0
1778465391.58512,0.418124,-0.290994,0.677856,0,20.5474,22.1684,0.279875,0.145726,0.129029,0.0009,0.1404,20.4062,250,0.08162,63.6063,63.6063,118312,0
1778465391.63526,0.418124,-0.290994,0.677856,0,20.3293,23.5922,0.277012,0.143306,0.129727,0.0008,0.132,20.1965,250,0.08079,60.7698,60.7698,118312,0
1778465391.685355,0.418124,-0.290994,0.677856,0,20.5295,23.5701,0.276074,0.141304,0.129683,0.0011,0.1534,20.3749,250,0.0815,59.8853,59.8853,118312,0
1778465391.73547,0.418124,-0.290994,0.677856,0,20.4497,24.0466,0.275126,0.138871,0.12939,0.0008,0.1467,20.3023,250,0.08121,58.9915,58.9915,118316,0
1778465391.785592,0.418124,-0.290994,0.677856,0,20.8669,24.4145,0.275012,0.135997,0.12895,0.0009,0.1477,20.7183,250,0.08287,58.9483,58.9483,118316,0
1778465391.835733,0.418124,-0.290994,0.677856,0,20.7564,23.9027,0.276167,0.1306,0.12813,0.001,0.1533,20.6022,250,0.08241,60.2005,60.2005,118316,0
1778465391.88589,0.418124,-0.290994,0.677856,0,21.7327,24.7559,0.277852,0.128152,0.128299,0.0008,0.1429,21.589,250,0.08636,61.8469,61.8469,118316,0
1778465391.935974,0.418124,-0.290994,0.677856,0,18.8087,20.0384,0.279373,0.126093,0.128947,0.0008,0.1466,18.6613,250,0.07465,63.3456,63.3456,118316,0
1778465391.986113,0.418124,-0.290994,0.677856,0,18.509,19.6914,0.280635,0.124867,0.129698,0.0007,0.1413,18.367,250,0.07347,64.5338,64.5338,118316,0
1778465392.036496,0.418124,-0.290994,0.677856,0,20.8148,21.8859,0.28221,0.123531,0.129583,0.0012,0.1607,20.6529,250,0.08261,66.097,66.097,118320,0
1778465392.086777,0.418124,-0.290994,0.677856,0,20.4597,21.609,0.283314,0.122537,0.130136,0.0008,0.1373,20.3216,250,0.08129,67.1743,67.1743,118320,0
1778465392.139037,0.418124,-0.290994,0.677856,0,20.5713,21.8508,0.284029,0.122088,0.130515,0.0008,0.1439,20.4266,250,0.08171,67.8531,67.8531,118320,0
1778465392.189187,0.418124,-0.290994,0.677856,0,20.5433,22.0385,0.284794,0.121798,0.130736,0.0012,0.1491,20.393,250,0.08157,68.5861,68.5861,118320,0
1778465392.239275,0.418124,-0.290994,0.677856,0,20.398,23.1855,0.28689,0.121258,0.130597,0.0008,0.1591,20.2381,250,0.08095,70.6438,70.6438,118320,0
1778465392.289371,0.418124,-0.290994,0.677856,0,21.6897,23.4105,0.287695,0.121091,0.130572,0.0009,0.1503,21.5385,250,0.08615,71.439,71.439,118320,0
1778465392.339474,0.418124,-0.290994,0.677856,0,21.6656,24.4802,0.288678,0.121047,0.130265,0.0009,0.1381,21.5266,250,0.08611,72.4161,72.4161,118324,0
1778465392.389575,0.418124,-0.290994,0.677856,0,20.5419,24.1441,0.289088,0.120866,0.130138,0.0008,0.1362,20.4048,250,0.08162,72.8342,72.8342,118324,0
1778465392.439755,0.418124,-0.290994,0.677856,0,20.2663,21.3627,0.28895,0.12027,0.129342,0.0009,0.1396,20.1257,250,0.0805,72.7815,72.7815,118324,0
1778465392.489845,0.418124,-0.290994,0.677856,0,19.8126,21.0299,0.288249,0.11987,0.12958,0.0011,0.1795,19.6321,250,0.07853,72.1089,72.1089,118324,0
1778465392.539957,0.418124,-0.290994,0.677856,0,19.4973,20.5383,0.287653,0.119441,0.1295,0.0007,0.1657,19.3309,250,0.07732,71.556,71.556,118336,0
1778465392.590055,0.418124,-0.290994,0.677856,0,20.2602,21.6633,0.286902,0.119066,0.129457,0.0008,0.1486,20.1109,250,0.08044,70.8495,70.8495,118348,0
1778465392.640207,0.418124,-0.290994,0.677856,0,22.021,23.493,0.285191,0.118898,0.129119,0.0008,0.1102,21.91,250,0.08764,69.2235,69.2235,118348,0
1778465392.690378,0.418124,-0.290994,0.677856,0,24.5754,28.1698,0.283736,0.119299,0.128938,0.0004,0.0834,24.4917,250,0.09797,67.8087,67.8087,118348,0
1778465392.740463,0.418124,-0.290994,0.677856,0,20.6283,23.496,0.282321,0.119799,0.128533,0.0008,0.1321,20.4954,250,0.08198,66.4483,66.4483,118348,0
1778465392.79072,0.418124,-0.290994,0.677856,0,22.7183,26.2449,0.280946,0.12033,0.128299,0.0009,0.1529,22.5645,250,0.09026,65.1011,65.1011,118356,0
1778465392.840885,0.418124,-0.290994,0.677856,0,21.7483,23.7071,0.278167,0.121105,0.128514,0.001,0.1752,21.572,250,0.08629,62.3263,62.3263,118356,0
1778465392.890955,0.418124,-0.290994,0.677856,0,20.2631,21.979,0.276925,0.121537,0.128919,0.0008,0.1285,20.1338,250,0.08054,61.0506,61.0506,118356,0
1778465392.941031,0.418124,-0.290994,0.677856,0,20.279,21.3011,0.275758,0.12186,0.129203,0.0007,0.1142,20.164,250,0.08066,59.8848,59.8848,118356,0
1778465392.991131,0.418124,-0.290994,0.677856,0,21.3349,22.691,0.274352,0.122185,0.129043,0.0009,0.1231,21.2109,250,0.08484,58.5216,58.5216,118356,0
1778465393.041327,0.418124,-0.290994,0.677856,0,20.9186,21.9924,0.272973,0.122116,0.128312,0.001,0.1539,20.7637,250,0.08305,57.239,57.239,118356,0
1778465393.091408,0.418124,-0.290994,0.677856,0,23.7831,25.0552,0.271509,0.121734,0.128223,0.0004,0.1056,23.6771,250,0.09471,55.8346,55.8346,118356,0
1778465393.141503,0.418124,-0.290994,0.677856,0,20.3307,21.2001,0.267846,0.12068,0.12805,0.0007,0.11,20.2201,250,0.08088,52.3534,52.3534,118356,0
1778465393.191592,0.418124,-0.290994,0.677856,0,21.9501,23.4962,0.262042,0.119425,0.126765,0.0007,0.1361,21.8133,250,0.08725,46.9576,46.9576,118356,0
1778465393.241678,0.418124,-0.290994,0.677856,0,21.2003,22.6127,0.249717,0.115356,0.124056,0.0007,0.1369,21.0627,250,0.08425,35.3912,35.3912,118360,0
1778465393.29184,0.418124,-0.290994,0.677856,0,20.2026,23.289,0.244535,0.111889,0.123125,0.0004,0.1086,20.0936,250,0.08037,30.6642,30.6642,118360,0
1778465393.341944,0.418124,-0.290994,0.677856,0,18.9036,22.0612,0.24074,0.108121,0.122259,0.0009,0.1747,18.7279,250,0.07491,41.2603,41.2603,118360,0
1778465393.392464,0.418124,-0.290994,0.677856,0,20.7488,24.2742,0.237151,0.100903,0.122164,0.0012,0.1488,20.5988,250,0.0824,39.4928,39.4928,118360,0
1778465393.442554,0.418124,-0.290994,0.677856,0,27.1505,31.0328,0.237009,0.097605,0.123064,0.0008,0.1252,27.0246,250,0.1081,37.8111,37.8111,118360,0
1778465393.492657,0.418124,-0.290994,0.677856,0,20.6593,21.8643,0.232296,0.096878,0.12289,0.001,0.1742,20.4841,250,0.08194,20.8019,20.8019,118360,0
1778465393.542808,0.418124,-0.290994,0.677856,0,20.8714,21.9933,0.229665,0.09634,0.122511,0.0015,0.1472,20.7227,250,0.08289,35.625,35.625,118360,0
1778465393.592911,0.418124,-0.290994,0.677856,0,23.4382,24.8761,0.225263,0.09546,0.123255,0.0009,0.1659,23.2714,250,0.09309,32.7314,32.7314,118364,0
1778465393.643149,0.418124,-0.290994,0.677856,0,27.0747,28.5334,0.224557,0.094046,0.124426,0.0011,0.1503,26.9233,250,0.10769,11.6828,11.6828,118364,0
1778465393.693241,0.439129,-0.202962,0.654586,1,19.8283,21.0467,0.223129,0.092265,0.124852,0.001,0.1234,19.704,250,0.07882,9.5651,9.5651,118364,0
1778465393.743438,0.439129,-0.202962,0.654586,0,21.5323,23.1214,0.222807,0.089554,0.125399,0.0012,0.1651,21.366,250,0.08546,14.1037,14.1037,118364,0
1778465393.793527,0.439129,-0.202962,0.654586,0,24.9019,28.2035,0.222059,0.08401,0.126403,0.001,0.1462,24.7546,250,0.09902,15.7321,15.7321,118372,0
