x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
-0.3,-0.35,0.35,0.0,0.0,0.0,0,187.983,1750,91.92,-1
-0.3,-0.35,0.4,0.0,0.0,0.0,0,82.168,1750,90.14,-1
-0.3,-0.35,0.45,0.0,0.0,0.0,0,76.612,1750,88.04,-1
-0.3,-0.35,0.5,0.0,0.0,0.0,0,21.814,1750,89.27,-1
-0.3,-0.35,0.55,0.0,0.0,0.0,1,0.988,263,12.03,1
-0.3,-0.35,0.6,0.0,0.0,0.0,1,0.222,28,1.24,0
-0.3,-0.35,0.65,0.0,0.0,0.0,1,1.513,15,0.69,0
-0.3,-0.3,0.05,0.0,0.0,0.0,0,371.906,1750,93.61,-1
-0.3,-0.3,0.1,0.0,0.0,0.0,0,361.331,1750,93.31,-1
-0.3,-0.3,0.15,0.0,0.0,0.0,0,321.711,1750,91.68,-1
-0.3,-0.3,0.2,0.0,0.0,0.0,0,285.246,1750,90.48,-1
-0.3,-0.3,0.25,0.0,0.0,0.0,0,187.959,1750,92.26,-1
-0.3,-0.3,0.3,0.0,0.0,0.0,0,217.498,1750,92.56,-1
-0.3,-0.3,0.35,0.0,0.0,0.0,0,186.76,1750,90.01,-1
-0.3,-0.3,0.4,0.0,0.0,0.0,0,212.368,1750,92.32,-1
-0.3,-0.3,0.45,0.0,0.0,0.0,0,87.068,1750,93.94,-1
-0.3,-0.3,0.5,0.0,0.0,0.0,1,9.459,250,13.74,0
-0.3,-0.3,0.55,0.0,0.0,0.0,1,2.101,267,13.15,1
-0.3,-0.3,0.6,0.0,0.0,0.0,1,1.581,259,14.05,1
-0.3,-0.3,0.65,0.0,0.0,0.0,1,1.113,12,0.52,0
-0.3,-0.25,0.05,0.0,0.0,0.0,0,374.034,1750,94.17,-1
-0.3,-0.25,0.1,0.0,0.0,0.0,0,361.388,1750,91.32,-1
-0.3,-0.25,0.15,0.0,0.0,0.0,0,323.767,1750,91.23,-1
-0.3,-0.25,0.2,0.0,0.0,0.0,0,287.638,1750,88.82,-1
-0.3,-0.25,0.25,0.0,0.0,0.0,0,230.901,1750,92.52,-1
-0.3,-0.25,0.3,0.0,0.0,0.0,0,220.265,1750,89.8,-1
-0.3,-0.25,0.35,0.0,0.0,0.0,0,189.492,1750,91.25,-1
-0.3,-0.25,0.4,0.0,0.0,0.0,0,161.209,1750,86.62,-1
-0.3,-0.25,0.45,0.0,0.0,0.0,0,69.135,1750,88.01,-1
-0.3,-0.25,0.5,0.0,0.0,0.0,1,1.947,19,1.18,0
-0.3,-0.25,0.55,0.0,0.0,0.0,1,1.565,266,12.88,1
-0.3,-0.25,0.6,0.0,0.0,0.0,1,1.014,258,13.44,1
-0.3,-0.25,0.65,0.0,0.0,0.0,1,1.797,760,39.8,3
-0.3,-0.2,0.05,0.0,0.0,0.0,0,404.634,1750,91.39,-1
-0.3,-0.2,0.1,0.0,0.0,0.0,0,343.102,1750,91.59,-1
-0.3,-0.2,0.15,0.0,0.0,0.0,0,220.176,1750,91.0,-1
-0.3,-0.2,0.2,0.0,0.0,0.0,0,293.909,1750,91.29,-1
-0.3,-0.2,0.25,0.0,0.0,0.0,0,260.342,1750,89.1,-1
-0.3,-0.2,0.3,0.0,0.0,0.0,0,228.917,1750,91.09,-1
-0.3,-0.2,0.35,0.0,0.0,0.0,0,199.974,1750,89.61,-1
-0.3,-0.2,0.4,0.0,0.0,0.0,0,95.658,1750,86.22,-1
-0.3,-0.2,0.45,0.0,0.0,0.0,0,73.777,1750,87.29,-1
-0.3,-0.2,0.5,0.0,0.0,0.0,1,1.834,16,0.99,0
-0.3,-0.2,0.55,0.0,0.0,0.0,1,1.409,263,14.52,1
-0.3,-0.2,0.6,0.0,0.0,0.0,1,0.777,258,13.3,1
-0.3,-0.2,0.65,0.0,0.0,0.0,1,0.868,10,0.63,0
-0.3,-0.15,0.05,0.0,0.0,0.0,0,412.974,1750,90.57,-1
-0.3,-0.15,0.1,0.0,0.0,0.0,0,375.908,1750,92.36,-1
-0.3,-0.15,0.15,0.0,0.0,0.0,0,247.659,1750,89.41,-1
-0.3,-0.15,0.2,0.0,0.0,0.0,0,297.072,1750,91.04,-1
-0.3,-0.15,0.25,0.0,0.0,0.0,0,268.881,1750,88.54,-1
-0.3,-0.15,0.3,0.0,0.0,0.0,0,236.581,1750,90.18,-1
-0.3,-0.15,0.35,0.0,0.0,0.0,0,142.179,1750,89.03,-1
-0.3,-0.15,0.4,0.0,0.0,0.0,0,57.818,1750,87.74,-1
-0.3,-0.15,0.45,0.0,0.0,0.0,0,34.516,1750,87.44,-1
-0.3,-0.15,0.5,0.0,0.0,0.0,1,2.189,16,0.77,0
-0.3,-0.15,0.55,0.0,0.0,0.0,1,1.328,263,15.3,1
-0.3,-0.15,0.6,0.0,0.0,0.0,1,1.46,11,0.69,0
-0.3,-0.15,0.65,0.0,0.0,0.0,1,1.16,12,0.73,0
-0.3,-0.1,0.05,0.0,0.0,0.0,0,410.258,1750,91.56,-1
-0.3,-0.1,0.1,0.0,0.0,0.0,0,390.739,1750,94.36,-1
-0.3,-0.1,0.15,0.0,0.0,0.0,0,310.616,1750,90.95,-1
-0.3,-0.1,0.2,0.0,0.0,0.0,0,235.727,1750,89.88,-1
-0.3,-0.1,0.25,0.0,0.0,0.0,0,258.729,1750,89.88,-1
-0.3,-0.1,0.3,0.0,0.0,0.0,0,193.788,1750,90.28,-1
-0.3,-0.1,0.35,0.0,0.0,0.0,0,128.573,1750,89.18,-1
-0.3,-0.1,0.4,0.0,0.0,0.0,0,166.162,1750,96.33,-1
-0.3,-0.1,0.45,0.0,0.0,0.0,0,37.282,1750,85.34,-1
-0.3,-0.1,0.5,0.0,0.0,0.0,1,1.971,16,1.0,0
-0.3,-0.1,0.55,0.0,0.0,0.0,1,1.305,264,15.86,1
-0.3,-0.1,0.6,0.0,0.0,0.0,1,2.715,11,0.68,0
-0.3,-0.1,0.65,0.0,0.0,0.0,1,1.468,263,12.55,1
-0.3,-0.05,0.05,0.0,0.0,0.0,0,381.087,1750,91.4,-1
-0.3,-0.05,0.1,0.0,0.0,0.0,0,349.64,1750,93.41,-1
-0.3,-0.05,0.15,0.0,0.0,0.0,0,317.786,1750,91.0,-1
-0.3,-0.05,0.2,0.0,0.0,0.0,0,310.98,1750,92.52,-1
-0.3,-0.05,0.25,0.0,0.0,0.0,0,190.993,1750,88.84,-1
-0.3,-0.05,0.3,0.0,0.0,0.0,0,155.237,1750,88.63,-1
-0.3,-0.05,0.35,0.0,0.0,0.0,0,147.278,1750,89.11,-1
-0.3,-0.05,0.4,0.0,0.0,0.0,0,112.09,1750,88.55,-1
-0.3,-0.05,0.45,0.0,0.0,0.0,0,64.184,1750,87.89,-1
-0.3,-0.05,0.5,0.0,0.0,0.0,1,4.606,250,13.86,0
-0.3,-0.05,0.55,0.0,0.0,0.0,1,1.635,267,13.89,1
-0.3,-0.05,0.6,0.0,0.0,0.0,1,1.45,1264,67.16,5
-0.3,-0.05,0.65,0.0,0.0,0.0,1,1.688,264,16.07,1
-0.25,-0.45,0.05,0.0,0.0,0.0,0,385.866,1750,90.05,-1
-0.25,-0.45,0.1,0.0,0.0,0.0,0,347.02,1750,90.56,-1
-0.25,-0.45,0.15,0.0,0.0,0.0,0,374.892,1750,91.9,-1
-0.25,-0.45,0.2,0.0,0.0,0.0,0,269.06,1750,90.59,-1
-0.25,-0.45,0.25,0.0,0.0,0.0,0,234.034,1750,91.24,-1
-0.25,-0.45,0.3,0.0,0.0,0.0,0,231.796,1750,91.49,-1
-0.25,-0.45,0.35,0.0,0.0,0.0,0,151.582,1750,88.9,-1
-0.25,-0.45,0.4,0.0,0.0,0.0,0,112.653,1750,91.52,-1
-0.25,-0.45,0.45,0.0,0.0,0.0,0,75.198,1750,86.22,-1
-0.25,-0.45,0.5,0.0,0.0,0.0,0,39.832,1750,89.5,-1
-0.25,-0.45,0.55,0.0,0.0,0.0,1,7.663,250,14.25,0
-0.25,-0.45,0.6,0.0,0.0,0.0,1,1.564,18,1.08,0
-0.25,-0.45,0.65,0.0,0.0,0.0,1,1.122,21,1.25,0
-0.25,-0.4,0.05,0.0,0.0,0.0,0,378.527,1750,91.53,-1
-0.25,-0.4,0.1,0.0,0.0,0.0,0,364.634,1750,91.24,-1
-0.25,-0.4,0.15,0.0,0.0,0.0,0,321.425,1750,91.41,-1
-0.25,-0.4,0.2,0.0,0.0,0.0,0,286.199,1750,88.65,-1
-0.25,-0.4,0.25,0.0,0.0,0.0,0,252.923,1750,91.34,-1
-0.25,-0.4,0.3,0.0,0.0,0.0,0,222.193,1750,94.28,-1
-0.25,-0.4,0.35,0.0,0.0,0.0,0,194.383,1750,90.91,-1
-0.25,-0.4,0.4,0.0,0.0,0.0,0,119.474,1750,87.8,-1
-0.25,-0.4,0.45,0.0,0.0,0.0,0,48.915,1750,89.64,-1
-0.25,-0.4,0.5,0.0,0.0,0.0,0,19.2,1750,91.22,-1
-0.25,-0.4,0.55,0.0,0.0,0.0,1,0.73,261,12.77,1
-0.25,-0.4,0.6,0.0,0.0,0.0,1,2.376,28,1.65,0
-0.25,-0.4,0.65,0.0,0.0,0.0,1,1.549,766,39.93,3
-0.25,-0.35,0.05,0.0,0.0,0.0,0,396.555,1750,89.17,-1
-0.25,-0.35,0.1,0.0,0.0,0.0,0,356.224,1750,92.94,-1
-0.25,-0.35,0.15,0.0,0.0,0.0,0,316.087,1750,94.96,-1
-0.25,-0.35,0.2,0.0,0.0,0.0,0,201.986,1750,88.7,-1
-0.25,-0.35,0.25,0.0,0.0,0.0,0,223.982,1750,91.64,-1
-0.25,-0.35,0.3,0.0,0.0,0.0,0,217.022,1750,89.85,-1
-0.25,-0.35,0.35,0.0,0.0,0.0,0,87.926,1750,86.64,-1
-0.25,-0.35,0.4,0.0,0.0,0.0,0,140.401,1750,91.7,-1
-0.25,-0.35,0.45,0.0,0.0,0.0,0,91.118,1750,86.48,-1
-0.25,-0.35,0.5,0.0,0.0,0.0,1,4.198,250,13.84,0
-0.25,-0.35,0.55,0.0,0.0,0.0,1,1.315,266,13.57,1
-0.25,-0.35,0.6,0.0,0.0,0.0,1,2.488,259,14.28,1
-0.25,-0.35,0.65,0.0,0.0,0.0,1,1.421,12,0.54,0
-0.25,-0.3,0.05,0.0,0.0,0.0,0,391.943,1750,93.31,-1
-0.25,-0.3,0.1,0.0,0.0,0.0,0,352.74,1750,93.66,-1
-0.25,-0.3,0.15,0.0,0.0,0.0,0,276.966,1750,90.2,-1
-0.25,-0.3,0.2,0.0,0.0,0.0,0,279.431,1750,92.85,-1
-0.25,-0.3,0.25,0.0,0.0,0.0,0,246.44,1750,89.8,-1
-0.25,-0.3,0.3,0.0,0.0,0.0,0,216.151,1750,89.47,-1
-0.25,-0.3,0.35,0.0,0.0,0.0,0,224.258,1750,89.84,-1
-0.25,-0.3,0.4,0.0,0.0,0.0,0,47.224,1750,87.64,-1
-0.25,-0.3,0.45,0.0,0.0,0.0,0,58.748,1750,88.08,-1
-0.25,-0.3,0.5,0.0,0.0,0.0,1,2.094,12,0.75,0
-0.25,-0.3,0.55,0.0,0.0,0.0,1,1.316,22,1.34,0
-0.25,-0.3,0.6,0.0,0.0,0.0,1,2.71,258,12.68,1
-0.25,-0.3,0.65,0.0,0.0,0.0,1,1.779,759,38.92,3
-0.25,-0.25,0.05,0.0,0.0,0.0,0,393.261,1750,92.85,-1
-0.25,-0.25,0.1,0.0,0.0,0.0,0,354.519,1750,88.51,-1
-0.25,-0.25,0.15,0.0,0.0,0.0,0,317.275,1750,91.22,-1
-0.25,-0.25,0.2,0.0,0.0,0.0,0,282.395,1750,89.62,-1
-0.25,-0.25,0.25,0.0,0.0,0.0,0,249.496,1750,90.46,-1
-0.25,-0.25,0.3,0.0,0.0,0.0,0,219.229,1750,91.17,-1
-0.25,-0.25,0.35,0.0,0.0,0.0,0,149.265,1750,88.75,-1
-0.25,-0.25,0.4,0.0,0.0,0.0,0,68.392,1750,86.0,-1
-0.25,-0.25,0.45,0.0,0.0,0.0,0,28.987,1750,85.56,-1
-0.25,-0.25,0.5,0.0,0.0,0.0,1,2.462,36,1.56,0
-0.25,-0.25,0.55,0.0,0.0,0.0,1,1.616,39,1.68,0
-0.25,-0.25,0.6,0.0,0.0,0.0,1,1.76,262,14.69,1
-0.25,-0.25,0.65,0.0,0.0,0.0,1,1.437,11,0.69,0
-0.25,-0.2,0.05,0.0,0.0,0.0,0,382.201,1750,91.7,-1
-0.25,-0.2,0.1,0.0,0.0,0.0,0,336.475,1750,89.15,-1
-0.25,-0.2,0.15,0.0,0.0,0.0,0,323.497,1750,90.25,-1
-0.25,-0.2,0.2,0.0,0.0,0.0,0,289.533,1750,89.21,-1
-0.25,-0.2,0.25,0.0,0.0,0.0,0,258.009,1750,90.4,-1
-0.25,-0.2,0.3,0.0,0.0,0.0,0,229.4,1750,88.91,-1
-0.25,-0.2,0.35,0.0,0.0,0.0,0,103.649,1750,88.89,-1
-0.25,-0.2,0.4,0.0,0.0,0.0,0,57.282,1750,88.85,-1
-0.25,-0.2,0.45,0.0,0.0,0.0,0,22.093,1750,87.45,-1
-0.25,-0.2,0.5,0.0,0.0,0.0,1,2.089,15,0.93,0
-0.25,-0.2,0.55,0.0,0.0,0.0,1,1.873,11,0.68,0
-0.25,-0.2,0.6,0.0,0.0,0.0,1,1.4,13,0.79,0
-0.25,-0.2,0.65,0.0,0.0,0.0,1,2.569,9,0.57,0
-0.25,-0.15,0.05,0.0,0.0,0.0,0,386.396,1750,91.7,-1
-0.25,-0.15,0.1,0.0,0.0,0.0,0,370.08,1750,89.61,-1
-0.25,-0.15,0.15,0.0,0.0,0.0,0,335.715,1750,91.84,-1
-0.25,-0.15,0.2,0.0,0.0,0.0,0,283.371,1750,90.02,-1
-0.25,-0.15,0.25,0.0,0.0,0.0,0,243.24,1750,88.76,-1
-0.25,-0.15,0.3,0.0,0.0,0.0,0,182.598,1750,90.81,-1
-0.25,-0.15,0.35,0.0,0.0,0.0,0,120.279,1750,88.14,-1
-0.25,-0.15,0.4,0.0,0.0,0.0,0,46.095,1750,85.2,-1
-0.25,-0.15,0.45,0.0,0.0,0.0,0,38.611,1750,87.82,-1
-0.25,-0.15,0.5,0.0,0.0,0.0,1,2.664,15,0.93,0
-0.25,-0.15,0.55,0.0,0.0,0.0,1,1.594,264,15.57,1
-0.25,-0.15,0.6,0.0,0.0,0.0,1,1.313,12,0.49,0
-0.25,-0.15,0.65,0.0,0.0,0.0,1,1.07,262,11.65,1
-0.25,-0.1,0.05,0.0,0.0,0.0,0,379.728,1750,91.96,-1
-0.25,-0.1,0.1,0.0,0.0,0.0,0,380.222,1750,91.88,-1
-0.25,-0.1,0.15,0.0,0.0,0.0,0,207.311,1750,91.4,-1
-0.25,-0.1,0.2,0.0,0.0,0.0,0,288.186,1750,89.02,-1
-0.25,-0.1,0.25,0.0,0.0,0.0,0,192.335,1750,89.26,-1
-0.25,-0.1,0.3,0.0,0.0,0.0,0,141.233,1750,89.77,-1
-0.25,-0.1,0.35,0.0,0.0,0.0,0,100.4,1750,85.88,-1
-0.25,-0.1,0.4,0.0,0.0,0.0,0,75.845,1750,86.6,-1
-0.25,-0.1,0.45,0.0,0.0,0.0,0,49.696,1750,90.65,-1
-0.25,-0.1,0.5,0.0,0.0,0.0,1,1.765,17,1.05,0
-0.25,-0.1,0.55,0.0,0.0,0.0,1,1.768,263,11.89,1
-0.25,-0.1,0.6,0.0,0.0,0.0,1,1.391,1263,70.82,5
-0.25,-0.1,0.65,0.0,0.0,0.0,1,1.383,1515,79.51,6
-0.25,-0.05,0.05,0.0,0.0,0.0,0,312.301,1750,93.14,-1
-0.25,-0.05,0.1,0.0,0.0,0.0,0,393.832,1750,90.61,-1
-0.25,-0.05,0.15,0.0,0.0,0.0,0,316.688,1750,91.84,-1
-0.25,-0.05,0.2,0.0,0.0,0.0,0,205.257,1750,89.61,-1
-0.25,-0.05,0.25,0.0,0.0,0.0,0,263.794,1750,96.92,-1
-0.25,-0.05,0.3,0.0,0.0,0.0,0,303.222,1750,94.2,-1
-0.25,-0.05,0.35,0.0,0.0,0.0,0,191.437,1750,93.0,-1
-0.25,-0.05,0.4,0.0,0.0,0.0,0,85.057,1750,90.93,-1
-0.25,-0.05,0.45,0.0,0.0,0.0,0,39.652,1750,88.65,-1
-0.25,-0.05,0.5,0.0,0.0,0.0,1,2.05,18,1.11,0
-0.25,-0.05,0.55,0.0,0.0,0.0,1,1.77,764,39.22,3
-0.25,-0.05,0.6,0.0,0.0,0.0,0,300.742,1750,92.91,-1
-0.25,-0.05,0.65,0.0,0.0,0.0,0,290.683,1750,93.56,-1
-0.2,-0.45,0.05,0.0,0.0,0.0,0,436.614,1750,92.11,-1
-0.2,-0.45,0.1,0.0,0.0,0.0,0,334.36,1750,89.96,-1
-0.2,-0.45,0.15,0.0,0.0,0.0,0,297.081,1750,91.66,-1
-0.2,-0.45,0.2,0.0,0.0,0.0,0,257.044,1750,88.78,-1
-0.2,-0.45,0.25,0.0,0.0,0.0,0,226.224,1750,90.31,-1
-0.2,-0.45,0.3,0.0,0.0,0.0,0,182.364,1750,90.74,-1
-0.2,-0.45,0.35,0.0,0.0,0.0,0,141.592,1750,86.44,-1
-0.2,-0.45,0.4,0.0,0.0,0.0,0,101.734,1750,88.15,-1
-0.2,-0.45,0.45,0.0,0.0,0.0,0,63.133,1750,87.73,-1
-0.2,-0.45,0.5,0.0,0.0,0.0,0,26.364,1750,88.35,-1
-0.2,-0.45,0.55,0.0,0.0,0.0,1,1.824,14,0.85,0
-0.2,-0.45,0.6,0.0,0.0,0.0,1,2.703,17,1.02,0
-0.2,-0.45,0.65,0.0,0.0,0.0,1,1.432,766,39.02,3
-0.2,-0.4,0.05,0.0,0.0,0.0,0,369.854,1750,90.34,-1
-0.2,-0.4,0.1,0.0,0.0,0.0,0,328.297,1750,90.05,-1
-0.2,-0.4,0.15,0.0,0.0,0.0,0,317.669,1750,90.32,-1
-0.2,-0.4,0.2,0.0,0.0,0.0,0,283.953,1750,89.32,-1
-0.2,-0.4,0.25,0.0,0.0,0.0,0,253.21,1750,89.96,-1
-0.2,-0.4,0.3,0.0,0.0,0.0,0,168.415,1750,88.46,-1
-0.2,-0.4,0.35,0.0,0.0,0.0,0,126.218,1750,86.05,-1
-0.2,-0.4,0.4,0.0,0.0,0.0,0,84.543,1750,89.38,-1
-0.2,-0.4,0.45,0.0,0.0,0.0,0,43.581,1750,86.27,-1
-0.2,-0.4,0.5,0.0,0.0,0.0,1,3.944,250,14.21,0
-0.2,-0.4,0.55,0.0,0.0,0.0,1,2.116,1017,50.1,4
-0.2,-0.4,0.6,0.0,0.0,0.0,1,1.78,1265,65.59,5
-0.2,-0.4,0.65,0.0,0.0,0.0,1,2.496,761,38.85,3
-0.2,-0.35,0.05,0.0,0.0,0.0,0,363.826,1750,91.24,-1
-0.2,-0.35,0.1,0.0,0.0,0.0,0,347.044,1750,87.92,-1
-0.2,-0.35,0.15,0.0,0.0,0.0,0,311.507,1750,89.92,-1
-0.2,-0.35,0.2,0.0,0.0,0.0,0,278.888,1750,86.63,-1
-0.2,-0.35,0.25,0.0,0.0,0.0,0,248.25,1750,89.82,-1
-0.2,-0.35,0.3,0.0,0.0,0.0,0,160.3,1750,89.33,-1
-0.2,-0.35,0.35,0.0,0.0,0.0,0,113.766,1750,88.36,-1
-0.2,-0.35,0.4,0.0,0.0,0.0,0,72.308,1750,86.22,-1
-0.2,-0.35,0.45,0.0,0.0,0.0,0,33.947,1750,89.73,-1
-0.2,-0.35,0.5,0.0,0.0,0.0,1,0.688,10,0.62,0
-0.2,-0.35,0.55,0.0,0.0,0.0,1,1.491,523,25.23,2
-0.2,-0.35,0.6,0.0,0.0,0.0,1,1.835,1264,63.05,5
-0.2,-0.35,0.65,0.0,0.0,0.0,1,2.257,20,1.2,0
-0.2,-0.3,0.05,0.0,0.0,0.0,0,391.924,1750,91.33,-1
-0.2,-0.3,0.1,0.0,0.0,0.0,0,347.53,1750,88.63,-1
-0.2,-0.3,0.15,0.0,0.0,0.0,0,309.972,1750,89.81,-1
-0.2,-0.3,0.2,0.0,0.0,0.0,0,253.854,1750,87.58,-1
-0.2,-0.3,0.25,0.0,0.0,0.0,0,247.709,1750,91.39,-1
-0.2,-0.3,0.3,0.0,0.0,0.0,0,152.344,1750,88.15,-1
-0.2,-0.3,0.35,0.0,0.0,0.0,0,91.73,1750,86.99,-1
-0.2,-0.3,0.4,0.0,0.0,0.0,0,105.976,1750,87.05,-1
-0.2,-0.3,0.45,0.0,0.0,0.0,0,48.761,1750,85.62,-1
-0.2,-0.3,0.5,0.0,0.0,0.0,1,1.088,10,0.45,0
-0.2,-0.3,0.55,0.0,0.0,0.0,0,112.268,1750,89.84,-1
-0.2,-0.3,0.6,0.0,0.0,0.0,1,1.855,266,12.92,1
-0.2,-0.3,0.65,0.0,0.0,0.0,0,33.69,1750,89.46,-1
-0.2,-0.25,0.05,0.0,0.0,0.0,0,387.721,1750,93.45,-1
-0.2,-0.25,0.1,0.0,0.0,0.0,0,335.085,1750,92.16,-1
-0.2,-0.25,0.15,0.0,0.0,0.0,0,314.85,1750,90.96,-1
-0.2,-0.25,0.2,0.0,0.0,0.0,0,281.556,1750,90.82,-1
-0.2,-0.25,0.25,0.0,0.0,0.0,0,251.182,1750,88.57,-1
-0.2,-0.25,0.3,0.0,0.0,0.0,0,141.555,1750,89.57,-1
-0.2,-0.25,0.35,0.0,0.0,0.0,0,170.646,1750,87.95,-1
-0.2,-0.25,0.4,0.0,0.0,0.0,0,74.914,1750,87.37,-1
-0.2,-0.25,0.45,0.0,0.0,0.0,0,56.299,1750,88.03,-1
-0.2,-0.25,0.5,0.0,0.0,0.0,1,1.664,14,0.64,0
-0.2,-0.25,0.55,0.0,0.0,0.0,0,113.393,1750,91.15,-1
-0.2,-0.25,0.6,0.0,0.0,0.0,1,2.965,264,11.37,1
-0.2,-0.25,0.65,0.0,0.0,0.0,1,4.319,250,13.92,0
-0.2,-0.2,0.05,0.0,0.0,0.0,0,373.177,1750,91.42,-1
-0.2,-0.2,0.1,0.0,0.0,0.0,0,335.916,1750,90.46,-1
-0.2,-0.2,0.15,0.0,0.0,0.0,0,321.821,1750,90.2,-1
-0.2,-0.2,0.2,0.0,0.0,0.0,0,289.816,1750,89.74,-1
-0.2,-0.2,0.25,0.0,0.0,0.0,0,210.87,1750,89.7,-1
-0.2,-0.2,0.3,0.0,0.0,0.0,0,175.665,1750,89.88,-1
-0.2,-0.2,0.35,0.0,0.0,0.0,0,138.425,1750,86.15,-1
-0.2,-0.2,0.4,0.0,0.0,0.0,0,96.677,1750,89.19,-1
-0.2,-0.2,0.45,0.0,0.0,0.0,0,17.666,1750,86.78,-1
-0.2,-0.2,0.5,0.0,0.0,0.0,1,1.823,12,0.5,0
-0.2,-0.2,0.55,0.0,0.0,0.0,1,1.574,521,26.85,2
-0.2,-0.2,0.6,0.0,0.0,0.0,1,2.18,15,0.93,0
-0.2,-0.2,0.65,0.0,0.0,0.0,1,2.414,262,12.92,1
-0.2,-0.15,0.05,0.0,0.0,0.0,0,381.7,1750,91.73,-1
-0.2,-0.15,0.1,0.0,0.0,0.0,0,311.854,1750,87.45,-1
-0.2,-0.15,0.15,0.0,0.0,0.0,0,312.453,1750,90.6,-1
-0.2,-0.15,0.2,0.0,0.0,0.0,0,274.403,1750,89.4,-1
-0.2,-0.15,0.25,0.0,0.0,0.0,0,212.425,1750,90.06,-1
-0.2,-0.15,0.3,0.0,0.0,0.0,0,167.095,1750,88.37,-1
-0.2,-0.15,0.35,0.0,0.0,0.0,0,102.965,1750,88.32,-1
-0.2,-0.15,0.4,0.0,0.0,0.0,0,54.344,1750,87.81,-1
-0.2,-0.15,0.45,0.0,0.0,0.0,0,15.275,1750,83.39,-1
-0.2,-0.15,0.5,0.0,0.0,0.0,1,2.641,15,0.92,0
-0.2,-0.15,0.55,0.0,0.0,0.0,1,1.469,519,27.4,2
-0.2,-0.15,0.6,0.0,0.0,0.0,1,2.249,1262,67.83,5
-0.2,-0.15,0.65,0.0,0.0,0.0,1,2.945,263,15.31,1
-0.2,-0.1,0.05,0.0,0.0,0.0,0,327.839,1750,90.52,-1
-0.2,-0.1,0.1,0.0,0.0,0.0,0,282.339,1750,89.01,-1
-0.2,-0.1,0.15,0.0,0.0,0.0,0,353.924,1750,90.94,-1
-0.2,-0.1,0.2,0.0,0.0,0.0,0,250.483,1750,90.88,-1
-0.2,-0.1,0.25,0.0,0.0,0.0,0,217.941,1750,89.6,-1
-0.2,-0.1,0.3,0.0,0.0,0.0,0,146.281,1750,85.98,-1
-0.2,-0.1,0.35,0.0,0.0,0.0,0,88.852,1750,88.14,-1
-0.2,-0.1,0.4,0.0,0.0,0.0,0,52.923,1750,85.76,-1
-0.2,-0.1,0.45,0.0,0.0,0.0,0,35.739,1750,85.04,-1
-0.2,-0.1,0.5,0.0,0.0,0.0,1,2.369,18,1.11,0
