t,x,y,z,success,ik_ms,total_ms,tx,ty,tz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778498814.602263,0.120784,-0.173762,0.48884,1,0.4182,0.6232,-0.315717,-0.455679,-0.255443,0.0009,0.1525,0.2647,1,0.26472,0.5514,0.5514,117624,0
1778498814.652364,0.121271,-0.17409,0.489347,1,0.437,0.6344,-0.31523,-0.456007,-0.254936,0.0011,0.1635,0.2725,1,0.27246,0.55,0.55,117628,0
1778498814.702552,0.121684,-0.174684,0.490186,1,0.4245,0.619,-0.314818,-0.456601,-0.254097,0.001,0.1659,0.2575,1,0.25748,0.5471,0.5471,117640,0
1778498814.752737,0.122399,-0.174945,0.490224,1,0.3953,0.5777,-0.314103,-0.456863,-0.254059,0.001,0.1449,0.2495,1,0.24947,0.5467,0.5467,117644,0
1778498814.803368,0.123282,-0.175962,0.489292,1,0.2774,0.4584,-0.31322,-0.457879,-0.25499,0.0006,0.1087,0.1682,1,0.16817,0.5459,0.5459,117648,0
1778498814.853554,0.123923,-0.175488,0.487676,1,0.4545,0.6374,-0.312579,-0.457406,-0.256607,0.0016,0.172,0.2808,1,0.2808,0.5329,0.5329,117648,0
1778498814.903632,0.124548,-0.174633,0.485127,1,0.4469,0.646,-0.311953,-0.456551,-0.259155,0.0008,0.1622,0.2839,1,0.28385,0.5233,0.5233,117652,0
1778498814.953709,0.124696,-0.174032,0.482653,1,0.4802,0.6871,-0.311806,-0.455949,-0.261629,0.001,0.1654,0.3138,1,0.31381,0.5239,0.5239,117656,0
1778498815.003806,0.126546,-0.172554,0.474815,1,0.4037,0.59,-0.309956,-0.454472,-0.269467,0.0007,0.1469,0.2562,1,0.25616,0.4046,0.4046,117664,0
1778498815.053857,0.127444,-0.172036,0.470738,1,0.4468,0.6572,-0.309058,-0.453954,-0.273545,0.0007,0.1499,0.2961,1,0.2961,0.5134,0.5134,117668,0
1778498815.103945,0.129021,-0.171693,0.465485,1,0.4063,0.6074,-0.307481,-0.45361,-0.278798,0.0006,0.1465,0.2593,1,0.25931,0.4858,0.4858,117676,0
1778498815.154038,0.130355,-0.17199,0.461224,1,0.4682,0.6895,-0.306147,-0.453908,-0.283058,0.0008,0.1646,0.3028,1,0.30279,0.4985,0.4985,117688,0
1778498815.204657,0.134343,-0.173225,0.446735,1,0.3995,0.5909,-0.302159,-0.455143,-0.297547,0.0009,0.1444,0.2542,1,0.25423,0.5212,0.5212,117696,0
1778498815.25502,0.135397,-0.173828,0.441757,1,0.2771,0.3857,-0.301104,-0.455745,-0.302526,0.0006,0.1072,0.1692,1,0.16925,0.4775,0.4775,117700,0
1778498815.305117,0.136771,-0.174327,0.436374,1,0.413,0.6162,-0.29973,-0.456245,-0.307908,0.0009,0.1514,0.2607,1,0.2607,0.4371,0.4371,117704,0
1778498815.355194,0.138992,-0.175646,0.428486,1,0.4242,0.6256,-0.29751,-0.457564,-0.315796,0.0008,0.1531,0.2704,1,0.27036,0.4617,0.4617,117708,0
1778498815.405302,0.138893,-0.175099,0.427085,1,0.4418,0.6394,-0.297609,-0.457016,-0.317197,0.001,0.153,0.2878,1,0.28782,0.4145,0.4145,117712,0
1778498815.455476,0.138366,-0.173033,0.426966,1,0.4194,0.6054,-0.298136,-0.45495,-0.317317,0.001,0.1493,0.2691,1,0.26905,0.4237,0.4237,117712,0
1778498815.505652,0.13808,-0.172874,0.427822,1,0.4429,0.6312,-0.298421,-0.454791,-0.316461,0.0008,0.1829,0.2591,1,0.25913,0.4145,0.4145,117720,0
1778498815.555819,0.138493,-0.17728,0.430887,1,0.4504,0.6485,-0.298008,-0.459197,-0.313396,0.0011,0.1742,0.2751,1,0.27507,0.3662,0.3662,117728,0
1778498815.605925,0.138458,-0.178242,0.432286,1,0.4136,0.6114,-0.298043,-0.460159,-0.311997,0.0011,0.16,0.2525,1,0.25249,0.4022,0.4022,117732,0
1778498815.656167,0.137552,-0.178919,0.434124,1,0.4205,0.6322,-0.298949,-0.460837,-0.310159,0.0009,0.1559,0.2636,1,0.26364,0.3972,0.3972,117736,0
1778498815.706262,0.136615,-0.181409,0.435757,1,0.4508,0.6467,-0.299887,-0.463326,-0.308525,0.001,0.1708,0.279,1,0.27902,0.403,0.403,117740,0
1778498815.75637,0.134676,-0.185314,0.437953,1,0.4363,0.624,-0.301826,-0.467231,-0.306329,0.001,0.1574,0.2779,1,0.27795,0.4241,0.4241,117748,0
1778498815.806474,0.133806,-0.186244,0.438512,1,0.4752,0.7004,-0.302696,-0.468161,-0.305771,0.0008,0.1709,0.3036,1,0.30357,0.4364,0.4364,117752,0
1778498815.856569,0.132767,-0.187956,0.439244,1,0.4774,0.6963,-0.303734,-0.469874,-0.305039,0.0009,0.1695,0.307,1,0.30698,0.4498,0.4498,117764,0
1778498815.90666,0.131665,-0.189055,0.440216,1,0.4208,0.6172,-0.304837,-0.470972,-0.304066,0.0008,0.1553,0.2647,1,0.26475,0.4571,0.4571,117768,0
1778498815.95692,0.130304,-0.188021,0.441963,1,0.5441,0.7387,-0.306198,-0.469938,-0.30232,0.0016,0.1623,0.3802,1,0.38015,0.4624,0.4624,119104,0
1778498816.007043,0.129794,-0.185281,0.44315,1,0.4439,0.6365,-0.306708,-0.467198,-0.301132,0.0018,0.1561,0.2861,1,0.28607,0.4702,0.4702,119128,0
1778498816.057152,0.129441,-0.183549,0.443712,1,0.4634,0.6932,-0.30706,-0.465467,-0.300571,0.0011,0.1722,0.2902,1,0.2902,0.4571,0.4571,119140,0
1778498816.107264,0.129229,-0.182846,0.44408,1,0.3994,0.6019,-0.307273,-0.464763,-0.300202,0.0009,0.1464,0.252,1,0.25201,0.4527,0.4527,119148,0
1778498816.157357,0.12987,-0.176732,0.444509,1,0.4309,0.6133,-0.306632,-0.458649,-0.299773,0.0009,0.1559,0.2741,1,0.27411,0.5251,0.5251,119152,0
1778498816.207461,0.130604,-0.173959,0.444361,1,0.4465,0.6389,-0.305898,-0.455877,-0.299921,0.001,0.1745,0.271,1,0.27102,0.4571,0.4571,119160,0
1778498816.257638,0.131836,-0.172066,0.443548,1,0.4781,0.6729,-0.304666,-0.453983,-0.300735,0.0013,0.1905,0.2863,1,0.28629,0.4479,0.4479,119164,0
