x,y,z,roll,pitch,yaw,success,pos_err_mm,iterations,solve_ms,seed_used
-0.1,-0.15,0.85,0.0,0.0,0.0,1,1.818,8,0.34,0
-0.1,-0.05,0.35,0.0,0.0,0.0,0,41.994,1750,69.58,-1
-0.1,-0.05,0.45,0.0,0.0,0.0,0,33.493,1750,67.84,-1
-0.1,-0.05,0.55,0.0,0.0,0.0,1,2.6,1259,50.81,5
-0.1,-0.05,0.65,0.0,0.0,0.0,0,170.432,1750,69.6,-1
-0.1,-0.05,0.75,0.0,0.0,0.0,1,1.849,513,19.95,2
-0.1,-0.05,0.85,0.0,0.0,0.0,1,1.704,6,0.26,0
0.0,-0.55,0.35,0.0,0.0,0.0,0,202.351,1750,68.01,-1
0.0,-0.55,0.45,0.0,0.0,0.0,0,143.899,1750,67.42,-1
0.0,-0.55,0.55,0.0,0.0,0.0,0,53.07,1750,68.26,-1
0.0,-0.55,0.65,0.0,0.0,0.0,0,69.745,1750,67.76,-1
0.0,-0.55,0.75,0.0,0.0,0.0,0,18.576,1750,67.84,-1
0.0,-0.55,0.85,0.0,0.0,0.0,0,22.092,1750,64.84,-1
0.0,-0.45,0.35,0.0,0.0,0.0,0,162.057,1750,67.77,-1
0.0,-0.45,0.45,0.0,0.0,0.0,0,100.598,1750,67.5,-1
0.0,-0.45,0.55,0.0,0.0,0.0,0,76.956,1750,68.11,-1
0.0,-0.45,0.65,0.0,0.0,0.0,0,23.351,1750,66.15,-1
0.0,-0.45,0.75,0.0,0.0,0.0,1,0.396,6,0.26,0
0.0,-0.45,0.85,0.0,0.0,0.0,1,1.001,6,0.25,0
0.0,-0.35,0.35,0.0,0.0,0.0,0,142.375,1750,67.63,-1
0.0,-0.35,0.45,0.0,0.0,0.0,0,81.139,1750,67.89,-1
0.0,-0.35,0.55,0.0,0.0,0.0,0,54.866,1750,67.12,-1
0.0,-0.35,0.65,0.0,0.0,0.0,1,0.685,6,0.26,0
0.0,-0.35,0.75,0.0,0.0,0.0,1,0.37,6,0.25,0
0.0,-0.35,0.85,0.0,0.0,0.0,1,1.322,14,0.55,0
0.0,-0.25,0.35,0.0,0.0,0.0,0,146.112,1750,67.99,-1
0.0,-0.25,0.45,0.0,0.0,0.0,0,86.395,1750,68.0,-1
0.0,-0.25,0.55,0.0,0.0,0.0,0,89.87,1750,69.34,-1
0.0,-0.25,0.65,0.0,0.0,0.0,0,41.408,1750,66.17,-1
0.0,-0.25,0.75,0.0,0.0,0.0,0,39.55,1750,66.19,-1
0.0,-0.25,0.85,0.0,0.0,0.0,1,0.968,6,0.26,0
0.0,-0.15,0.35,0.0,0.0,0.0,0,170.129,1750,69.42,-1
0.0,-0.15,0.45,0.0,0.0,0.0,0,111.242,1750,69.4,-1
0.0,-0.15,0.55,0.0,0.0,0.0,0,87.427,1750,69.37,-1
0.0,-0.15,0.65,0.0,0.0,0.0,0,137.254,1750,70.29,-1
0.0,-0.15,0.75,0.0,0.0,0.0,0,97.081,1750,67.49,-1
0.0,-0.15,0.85,0.0,0.0,0.0,1,1.632,7,0.3,0
0.0,-0.05,0.35,0.0,0.0,0.0,0,145.027,1750,68.95,-1
0.0,-0.05,0.45,0.0,0.0,0.0,0,84.131,1750,68.12,-1
0.0,-0.05,0.55,0.0,0.0,0.0,0,57.841,1750,66.93,-1
0.0,-0.05,0.65,0.0,0.0,0.0,0,216.786,1750,70.66,-1
0.0,-0.05,0.75,0.0,0.0,0.0,0,34.674,1750,67.73,-1
0.0,-0.05,0.85,0.0,0.0,0.0,1,2.384,6,0.26,0
0.1,-0.55,0.35,0.0,0.0,0.0,0,236.398,1750,67.93,-1
0.1,-0.55,0.45,0.0,0.0,0.0,0,169.316,1750,67.85,-1
0.1,-0.55,0.55,0.0,0.0,0.0,0,102.973,1750,67.77,-1
0.1,-0.55,0.65,0.0,0.0,0.0,0,41.219,1750,68.19,-1
0.1,-0.55,0.75,0.0,0.0,0.0,0,24.695,1750,65.96,-1
0.1,-0.55,0.85,0.0,0.0,0.0,0,24.816,1750,64.58,-1
0.1,-0.45,0.35,0.0,0.0,0.0,0,216.035,1750,67.75,-1
0.1,-0.45,0.45,0.0,0.0,0.0,0,176.418,1750,67.4,-1
0.1,-0.45,0.55,0.0,0.0,0.0,0,109.032,1750,68.62,-1
0.1,-0.45,0.65,0.0,0.0,0.0,0,34.184,1750,67.57,-1
0.1,-0.45,0.75,0.0,0.0,0.0,1,1.412,8,0.33,0
0.1,-0.45,0.85,0.0,0.0,0.0,1,1.906,7,0.3,0
0.1,-0.35,0.35,0.0,0.0,0.0,0,257.046,1750,67.7,-1
0.1,-0.35,0.45,0.0,0.0,0.0,0,84.124,1750,67.83,-1
0.1,-0.35,0.55,0.0,0.0,0.0,0,93.726,1750,68.56,-1
0.1,-0.35,0.65,0.0,0.0,0.0,0,42.876,1750,66.93,-1
0.1,-0.35,0.75,0.0,0.0,0.0,1,2.549,10,0.41,0
0.1,-0.35,0.85,0.0,0.0,0.0,1,2.658,5,0.23,0
0.1,-0.25,0.35,0.0,0.0,0.0,0,167.321,1750,68.68,-1
0.1,-0.25,0.45,0.0,0.0,0.0,0,191.839,1750,68.67,-1
0.1,-0.25,0.55,0.0,0.0,0.0,0,110.021,1750,68.89,-1
0.1,-0.25,0.65,0.0,0.0,0.0,0,45.981,1750,69.31,-1
0.1,-0.25,0.75,0.0,0.0,0.0,1,2.201,7,0.3,0
0.1,-0.25,0.85,0.0,0.0,0.0,1,1.368,4,0.18,0
0.1,-0.15,0.35,0.0,0.0,0.0,0,203.717,1750,68.19,-1
0.1,-0.15,0.45,0.0,0.0,0.0,0,192.375,1750,70.87,-1
0.1,-0.15,0.55,0.0,0.0,0.0,0,163.984,1750,70.3,-1
0.1,-0.15,0.65,0.0,0.0,0.0,0,86.995,1750,71.37,-1
0.1,-0.15,0.75,0.0,0.0,0.0,0,59.241,1750,67.68,-1
0.1,-0.15,0.85,0.0,0.0,0.0,1,1.94,6,0.26,0
0.1,-0.05,0.35,0.0,0.0,0.0,0,207.591,1750,69.43,-1
0.1,-0.05,0.45,0.0,0.0,0.0,0,171.179,1750,69.66,-1
0.1,-0.05,0.55,0.0,0.0,0.0,0,153.605,1750,71.69,-1
0.1,-0.05,0.65,0.0,0.0,0.0,0,68.275,1750,70.47,-1
0.1,-0.05,0.75,0.0,0.0,0.0,0,94.45,1750,67.9,-1
0.1,-0.05,0.85,0.0,0.0,0.0,0,28.123,1750,71.24,-1
0.2,-0.55,0.35,0.0,0.0,0.0,0,230.033,1750,102.62,-1
0.2,-0.55,0.45,0.0,0.0,0.0,0,163.421,1750,82.16,-1
0.2,-0.55,0.55,0.0,0.0,0.0,0,99.071,1750,67.82,-1
0.2,-0.55,0.65,0.0,0.0,0.0,0,40.466,1750,67.76,-1
0.2,-0.55,0.75,0.0,0.0,0.0,0,28.491,1750,66.03,-1
0.2,-0.55,0.85,0.0,0.0,0.0,0,42.024,1750,65.13,-1
0.2,-0.45,0.35,0.0,0.0,0.0,0,220.727,1750,68.28,-1
0.2,-0.45,0.45,0.0,0.0,0.0,0,164.032,1750,68.19,-1
0.2,-0.45,0.55,0.0,0.0,0.0,0,101.773,1750,66.64,-1
0.2,-0.45,0.65,0.0,0.0,0.0,0,33.522,1750,66.22,-1
0.2,-0.45,0.75,0.0,0.0,0.0,1,2.79,16,0.65,0
0.2,-0.45,0.85,0.0,0.0,0.0,1,2.302,7,0.29,0
0.2,-0.35,0.35,0.0,0.0,0.0,0,178.66,1750,68.16,-1
0.2,-0.35,0.45,0.0,0.0,0.0,0,165.663,1750,67.96,-1
0.2,-0.35,0.55,0.0,0.0,0.0,0,115.11,1750,67.48,-1
0.2,-0.35,0.65,0.0,0.0,0.0,0,38.819,1750,67.47,-1
0.2,-0.35,0.75,0.0,0.0,0.0,1,1.861,7,0.31,0
0.2,-0.35,0.85,0.0,0.0,0.0,1,0.889,8,0.32,0
0.2,-0.25,0.35,0.0,0.0,0.0,0,191.277,1750,67.94,-1
0.2,-0.25,0.45,0.0,0.0,0.0,0,200.055,1750,68.71,-1
0.2,-0.25,0.55,0.0,0.0,0.0,0,121.33,1750,68.57,-1
0.2,-0.25,0.65,0.0,0.0,0.0,0,40.514,1750,65.95,-1
0.2,-0.25,0.75,0.0,0.0,0.0,1,1.884,12,0.49,0
0.2,-0.25,0.85,0.0,0.0,0.0,1,0.83,5,0.22,0
0.2,-0.15,0.35,0.0,0.0,0.0,0,211.921,1750,69.27,-1
0.2,-0.15,0.45,0.0,0.0,0.0,0,211.251,1750,69.04,-1
0.2,-0.15,0.55,0.0,0.0,0.0,0,136.758,1750,68.81,-1
0.2,-0.15,0.65,0.0,0.0,0.0,0,69.706,1750,67.81,-1
0.2,-0.15,0.75,0.0,0.0,0.0,0,49.113,1750,66.09,-1
0.2,-0.15,0.85,0.0,0.0,0.0,1,2.109,1010,38.19,4
0.2,-0.05,0.35,0.0,0.0,0.0,0,228.714,1750,68.99,-1
0.2,-0.05,0.45,0.0,0.0,0.0,0,220.556,1750,69.61,-1
0.2,-0.05,0.55,0.0,0.0,0.0,0,171.009,1750,69.02,-1
0.2,-0.05,0.65,0.0,0.0,0.0,0,136.35,1750,67.67,-1
0.2,-0.05,0.75,0.0,0.0,0.0,0,116.272,1750,66.02,-1
0.2,-0.05,0.85,0.0,0.0,0.0,0,46.224,1750,66.07,-1
0.3,-0.55,0.35,0.0,0.0,0.0,0,240.734,1750,69.37,-1
0.3,-0.55,0.45,0.0,0.0,0.0,0,175.471,1750,69.4,-1
0.3,-0.55,0.55,0.0,0.0,0.0,0,115.922,1750,70.51,-1
0.3,-0.55,0.65,0.0,0.0,0.0,0,71.341,1750,69.58,-1
0.3,-0.55,0.75,0.0,0.0,0.0,0,66.691,1750,66.89,-1
0.3,-0.55,0.85,0.0,0.0,0.0,0,84.956,1750,67.13,-1
0.3,-0.45,0.35,0.0,0.0,0.0,0,178.917,1750,67.28,-1
0.3,-0.45,0.45,0.0,0.0,0.0,0,139.135,1750,67.32,-1
0.3,-0.45,0.55,0.0,0.0,0.0,0,91.258,1750,66.63,-1
0.3,-0.45,0.65,0.0,0.0,0.0,0,29.779,1750,66.39,-1
0.3,-0.45,0.75,0.0,0.0,0.0,1,2.821,7,0.29,0
0.3,-0.45,0.85,0.0,0.0,0.0,0,12.784,1750,63.74,-1
0.3,-0.35,0.35,0.0,0.0,0.0,0,216.925,1750,67.86,-1
0.3,-0.35,0.45,0.0,0.0,0.0,0,163.524,1750,67.39,-1
0.3,-0.35,0.55,0.0,0.0,0.0,0,101.194,1750,66.24,-1
0.3,-0.35,0.65,0.0,0.0,0.0,0,33.09,1750,66.07,-1
0.3,-0.35,0.75,0.0,0.0,0.0,1,2.337,10,0.42,0
0.3,-0.35,0.85,0.0,0.0,0.0,1,0.749,8,0.33,0
0.3,-0.25,0.35,0.0,0.0,0.0,0,220.1,1750,67.18,-1
0.3,-0.25,0.45,0.0,0.0,0.0,0,176.093,1750,67.07,-1
0.3,-0.25,0.55,0.0,0.0,0.0,0,108.883,1750,66.2,-1
0.3,-0.25,0.65,0.0,0.0,0.0,0,35.731,1750,68.61,-1
0.3,-0.25,0.75,0.0,0.0,0.0,1,0.672,7,0.3,0
0.3,-0.25,0.85,0.0,0.0,0.0,1,2.79,8,0.33,0
0.3,-0.15,0.35,0.0,0.0,0.0,0,238.914,1750,68.13,-1
0.3,-0.15,0.45,0.0,0.0,0.0,0,180.666,1750,67.64,-1
0.3,-0.15,0.55,0.0,0.0,0.0,0,111.668,1750,67.91,-1
0.3,-0.15,0.65,0.0,0.0,0.0,0,37.431,1750,68.29,-1
0.3,-0.15,0.75,0.0,0.0,0.0,1,6.208,250,9.41,0
0.3,-0.15,0.85,0.0,0.0,0.0,1,2.876,8,0.35,0
0.3,-0.05,0.35,0.0,0.0,0.0,0,238.979,1750,68.55,-1
0.3,-0.05,0.45,0.0,0.0,0.0,0,178.829,1750,68.86,-1
0.3,-0.05,0.55,0.0,0.0,0.0,0,116.458,1750,68.24,-1
0.3,-0.05,0.65,0.0,0.0,0.0,0,66.02,1750,68.38,-1
0.3,-0.05,0.75,0.0,0.0,0.0,0,53.543,1750,67.21,-1
0.3,-0.05,0.85,0.0,0.0,0.0,1,2.759,9,0.38,0
0.4,-0.55,0.35,0.0,0.0,0.0,0,297.357,1750,67.88,-1
0.4,-0.55,0.45,0.0,0.0,0.0,0,189.186,1750,67.86,-1
0.4,-0.55,0.55,0.0,0.0,0.0,0,148.833,1750,66.85,-1
0.4,-0.55,0.65,0.0,0.0,0.0,0,129.304,1750,66.5,-1
0.4,-0.55,0.75,0.0,0.0,0.0,0,129.619,1750,65.03,-1
0.4,-0.55,0.85,0.0,0.0,0.0,0,163.952,1750,64.56,-1
0.4,-0.45,0.35,0.0,0.0,0.0,0,233.903,1750,68.07,-1
0.4,-0.45,0.45,0.0,0.0,0.0,0,168.181,1750,66.64,-1
0.4,-0.45,0.55,0.0,0.0,0.0,0,109.964,1750,66.07,-1
0.4,-0.45,0.65,0.0,0.0,0.0,0,68.366,1750,66.09,-1
0.4,-0.45,0.75,0.0,0.0,0.0,0,64.733,1750,65.96,-1
0.4,-0.45,0.85,0.0,0.0,0.0,0,84.598,1750,64.5,-1
0.4,-0.35,0.35,0.0,0.0,0.0,0,222.857,1750,68.71,-1
0.4,-0.35,0.45,0.0,0.0,0.0,0,155.895,1750,67.03,-1
0.4,-0.35,0.55,0.0,0.0,0.0,0,92.843,1750,66.22,-1
0.4,-0.35,0.65,0.0,0.0,0.0,0,31.206,1750,65.9,-1
0.4,-0.35,0.75,0.0,0.0,0.0,0,12.724,1750,65.01,-1
0.4,-0.35,0.85,0.0,0.0,0.0,0,34.868,1750,64.24,-1
0.4,-0.25,0.35,0.0,0.0,0.0,0,216.286,1750,67.09,-1
0.4,-0.25,0.45,0.0,0.0,0.0,0,153.436,1750,66.15,-1
0.4,-0.25,0.55,0.0,0.0,0.0,0,92.674,1750,66.54,-1
0.4,-0.25,0.65,0.0,0.0,0.0,0,30.489,1750,66.03,-1
0.4,-0.25,0.75,0.0,0.0,0.0,1,1.732,14,0.56,0
0.4,-0.25,0.85,0.0,0.0,0.0,1,4.589,250,9.2,0
0.4,-0.15,0.35,0.0,0.0,0.0,0,216.454,1750,68.05,-1
0.4,-0.15,0.45,0.0,0.0,0.0,0,153.912,1750,67.59,-1
0.4,-0.15,0.55,0.0,0.0,0.0,0,94.489,1750,67.35,-1
0.4,-0.15,0.65,0.0,0.0,0.0,0,31.136,1750,66.03,-1
0.4,-0.15,0.75,0.0,0.0,0.0,1,0.914,12,0.5,0
0.4,-0.15,0.85,0.0,0.0,0.0,1,2.547,12,0.48,0
0.4,-0.05,0.35,0.0,0.0,0.0,0,221.323,1750,70.17,-1
0.4,-0.05,0.45,0.0,0.0,0.0,0,156.352,1750,70.05,-1
0.4,-0.05,0.55,0.0,0.0,0.0,0,94.613,1750,67.4,-1
0.4,-0.05,0.65,0.0,0.0,0.0,0,31.167,1750,67.19,-1
0.4,-0.05,0.75,0.0,0.0,0.0,1,1.642,10,0.41,0
0.4,-0.05,0.85,0.0,0.0,0.0,1,7.088,250,9.19,0
