t,x,y,z,success,ik_ms,total_ms,dx,dy,dz
1777885132.4565268,0.20167042728111673,-0.13886722123527048,0.48061274954445643,1,3.816843032836914,4.044771194458008,-0.014329572717426117,0.014631970662771887,0.0026124060982951336
1777885132.5037,0.19578911600358334,-0.1336469693980477,0.48052337677165446,1,0.8749961853027344,1.0957717895507812,-0.02021088399495951,0.019852222499994646,0.002523033325493168
1777885132.5552595,0.1899572061463139,-0.12965231756178977,0.47981097765468833,1,2.198457717895508,2.521038055419922,-0.02604279385222895,0.0238468743362526,0.0018106342085270066
1777885132.6046968,0.18683980896407867,-0.12801049374873313,0.47925277324606397,1,1.5366077423095703,1.8587112426757812,-0.029160191034464194,0.02548869814930925,0.0012524297999026157
1777885132.6557848,0.18135084997818338,-0.1257366200721925,0.47774408404912494,1,2.4814605712890625,2.8655529022216797,-0.03464915002035948,0.027762571825849888,-0.00025625939703641243
1777885132.7053182,0.17649904269583633,-0.12386640042009148,0.4756394860326657,1,2.072572708129883,2.3980140686035156,-0.03950095730270653,0.029632791477950893,-0.0023608574134956206
1777885132.7553136,0.17423347448522797,-0.1229881693799395,0.4746301376337827,1,1.8715858459472656,2.216815948486328,-0.041766525513314896,0.030511022518102865,-0.003370205812378624
1777885132.8054602,0.16961428078834748,-0.12116576150140736,0.47257175207455326,1,1.9996166229248047,2.328157424926758,-0.04638571921019538,0.03233343039663501,-0.0054285913716080325
1777885132.8555803,0.16428091951102797,-0.11941879557213546,0.47100158364032507,1,1.8978118896484375,2.2313594818115234,-0.051719080487514876,0.03408039632590691,-0.006998759805836252
1777885132.905629,0.161408862532717,-0.11863426526984348,0.4703763101068226,1,1.8532276153564453,2.213001251220703,-0.05459113746582586,0.034864926628198886,-0.007624033339338698
1777885132.9558651,0.15636070642110622,-0.11772960031385216,0.4692273920342601,1,2.024412155151367,2.3763179779052734,-0.05963929357743662,0.03576959158419021,-0.008772951411901236
1777885133.0060296,0.15284614747406153,-0.11749274335406007,0.46800976805937566,1,2.123594284057617,2.4542808532714844,-0.06315385252448133,0.0360064485439823,-0.009990575386785633
1777885133.0559053,0.1522558680204606,-0.11781063357643133,0.4674194482107241,1,1.8239021301269531,2.245664596557617,-0.06374413197808226,0.03568855832161104,-0.010580895235437204
1777885133.1062152,0.15153595210706905,-0.11894952748926982,0.46773587583077686,1,1.9993782043457031,2.3593902587890625,-0.06446404789147381,0.03454966440877255,-0.010264467615384465
1777885133.1562586,0.15125282595186884,-0.12050338488811876,0.4695498197480936,1,2.028942108154297,2.367258071899414,-0.06474717404667402,0.032995807009923606,-0.008450523698067675
1777885133.2059793,0.150848545939179,-0.12105409531868111,0.47070631745892155,1,1.6880035400390625,1.9989013671875,-0.06515145405936384,0.03244509657936126,-0.007294025987239744
1777885133.2553177,0.15014753770250205,-0.12208451534820525,0.47258642748268187,1,1.0209083557128906,1.2733936309814453,-0.0658524622960408,0.03141467654983712,-0.005413915963479454
1777885133.307401,0.14947970583592715,-0.12308729623654886,0.47369317970060587,1,2.714395523071289,3.252267837524414,-0.0665202941626157,0.030411895661493507,-0.004307163745555481
1777885133.3567715,0.1490227510857082,-0.12358187223535094,0.4740647129522074,1,2.1905899047851562,2.548694610595703,-0.06697724891283466,0.029917319662691427,-0.003935630493953901
1777885133.4067147,0.1480672221885054,-0.12528639491607468,0.4747566307818543,1,2.008199691772461,2.3539066314697266,-0.06793277781003745,0.028212796981967686,-0.003243712664307008
1777885133.4568965,0.1464439031169908,-0.12791917165110675,0.4751873551998911,1,2.1636486053466797,2.492666244506836,-0.06955609688155208,0.02558002024693562,-0.0028129882462702704
1777885133.5067303,0.14540674728955927,-0.1296162192171616,0.4751859077719114,1,1.8444061279296875,2.2034645080566406,-0.07059325270898358,0.02388297268088077,-0.00281443567424991
1777885133.5579789,0.14316054706634945,-0.1334183363666301,0.4747495339170824,1,2.8989315032958984,3.347158432006836,-0.0728394529321934,0.020080855531412256,-0.0032508095290789407
1777885133.605946,0.14029361513460725,-0.13721207444614908,0.47431750038857,1,1.013040542602539,1.2345314025878906,-0.07570638486393559,0.01628711745189329,-0.003682843057591312
1777885133.6559267,0.13945964269412725,-0.13964040425224697,0.47409764179669467,1,0.9262561798095703,1.1227130889892578,-0.07654035730441562,0.0138587876457954,-0.0039027016494666555
1777885133.7062695,0.14021293432579746,-0.1462703280759285,0.47400491011721274,1,1.0843276977539062,1.2958049774169922,-0.07578706567274542,0.007228863822113879,-0.003995433328948583
1777885133.7564204,0.13944168184569602,-0.1520109413554535,0.474882878429034,1,1.079559326171875,1.2974739074707031,-0.07655831815284683,0.0014882505425888592,-0.0031174650171273133
1777885133.807954,0.13894336798462337,-0.15489338243602208,0.4756422115592897,1,2.242565155029297,2.688884735107422,-0.07705663201391948,-0.001394190537979706,-0.0023581318868716172
1777885133.8585088,0.13775716332676335,-0.16027678901397815,0.4775852093164164,1,2.6831626892089844,3.046274185180664,-0.07824283667177949,-0.006777597115935785,-0.0004151341297449207
1777885133.9087586,0.13694628039276857,-0.16576751402727619,0.4797130987473399,1,2.8829574584960938,3.2427310943603516,-0.07905371960577429,-0.012268322129233816,0.00171275530117862
1777885133.958684,0.13678052233880927,-0.16861045984951353,0.48076232559827625,1,2.6581287384033203,3.0481815338134766,-0.0792194776597336,-0.015111267951471163,0.002761982152114928
1777885134.0083153,0.1371552207431595,-0.1751257478775141,0.4823016783268353,1,2.3012161254882812,2.6171207427978516,-0.07884477925538337,-0.021626555979471718,0.004301334880673968
1777885134.0594475,0.13797482131258898,-0.1807806901128666,0.4838986989471027,1,2.3336410522460938,2.6929378509521484,-0.07802517868595389,-0.02728149821482423,0.0058983555009413935
1777885134.1089842,0.13866188790001244,-0.18403354396802785,0.48509006220138345,1,1.7697811126708984,2.119302749633789,-0.07733811209853042,-0.030534352069985476,0.00708971875522213
1777885134.1609435,0.14063532216981112,-0.19071668906024725,0.48732866265643093,1,3.582000732421875,3.9818286895751953,-0.07536467782873174,-0.03721749716220488,0.009328319210269609
1777885134.2110503,0.14354226796658265,-0.1980979326316862,0.48953548553744836,1,3.593921661376953,4.023075103759766,-0.0724577320319602,-0.04459874073364384,0.011535142091287032
1777885134.261443,0.14546307609541864,-0.20213641822387002,0.49077108373114603,1,3.623485565185547,4.292488098144531,-0.07053692390312422,-0.04863722632582765,0.012770740284984705
1777885134.3095922,0.14974862555749896,-0.21045369893311636,0.4934245824973127,1,2.082347869873047,2.3686885833740234,-0.0662513744410439,-0.05695450703507399,0.015424239051151367
1777885134.3614752,0.15444129961061415,-0.21874160766710501,0.4960972690087462,1,3.7195682525634766,4.161357879638672,-0.06155870038792871,-0.06524241576906264,0.018096925562584854
1777885134.4085166,0.15722145985139646,-0.22315233725040182,0.4974756018658137,1,0.9646415710449219,1.1675357818603516,-0.058778540147146396,-0.06965314535235945,0.019475258419652364
1777885134.4605036,0.1627832549467503,-0.23117264435166218,0.4997323738746148,1,2.664327621459961,3.0355453491210938,-0.05321674505179255,-0.07767345245361981,0.02173203042845348
1777885134.510665,0.16883803491829324,-0.23877880633898924,0.5017577500641291,1,2.6471614837646484,3.098726272583008,-0.0471619650802496,-0.08527961444094687,0.023757406617967797
1777885134.560279,0.1722356569154053,-0.24240932748853056,0.5024924847526224,1,2.257823944091797,2.6230812072753906,-0.04376434308313757,-0.08891013559048819,0.024492141306461074
1777885134.6112123,0.1805950912426285,-0.2500316802171574,0.5039261683702301,1,3.0808448791503906,3.4744739532470703,-0.03540490875591434,-0.09653248831911501,0.025925824924068752
1777885134.6605656,0.19054669065187074,-0.2579519778805608,0.5050581558760868,1,2.3834705352783203,2.763032913208008,-0.025453309346672105,-0.10445278598251845,0.0270578124299255
1777885134.7094967,0.1951257667243443,-0.26051590764708593,0.5058986081359718,1,1.3353824615478516,1.6117095947265625,-0.020874233274198545,-0.10701671574904356,0.02789826468981038
1777885134.7624965,0.20391515060886994,-0.2636617621397622,0.5079274689183106,1,3.7384033203125,4.125118255615234,-0.0120848493896729,-0.11016257024171985,0.029927125472149263
1777885134.8134942,0.21357831501616067,-0.2664277160227785,0.5098623698749444,1,2.627134323120117,2.9473304748535156,-0.0024216849823821794,-0.11292852412473608,0.03186202642878305
1777885134.8646412,0.2235463909450417,-0.2685657457678757,0.5118583509668719,1,3.8089752197265625,4.180908203125,0.007546390946498841,-0.1150665538698333,0.03385800752071061
1777885134.9132133,0.22854132901863236,-0.26932677126463583,0.5128290001014434,1,1.7666816711425781,2.0530223846435547,0.0125413290200895,-0.11582757936659346,0.034828656655282036
1777885134.9633024,0.23814262139553377,-0.2702528485269946,0.5146536670713551,1,1.8186569213867188,2.080202102661133,0.022142621396990903,-0.11675365662895223,0.03665332362519369
1777885135.0129175,0.2428417520502164,-0.2704616870028558,0.5155228627528183,1,1.3506412506103516,1.5478134155273438,0.02684175205167354,-0.11696249510481344,0.037522519306656954
1777885135.066757,0.25251148832141057,-0.27045225971051723,0.517219188880254,1,3.429412841796875,3.7844181060791016,0.0365114883228677,-0.11695306781247486,0.0392188454340926
1777885135.115643,0.2621770236070249,-0.27004888073884625,0.5183965789782494,1,2.215862274169922,2.5289058685302734,0.046177023608482026,-0.11654968884080388,0.040396235532088154
1777885135.16455,0.271673122609027,-0.2693229337915865,0.5189355316917201,1,1.107931137084961,1.3587474822998047,0.05567312261048411,-0.11582374189354414,0.04093518824555886
1777885135.2167866,0.27609118324823567,-0.2688027305923999,0.5191662472970765,1,3.181934356689453,3.520965576171875,0.060091183249692814,-0.11530353869435753,0.041165903850915175
1777885135.2668216,0.28475909954658707,-0.26748331348362764,0.5197340314627128,1,3.106355667114258,3.4720897674560547,0.06875909954804418,-0.11398412158558524,0.0417336880165515
1777885135.3177352,0.2933230519168895,-0.2662608410084976,0.520841421443868,1,3.1456947326660156,3.445863723754883,0.07732305191834665,-0.11276164911045525,0.04284107799770673
1777885135.3678863,0.2976311344216652,-0.2655923037550366,0.5216048843555438,1,3.1604766845703125,3.5064220428466797,0.08163113442312238,-0.11209311185699428,0.04360454090938243
1777885135.4175756,0.3,-0.26446478984816846,0.5231894131472613,1,2.488851547241211,2.875804901123047,0.08790990449440005,-0.11096559795012609,0.04518906970109998
1777885135.4661314,0.3,-0.26459756428031433,0.5231810969081755,1,1.0342597961425781,1.3418197631835938,0.08754751983811378,-0.11109837238227196,0.04518075346201418
1777885135.5178835,0.3,-0.2647487208306894,0.5243853416792433,1,1.9969940185546875,3.025054931640625,0.0919252544758786,-0.11124952893264703,0.04638499823308198
1777885135.5672452,0.3,-0.26453151970550526,0.52669849857883,1,1.9500255584716797,2.279043197631836,0.0987334332592144,-0.11103232780746289,0.04869815513266865
1777885135.6179445,0.3,-0.25616791784000803,0.5334015421480193,1,2.5849342346191406,2.920866012573242,0.10495071653289144,-0.10266872594196566,0.05540119870185792
1777885135.6676254,0.3,-0.25471618222010206,0.5355654192992233,1,2.149343490600586,2.5064945220947266,0.10843552398350546,-0.10121699032205966,0.057565075853061975
1777885135.717463,0.3,-0.2570167630553985,0.537315368397951,1,1.9767284393310547,2.2869110107421875,0.11726973893123645,-0.10351757115735613,0.0593150249517897
1777885135.767445,0.3,-0.253755841365077,0.538077954247984,1,1.9044876098632812,2.1965503692626953,0.12135309851119185,-0.10025664946703466,0.06007761080182268
1777885135.8171065,0.3,-0.2513223733596683,0.5378833242752731,1,1.416921615600586,1.7626285552978516,0.12270209386926319,-0.09782318146162591,0.059882980829111726
1777885135.867756,0.3,-0.246069414506584,0.5355050852434243,1,1.9176006317138672,2.257108688354492,0.12448476844742555,-0.09257022260854164,0.05750474179726303
1777885135.9183698,0.3,-0.24055301715677307,0.5295452784838044,1,2.4597644805908203,2.8035640716552734,0.12482152191350808,-0.0870538252587307,0.05154493503764304
1777885135.9684649,0.3,-0.23793193382987737,0.5255524672815819,1,2.4394989013671875,2.802610397338867,0.1245064922469677,-0.084432741931835,0.047552123835420554
1777885136.01921,0.3,-0.23290115179400253,0.5165426258378271,1,3.1104087829589844,3.479480743408203,0.12319651918956188,-0.07940195989596016,0.03854228239166574
1777885136.0685005,0.3,-0.22788097482542008,0.5079852295129408,1,2.3703575134277344,2.6938915252685547,0.12221306882149378,-0.07438178292737771,0.029984886066779404
1777885136.1179216,0.3,-0.22507788058420425,0.5043006815191772,1,1.7287731170654297,2.043008804321289,0.12206321071739377,-0.07157868868616188,0.026300338073015822
1777885136.1690261,0.3,-0.22007724188024236,0.4996942618240353,1,2.6710033416748047,3.0586719512939453,0.12265600912845882,-0.06657804998219999,0.02169391837787399
1777885136.21807,0.3,-0.21558448871667762,0.4983077881058947,1,1.6522407531738281,2.0287036895751953,0.12424906285841099,-0.062085296818635255,0.020307444659733387
