t,x,y,z,success,ik_ms,total_ms,dx,dy,dz
1777885235.033865,0.3,-0.15959390947696744,0.5305996624796039,1,32.34457969665527,32.52363204956055,0.10399007997267466,-0.00609471757892506,0.05259931903344253
1777885235.0729609,0.3,-0.15938548895934657,0.5315799072621855,1,21.195173263549805,21.418094635009766,0.10620356455585923,-0.00588629706130421,0.05357956381602422
1777885235.1296926,0.3,-0.15902400724746496,0.5336102956562312,1,26.079177856445312,26.296138763427734,0.1105746923270238,-0.005524815349422577,0.055609952210069924
1777885235.1979766,0.3,-0.15865417135305943,0.5359578796664402,1,44.3263053894043,44.605255126953125,0.11500351453514027,-0.005154979455017056,0.05795753622027888
1777885235.2285223,0.3,-0.1584806833822648,0.5370073729732319,1,24.89781379699707,25.07925033569336,0.1172362862435456,-0.004981491484222431,0.05900702952707049
1777885235.280759,0.3,-0.1580876067872759,0.539142102443964,1,26.947498321533203,27.16350555419922,0.12170476411178488,-0.004588414889233519,0.061141758997802664
1777885235.3321476,0.3,-0.1575695624546865,0.5406136507688682,1,28.299331665039062,28.487443923950195,0.1261648611210891,-0.004070370556644123,0.06261330732270695
1777885235.3839512,0.3,-0.1576910209230644,0.5409140568592719,1,29.715776443481445,29.978036880493164,0.12963823474776814,-0.00419182902502202,0.06291371341311058
1777885235.4351826,0.3,-0.157747188714288,0.5410876533848754,1,29.788732528686523,29.982566833496094,0.136578066710519,-0.0042479968162456305,0.06308730993871414
1777885235.4878955,0.3,-0.15751449226602948,0.5406981650534611,1,32.3946475982666,32.60231018066406,0.14384355081965666,-0.0040153003679870986,0.06269782160729978
1777885235.532039,0.3,-0.15707706402747842,0.540530696112142,1,25.555849075317383,25.738000869750977,0.1471056130760558,-0.003577872129436055,0.06253035266598064
1777885235.5797267,0.3,-0.15597858742788057,0.5401637113983357,1,24.099349975585938,24.31941032409668,0.1530256696341568,-0.0024793955298381826,0.06216336795217442
1777885235.6237392,0.3,-0.1546521635442957,0.5398979490678129,1,18.06330680847168,18.253803253173828,0.15874702499029003,-0.0011529716462533313,0.06189760562165153
1777885235.6818793,0.3,-0.15391592975106116,0.5397867343100222,1,26.102304458618164,26.319026947021484,0.16136613804660976,-0.0004167378530188087,0.06178639086386095
1777885235.7393398,0.3,-0.15223357345432395,0.5395911626019694,1,33.382415771484375,33.58960151672363,0.16621312598896665,0.0012656184437184193,0.06159081915580805
1777885235.781111,0.3,-0.15043518247347162,0.5394365154071799,1,25.035858154296875,25.312423706054688,0.17021523507009234,0.003064009424570746,0.0614361719610185
1777885235.8343613,0.3,-0.14926710785077477,0.5394348863086826,1,28.249263763427734,28.47123146057129,0.17183823484528316,0.0042320840472676036,0.06143454286252137
1777885235.8822699,0.3,-0.14685891825210057,0.5393603791939121,1,26.103734970092773,26.286602020263672,0.173332748453363,0.006640273645941816,0.06136003574775076
1777885235.9318497,0.3,-0.14452674790016112,0.5391140364308722,1,25.444984436035156,25.660276412963867,0.1735721318945705,0.00897244399788126,0.061113692984710866
1777885235.9837584,0.3,-0.14352948379271163,0.5389698920572382,1,27.19402313232422,27.382612228393555,0.17341469523053032,0.009969708105330738,0.06096954861107687
1777885236.035841,0.3,-0.14217977004909765,0.5388301795813555,1,29.16693687438965,29.386520385742188,0.17266233093417638,0.01131942184894473,0.06082983613519413
1777885236.0883083,0.3,-0.13977995474337357,0.5389877035403366,1,31.40401840209961,31.621456146240234,0.17179482446903493,0.013719237154668815,0.06098736009417535
1777885236.128702,0.3,-0.1383787836426541,0.5394052442168774,1,21.7130184173584,21.906375885009766,0.17144046681377562,0.015120408255388282,0.06140490077071606
1777885236.187619,0.3,-0.1377187494810715,0.540200874452803,1,30.12824058532715,30.357837677001953,0.1699755572120305,0.015780442416970866,0.062200531006641635
1777885236.2352748,0.3,-0.138458131646493,0.5412197516960964,1,27.774572372436523,27.99820899963379,0.16714482122996294,0.015041060251549346,0.063219408249935
1777885236.2907257,0.3,-0.13897721417725478,0.5416539586216255,1,33.00309181213379,33.356428146362305,0.16554637615807302,0.014521977720787574,0.06365361517546414
1777885236.3395774,0.3,-0.14033239076319154,0.5424779609614663,1,31.836271286010742,32.041311264038086,0.1612769036766843,0.013166801134850817,0.0644776175153049
1777885236.384849,0.3,-0.14082832839765883,0.5429908124883971,1,27.03070640563965,27.22001075744629,0.15666339907300564,0.012670863500383545,0.06499046904223577
1777885236.427303,0.3,-0.13956846613094137,0.5430542245255376,1,19.411087036132812,19.616365432739258,0.15487036602077503,0.013930725767101013,0.06505388107937632
1777885236.473337,0.3,-0.13878746915338436,0.5427109397115357,1,15.227317810058594,15.410184860229492,0.15024100432617754,0.014711722744658026,0.06471059626537443
1777885236.5418606,0.3,-0.139307779588021,0.5419619430545917,1,32.98234939575195,33.22148323059082,0.14518345586922513,0.014191412310021356,0.06396159960843037
1777885236.593489,0.3,-0.13986995766544214,0.5413687880092692,1,34.49726104736328,34.73997116088867,0.14212511902607272,0.01362923423260022,0.06336844456310792
1777885236.6314552,0.3,-0.14138522876818577,0.5396653439006587,1,18.14126968383789,18.37611198425293,0.13491240862255488,0.01211396312985659,0.0616650004544973
1777885236.6875818,0.3,-0.14270465397914955,0.5373558894411206,1,24.20520782470703,24.402141571044922,0.12485687932150896,0.01079453791889283,0.05935554599495918
1777885236.7375395,0.3,-0.1443754763500517,0.5343016072607394,1,23.97918701171875,24.195194244384766,0.1156511782272325,0.009123715547990657,0.05630126381457812
1777885236.7781734,0.3,-0.14524805997094997,0.5325688164406753,1,14.533519744873047,14.712810516357422,0.1108640073424802,0.008251131927092412,0.05456847299451403
1777885236.8350961,0.3,-0.14663708975256615,0.5285091166904298,1,21.35157585144043,21.56996726989746,0.10034668646547301,0.006862102145476223,0.05050877324426847
1777885236.8872552,0.3,-0.14760693129693542,0.5242561457742322,1,23.331403732299805,23.511409759521484,0.09050329925104737,0.005892260601106938,0.04625580232807086
1777885236.937971,0.3,-0.14801639884654694,0.5222321116787412,1,23.668289184570312,23.847341537475586,0.08552599517785192,0.0054827930514954465,0.04423176823257979
1777885236.9830098,0.2906609289207638,-0.14852053766135997,0.5183865287540466,1,18.622398376464844,18.8291072845459,0.07466092892222095,0.004978654236682395,0.040386185307885236
1777885237.0363338,0.28004886432749193,-0.1485523695227065,0.5149028097483089,1,21.849393844604492,22.077083587646484,0.06404886432894907,0.004946822375335863,0.03690246630214758
1777885237.0930758,0.2746797782500391,-0.1484127487391546,0.5130791256041053,1,28.209686279296875,28.455257415771484,0.05867977825149624,0.00508644315888776,0.035078782157943966
1777885237.1451502,0.2648042955690465,-0.14799701833923654,0.5093839621834964,1,30.03692626953125,30.20310401916504,0.04880429557050363,0.005502173558805834,0.03138361873733497
1777885237.1881292,0.2548757043546345,-0.1469051000149032,0.5053931983240232,1,22.904634475708008,23.089170455932617,0.03887570435609167,0.006594091883139183,0.027392854877861805
1777885237.244966,0.2500114170665193,-0.14611096775258273,0.5031621426351502,1,29.244661331176758,29.430150985717773,0.03401141706797644,0.007388224145459643,0.025161799188988893
1777885237.2821493,0.24110716678978314,-0.14477583884811285,0.49927597045004257,1,16.341686248779297,16.529321670532227,0.02510716679124029,0.008723353049929508,0.021275627003881248
1777885237.3410153,0.23283257813792546,-0.1436759820216528,0.49604944244857957,1,25.1162052154541,25.315046310424805,0.016832578139382603,0.009823209876389571,0.018049099002418245
1777885237.4066715,0.2293052978816561,-0.14374906412556004,0.4946834860711935,1,40.617942810058594,40.88020324707031,0.013305297883113243,0.009750127772482312,0.01668314262503215
1777885237.4413679,0.2258664224160979,-0.14389215116149207,0.4935673326701403,1,25.1767635345459,25.49886703491211,0.009866422417555039,0.00960704073655029,0.015566989223978978
1777885237.6494508,0.19996577886308614,-0.14906405358554756,0.4900012002584856,1,32.95183181762695,33.22553634643555,-0.016034221135456703,0.004435138312494813,0.01200085681232424
1777885237.7025728,0.19296257280535473,-0.15098524349980824,0.48922441190476795,1,35.715341567993164,36.12184524536133,-0.023037427193188145,0.002513948398234128,0.011224068458606629
1777885237.74262,0.1861010978953226,-0.15295391070787223,0.48818870035162915,1,25.901079177856445,26.13210678100586,-0.029898902103220285,0.0005452811901701521,0.010188356905467821
1777885237.785959,0.1827822628592872,-0.15391999923110772,0.48784320233427325,1,18.902063369750977,19.31285858154297,-0.03321773713925566,-0.0004208073330653622,0.009842858888111927
1777885237.8339727,0.176603889792742,-0.15576736237658872,0.4869703050745249,1,17.08245277404785,17.281770706176758,-0.039396110205800874,-0.002268170478546369,0.008969961628363554
1777885237.8897965,0.17111884796033988,-0.15757459864495016,0.4861543121897286,1,22.77231216430664,22.9949951171875,-0.04488115203820296,-0.004075406746907803,0.008153968743567275
1777885237.9470584,0.16839895625410134,-0.15825568060039674,0.485622828415376,1,29.760122299194336,30.071735382080078,-0.04760104374444152,-0.004756488702354358,0.007622484969214693
1777885237.9939485,0.16386319454411108,-0.1591754112642702,0.4845121916090276,1,26.576757431030273,26.858091354370117,-0.05213680545443178,-0.00567621936622785,0.006511848162866263
1777885238.0370882,0.1603191111923134,-0.1600975552598562,0.48317421009896877,1,19.718170166015625,19.928693771362305,-0.05568088880622944,-0.006598363361813839,0.005173866652807474
1777885238.0907676,0.15911166579412295,-0.1606353310712743,0.4824798587852943,1,23.197412490844727,23.405790328979492,-0.056888334204419896,-0.007136139173231942,0.004479515339133017
1777885238.145991,0.15779728992711803,-0.16173173580084987,0.4812481274522087,1,28.373003005981445,28.566837310791016,-0.05820271007142483,-0.008232543902807518,0.0032477840060473606
1777885238.1863797,0.15750541551887115,-0.16265636401116734,0.48009285860679113,1,18.651723861694336,18.878698348999023,-0.058494584479671693,-0.009157172113124959,0.0020925151606298042
1777885238.2496116,0.1575298246093908,-0.1629419541240653,0.4798483196231839,1,31.636953353881836,31.852245330810547,-0.05847017538915207,-0.009442762226022958,0.0018479761770225922
1777885238.2843037,0.15811516043902424,-0.16327646606547558,0.47912790797402355,1,16.220569610595703,16.45803451538086,-0.05788483955951863,-0.009777274167433223,0.0011275645278622237
1777885238.3514032,0.15975600673253026,-0.16349443696978555,0.4782798581280595,1,31.24213218688965,31.417369842529297,-0.05624399326601261,-0.009995245071743167,0.00027951468189815754
1777885238.390607,0.16232555490546963,-0.16407304783518442,0.4778381333165077,1,19.79970932006836,20.03645896911621,-0.05367444509307322,-0.010573855937142052,-0.00016221012965361714
1777885238.4425938,0.1639167859755662,-0.16456393559784524,0.47779989420673696,1,21.640777587890625,21.933794021606445,-0.05208321402297665,-0.01106474369980287,-0.00020044923942436066
1777885238.4931283,0.1676641598739937,-0.16617514702571018,0.4779719031418107,1,21.907806396484375,22.203445434570312,-0.048335840124549154,-0.012675955127667796,-2.8440304350590973e-05
1777885238.5472617,0.17229134519671077,-0.16843304250099905,0.4786188893875579,1,25.968313217163086,26.239633560180664,-0.043708654801832086,-0.01493385060295667,0.0006185459413965977
