t,x,y,z,success,ik_ms,total_ms,tx,ty,tz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778234452.250832,0.215678,-0.296008,0.529848,1,0.3998,0.5825,0.432918,-0.056961,-0.326944,0.0008,0.1536,0.2454,1,0.24537,0.4887,0.4887,116972,0
1778234452.300934,0.215977,-0.296288,0.53084,1,0.4266,0.6181,0.433217,-0.057241,-0.325952,0.0008,0.1585,0.2673,1,0.26733,0.4885,0.4885,116972,0
1778234452.351086,0.216316,-0.296622,0.531936,1,0.4443,0.6645,0.433556,-0.057574,-0.324856,0.0008,0.1609,0.2826,1,0.2826,0.4893,0.4893,116972,0
1778234452.401264,0.216734,-0.29681,0.533737,1,0.4331,0.6367,0.433974,-0.057763,-0.323055,0.001,0.1644,0.2676,1,0.26765,0.4903,0.4903,116972,0
1778234452.45138,0.21732,-0.297324,0.535577,1,0.4725,0.7107,0.434559,-0.058277,-0.321215,0.0008,0.1619,0.3097,1,0.30971,0.4922,0.4922,116984,0
1778234452.501489,0.219253,-0.299117,0.540312,1,0.5339,0.7644,0.436493,-0.06007,-0.31648,0.0014,0.1926,0.3399,1,0.33992,0.5006,0.5006,116988,0
1778234452.55157,0.219882,-0.300306,0.543857,1,0.4068,0.5976,0.437121,-0.061259,-0.312935,0.0015,0.1487,0.2567,1,0.25669,0.4878,0.4878,116992,0
1778234452.60181,0.219973,-0.301256,0.547713,1,0.4724,0.6925,0.437212,-0.062209,-0.309079,0.001,0.1706,0.3009,1,0.30088,0.4754,0.4754,116992,0
1778234452.651924,0.219528,-0.302715,0.553055,1,0.4342,1.2769,0.436767,-0.063667,-0.303737,0.0009,0.1663,0.267,1,0.26702,0.4118,0.4118,116992,0
1778234452.702145,0.219683,-0.309638,0.566185,1,0.435,1.4575,0.436923,-0.070591,-0.290607,0.001,0.1641,0.2698,1,0.26984,0.3299,0.3299,116992,0
1778234452.752263,0.221873,-0.313119,0.570654,1,0.5909,0.7922,0.439113,-0.074072,-0.286138,0.0011,0.1744,0.4154,1,0.41543,0.5097,0.5097,116992,0
1778234452.802375,0.225418,-0.316883,0.574649,1,0.4647,1.4124,0.442658,-0.077836,-0.282143,0.0007,0.1777,0.2863,1,0.28633,0.5524,0.5524,116992,0
1778234452.852475,0.228611,-0.319982,0.577814,1,0.3157,0.8938,0.445851,-0.080934,-0.278978,0.0005,0.1209,0.1943,1,0.19428,0.542,0.542,116996,0
1778234452.902668,0.230685,-0.32223,0.579684,1,0.4892,1.1387,0.447924,-0.083183,-0.277108,0.001,0.1687,0.3196,1,0.31959,0.5336,0.5336,117000,0
1778234452.953471,0.238329,-0.328452,0.582998,1,0.4346,0.6351,0.455569,-0.089405,-0.273794,0.0006,0.1642,0.2698,1,0.26981,0.762,0.762,117000,0
1778234453.003702,0.239553,-0.330408,0.583922,1,0.4759,0.7046,0.456793,-0.091361,-0.27287,0.0008,0.1679,0.3073,1,0.30726,0.6199,0.6199,117000,0
1778234453.053893,0.242415,-0.334133,0.585342,1,0.4226,0.6269,0.459655,-0.095086,-0.27145,0.001,0.1678,0.2538,1,0.25377,0.7047,0.7047,117000,0
1778234453.10409,0.251249,-0.344254,0.587991,1,0.4013,0.5812,0.468489,-0.105207,-0.268801,0.0009,0.1558,0.2446,1,0.24458,1.1827,1.1827,117000,0
1778234453.154177,0.255562,-0.348279,0.588492,1,0.4307,0.6337,0.472802,-0.109232,-0.2683,0.0007,0.16,0.2699,1,0.26992,0.9419,0.9419,117000,0
1778234453.204292,0.258647,-0.350938,0.588336,1,0.4728,0.6855,0.475887,-0.111891,-0.268456,0.0007,0.1729,0.2992,1,0.29918,0.9843,0.9843,117000,0
1778234453.254364,0.262328,-0.354699,0.588344,1,0.4615,0.6663,0.479568,-0.115652,-0.268448,0.0007,0.1639,0.2969,1,0.29687,1.0867,1.0867,117000,0
1778234453.304471,0.268108,-0.360268,0.58799,1,0.4504,0.6777,0.485347,-0.121221,-0.268802,0.0009,0.1497,0.2998,1,0.29975,1.2706,1.2706,117004,0
1778234453.355353,0.269828,-0.362085,0.587769,1,0.4537,0.9236,0.487067,-0.123038,-0.269023,0.0011,0.17,0.2827,1,0.28267,1.232,1.232,117004,0
1778234453.405459,0.271549,-0.364849,0.588001,1,0.4903,0.7014,0.488789,-0.125802,-0.268791,0.0009,0.1777,0.3117,1,0.31168,1.2994,1.2994,117012,0
1778234453.45557,0.27219,-0.36643,0.589279,1,0.4877,0.7181,0.48943,-0.127383,-0.267513,0.0008,0.1737,0.3132,1,0.31317,1.3044,1.3044,117012,0
1778234453.505673,0.270671,-0.367941,0.594574,1,0.4876,0.7177,0.487911,-0.128893,-0.262218,0.0013,0.1871,0.2993,1,0.29925,1.3001,1.3001,117016,0
1778234453.555842,0.26937,-0.368452,0.597946,1,0.4133,0.6139,0.48661,-0.129404,-0.258846,0.0008,0.153,0.2595,1,0.25948,1.2844,1.2844,117016,0
1778234453.60604,0.268067,-0.367724,0.600855,1,0.4508,0.6479,0.485307,-0.128677,-0.255937,0.0007,0.156,0.2941,1,0.29412,1.2675,1.2675,117016,0
1778234453.656156,0.267827,-0.367566,0.602946,1,0.624,0.846,0.485067,-0.128519,-0.253846,0.0005,0.1899,0.4335,1,0.43352,1.2674,1.2674,118280,0
1778234453.70627,0.267966,-0.367502,0.604879,1,0.5336,0.7701,0.485206,-0.128455,-0.251913,0.0008,0.1836,0.3493,1,0.34927,1.2695,1.2695,118296,0
1778234453.756378,0.268055,-0.367801,0.605074,1,0.5399,0.8067,0.485294,-0.128754,-0.251718,0.0008,0.1736,0.3654,1,0.36539,1.2712,1.2712,118308,0
1778234453.806479,0.267327,-0.366827,0.60533,1,0.3606,0.5351,0.484567,-0.12778,-0.251462,0.0007,0.1271,0.2328,1,0.23284,1.2463,1.2463,118312,0
1778234453.856596,0.266855,-0.366263,0.605373,1,0.4489,0.6657,0.484094,-0.127216,-0.251419,0.0007,0.1644,0.2838,1,0.28381,1.2369,1.2369,118312,0
1778234453.906777,0.266148,-0.364637,0.605141,1,0.4608,0.6771,0.483388,-0.12559,-0.251651,0.001,0.1789,0.2808,1,0.28083,1.2154,1.2154,118312,0
1778234453.956991,0.266122,-0.364379,0.604865,1,0.5187,0.7483,0.483362,-0.125332,-0.251927,0.0008,0.1785,0.3393,1,0.33928,1.2105,1.2105,118316,0
1778234454.007075,0.266423,-0.364002,0.604525,1,0.4967,0.7341,0.483662,-0.124955,-0.252267,0.001,0.1877,0.308,1,0.30801,1.2071,1.2071,118316,0
1778234454.057197,0.266759,-0.364051,0.604161,1,0.4712,0.7014,0.483999,-0.125004,-0.252631,0.001,0.1745,0.2957,1,0.29571,1.2087,1.2087,118320,0
1778234454.107306,0.266974,-0.363985,0.603213,1,0.4442,0.6675,0.484214,-0.124938,-0.253579,0.0008,0.1664,0.277,1,0.277,1.2089,1.2089,118320,0
1778234454.157416,0.266856,-0.363846,0.60266,1,0.4657,0.6831,0.484095,-0.124799,-0.254132,0.0012,0.1778,0.2867,1,0.28674,1.2019,1.2019,118320,0
1778234454.207497,0.26698,-0.363889,0.602238,1,0.4278,0.6545,0.484219,-0.124842,-0.254554,0.0014,0.1531,0.2733,1,0.27334,1.2033,1.2033,118324,0
1778234454.2576,0.267256,-0.363905,0.601829,1,0.4663,0.6839,0.484496,-0.124858,-0.254963,0.0007,0.1712,0.2943,1,0.29432,1.2065,1.2065,118324,0
1778234454.307764,0.266905,-0.362216,0.60087,1,0.5049,0.7261,0.484144,-0.123169,-0.255922,0.001,0.1623,0.3416,1,0.34164,1.1808,1.1808,118336,0
1778234455.361734,0.179702,-0.3128,0.49625,1,0.4569,0.5926,0.396942,-0.073753,-0.360542,0.0008,0.1152,0.3409,3,0.11362,1.091,1.091,118352,0
1778234455.411939,0.184834,-0.31634,0.503855,1,0.4498,0.6864,0.402073,-0.077293,-0.352937,0.0011,0.1732,0.2755,1,0.27547,0.4331,0.4331,118352,0
1778234455.462062,0.187556,-0.319669,0.51076,1,0.4554,1.0732,0.404796,-0.080622,-0.346032,0.0006,0.1743,0.2805,1,0.28047,0.3409,0.3409,118352,0
1778234455.512142,0.191741,-0.322836,0.516844,1,0.425,0.9658,0.408981,-0.083789,-0.339948,0.001,0.1621,0.2619,1,0.26187,0.4008,0.4008,118352,0
1778234455.562274,0.197275,-0.325007,0.521034,1,0.4171,1.6887,0.414515,-0.08596,-0.335758,0.0011,0.159,0.2571,1,0.25711,0.4226,0.4226,118356,0
1778234455.612383,0.20247,-0.32869,0.534693,1,0.4458,4.0527,0.41971,-0.089642,-0.322099,0.0007,0.1666,0.2785,1,0.27849,0.4113,0.4113,118356,0
1778234455.662491,0.202659,-0.328938,0.541395,1,0.7463,3.821,0.419898,-0.089891,-0.315397,0.0005,0.2037,0.5421,1,0.54214,0.2985,0.2985,118356,0
1778234455.712633,0.203473,-0.328767,0.546842,1,0.4941,0.9936,0.420712,-0.08972,-0.30995,0.0007,0.1725,0.321,1,0.32096,0.3737,0.3737,118360,0
1778234455.763284,0.20312,-0.328783,0.552804,1,0.2856,0.6287,0.42036,-0.089736,-0.303988,0.0005,0.1177,0.1675,1,0.16751,0.3064,0.3064,118360,0
1778234455.813404,0.203159,-0.327779,0.562954,1,0.2916,1.115,0.420398,-0.088732,-0.293838,0.0006,0.1175,0.1735,1,0.17352,0.2478,0.2478,118360,0
1778234455.863747,0.201822,-0.32699,0.567567,1,0.4604,0.682,0.419062,-0.087943,-0.289225,0.0005,0.1128,0.3471,1,0.34708,0.357,0.357,118360,0
1778234455.913837,0.200475,-0.326124,0.571864,1,0.4473,0.6617,0.417714,-0.087077,-0.284928,0.0008,0.1632,0.2833,1,0.28334,0.3805,0.3805,118360,0
1778234455.963917,0.196631,-0.324045,0.579876,1,0.4338,0.6447,0.413871,-0.084998,-0.276916,0.0009,0.159,0.2739,1,0.27394,0.368,0.368,118364,0
1778234456.014011,0.193729,-0.323005,0.584239,1,0.4476,0.6501,0.410969,-0.083958,-0.272553,0.0007,0.1561,0.2908,1,0.29077,0.5602,0.5602,118376,0
1778234456.064171,0.190078,-0.322393,0.587048,1,0.4731,0.9618,0.407317,-0.083346,-0.269744,0.0007,0.1697,0.3027,1,0.30273,0.6347,0.6347,118376,0
1778234456.115793,0.184884,-0.321638,0.591808,1,0.4202,0.6298,0.402123,-0.082591,-0.264984,0.0007,0.115,0.3045,1,0.30446,0.2896,0.2896,118376,0
1778234456.166374,0.172383,-0.319174,0.602094,1,0.2921,0.4351,0.389622,-0.080127,-0.254698,0.0005,0.1184,0.1733,1,0.17327,1.5583,1.5583,118376,0
1778234456.216549,0.165617,-0.3176,0.60551,1,0.4204,0.5685,0.382857,-0.078553,-0.251282,0.0004,0.112,0.3079,3,0.10264,1.6925,1.6925,118384,0
1778234456.266641,0.158975,-0.315462,0.608802,1,0.4174,0.8285,0.376215,-0.076415,-0.24799,0.0006,0.1183,0.2985,3,0.09951,0.9464,0.9464,118384,0
1778234456.316818,0.152572,-0.313167,0.610917,1,0.837,1.0476,0.369812,-0.07412,-0.245875,0.0014,0.2086,0.627,3,0.209,1.1575,1.1575,118384,0
1778234456.366989,0.137147,-0.307505,0.611859,1,0.7353,0.9417,0.354387,-0.068458,-0.244933,0.001,0.1778,0.5565,3,0.1855,2.3542,2.3542,118388,0
1778234456.417634,0.129629,-0.304803,0.611041,1,0.438,0.5805,0.346869,-0.065756,-0.245751,0.0005,0.1193,0.3182,3,0.10608,2.6385,2.6385,118408,0
1778234456.467789,0.124378,-0.304464,0.609639,1,0.5616,0.7067,0.341618,-0.065417,-0.247153,0.0005,0.1227,0.4384,4,0.1096,0.6794,0.6794,118408,0
1778234456.517877,0.118904,-0.304014,0.608012,1,0.4521,0.5913,0.336144,-0.064967,-0.24878,0.0005,0.1188,0.3329,3,0.11095,2.8405,2.8405,118412,0
1778234456.568121,0.106371,-0.303222,0.60559,1,0.4632,0.6056,0.323611,-0.064174,-0.251202,0.0004,0.1166,0.3463,4,0.08657,0.638,0.638,118412,0
1778234456.618232,0.102669,-0.302838,0.604875,1,1.0529,1.2779,0.319909,-0.06379,-0.251917,0.0008,0.2342,0.818,4,0.20449,0.6479,0.6479,118412,0
1778234456.668339,0.101211,-0.30354,0.604279,1,0.7947,0.97,0.318451,-0.064493,-0.252513,0.0007,0.1922,0.6019,4,0.15047,0.6412,0.6412,118412,0
1778234456.7185,0.100973,-0.304454,0.604117,1,0.9636,1.1565,0.318213,-0.065407,-0.252675,0.0009,0.1809,0.7818,4,0.19545,0.6399,0.6399,118412,0
1778234456.768603,0.104717,-0.306073,0.604293,1,0.6636,0.8255,0.321957,-0.067025,-0.252499,0.0006,0.135,0.528,4,0.13199,0.6485,0.6485,118416,0
1778234456.818691,0.106757,-0.307435,0.6045,1,1.0139,1.2333,0.323996,-0.068388,-0.252292,0.0012,0.1816,0.8312,4,0.2078,0.6614,0.6614,118428,0
1778234456.8688,0.109695,-0.309949,0.605555,1,0.9848,1.2085,0.326935,-0.070902,-0.251237,0.0013,0.1933,0.7902,4,0.19754,0.6906,0.6906,118428,0
1778234456.918908,0.116522,-0.313939,0.607858,1,0.9999,2.1769,0.333761,-0.074892,-0.248934,0.001,0.1905,0.8084,4,0.20211,0.7557,0.7557,118428,0
1778234456.969011,0.141467,-0.323902,0.613519,1,0.9261,1.1326,0.358707,-0.084855,-0.243273,0.0008,0.1673,0.7579,4,0.18949,0.893,0.893,118428,0
1778234457.019091,0.157431,-0.326811,0.613945,1,0.8562,1.0553,0.374671,-0.087764,-0.242847,0.001,0.1603,0.695,4,0.17374,0.896,0.896,118432,0
1778234457.069203,0.171934,-0.329594,0.614142,1,0.6842,0.8974,0.389174,-0.090547,-0.24265,0.0008,0.16,0.5234,3,0.17446,2.4322,2.4322,118432,0
1778234457.119312,0.183978,-0.332828,0.614455,1,0.8145,1.4877,0.401218,-0.093781,-0.242337,0.0012,0.1649,0.6484,3,0.21615,1.5443,1.5443,118432,0
1778234457.169396,0.201985,-0.332488,0.610445,1,0.6092,0.8106,0.419225,-0.093441,-0.246347,0.0006,0.1571,0.4515,2,0.22577,0.352,0.352,118440,0
1778234457.219511,0.206422,-0.330601,0.60699,1,0.4443,0.6563,0.423662,-0.091554,-0.249802,0.0007,0.157,0.2866,1,0.28657,0.2434,0.2434,118440,0
1778234457.269598,0.209429,-0.330928,0.605147,1,0.398,0.5941,0.426669,-0.091881,-0.251645,0.0008,0.137,0.2603,1,0.26027,0.2848,0.2848,118440,0
1778234457.319696,0.212122,-0.328348,0.601908,1,0.4395,0.6414,0.429362,-0.089301,-0.254884,0.0008,0.1449,0.2938,1,0.29377,0.0922,0.0922,118440,0
1778234457.371097,0.212156,-0.324473,0.595896,1,0.4706,0.7041,0.429395,-0.085426,-0.260896,0.0008,0.1701,0.2997,1,0.29967,0.3046,0.3046,118440,0
1778234457.421332,0.210682,-0.318136,0.590609,1,0.2908,0.441,0.427921,-0.079089,-0.266183,0.0006,0.115,0.1753,1,0.17527,0.3937,0.3937,118440,0
1778234457.471462,0.207652,-0.309494,0.585155,1,0.2858,0.4273,0.424892,-0.070447,-0.271637,0.0005,0.1159,0.1694,1,0.16943,0.6037,0.6037,118440,0
1778234457.521568,0.203919,-0.297113,0.576554,1,0.2849,0.4477,0.421158,-0.058066,-0.280238,0.0005,0.1128,0.1716,1,0.17159,0.6977,0.6977,118440,0
1778234457.57165,0.205037,-0.290921,0.576629,1,0.4613,0.661,0.422277,-0.051874,-0.280163,0.0006,0.1562,0.3045,1,0.3045,0.4251,0.4251,118440,0
1778234461.337112,0.220368,-0.283797,0.538307,1,0.7148,0.9249,0.437608,-0.04475,-0.318485,0.0011,0.2056,0.5081,2,0.25404,2.4225,2.4225,118472,0
1778234461.387197,0.220294,-0.283704,0.538578,1,0.4657,0.6801,0.437534,-0.044657,-0.318214,0.0006,0.168,0.2971,1,0.29706,0.8402,0.8402,118472,0
1778234461.437285,0.220365,-0.283723,0.538802,1,0.4546,0.6796,0.437604,-0.044676,-0.31799,0.0009,0.1576,0.2962,1,0.29616,0.8346,0.8346,118472,0
1778234461.487399,0.22052,-0.283811,0.539112,1,0.6123,0.8694,0.43776,-0.044764,-0.31768,0.0012,0.2213,0.3898,1,0.38981,0.8382,0.8382,118472,0
1778234461.537499,0.220618,-0.283918,0.539399,1,0.5477,0.8086,0.437858,-0.044871,-0.317393,0.0012,0.1925,0.354,1,0.35401,0.8417,0.8417,118472,0
1778234461.590127,0.220789,-0.284064,0.539747,1,0.4263,0.6276,0.438029,-0.045016,-0.317045,0.0006,0.1536,0.2721,1,0.27209,0.8442,0.8442,118472,0
1778234461.640219,0.220832,-0.28411,0.539802,1,0.2781,0.4136,0.438072,-0.045063,-0.31699,0.0004,0.1084,0.1693,1,0.16933,0.8441,0.8441,118472,0
1778234461.691284,0.220756,-0.284171,0.539895,1,0.2848,0.4123,0.437996,-0.045124,-0.316897,0.0008,0.1095,0.1746,1,0.17458,0.841,0.841,118472,0
1778234461.741427,0.220871,-0.284395,0.539973,1,0.2964,0.4347,0.438111,-0.045348,-0.316819,0.0004,0.1153,0.1806,1,0.18064,0.8414,0.8414,118476,0
1778234461.791509,0.220864,-0.284537,0.540085,1,0.2927,0.4312,0.438104,-0.04549,-0.316707,0.0003,0.1121,0.1802,1,0.18022,0.8377,0.8377,118476,0
1778234461.841645,0.220847,-0.284548,0.540155,1,0.2914,0.4286,0.438087,-0.045501,-0.316637,0.0004,0.1133,0.1777,1,0.17771,0.8362,0.8362,118476,0
1778234461.891789,0.220809,-0.284517,0.540225,1,0.2943,0.4068,0.438049,-0.04547,-0.316567,0.0004,0.1119,0.182,1,0.18202,0.832,0.832,118476,0
1778234461.941972,0.220919,-0.284518,0.540393,1,0.2866,0.4118,0.438158,-0.045471,-0.316399,0.0006,0.1129,0.1731,1,0.17307,0.8298,0.8298,118476,0
1778234461.992089,0.220951,-0.284449,0.540529,1,0.4099,0.9121,0.438191,-0.045402,-0.316263,0.0013,0.143,0.2656,1,0.26563,0.8302,0.8302,118476,0
1778234462.042198,0.220867,-0.284484,0.540786,1,0.4535,3.645,0.438106,-0.045437,-0.316006,0.0008,0.171,0.2817,1,0.28174,0.8239,0.8239,118476,0
1778234462.092317,0.220705,-0.284522,0.541482,1,0.3734,0.5381,0.437944,-0.045475,-0.31531,0.0007,0.1398,0.2328,1,0.23285,0.8144,0.8144,118480,0
1778234462.14243,0.220541,-0.285078,0.545649,1,0.3063,1.2074,0.43778,-0.046031,-0.311143,0.0005,0.1156,0.1903,1,0.1903,0.793,0.793,118480,0
1778234462.19253,0.220302,-0.285859,0.549148,1,0.4547,1.0399,0.437542,-0.046812,-0.307644,0.001,0.1504,0.3033,1,0.30328,0.7783,0.7783,118492,0
1778234462.243121,0.219631,-0.286624,0.552921,1,0.3934,0.5784,0.43687,-0.047577,-0.303871,0.0008,0.1389,0.2537,1,0.25372,0.7431,0.7431,118492,0
1778234462.293213,0.218301,-0.286945,0.557098,1,0.4532,0.6526,0.43554,-0.047898,-0.299694,0.0006,0.173,0.2796,1,0.27958,0.745,0.745,118492,0
1778234462.343336,0.2142,-0.287595,0.566931,1,0.3957,1.1484,0.43144,-0.048548,-0.289861,0.0007,0.1431,0.2518,1,0.2518,0.9588,0.9588,118492,0
1778234462.393644,0.211579,-0.287969,0.572302,1,0.4677,0.7026,0.428819,-0.048922,-0.28449,0.001,0.1687,0.2981,1,0.29809,0.3287,0.3287,118492,0
1778234462.44375,0.208202,-0.288515,0.578475,1,0.4539,0.6611,0.425442,-0.049468,-0.278317,0.0007,0.1679,0.2852,1,0.28523,0.2119,0.2119,118492,0
1778234462.495277,0.20407,-0.289382,0.58532,1,0.3537,0.6636,0.42131,-0.050335,-0.271472,0.0007,0.1377,0.2154,1,0.21538,0.1717,0.1717,118496,0
1778234462.545742,0.194095,-0.29109,0.599172,1,0.4117,0.6166,0.411334,-0.052043,-0.25762,0.001,0.1473,0.2634,1,0.26337,2.0459,2.0459,118496,0
1778234462.595844,0.188948,-0.291754,0.605501,1,0.4295,0.6446,0.406188,-0.052706,-0.251291,0.0008,0.1613,0.2674,1,0.26743,1.1845,1.1845,118496,0
1778234462.645966,0.183587,-0.292397,0.611374,1,0.4187,0.6254,0.400826,-0.053349,-0.245418,0.0012,0.1538,0.2638,1,0.26375,1.8692,1.8692,118496,0
1778234462.696068,0.177507,-0.292813,0.617354,1,0.6818,0.9117,0.394747,-0.053766,-0.239438,0.001,0.1827,0.498,2,0.24902,2.958,2.958,118496,0
1778234462.746165,0.16479,-0.293468,0.628729,1,0.816,0.9885,0.38203,-0.054421,-0.228063,0.0012,0.1656,0.6492,4,0.16231,1.9282,1.9282,118496,0
1778234462.796269,0.1575,-0.294058,0.634899,1,0.806,1.0005,0.374739,-0.055011,-0.221893,0.0009,0.1492,0.656,4,0.164,2.8006,2.8006,118496,0
1778234462.846393,0.149935,-0.29472,0.641435,1,1.0422,1.2341,0.367175,-0.055673,-0.215357,0.0007,0.169,0.8724,5,0.17449,2.8435,2.8435,118496,0
1778234462.896465,0.143387,-0.295559,0.647524,1,0.6025,0.7305,0.360627,-0.056512,-0.209268,0.0006,0.1116,0.4903,7,0.07005,2.0165,2.0165,118496,0
1778234462.946653,0.130374,-0.29744,0.65,1,0.5955,0.7232,0.347613,-0.058393,-0.195438,0.0005,0.1141,0.4809,7,0.0687,2.6093,2.6093,118500,0
1778234462.996886,0.124005,-0.298448,0.65,1,0.7987,0.9228,0.341245,-0.059401,-0.188132,0.0006,0.1132,0.6849,7,0.09785,2.5981,2.5981,118500,0
1778234463.047054,0.117746,-0.299202,0.65,1,1.3306,1.518,0.334985,-0.060155,-0.181564,0.0009,0.1473,1.1824,7,0.16891,2.6572,2.6572,118500,0
1778234463.097158,0.110782,-0.299815,0.65,1,1.3764,1.5911,0.328021,-0.060768,-0.175263,0.0008,0.1714,1.2042,7,0.17203,2.6849,2.6849,118500,0
1778234463.147705,0.096218,-0.300213,0.65,1,1.2691,1.4617,0.313458,-0.061166,-0.168129,0.0007,0.174,1.0943,7,0.15633,2.8806,2.8806,118500,0
1778234463.198105,0.088893,-0.300188,0.65,1,0.5558,0.6765,0.306133,-0.06114,-0.167222,0.0004,0.1015,0.4538,7,0.06483,2.2938,2.2938,118500,0
1778234463.248763,0.080675,-0.299892,0.65,1,1.7542,1.9518,0.297914,-0.060845,-0.168499,0.0005,0.1107,1.6429,7,0.23471,2.0268,2.0268,118500,0
1778234463.298875,0.072439,-0.299714,0.65,1,1.1694,1.3551,0.289678,-0.060666,-0.171663,0.0007,0.1624,1.0063,7,0.14375,1.7929,1.7929,118500,0
1778234463.34907,0.057255,-0.299644,0.65,1,1.0298,1.2131,0.274495,-0.060596,-0.180619,0.0009,0.1502,0.8787,6,0.14645,2.5385,2.5385,118504,0
1778234463.399208,0.051593,-0.300533,0.65,1,1.2086,1.4068,0.268833,-0.061486,-0.184223,0.0008,0.184,1.0238,6,0.17064,1.3959,1.3959,118504,0
1778234463.449312,0.04778,-0.301593,0.65,1,1.0677,1.2768,0.26502,-0.062545,-0.186161,0.001,0.1618,0.9049,5,0.18099,2.6866,2.6866,118504,0
1778234463.499417,0.045517,-0.302829,0.65,1,0.9835,1.1752,0.262757,-0.063782,-0.186715,0.0009,0.1735,0.8091,5,0.16181,2.6275,2.6275,118504,0
1778234463.549513,0.043363,-0.304157,0.65,1,0.9511,1.1271,0.260602,-0.06511,-0.186267,0.001,0.1615,0.7887,5,0.15774,2.4014,2.4014,118512,0
1778234463.599622,0.042986,-0.304122,0.65,1,0.9271,1.1275,0.260225,-0.065075,-0.186118,0.001,0.1566,0.7695,5,0.15389,2.1557,2.1557,118512,0
