x,y,z,success,elapsed_ms
-0.1500,-0.1000,0.5000,0,6.884
-0.1000,-0.1000,0.5000,0,7.379
-0.1500,-0.0500,0.5000,0,8.832
-0.1500,0.0000,0.5000,0,11.361
-0.1000,-0.0500,0.5000,0,9.612
-0.0500,-0.5000,0.5000,0,6.811
-0.0500,-0.4500,0.5000,1,11.924
-0.0500,-0.4000,0.5000,1,2.643
0.0000,-0.4500,0.5000,1,1.854
0.0000,-0.4000,0.5000,1,1.602
-0.0500,-0.3500,0.5000,1,2.281
-0.0500,-0.3000,0.5000,0,12.860
0.0000,-0.3500,0.5000,1,2.489
-0.0500,-0.2500,0.5000,0,8.409
0.0500,-0.5000,0.5000,0,7.865
0.0500,-0.4500,0.5000,1,2.291
0.0500,-0.4000,0.5000,1,2.487
0.1000,-0.5000,0.5000,0,8.421
0.1000,-0.4500,0.5000,0,8.381
0.1000,-0.4000,0.5000,0,11.391
0.0500,-0.3500,0.5000,1,1.328
0.0500,-0.3000,0.5000,0,8.969
0.1000,-0.3500,0.5000,1,2.189
0.1000,-0.3000,0.5000,1,13.861
0.1000,-0.2500,0.5000,0,10.864
0.1500,-0.5000,0.5000,0,8.576
0.1500,-0.4000,0.5000,1,1.542
0.2000,-0.4500,0.5000,0,9.994
0.2000,-0.4000,0.5000,0,10.356
0.1500,-0.3500,0.5000,1,4.623
0.1500,-0.3000,0.5000,0,9.978
0.2000,-0.3500,0.5000,1,3.423
0.2000,-0.3000,0.5000,1,4.383
0.1500,-0.2500,0.5000,0,5.941
0.1500,-0.2000,0.5000,0,9.859
0.2000,-0.2500,0.5000,0,6.963
0.2000,-0.2000,0.5000,0,6.284
0.1500,-0.1500,0.5000,0,9.186
0.1500,-0.1000,0.5000,0,12.402
0.2000,-0.1500,0.5000,0,6.542
0.2000,-0.1000,0.5000,0,6.880
0.2500,-0.3500,0.5000,0,7.593
0.2500,-0.3000,0.5000,0,6.550
0.3000,-0.3000,0.5000,0,6.426
0.2500,-0.2500,0.5000,0,6.603
0.2500,-0.2000,0.5000,0,5.638
0.3000,-0.2500,0.5000,0,7.510
0.3000,-0.2000,0.5000,0,9.675
0.2500,-0.1500,0.5000,0,10.827
0.2500,-0.1000,0.5000,0,7.424
0.3000,-0.1500,0.5000,0,9.916
0.3000,-0.1000,0.5000,0,7.496
0.2000,-0.0500,0.5000,0,7.611
0.2000,0.0000,0.5000,0,5.790
0.2500,-0.0500,0.5000,0,5.796
0.2500,0.0000,0.5000,0,9.929
0.3500,-0.3000,0.5000,0,6.640
0.3500,-0.2500,0.5000,0,6.057
0.3500,-0.2000,0.5000,0,7.535
0.3500,-0.1500,0.5000,0,6.531
