x,y,z,success,elapsed_ms
0.2500,-0.0500,0.5000,0,8.764
0.2500,0.0000,0.5000,0,6.680
0.3500,-0.3000,0.5000,0,6.661
0.3500,-0.2500,0.5000,0,8.413
0.3500,-0.2000,0.5000,0,8.715
0.3500,-0.1500,0.5000,0,7.831
0.3500,-0.1000,0.5000,0,6.779
0.3500,-0.0500,0.5000,0,7.984
-0.3500,-0.3500,0.5500,0,11.820
-0.3500,-0.3000,0.5500,0,8.270
-0.3000,-0.4000,0.5500,0,10.733
-0.3000,-0.3500,0.5500,1,2.375
-0.3000,-0.3000,0.5500,1,1.369
-0.4000,-0.2000,0.5500,0,7.133
-0.3500,-0.2500,0.5500,1,2.576
-0.3500,-0.2000,0.5500,1,2.485
-0.3000,-0.2500,0.5500,1,2.118
-0.3000,-0.2000,0.5500,1,3.541
-0.4000,-0.1500,0.5500,0,6.449
-0.3500,-0.1500,0.5500,1,1.640
-0.3500,-0.1000,0.5500,1,1.528
-0.3000,-0.1500,0.5500,1,1.127
-0.3000,-0.1000,0.5500,0,10.037
-0.3500,-0.0500,0.5500,1,2.688
-0.3500,0.0000,0.5500,0,8.020
-0.3000,-0.0500,0.5500,1,5.334
-0.3000,0.0000,0.5500,1,4.486
-0.2500,-0.4500,0.5500,0,6.445
-0.2500,-0.4000,0.5500,1,2.395
-0.2000,-0.5000,0.5500,0,6.767
-0.2000,-0.4500,0.5500,1,2.694
-0.2000,-0.4000,0.5500,1,2.729
-0.2500,-0.3500,0.5500,1,2.730
-0.2000,-0.3500,0.5500,1,2.256
-0.2000,-0.3000,0.5500,1,2.525
-0.2500,-0.2500,0.5500,1,2.724
-0.2500,-0.2000,0.5500,1,3.244
-0.2000,-0.2500,0.5500,1,3.358
-0.2000,-0.2000,0.5500,1,3.258
-0.2500,-0.1500,0.5500,1,3.740
-0.2500,-0.1000,0.5500,1,3.627
-0.2000,-0.1500,0.5500,0,8.054
-0.2000,-0.1000,0.5500,0,8.587
-0.2500,-0.0500,0.5500,0,7.748
-0.2500,0.0000,0.5500,0,6.000
-0.2000,-0.0500,0.5500,1,2.300
-0.2000,0.0000,0.5500,1,1.640
-0.2500,0.0500,0.5500,0,9.511
-0.2000,0.0500,0.5500,0,10.201
-0.1500,-0.5000,0.5500,0,13.016
-0.1500,-0.4500,0.5500,1,12.176
-0.1500,-0.4000,0.5500,1,1.526
-0.1000,-0.5000,0.5500,0,6.521
-0.1000,-0.4500,0.5500,1,3.740
-0.1000,-0.4000,0.5500,1,3.019
-0.1500,-0.3500,0.5500,1,1.989
-0.1500,-0.3000,0.5500,1,24.247
-0.1000,-0.3500,0.5500,1,3.464
-0.1000,-0.3000,0.5500,1,3.495
-0.1500,-0.2500,0.5500,1,3.415
-0.1500,-0.2000,0.5500,1,1.476
-0.1000,-0.2500,0.5500,1,3.363
-0.1500,-0.1500,0.5500,1,2.365
-0.1500,-0.1000,0.5500,0,8.599
-0.1000,-0.1500,0.5500,0,7.828
-0.1000,-0.1000,0.5500,0,6.239
-0.1500,-0.0500,0.5500,1,2.586
-0.1500,0.0000,0.5500,0,6.665
-0.1000,-0.0500,0.5500,0,10.853
-0.1500,0.0500,0.5500,0,9.993
-0.1500,0.1000,0.5500,0,8.297
-0.0500,-0.5000,0.5500,0,8.759
