x,y,z,success,elapsed_ms
0.1000,-0.1000,0.3500,0,6.484
0.1500,-0.3000,0.3500,0,8.580
0.1500,-0.2500,0.3500,0,10.180
0.1500,-0.2000,0.3500,0,6.478
0.2000,-0.3000,0.3500,0,5.988
0.2000,-0.2500,0.3500,0,10.160
0.2000,-0.2000,0.3500,0,10.243
0.1500,-0.0500,0.3500,0,6.276
0.1500,0.0000,0.3500,0,6.751
0.2000,-0.0500,0.3500,0,7.563
-0.3000,-0.2000,0.4000,0,6.960
-0.3000,-0.1500,0.4000,0,8.929
-0.3000,-0.1000,0.4000,0,6.566
-0.2500,-0.3000,0.4000,0,9.994
-0.2000,-0.4000,0.4000,0,6.716
-0.2000,-0.3500,0.4000,0,10.612
-0.2000,-0.3000,0.4000,0,7.517
-0.3000,-0.2500,0.4000,0,7.046
-0.2500,-0.2500,0.4000,0,6.554
-0.2500,-0.2000,0.4000,0,6.659
-0.2000,-0.2500,0.4000,0,7.975
-0.2000,-0.2000,0.4000,0,6.495
-0.2500,-0.1500,0.4000,0,6.496
-0.2500,-0.1000,0.4000,0,7.161
-0.2000,-0.1500,0.4000,0,6.759
-0.2000,-0.1000,0.4000,0,10.163
-0.1500,-0.4000,0.4000,0,6.980
-0.1000,-0.4500,0.4000,0,6.794
-0.1000,-0.4000,0.4000,0,7.928
-0.1500,-0.3500,0.4000,0,8.829
-0.1500,-0.3000,0.4000,0,6.263
-0.1000,-0.3500,0.4000,0,10.830
-0.1000,-0.3000,0.4000,0,6.488
-0.1500,-0.2500,0.4000,0,7.615
-0.1500,-0.2000,0.4000,0,6.767
-0.1000,-0.2500,0.4000,0,5.964
-0.2000,-0.0500,0.4000,0,7.562
-0.2000,0.0000,0.4000,0,6.634
-0.1500,-0.1000,0.4000,0,10.132
-0.1500,0.0000,0.4000,0,7.713
-0.0500,-0.4500,0.4000,0,8.876
-0.0500,-0.4000,0.4000,0,6.039
-0.0500,-0.3500,0.4000,0,10.099
-0.0500,-0.3000,0.4000,0,9.928
-0.0500,-0.2500,0.4000,0,6.901
-0.0500,-0.2000,0.4000,0,7.248
-0.0500,-0.1000,0.4000,0,6.609
0.0500,-0.4000,0.4000,0,7.857
0.1000,-0.4500,0.4000,0,11.048
0.1000,-0.4000,0.4000,0,7.606
0.0500,-0.3000,0.4000,0,6.613
0.1000,-0.3500,0.4000,0,6.700
0.1000,-0.3000,0.4000,0,13.046
0.0500,-0.2500,0.4000,0,10.080
0.1000,-0.2500,0.4000,0,11.874
0.1000,-0.2000,0.4000,0,9.237
0.1500,-0.3000,0.4000,0,6.336
0.1500,-0.2500,0.4000,0,7.676
0.1500,-0.2000,0.4000,0,5.860
0.2000,-0.3000,0.4000,0,5.835
0.2000,-0.2000,0.4000,0,6.908
0.2000,-0.1000,0.4000,0,6.805
0.2000,-0.3500,0.4000,0,6.451
0.2500,-0.3000,0.4000,0,6.658
0.2500,-0.2500,0.4000,0,7.980
0.3000,-0.2500,0.4000,0,6.595
0.3000,-0.2000,0.4000,0,6.513
0.3000,-0.1000,0.4000,0,6.765
-0.3500,-0.2000,0.4500,0,7.040
-0.3500,-0.1500,0.4500,0,10.608
-0.3000,-0.2000,0.4500,0,6.474
-0.3000,-0.1500,0.4500,0,7.279
-0.3000,-0.1000,0.4500,0,12.836
-0.3000,-0.3000,0.4500,0,8.482
-0.2500,-0.4000,0.4500,0,7.164
-0.2500,-0.3500,0.4500,0,9.058
-0.2500,-0.3000,0.4500,0,6.601
-0.2000,-0.4000,0.4500,0,10.206
-0.2000,-0.3500,0.4500,0,7.429
-0.2000,-0.3000,0.4500,0,10.035
-0.3000,-0.2500,0.4500,0,8.083
-0.2500,-0.2500,0.4500,0,8.107
-0.2500,-0.2000,0.4500,0,5.773
-0.2000,-0.2500,0.4500,0,6.594
-0.2000,-0.2000,0.4500,0,7.726
-0.1500,-0.4500,0.4500,0,9.217
-0.1500,-0.4000,0.4500,0,6.271
-0.1000,-0.4500,0.4500,0,6.704
-0.1000,-0.4000,0.4500,0,8.135
-0.1500,-0.3500,0.4500,0,12.277
-0.1500,-0.3000,0.4500,0,6.673
-0.1000,-0.3500,0.4500,0,7.802
-0.1000,-0.3000,0.4500,0,6.933
-0.1500,-0.2500,0.4500,0,6.605
-0.1500,-0.2000,0.4500,0,5.990
-0.1000,-0.2500,0.4500,0,6.529
-0.2000,-0.0500,0.4500,0,8.637
-0.1500,0.0000,0.4500,0,6.540
-0.0500,-0.5000,0.4500,0,6.267
-0.0500,-0.4500,0.4500,0,11.722
-0.0500,-0.4000,0.4500,0,8.406
0.0500,-0.5000,0.4500,0,5.832
0.0500,-0.4500,0.4500,0,5.986
0.0500,-0.4000,0.4500,0,7.818
0.1000,-0.4000,0.4500,0,6.682
0.0500,-0.3000,0.4500,0,8.828
0.0000,-0.2000,0.4500,0,8.761
0.0500,-0.2000,0.4500,0,6.405
0.1000,-0.2500,0.4500,0,7.523
0.1000,-0.2000,0.4500,0,6.519
0.1500,-0.4500,0.4500,0,7.977
0.1500,-0.4000,0.4500,0,6.245
0.2000,-0.4000,0.4500,0,6.246
0.3000,-0.3000,0.4500,0,7.034
0.2500,-0.2500,0.4500,0,7.328
0.3000,-0.2500,0.4500,0,10.952
0.3000,-0.1500,0.4500,0,10.696
0.3500,-0.2000,0.4500,0,7.697
0.3500,-0.1500,0.4500,0,10.008
0.3500,-0.1000,0.4500,0,7.116
-0.3500,-0.3000,0.5000,0,6.700
-0.3000,-0.3500,0.5000,0,6.294
-0.3000,-0.3000,0.5000,0,7.010
-0.3500,-0.2500,0.5000,0,8.439
-0.3500,-0.2000,0.5000,0,6.440
-0.3000,-0.2500,0.5000,0,10.211
-0.3000,-0.2000,0.5000,0,6.012
-0.3500,-0.1500,0.5000,0,16.510
-0.3500,-0.1000,0.5000,0,6.474
-0.3000,-0.1500,0.5000,0,9.171
-0.3000,-0.1000,0.5000,0,6.269
-0.3500,-0.0500,0.5000,0,6.888
-0.3000,-0.0500,0.5000,0,8.181
-0.2500,-0.4500,0.5000,0,6.942
-0.2500,-0.4000,0.5000,0,8.278
-0.2000,-0.4500,0.5000,0,8.537
-0.2000,-0.4000,0.5000,0,12.149
-0.2500,-0.3000,0.5000,0,9.061
-0.2000,-0.3500,0.5000,0,11.280
-0.2000,-0.3000,0.5000,0,9.649
-0.2500,-0.2500,0.5000,0,7.366
-0.2000,-0.2500,0.5000,0,7.763
-0.2000,-0.2000,0.5000,0,9.853
-0.2500,-0.1500,0.5000,0,9.304
-0.2500,-0.1000,0.5000,0,9.335
-0.2000,-0.1500,0.5000,0,7.084
-0.2000,-0.1000,0.5000,0,9.250
-0.2500,-0.0500,0.5000,0,9.444
-0.2000,-0.0500,0.5000,0,6.339
-0.2000,0.0000,0.5000,0,8.374
-0.1500,-0.5000,0.5000,0,7.388
-0.1500,-0.4500,0.5000,0,6.609
-0.1500,-0.4000,0.5000,0,8.078
-0.1000,-0.5000,0.5000,0,10.143
-0.1000,-0.4500,0.5000,0,8.014
-0.1000,-0.4000,0.5000,0,9.360
-0.1500,-0.3500,0.5000,0,8.503
-0.1500,-0.3000,0.5000,0,11.320
-0.1000,-0.3500,0.5000,0,11.581
-0.1000,-0.3000,0.5000,0,12.182
-0.1500,-0.2500,0.5000,0,11.427
-0.1500,-0.2000,0.5000,0,6.276
-0.1000,-0.2500,0.5000,0,8.490
-0.1000,-0.2000,0.5000,0,7.310
-0.1500,-0.1500,0.5000,0,7.034
-0.1500,-0.1000,0.5000,0,10.064
-0.1000,-0.1000,0.5000,0,9.531
-0.1500,-0.0500,0.5000,0,6.560
-0.1500,0.0000,0.5000,1,4.040
-0.1000,-0.0500,0.5000,0,9.239
-0.0500,-0.5000,0.5000,0,6.723
-0.0500,-0.4500,0.5000,0,7.847
-0.0500,-0.4000,0.5000,0,8.214
0.0000,-0.4500,0.5000,0,6.990
0.0000,-0.4000,0.5000,0,6.692
-0.0500,-0.3500,0.5000,0,8.892
-0.0500,-0.3000,0.5000,0,6.425
0.0000,-0.3500,0.5000,0,8.135
-0.0500,-0.2500,0.5000,0,11.342
0.0500,-0.5000,0.5000,0,10.833
0.0500,-0.4500,0.5000,0,8.409
0.0500,-0.4000,0.5000,0,9.780
0.1000,-0.5000,0.5000,0,9.915
0.1000,-0.4500,0.5000,0,11.508
0.1000,-0.4000,0.5000,0,5.838
0.0500,-0.3500,0.5000,0,7.806
0.0500,-0.3000,0.5000,0,6.486
0.1000,-0.3500,0.5000,0,7.280
0.1000,-0.3000,0.5000,0,6.945
0.1000,-0.2500,0.5000,0,10.052
0.1500,-0.5000,0.5000,0,6.056
0.1500,-0.4000,0.5000,0,8.712
0.2000,-0.4500,0.5000,0,8.462
0.2000,-0.4000,0.5000,0,7.075
0.1500,-0.3500,0.5000,0,12.776
0.1500,-0.3000,0.5000,0,7.716
0.2000,-0.3500,0.5000,0,9.271
0.2000,-0.3000,0.5000,0,6.367
0.1500,-0.2500,0.5000,0,6.439
0.1500,-0.2000,0.5000,0,10.074
0.2000,-0.2500,0.5000,0,6.146
0.2000,-0.2000,0.5000,0,10.719
0.1500,-0.1500,0.5000,0,10.718
0.1500,-0.1000,0.5000,0,7.444
0.2000,-0.1500,0.5000,0,7.998
0.2000,-0.1000,0.5000,0,8.935
0.2500,-0.3500,0.5000,0,7.866
0.2500,-0.3000,0.5000,0,8.911
0.3000,-0.3000,0.5000,0,9.350
0.2500,-0.2500,0.5000,0,6.744
0.2500,-0.2000,0.5000,0,6.642
0.3000,-0.2500,0.5000,0,6.632
0.3000,-0.2000,0.5000,0,6.112
0.2500,-0.1500,0.5000,0,7.623
0.2500,-0.1000,0.5000,0,7.710
0.3000,-0.1500,0.5000,0,7.519
0.3000,-0.1000,0.5000,0,8.255
0.2000,-0.0500,0.5000,1,2.414
0.2000,0.0000,0.5000,1,2.502
0.2500,-0.0500,0.5000,0,7.902
0.2500,0.0000,0.5000,0,10.656
0.3500,-0.3000,0.5000,0,6.458
0.3500,-0.2500,0.5000,0,8.595
0.3500,-0.2000,0.5000,0,6.214
0.3500,-0.1500,0.5000,0,6.933
0.3500,-0.1000,0.5000,0,6.545
0.3500,-0.0500,0.5000,0,6.665
-0.3500,-0.3500,0.5500,0,7.627
-0.3500,-0.3000,0.5500,0,14.736
-0.3000,-0.4000,0.5500,0,8.760
-0.3000,-0.3500,0.5500,0,8.911
-0.3000,-0.3000,0.5500,0,7.128
-0.4000,-0.2000,0.5500,0,8.117
-0.3500,-0.2500,0.5500,0,8.525
-0.3500,-0.2000,0.5500,0,6.885
-0.3000,-0.2500,0.5500,0,9.048
-0.3000,-0.2000,0.5500,0,9.164
-0.4000,-0.1500,0.5500,0,8.887
-0.3500,-0.1500,0.5500,0,11.230
-0.3500,-0.1000,0.5500,0,7.653
-0.3000,-0.1500,0.5500,0,36.288
-0.3000,-0.1000,0.5500,0,11.364
-0.3500,-0.0500,0.5500,0,6.850
-0.3500,0.0000,0.5500,0,6.516
-0.3000,-0.0500,0.5500,1,5.585
-0.3000,0.0000,0.5500,0,10.059
-0.2500,-0.4500,0.5500,0,9.530
-0.2500,-0.4000,0.5500,0,9.090
-0.2000,-0.5000,0.5500,0,8.405
-0.2000,-0.4500,0.5500,0,11.210
-0.2000,-0.4000,0.5500,0,8.597
-0.2500,-0.3500,0.5500,0,8.290
-0.2000,-0.3500,0.5500,0,12.217
-0.2000,-0.3000,0.5500,0,6.923
-0.2500,-0.2500,0.5500,0,6.474
-0.2500,-0.2000,0.5500,0,8.036
-0.2000,-0.2500,0.5500,0,9.563
-0.2000,-0.2000,0.5500,0,7.739
-0.2500,-0.1500,0.5500,0,7.842
-0.2500,-0.1000,0.5500,1,2.651
-0.2000,-0.1500,0.5500,1,2.202
-0.2000,-0.1000,0.5500,0,6.776
-0.2500,-0.0500,0.5500,1,3.757
-0.2500,0.0000,0.5500,0,12.513
-0.2000,-0.0500,0.5500,1,5.811
-0.2000,0.0000,0.5500,1,3.739
-0.2500,0.0500,0.5500,1,2.867
-0.2000,0.0500,0.5500,1,4.402
-0.1500,-0.5000,0.5500,0,7.788
-0.1500,-0.4500,0.5500,0,10.406
-0.1500,-0.4000,0.5500,0,6.551
-0.1000,-0.5000,0.5500,0,14.196
-0.1000,-0.4500,0.5500,0,7.011
-0.1000,-0.4000,0.5500,0,10.071
-0.1500,-0.3500,0.5500,0,10.386
-0.1500,-0.3000,0.5500,0,8.142
-0.1000,-0.3500,0.5500,0,7.735
-0.1000,-0.3000,0.5500,0,6.651
-0.1500,-0.2500,0.5500,0,10.795
-0.1500,-0.2000,0.5500,0,8.118
-0.1000,-0.2500,0.5500,0,12.743
-0.1500,-0.1500,0.5500,1,4.480
-0.1500,-0.1000,0.5500,0,11.429
-0.1000,-0.1500,0.5500,0,5.942
-0.1000,-0.1000,0.5500,0,12.528
-0.1500,-0.0500,0.5500,1,3.344
-0.1500,0.0000,0.5500,1,4.526
-0.1000,-0.0500,0.5500,0,12.715
-0.1500,0.0500,0.5500,1,2.247
-0.1500,0.1000,0.5500,1,5.852
-0.0500,-0.5000,0.5500,0,7.123
-0.0500,-0.4500,0.5500,0,12.058
-0.0500,-0.4000,0.5500,0,7.303
0.0000,-0.5000,0.5500,0,9.189
0.0000,-0.4500,0.5500,0,7.039
0.0000,-0.4000,0.5500,0,6.843
-0.0500,-0.3500,0.5500,0,6.628
-0.0500,-0.3000,0.5500,0,8.215
0.0000,-0.3500,0.5500,0,8.109
0.0000,-0.3000,0.5500,0,7.080
-0.0500,-0.2500,0.5500,0,6.307
0.0500,-0.5000,0.5500,0,5.816
0.0500,-0.4500,0.5500,0,7.616
0.0500,-0.4000,0.5500,0,10.017
0.1000,-0.5000,0.5500,0,13.287
0.1000,-0.4500,0.5500,0,6.659
0.1000,-0.4000,0.5500,0,9.684
0.0500,-0.3500,0.5500,0,8.906
0.0500,-0.3000,0.5500,0,6.778
0.1000,-0.3500,0.5500,0,9.058
0.1000,-0.3000,0.5500,0,11.444
0.1500,-0.5000,0.5500,0,8.536
0.1500,-0.4500,0.5500,0,8.504
0.1500,-0.4000,0.5500,0,6.449
0.2000,-0.5000,0.5500,0,6.442
0.2000,-0.4500,0.5500,0,7.998
0.2000,-0.4000,0.5500,0,7.334
0.1500,-0.3500,0.5500,0,8.417
0.1500,-0.3000,0.5500,0,7.992
0.2000,-0.3500,0.5500,0,5.775
0.2000,-0.3000,0.5500,0,10.014
0.1000,-0.2500,0.5500,0,11.356
0.1500,-0.2500,0.5500,0,11.281
0.1500,-0.2000,0.5500,0,5.967
0.2000,-0.2500,0.5500,0,9.629
0.2000,-0.2000,0.5500,0,7.697
0.1000,-0.1500,0.5500,1,1.169
0.1500,-0.1500,0.5500,1,3.673
0.1500,-0.1000,0.5500,1,1.140
0.2000,-0.1500,0.5500,1,1.242
0.2000,-0.1000,0.5500,1,2.285
0.2500,-0.4000,0.5500,0,12.395
0.3000,-0.4000,0.5500,0,6.503
0.2500,-0.3500,0.5500,0,6.331
0.2500,-0.3000,0.5500,0,7.829
0.3000,-0.3500,0.5500,0,6.640
0.3000,-0.3000,0.5500,0,6.424
0.2500,-0.2500,0.5500,0,6.506
0.2500,-0.2000,0.5500,0,7.642
0.3000,-0.2500,0.5500,0,6.463
0.3000,-0.2000,0.5500,0,6.285
0.2500,-0.1500,0.5500,0,10.618
0.2500,-0.1000,0.5500,1,2.467
0.3000,-0.1500,0.5500,0,10.935
0.3000,-0.1000,0.5500,0,8.088
0.2000,-0.0500,0.5500,1,2.343
0.2000,0.0000,0.5500,0,7.938
0.2500,-0.0500,0.5500,1,2.334
0.2500,0.0000,0.5500,1,1.435
0.3000,-0.0500,0.5500,1,1.388
0.3000,0.0000,0.5500,1,2.386
0.3500,-0.3500,0.5500,0,9.007
0.3500,-0.2500,0.5500,0,7.123
0.3500,-0.2000,0.5500,0,6.583
0.4000,-0.2000,0.5500,0,6.275
0.3500,-0.1500,0.5500,0,8.142
0.3500,-0.1000,0.5500,0,6.633
0.4000,-0.1500,0.5500,0,7.411
0.4000,-0.1000,0.5500,0,6.553
0.3500,-0.0500,0.5500,0,7.593
-0.3500,-0.3500,0.6000,0,7.118
-0.3500,-0.3000,0.6000,0,10.540
-0.3000,-0.4000,0.6000,0,6.717
-0.3000,-0.3500,0.6000,0,6.459
-0.3000,-0.3000,0.6000,0,7.694
-0.4000,-0.2500,0.6000,0,6.096
-0.4000,-0.2000,0.6000,0,8.551
-0.3500,-0.2500,0.6000,0,11.403
-0.3500,-0.2000,0.6000,0,6.546
-0.3000,-0.2500,0.6000,0,7.658
-0.3000,-0.2000,0.6000,0,6.308
-0.4000,-0.1500,0.6000,0,10.445
-0.4000,-0.1000,0.6000,0,6.666
-0.3500,-0.1500,0.6000,0,7.849
-0.3500,-0.1000,0.6000,0,12.598
-0.3000,-0.1500,0.6000,0,14.015
-0.3000,-0.1000,0.6000,0,6.699
-0.4000,-0.0500,0.6000,0,8.642
-0.3500,-0.0500,0.6000,0,6.542
-0.3500,0.0000,0.6000,0,11.165
-0.3000,-0.0500,0.6000,1,3.752
-0.3000,0.0000,0.6000,0,8.457
-0.3000,-0.4500,0.6000,0,6.654
-0.2500,-0.4500,0.6000,0,6.799
-0.2500,-0.4000,0.6000,0,8.935
-0.2000,-0.5000,0.6000,0,13.094
-0.2000,-0.4500,0.6000,0,9.155
-0.2000,-0.4000,0.6000,0,7.892
-0.2500,-0.3500,0.6000,0,19.711
-0.2500,-0.3000,0.6000,0,8.840
-0.2000,-0.3500,0.6000,0,12.950
-0.2000,-0.3000,0.6000,0,6.430
-0.2500,-0.2500,0.6000,0,12.981
-0.2500,-0.2000,0.6000,0,6.607
-0.2000,-0.2500,0.6000,0,9.560
-0.2000,-0.2000,0.6000,0,11.217
-0.2500,-0.1500,0.6000,0,12.870
-0.2500,-0.1000,0.6000,1,4.371
-0.2000,-0.1500,0.6000,0,7.228
-0.2000,-0.1000,0.6000,0,10.346
-0.2500,-0.0500,0.6000,0,8.005
-0.2500,0.0000,0.6000,0,7.167
-0.2000,-0.0500,0.6000,0,6.573
-0.2000,0.0000,0.6000,1,2.215
-0.2000,0.0500,0.6000,0,10.288
-0.1500,-0.5000,0.6000,0,6.927
-0.1000,-0.5000,0.6000,0,8.033
-0.1500,-0.4500,0.6000,0,6.698
-0.1500,-0.4000,0.6000,0,7.950
-0.1000,-0.4500,0.6000,0,10.913
-0.1000,-0.4000,0.6000,0,11.456
-0.1500,-0.3500,0.6000,0,11.986
-0.1500,-0.3000,0.6000,0,7.103
-0.1000,-0.3500,0.6000,0,7.904
