t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778558482.598572,0.208951,-0.153241,0.483116,1,1.8443,2.1463,-0.007049,0.000258,0.005116,0.0005,1.0824,0.7614,2,0.38068,0.1662,0.1662,151724,0
1778558482.648743,0.203862,-0.152524,0.486327,1,0.4781,0.6535,-0.012138,0.000976,0.008326,0.0008,0.1684,0.3089,1,0.30891,0.2529,0.2529,151744,0
1778558482.699081,0.198934,-0.15204,0.489521,1,0.4666,0.6492,-0.017066,0.001459,0.011521,0.0008,0.1628,0.303,1,0.30302,0.1751,0.1751,151748,0
1778558482.749185,0.189684,-0.15102,0.498103,1,0.5141,0.7182,-0.026316,0.002479,0.020103,0.001,0.1946,0.3185,1,0.31855,0.4892,0.4892,151752,0
1778558482.799332,0.185647,-0.150256,0.502275,1,0.4516,0.6295,-0.030353,0.003243,0.024275,0.0007,0.1579,0.2931,1,0.29309,0.1284,0.1284,151756,0
1778558482.849432,0.183474,-0.150257,0.50513,1,0.4738,0.6514,-0.032526,0.003243,0.02713,0.0007,0.1697,0.3034,1,0.30337,0.1453,0.1453,151764,0
1778558482.89953,0.182622,-0.150673,0.507013,1,0.4671,0.647,-0.033378,0.002826,0.029013,0.0007,0.176,0.2903,1,0.29032,0.1595,0.1595,151772,0
1778558482.94971,0.183241,-0.151423,0.505385,1,0.4805,0.6619,-0.032759,0.002076,0.027384,0.0007,0.1591,0.3207,1,0.32066,0.1614,0.1614,151780,0
1778558482.999894,0.183181,-0.151878,0.505526,1,0.5426,0.757,-0.032819,0.001621,0.027526,0.001,0.1965,0.3451,1,0.3451,0.1591,0.1591,151784,0
1778558483.050092,0.183184,-0.152325,0.504746,1,0.4738,0.6525,-0.032816,0.001174,0.026746,0.0008,0.1592,0.3139,1,0.31385,0.1603,0.1603,151788,0
1778558483.10019,0.183086,-0.152682,0.504395,1,0.4457,2.1204,-0.032914,0.000817,0.026395,0.0009,0.1577,0.2871,1,0.28708,0.1607,0.1607,151796,0
1778558483.150291,0.183508,-0.153996,0.503754,1,0.5416,1.2414,-0.032492,-0.000497,0.025754,0.0007,0.1786,0.3623,1,0.36228,0.153,0.153,151812,0
