t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1778558903.840385,0.218485,-0.150511,0.47948,1,1.2307,1.3781,0.002485,0.002988,0.00148,0.0009,0.7624,0.4673,2,0.23367,0.221,0.221,151764,0
1778558903.940587,0.218559,-0.150478,0.48221,1,0.491,1.5651,0.002559,0.003021,0.00421,0.0009,0.1656,0.3246,1,0.32455,0.1969,0.1969,151784,0
1778558903.990675,0.218126,-0.150335,0.484155,1,0.6105,1.2993,0.002126,0.003165,0.006155,0.001,0.2844,0.3252,1,0.32516,0.2004,0.2004,151788,0
1778558904.040784,0.217817,-0.150594,0.484327,1,0.4434,1.6027,0.001817,0.002905,0.006326,0.0008,0.1556,0.2869,1,0.28695,0.1998,0.1998,151792,0
1778558904.090869,0.217618,-0.150852,0.484458,1,0.6144,0.8466,0.001618,0.002647,0.006458,0.0011,0.1897,0.4236,1,0.42364,0.1986,0.1986,151796,0
1778558904.191898,0.217984,-0.1547,0.487334,1,0.243,0.3537,0.001984,-0.001201,0.009334,0.0007,0.0973,0.1451,1,0.14508,0.1651,0.1651,151800,0
1778558904.242007,0.218446,-0.157803,0.489635,1,0.5055,0.7154,0.002446,-0.004303,0.011635,0.0016,0.1756,0.3282,1,0.32825,0.1651,0.1651,151808,0
1778558904.292081,0.219218,-0.161099,0.493074,1,0.5062,0.7103,0.003218,-0.0076,0.015073,0.0012,0.1614,0.3437,1,0.34368,0.1568,0.1568,151820,0
1778558904.342155,0.221637,-0.168543,0.499221,1,0.438,0.6275,0.005637,-0.015044,0.02122,0.001,0.1492,0.2878,1,0.2878,0.1671,0.1671,151828,0
1778558904.392259,0.2,-0.15,0.5,1,0.4985,0.6846,0.007235,-0.018532,0.024065,0.0013,0.1713,0.3259,1,0.32588,1.7848,1.7848,151864,0
1778558904.442462,0.25,-0.2,0.5,1,0.6152,0.7897,0.009285,-0.022675,0.026958,0.0011,0.163,0.4512,2,0.22559,0.3776,0.3776,151868,0
1778558904.492608,0.25,-0.2,0.5,1,0.4678,0.6506,0.011748,-0.026229,0.029577,0.0013,0.1583,0.3082,1,0.30821,0.1879,0.1879,151872,0
1778558904.542894,0.233947,-0.188083,0.512308,1,0.4973,0.7242,0.017947,-0.034584,0.034308,0.0013,0.1694,0.3265,1,0.32651,1.1359,1.1359,151880,0
1778558904.592991,0.238154,-0.193673,0.514619,1,0.4573,0.6433,0.022154,-0.040174,0.036618,0.0009,0.1674,0.289,1,0.28901,0.2489,0.2489,151884,0
1778558904.643116,0.243619,-0.201301,0.517713,1,0.4468,0.6348,0.027619,-0.047802,0.039713,0.0009,0.1545,0.2914,1,0.2914,0.2721,0.2721,151888,0
1778558904.693967,0.248563,-0.208677,0.521326,1,0.4782,0.7126,0.032563,-0.055178,0.043326,0.001,0.1667,0.3105,1,0.31053,0.2577,0.2577,151896,0
1778558904.744175,0.25,-0.2,0.55,1,0.4397,0.6283,0.044159,-0.071214,0.051491,0.0011,0.1499,0.2886,1,0.28865,2.0444,2.0444,151896,0
1778558904.794283,0.266707,-0.232714,0.533621,1,0.636,0.834,0.050707,-0.079215,0.05562,0.0011,0.1763,0.4586,2,0.22932,0.1919,0.1919,151900,0
1778558904.844438,0.272516,-0.239682,0.537302,1,0.4666,0.6426,0.056516,-0.086183,0.059301,0.0011,0.1814,0.2842,1,0.28415,0.3511,0.3511,151904,0
1778558904.894585,0.279048,-0.247353,0.540631,1,0.4675,0.6597,0.063048,-0.093854,0.06263,0.0006,0.1563,0.3106,1,0.31061,0.4339,0.4339,151912,0
1778558904.944692,0.290786,-0.260619,0.548232,1,0.4481,0.6366,0.074786,-0.107119,0.070231,0.001,0.1688,0.2783,1,0.27827,0.908,0.908,151920,0
1778558904.994796,0.298269,-0.266822,0.551351,1,0.4379,0.6394,0.082269,-0.113323,0.073351,0.0009,0.1596,0.2774,1,0.27745,0.5741,0.5741,151924,0
1778558905.044872,0.30573,-0.271512,0.553621,1,0.5211,0.7183,0.08973,-0.118012,0.07562,0.0012,0.1639,0.356,1,0.35601,0.5967,0.5967,151972,0
1778558905.094961,0.312392,-0.274927,0.557485,1,0.4596,0.6468,0.096392,-0.121428,0.079485,0.0013,0.1653,0.293,1,0.29295,0.6478,0.6478,151976,0
1778558905.145061,0.35,-0.3,0.55,1,0.6232,0.8043,0.109966,-0.121734,0.084333,0.0011,0.1553,0.4668,2,0.23342,2.4907,2.4907,151980,0
1778558905.19517,0.35,-0.25,0.55,1,0.7516,0.9472,0.116926,-0.118529,0.085703,0.001,0.1677,0.5829,2,0.29145,1.1675,1.1675,151984,0
1778558905.245267,0.339413,-0.267368,0.564569,1,0.4535,0.6522,0.123413,-0.113869,0.086568,0.001,0.16,0.2924,1,0.29243,2.085,2.085,151988,0
1778558905.295367,0.344578,-0.262331,0.565037,1,0.4835,0.673,0.128578,-0.108832,0.087037,0.0012,0.1766,0.3057,1,0.30567,0.9788,0.9788,151996,0
1778558905.345713,0.352453,-0.250288,0.565272,1,0.4173,0.5956,0.136453,-0.096789,0.087272,0.0007,0.143,0.2736,1,0.27361,1.2401,1.2401,151996,0
1778558905.395891,0.353876,-0.24341,0.564025,1,0.429,0.6245,0.137876,-0.08991,0.086025,0.0009,0.1525,0.2756,1,0.27559,1.0385,1.0385,152004,0
1778558905.445948,0.353758,-0.240753,0.562016,1,0.4268,0.6276,0.137758,-0.087254,0.084016,0.0015,0.152,0.2733,1,0.27329,1.0065,1.0065,152008,0
1778558905.496244,0.350333,-0.235223,0.560101,1,0.5389,0.7421,0.134333,-0.081724,0.082101,0.001,0.1726,0.3653,1,0.36533,1.0428,1.0428,152012,0
1778558905.546311,0.337001,-0.22199,0.556248,1,0.4599,0.6413,0.121001,-0.068491,0.078248,0.0008,0.146,0.313,1,0.31305,1.791,1.791,152016,0
1778558905.596401,0.327336,-0.215262,0.554002,1,0.4468,0.6319,0.111336,-0.061763,0.076001,0.0008,0.1589,0.2871,1,0.2871,0.9054,0.9054,152020,0
1778558905.646504,0.317364,-0.209094,0.551615,1,0.4765,0.657,0.101364,-0.055595,0.073615,0.001,0.174,0.3015,1,0.30153,0.7761,0.7761,152024,0
1778558905.696882,0.305386,-0.203561,0.549509,1,0.5289,0.7282,0.089386,-0.050061,0.071509,0.0011,0.1519,0.376,1,0.37595,0.7277,0.7277,152028,0
1778558905.746973,0.281671,-0.192422,0.545586,1,0.6731,0.8827,0.065671,-0.038923,0.067585,0.0014,0.191,0.4808,1,0.48076,1.6457,1.6457,152036,0
1778558905.797061,0.270403,-0.187957,0.543878,1,0.5088,0.6899,0.054403,-0.034458,0.065877,0.0007,0.1422,0.3659,1,0.36587,0.3574,0.3574,152036,0
1778558905.847144,0.260264,-0.183849,0.542625,1,0.5128,0.6901,0.044264,-0.03035,0.064625,0.0011,0.1561,0.3556,1,0.35557,0.3049,0.3049,152040,0
1778558905.897239,0.249288,-0.180124,0.540871,1,0.575,0.7669,0.033288,-0.026625,0.06287,0.0009,0.1872,0.387,1,0.38697,0.2857,0.2857,152044,0
1778558905.94733,0.25,-0.2,0.55,1,0.5268,0.7175,0.013249,-0.022221,0.059548,0.0013,0.161,0.3644,1,0.36443,0.8426,0.8426,152048,0
1778558905.997436,0.2,-0.15,0.55,1,0.6711,0.8593,0.003853,-0.020336,0.058081,0.0008,0.1468,0.5235,2,0.26173,0.3998,0.3998,152052,0
1778558906.047528,0.211519,-0.172444,0.534798,1,0.511,0.6826,-0.004481,-0.018945,0.056798,0.0009,0.1698,0.3403,1,0.34032,1.9954,1.9954,152052,0
