x,y,z,success,elapsed_ms
0.2000,-0.3000,0.5000,0,6.652
0.1500,-0.2500,0.5000,0,7.662
0.1500,-0.2000,0.5000,0,10.037
0.2000,-0.2500,0.5000,0,11.416
0.2000,-0.2000,0.5000,0,8.467
0.1500,-0.1500,0.5000,0,7.711
0.1500,-0.1000,0.5000,0,7.554
0.2000,-0.1500,0.5000,0,7.032
0.2000,-0.1000,0.5000,0,9.358
0.2500,-0.3500,0.5000,0,9.834
0.2500,-0.3000,0.5000,0,6.908
0.3000,-0.3000,0.5000,0,8.141
0.2500,-0.2500,0.5000,0,8.109
0.2500,-0.2000,0.5000,0,7.257
0.3000,-0.2500,0.5000,0,7.135
0.3000,-0.2000,0.5000,0,6.864
0.2500,-0.1500,0.5000,0,8.159
0.2500,-0.1000,0.5000,0,12.274
0.3000,-0.1500,0.5000,0,11.672
0.3000,-0.1000,0.5000,0,8.966
0.2000,-0.0500,0.5000,0,7.716
0.2000,0.0000,0.5000,0,7.644
0.2500,-0.0500,0.5000,0,8.045
0.2500,0.0000,0.5000,0,7.216
0.3500,-0.3000,0.5000,0,5.976
0.3500,-0.2500,0.5000,0,7.886
0.3500,-0.2000,0.5000,0,7.139
0.3500,-0.1500,0.5000,0,9.059
0.3500,-0.1000,0.5000,0,6.582
0.3500,-0.0500,0.5000,0,9.994
-0.3500,-0.3500,0.5500,1,2.403
-0.3500,-0.3000,0.5500,1,2.785
-0.3000,-0.4000,0.5500,1,1.389
-0.3000,-0.3500,0.5500,1,1.440
-0.3000,-0.3000,0.5500,1,2.570
-0.4000,-0.2000,0.5500,1,1.642
-0.3500,-0.2500,0.5500,1,1.624
-0.3500,-0.2000,0.5500,1,2.490
-0.3000,-0.2500,0.5500,1,3.088
-0.3000,-0.2000,0.5500,1,1.439
-0.4000,-0.1500,0.5500,1,3.302
-0.3500,-0.1500,0.5500,1,2.372
-0.3500,-0.1000,0.5500,1,1.407
-0.3000,-0.1500,0.5500,1,1.257
-0.3000,-0.1000,0.5500,1,5.956
-0.3500,-0.0500,0.5500,1,4.976
-0.3500,0.0000,0.5500,1,1.571
-0.3000,-0.0500,0.5500,1,1.417
-0.3000,0.0000,0.5500,0,6.593
-0.2500,-0.4500,0.5500,1,1.532
-0.2500,-0.4000,0.5500,1,1.596
-0.2000,-0.5000,0.5500,1,3.666
-0.2000,-0.4500,0.5500,1,1.215
-0.2000,-0.4000,0.5500,1,1.441
-0.2500,-0.3500,0.5500,1,1.980
-0.2000,-0.3500,0.5500,1,3.441
-0.2000,-0.3000,0.5500,1,1.522
-0.2500,-0.2500,0.5500,1,1.271
-0.2500,-0.2000,0.5500,1,2.431
-0.2000,-0.2500,0.5500,1,1.132
-0.2000,-0.2000,0.5500,1,2.481
-0.2500,-0.1500,0.5500,0,7.862
-0.2500,-0.1000,0.5500,0,7.315
-0.2000,-0.1500,0.5500,1,1.384
-0.2000,-0.1000,0.5500,1,4.395
-0.2500,-0.0500,0.5500,1,1.832
-0.2500,0.0000,0.5500,0,8.365
-0.2000,-0.0500,0.5500,0,7.448
-0.2000,0.0000,0.5500,1,1.365
-0.2500,0.0500,0.5500,0,11.497
-0.2000,0.0500,0.5500,0,16.531
-0.1500,-0.5000,0.5500,1,1.684
-0.1500,-0.4500,0.5500,1,1.160
-0.1500,-0.4000,0.5500,1,2.279
-0.1000,-0.5000,0.5500,1,1.192
-0.1000,-0.4500,0.5500,1,1.121
-0.1000,-0.4000,0.5500,1,3.850
-0.1500,-0.3500,0.5500,1,2.489
-0.1500,-0.3000,0.5500,1,1.188
-0.1000,-0.3500,0.5500,1,12.522
-0.1000,-0.3000,0.5500,1,3.033
-0.1500,-0.2500,0.5500,1,2.637
-0.1500,-0.2000,0.5500,1,4.418
-0.1000,-0.2500,0.5500,1,2.413
-0.1500,-0.1500,0.5500,1,1.484
-0.1500,-0.1000,0.5500,0,6.561
-0.1000,-0.1500,0.5500,0,6.711
-0.1000,-0.1000,0.5500,0,7.048
