t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1777980911.666358,0.063345,-0.164486,0.523232,1,1.5619,1.7758,-0.019938,0.003027,0.004097,0.0007,1.0385,0.5228,1,0.5228,1.1672,1.1672,115328,0
1777980911.699759,0.060828,-0.164454,0.523987,1,0.4555,0.6487,-0.022455,0.003058,0.004852,0.0015,0.1562,0.2979,1,0.29789,0.586,0.586,115376,0
1777980911.733195,0.058291,-0.164413,0.524735,1,0.4777,0.6763,-0.024991,0.003099,0.0056,0.0016,0.155,0.3211,1,0.32108,0.53,0.53,115396,0
1777980911.766729,0.055536,-0.164365,0.525465,1,0.4438,0.6419,-0.027746,0.003147,0.00633,0.0015,0.1717,0.2705,1,0.27054,0.5084,0.5084,115396,0
1777980911.833764,0.052454,-0.164462,0.525992,1,0.4512,0.7812,-0.030828,0.00305,0.006857,0.0011,0.1728,0.2772,1,0.27723,0.4941,0.4941,115408,0
1777980911.867191,0.049075,-0.164692,0.526114,1,0.4455,0.6365,-0.034207,0.002821,0.006979,0.0007,0.1674,0.2774,1,0.27743,0.487,0.487,115408,0
1777980911.900628,0.045284,-0.165071,0.525828,1,0.4934,0.9929,-0.037999,0.002441,0.006693,0.0009,0.1725,0.32,1,0.32002,0.4782,0.4782,115428,0
1777980911.934046,0.041308,-0.165733,0.525052,1,0.4269,0.6209,-0.041974,0.001779,0.005917,0.0007,0.1562,0.27,1,0.27005,0.4669,0.4669,115432,0
1777980911.967489,0.037227,-0.166676,0.523952,1,0.438,0.6345,-0.046056,0.000836,0.004817,0.0009,0.163,0.2741,1,0.27414,0.4562,0.4562,115436,0
1777980912.034857,0.033413,-0.167811,0.522685,1,0.4299,0.6791,-0.04987,-0.000299,0.00355,0.0004,0.1116,0.3178,1,0.31784,0.4508,0.4508,115440,0
1777980912.068311,0.02949,-0.169086,0.521248,1,0.5617,0.7833,-0.053793,-0.001573,0.002113,0.0008,0.1733,0.3875,1,0.38754,0.4668,0.4668,115440,0
1777980912.1017,0.025696,-0.170378,0.519722,1,0.5009,0.6843,-0.057586,-0.002866,0.000587,0.0008,0.1686,0.3315,1,0.33148,0.4956,0.4956,115444,0
1777980912.135215,0.021858,-0.171596,0.518119,1,0.5141,0.7166,-0.061424,-0.004083,-0.001016,0.0007,0.1672,0.3462,1,0.34622,0.5471,0.5471,115456,0
