t,x,y,z,success,ik_ms,total_ms,dx,dy,dz,robot_ms,setup_ms,loop_ms,iterations,iter_ms,pos_err_mm,track_err_mm,mem_kb,deadline_missed
1777980178.018845,0.21467,-0.152525,0.498271,1,1.8969,2.856,-0.00133,0.000974,0.02027,0.0017,1.0724,0.8229,2,0.41145,0.1979,0.1979,115484,0
1777980178.068979,0.214214,-0.152413,0.500066,1,0.4357,0.6421,-0.001786,0.001086,0.022066,0.001,0.1495,0.2853,1,0.28527,0.162,0.162,115528,0
1777980178.119107,0.21383,-0.152298,0.501657,1,0.4414,0.626,-0.00217,0.001201,0.023657,0.0009,0.1554,0.285,1,0.28504,0.1627,0.1627,115544,0
1777980178.169255,0.213583,-0.152223,0.503105,1,0.4903,0.6831,-0.002417,0.001276,0.025105,0.0014,0.1895,0.2995,1,0.29947,0.1634,0.1634,115552,0
1777980178.219414,0.212961,-0.151669,0.506026,1,0.4456,0.6457,-0.003039,0.00183,0.028026,0.001,0.1712,0.2734,1,0.2734,0.166,0.166,115556,0
1777980178.269564,0.212749,-0.151415,0.50712,1,0.4251,0.6078,-0.003251,0.002084,0.02912,0.001,0.1661,0.2581,1,0.25806,0.1686,0.1686,115560,0
1777980178.319745,0.212655,-0.151224,0.507784,1,0.4408,0.6428,-0.003345,0.002275,0.029784,0.001,0.1749,0.2649,1,0.26491,0.1699,0.1699,115568,0
1777980178.369826,0.212649,-0.151117,0.507969,1,0.4078,0.5715,-0.003351,0.002382,0.029969,0.0009,0.1563,0.2506,1,0.25061,0.1701,0.1701,115572,0
1777980178.41993,0.213004,-0.151055,0.507438,1,0.4648,0.6408,-0.002996,0.002444,0.029437,0.0009,0.1592,0.3048,1,0.30475,0.1687,0.1687,115576,0
1777980178.470104,0.213171,-0.15098,0.506915,1,0.5197,0.6947,-0.002829,0.002519,0.028915,0.001,0.1663,0.3524,1,0.35236,0.168,0.168,115596,0
1777980178.520211,0.213369,-0.15089,0.506112,1,0.4376,1.2835,-0.002631,0.002609,0.028111,0.0009,0.1548,0.2819,1,0.2819,0.1676,0.1676,115600,0
1777980178.570386,0.213681,-0.150882,0.505072,1,0.4691,1.1856,-0.002319,0.002617,0.027071,0.0009,0.1587,0.3095,1,0.30948,0.1669,0.1669,115608,0
1777980178.620481,0.214439,-0.151029,0.502973,1,0.4442,1.2315,-0.001561,0.002471,0.024973,0.001,0.175,0.2683,1,0.26832,0.1648,0.1648,115616,0
1777980178.670681,0.214778,-0.151192,0.501841,1,0.4011,1.4155,-0.001222,0.002308,0.023841,0.001,0.144,0.2561,1,0.25615,0.165,0.165,115624,0
1777980178.720861,0.215083,-0.151348,0.500722,1,0.4621,1.1956,-0.000917,0.002152,0.022721,0.0008,0.1606,0.3006,1,0.30065,0.1652,0.1652,115632,0
1777980178.771086,0.215299,-0.151378,0.49973,1,0.3982,1.3322,-0.000701,0.002121,0.021729,0.0011,0.1364,0.2607,1,0.26074,0.1651,0.1651,115636,0
1777980178.821568,0.215594,-0.151419,0.498056,1,0.468,0.6593,-0.000406,0.00208,0.020056,0.0011,0.1839,0.283,1,0.28297,0.1647,0.1647,115640,0
1777980180.177178,0.215223,-0.150468,0.521719,1,0.4218,0.6023,-0.000366,0.001116,0.023663,0.0011,0.1601,0.2605,1,0.26054,1.3154,1.3154,115744,0
1777980180.227265,0.214864,-0.150348,0.525603,1,0.4297,0.6193,-0.000724,0.001236,0.027547,0.001,0.1542,0.2745,1,0.27445,0.1658,0.1658,115748,0
1777980180.277423,0.214302,-0.150059,0.529496,1,0.5141,0.7373,-0.001287,0.001525,0.03144,0.0009,0.2035,0.3097,1,0.30971,0.1788,0.1788,115756,0
1777980180.327531,0.213573,-0.149664,0.533634,1,0.4576,0.6633,-0.002016,0.00192,0.035577,0.0009,0.1634,0.2933,1,0.29333,0.1829,0.1829,115760,0
1777980180.377628,0.211855,-0.148937,0.542173,1,0.4107,0.5868,-0.003734,0.002647,0.044117,0.0015,0.1441,0.265,1,0.26502,0.2308,0.2308,115760,0
1777980180.427795,0.210875,-0.148516,0.546367,1,0.4075,0.5856,-0.004714,0.003068,0.048311,0.0008,0.1483,0.2584,1,0.25838,0.1906,0.1906,115764,0
1777980180.477886,0.210038,-0.148251,0.549813,1,0.4279,0.612,-0.005551,0.003334,0.051757,0.0009,0.1628,0.2642,1,0.26415,0.1972,0.1972,115768,0
1777980180.527981,0.208938,-0.14792,0.553979,1,0.4731,0.6726,-0.006651,0.003664,0.055923,0.0013,0.1661,0.3058,1,0.30575,0.201,0.201,115772,0
1777980180.578074,0.206533,-0.147208,0.562687,1,0.4122,0.6035,-0.009056,0.004376,0.064631,0.0009,0.1494,0.262,1,0.26196,0.2517,0.2517,115776,0
1777980180.628171,0.205259,-0.14698,0.567087,1,0.4314,0.6032,-0.01033,0.004604,0.069031,0.0012,0.1539,0.2763,1,0.27628,0.2145,0.2145,115780,0
1777980180.678277,0.20387,-0.146775,0.571536,1,0.4543,0.6359,-0.011719,0.004809,0.07348,0.0008,0.1667,0.2869,1,0.28689,0.2232,0.2232,115784,0
1777980180.728479,0.202413,-0.146511,0.575831,1,0.427,0.608,-0.013176,0.005073,0.077775,0.0016,0.1728,0.2525,1,0.25255,0.2316,0.2316,115792,0
1777980180.778547,0.199536,-0.145977,0.583736,1,0.4044,0.5844,-0.016053,0.005607,0.08568,0.0013,0.1473,0.2559,1,0.25586,0.2682,0.2682,115796,0
1777980180.828678,0.198368,-0.145826,0.587264,1,0.4634,0.6567,-0.01722,0.005758,0.089208,0.0014,0.1614,0.3007,1,0.30067,0.2509,0.2509,115796,0
1777980180.878787,0.197154,-0.145617,0.590843,1,0.2687,0.5097,-0.018435,0.005967,0.092787,0.0008,0.1053,0.1626,1,0.16256,0.2595,0.2595,115804,0
1777980180.928892,0.195988,-0.145275,0.594403,1,0.4192,0.6073,-0.019601,0.006309,0.096347,0.0009,0.1614,0.2569,1,0.25692,0.2683,0.2683,115808,0
1777980180.978998,0.193891,-0.144302,0.601177,1,0.4225,0.6126,-0.021698,0.007282,0.103121,0.0009,0.1586,0.263,1,0.26302,0.2983,0.2983,115812,0
1777980181.029092,0.192726,-0.143626,0.604534,1,0.4699,0.6723,-0.022863,0.007958,0.106478,0.0009,0.1585,0.3105,1,0.31049,0.2989,0.2989,115816,0
1777980181.079204,0.191522,-0.143001,0.60782,1,0.4358,0.6295,-0.024066,0.008583,0.109764,0.0009,0.1528,0.2821,1,0.28205,0.3103,0.3103,115824,0
1777980181.129386,0.190334,-0.142448,0.610766,1,0.4297,0.6269,-0.025254,0.009136,0.11271,0.0011,0.149,0.2796,1,0.27957,0.3206,0.3206,115828,0
1777980181.179557,0.187939,-0.141555,0.615875,1,0.4412,0.7622,-0.02765,0.010029,0.117819,0.0013,0.1742,0.2657,1,0.26574,0.345,0.345,115832,0
1777980181.229715,0.186549,-0.140986,0.618248,1,0.4172,0.6068,-0.02904,0.010598,0.120192,0.001,0.1579,0.2583,1,0.25832,0.3494,0.3494,115836,0
1777980181.279771,0.185384,-0.140595,0.619949,1,0.431,0.6192,-0.030205,0.010989,0.121892,0.0009,0.1693,0.2607,1,0.26072,0.3556,0.3556,115848,0
1777980181.329893,0.184498,-0.140349,0.620983,1,0.4281,0.6259,-0.03109,0.011235,0.122927,0.0009,0.1597,0.2675,1,0.26746,0.3589,0.3589,115852,0
1777980181.379987,0.184017,-0.140343,0.621,1,0.4181,0.6218,-0.031572,0.011241,0.122943,0.0009,0.1519,0.2653,1,0.26534,0.358,0.358,115856,0
1777980181.430087,0.184275,-0.140514,0.619882,1,0.4279,0.6174,-0.031314,0.01107,0.121825,0.0008,0.1567,0.2704,1,0.27038,0.3547,0.3547,115860,0
1777980181.480282,0.184919,-0.140771,0.618036,1,0.4244,0.5961,-0.03067,0.010813,0.11998,0.0009,0.1489,0.2746,1,0.2746,0.35,0.35,115868,0
