t,x,y,z,success,ik_ms,total_ms,dx,dy,dz
1777947957.9812832,0.19149806948420653,-0.11949228157193759,0.5159021057154378,1,2.987384796142578,3.1507015228271484,-0.02450193051433633,0.03400691032610478,0.03790176226927652
1777947963.1978703,0.2009066271113665,-0.13671065089898302,0.5302465080380935,1,2.696990966796875,2.964496612548828,0.009410990157624838,-0.01721107076010242,0.014343370630498176
1777947963.247404,0.20366057600939227,-0.13983235635891483,0.5329106280322502,1,2.347230911254883,2.6483535766601562,0.012164939055650609,-0.020332776220034238,0.017007490624654842
1777947963.2971385,0.20651862696013362,-0.14320416466631689,0.535831292512864,1,1.9445419311523438,2.2437572479248047,0.015022990006391956,-0.02370458452743629,0.019928155105268686
1777947963.3478897,0.20966347398774038,-0.14664866213487066,0.538668753571594,1,2.2530555725097656,2.6378631591796875,0.018167837033998713,-0.02714908199599006,0.022765616163998748
1777947963.3980668,0.21530978529961464,-0.15317465533577562,0.5453755645126619,1,2.5365352630615234,2.8204917907714844,0.023814148345872976,-0.03367507519689503,0.029472427105066534
1777947963.4476898,0.2183231840596797,-0.1564714364578688,0.5493339967162492,1,2.101898193359375,2.3844242095947266,0.026827547105938043,-0.036971856318988194,0.03343085930865386
1777947963.4977448,0.22185188552181037,-0.16012569032445087,0.5538979362316229,1,2.0952224731445312,2.3632049560546875,0.030356248568068706,-0.040626110185570274,0.03799479882402754
1777947963.547858,0.2256126830318766,-0.16343393769809741,0.5582240559095755,1,2.0170211791992188,2.359628677368164,0.03411704607813493,-0.04393435755921682,0.04232091850198022
1777947963.5984848,0.23362517788668133,-0.1678993514832776,0.5660419661131377,1,2.653837203979492,2.978801727294922,0.04212954093293966,-0.04839977134439699,0.050138828705542426
1777947963.6475675,0.2379681034049695,-0.168796620244852,0.5695135716239458,1,1.7616748809814453,2.0275115966796875,0.04647246645122782,-0.04929704010597141,0.05361043421635048
1777947963.697446,0.24249732448712305,-0.1688363258542275,0.572994493414379,1,1.5828609466552734,1.8334388732910156,0.051001687533381385,-0.04933674571534691,0.057091356006783694
1777947963.7483282,0.24707802489428315,-0.16769053729146974,0.5762999302666227,1,2.267122268676758,2.6023387908935547,0.05558238794054149,-0.04819095715258914,0.06039679285902738
1777947963.798571,0.25643828637438015,-0.16217436239342312,0.5825172505006087,1,2.5169849395751953,2.8052330017089844,0.06494264942063849,-0.04267478225454252,0.0666141130930134
1777947963.848207,0.26078546353212184,-0.15781240208016134,0.5854470882570979,1,2.107381820678711,2.3844242095947266,0.06928982657838015,-0.038312821941280745,0.06954395084950266
1777947963.898632,0.2644941033962229,-0.1528077519936986,0.5880251454553521,1,2.4259090423583984,2.737760543823242,0.07299846644248126,-0.03330817185481799,0.07212200804775679
1777947963.9486566,0.2677834755291212,-0.14720446427315975,0.5903317055901296,1,2.2420883178710938,2.6018619537353516,0.07628783857537955,-0.027704884134279156,0.0744285681825343
1777947963.9987175,0.27374045032142597,-0.13431808610940058,0.5946418107673386,1,2.318143844604492,2.621889114379883,0.0822448133676843,-0.01481850597051998,0.07873867335974333
1777947964.0485806,0.27634014249161526,-0.12801251124157015,0.5964623771201599,1,2.053499221801758,2.329587936401367,0.0848445055378736,-0.008512931102689553,0.08055923971256465
1777947964.0975752,0.2782122017965788,-0.12200040934653625,0.5978827537041045,1,0.885009765625,1.0764598846435547,0.08671656484283713,-0.0025008292076556526,0.0819796162965092
1777947964.1479077,0.27920827561011413,-0.11574017131735356,0.5989479697367496,1,1.1429786682128906,1.3463497161865234,0.08771263865637247,0.0037594088215270327,0.08304483232915429
1777947964.1977003,0.2798817846097328,-0.1046470282975541,0.5997886397939214,1,0.8051395416259766,1.0209083557128906,0.08838614765599115,0.0148525518413265,0.08388550238632604
1777947964.2496867,0.2798362160728267,-0.09967652761680926,0.59960716704409,1,1.7931461334228516,2.076387405395508,0.08834057911908508,0.01982305252207134,0.08370402963649475
